contest_name,crownAmount,gameType,id,entry_fee,entry_max,prizeAmount,start_time,total_entries,max_total_entries,draft_group
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (SAS vs LAC),484000,Showdown Captain Mode,120956846,880,1,2500,Mon 10:30PM,1,3,61030
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (SAS vs LAC),484000,Showdown Captain Mode,120956847,880,1,2500,Mon 10:30PM,1,3,61030
NBA Showdown $1K Triple Threat (SAS vs LAC),18150,Showdown Captain Mode,120955560,33,1,1000,Mon 10:30PM,24,35,61030
NBA Showdown $4K All Star [Single Entry] (Must Fill) (SAS vs LAC),583000,Showdown Captain Mode,120983149,1060,1,4000,Mon 10:30PM,1,4,61030
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (SAS vs LAC)",224400,Showdown Captain Mode,120956843,408,1,1500,Mon 10:30PM,3,4,61030
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (SAS vs LAC),146850,Showdown Captain Mode,121028028,267,1,1000,Mon 10:30PM,1,4,61030
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (SAS vs LAC),99550,Showdown Captain Mode,120964910,181,1,500,Mon 10:30PM,0,3,61030
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (SAS vs LAC),99550,Showdown Captain Mode,120956848,181,1,500,Mon 10:30PM,1,3,61030
NBA Showdown Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (SAS vs LAC),4400,Showdown Captain Mode,121034188,8,1,36,Mon 10:30PM,0,5,61030
NBA Showdown $85 Winner Take All [$300 to 1st] (SAS vs LAC),46750,Showdown Captain Mode,120958236,85,1,300,Mon 10:30PM,3,4,61030
NBA In-Game $500 Excellent 8's (4Q SAS vs LAC),4400,In-Game Showdown (Q4),120955575,8,2,500,Mon 11:50PM,2,73,61032
NBA In-Game $100 Winner Take All [$450 to 1st] (4Q SAS vs LAC),55000,In-Game Showdown (Q4),120955579,100,1,450,Mon 11:50PM,0,5,61032
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (4Q SAS vs LAC),517000,In-Game Showdown (Q4),120957098,940,1,4444,Mon 11:50PM,0,5,61032
NBA In-Game $100 High Five [Single Entry] (4Q SAS vs LAC),2750,In-Game Showdown (Q4),120955578,5,1,100,Mon 11:50PM,2,23,61032
NBA In-Game $2500 MEGA Millionaire Satellite [Must Fill] (4Q SAS vs LAC),484000,In-Game Showdown (Q4),120957096,880,1,2500,Mon 11:50PM,0,3,61032
NBA Single Entry $5 Double Up,2750,Classic,121023831,5,1,6000,Tue 7:30PM,6,1379,61033
NBA Single Entry $25 Double Up,13750,Classic,121023826,25,1,10000,Tue 7:30PM,2,459,61033
NBA $5 Double Up,2750,Classic,121023832,5,27,4000,Tue 7:30PM,28,919,61033
NBA $25 Double Up,13750,Classic,121023827,25,5,4000,Tue 7:30PM,5,183,61033
NBA Single Entry $10 Double Up,5500,Classic,121023829,10,1,8000,Tue 7:30PM,5,919,61033
NBA In-Game $2500 MEGA Millionaire Satellite [Must Fill] (2H SAS vs LAC),484000,In-Game Showdown (H2),120956972,880,1,2500,Mon 11:30PM,0,3,61031
NBA In-Game Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (2H SAS vs LAC),4400,In-Game Showdown (H2),120956969,8,1,36,Mon 11:30PM,1,5,61031
NBA In-Game $4K All Star [Single Entry] (Must Fill) (2H SAS vs LAC),583000,In-Game Showdown (H2),120956966,1060,1,4000,Mon 11:30PM,0,4,61031
"NBA In-Game $408 Winner Take All [$1.5K to 1st, Must Fill] (2H SAS vs LAC)",224400,In-Game Showdown (H2),120956968,408,1,1500,Mon 11:30PM,0,4,61031
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (2H SAS vs LAC),146850,In-Game Showdown (H2),120956967,267,1,1000,Mon 11:30PM,0,4,61031
NBA In-Game $2500 MEGA Millionaire Satellite [Must Fill] (4Q SAS vs LAC),484000,In-Game Showdown (Q4),120957095,880,1,2500,Mon 11:50PM,0,3,61032
NBA In-Game Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (4Q SAS vs LAC),4400,In-Game Showdown (Q4),120957093,8,1,36,Mon 11:50PM,0,5,61032
NBA In-Game $4K All Star [Single Entry] (Must Fill) (4Q SAS vs LAC),583000,In-Game Showdown (Q4),120957090,1060,1,4000,Mon 11:50PM,0,4,61032
"NBA In-Game $408 Winner Take All [$1.5K to 1st, Must Fill] (4Q SAS vs LAC)",224400,In-Game Showdown (Q4),120957092,408,1,1500,Mon 11:50PM,0,4,61032
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (4Q SAS vs LAC),146850,In-Game Showdown (Q4),120957091,267,1,1000,Mon 11:50PM,0,4,61032
NBA In-Game Satellite to NAS 2-20 Screaming Eagle [Must Fill] (2H SAS vs LAC),99550,In-Game Showdown (H2),120956973,181,1,500,Mon 11:30PM,0,3,61031
NBA In-Game $150 High Five [Single Entry] (2H SAS vs LAC),2750,In-Game Showdown (H2),120955574,5,1,150,Mon 11:30PM,4,35,61031
NBA In-Game $100 Sharpshooter (2H SAS vs LAC),1650,In-Game Showdown (H2),120955571,3,1,100,Mon 11:30PM,7,39,61031
NBA In-Game $25 Winner Take All [$110 to 1st] (2H SAS vs LAC),13750,In-Game Showdown (H2),120958276,25,1,110,Mon 11:30PM,1,5,61031
NBA In-Game $240 Fast Break [Single Entry] (2H SAS vs LAC),14850,In-Game Showdown (H2),120955568,27,1,240,Mon 11:30PM,0,10,61031
NBA Showdown $10K And-One (PHX vs LAL),550,Showdown Captain Mode,121023882,1,20,10000,Tue 10:00PM,98,11890,61041
NBA Showdown $6K High Five [Single Entry] (PHX vs LAL),2750,Showdown Captain Mode,121023888,5,1,6000,Tue 10:00PM,11,1426,61041
NBA Showdown $4K Sharpshooter (PHX vs LAL),1650,Showdown Captain Mode,121023884,3,20,4000,Tue 10:00PM,7,1585,61041
NBA Showdown $4K Showtime [Single Entry] (PHX vs LAL),55000,Showdown Captain Mode,121023886,100,1,4000,Tue 10:00PM,0,44,61041
NBA Showdown $3K 3-Ball [Single Entry] (PHX vs LAL),165000,Showdown Captain Mode,121023880,300,1,3000,Tue 10:00PM,0,11,61041
NBA In-Game Satellite to NAS 2-20 Screaming Eagle [Must Fill] (4Q SAS vs LAC),99550,In-Game Showdown (Q4),120957097,181,1,500,Mon 11:50PM,0,3,61032
NBA In-Game $25 Winner Take All [$110 to 1st] (4Q SAS vs LAC),13750,In-Game Showdown (Q4),120958291,25,1,110,Mon 11:50PM,0,5,61032
NBA In-Game $100 And-One (4Q SAS vs LAC),550,In-Game Showdown (Q4),120955576,1,3,100,Mon 11:50PM,10,118,61032
NBA In-Game $50 Quarter Jukebox [Just $0.25!] (4Q SAS vs LAC),138,In-Game Showdown (Q4),120955577,0,7,50,Mon 11:50PM,27,237,61032
NBA Showdown $6K Pull Up Jumper [$2K to 1st] (IND vs MIA),5500,Showdown Captain Mode,121024280,10,21,6000,Tue 7:30PM,1,705,61036
NBA Showdown $1.9K Posterizer [Single Entry] (IND vs MIA),82500,Showdown Captain Mode,121023854,150,1,1900,Tue 7:30PM,0,14,61036
NBA Showdown $2K And-One (IND vs MIA),550,Showdown Captain Mode,121023852,1,20,2000,Tue 7:30PM,46,2378,61036
NBA Showdown $500 Sharpshooter (IND vs MIA),1650,Showdown Captain Mode,121023858,3,5,500,Tue 7:30PM,0,198,61036
NBA Showdown $500 High Five [Single Entry] (IND vs MIA),2750,Showdown Captain Mode,121023861,5,1,500,Tue 7:30PM,0,118,61036
NBA Showdown $6K Pull Up Jumper [$2K to 1st] (POR vs NOP),5500,Showdown Captain Mode,121024279,10,21,6000,Tue 8:00PM,2,705,61037
NBA Showdown $1.5K Posterizer [Single Entry] (POR vs NOP),82500,Showdown Captain Mode,121023865,150,1,1500,Tue 8:00PM,0,11,61037
NBA Showdown $500 Sharpshooter (POR vs NOP),1650,Showdown Captain Mode,121023864,3,5,500,Tue 8:00PM,1,198,61037
NBA Showdown $1.5K And-One [20 Entry Max] (POR vs NOP),550,Showdown Captain Mode,121023869,1,20,1500,Tue 8:00PM,19,1783,61037
NBA Showdown $500 Fast Break (POR vs NOP),14850,Showdown Captain Mode,121023862,27,1,500,Tue 8:00PM,0,21,61037
"NBA Satellite to $3,650 FBWC MEGAQual",202400,Classic,121025419,368,1,3650,Tue 7:30PM,0,11,61033
NBA $2500 MEGA Millionaire Satellite,23100,Classic,121025426,42,2,2500,Tue 7:30PM,0,69,61033
NBA $2500 MEGA Millionaire Satellite,137500,Classic,121025427,250,1,2500,Tue 7:30PM,0,11,61033
NBA $10K mini-MAX [150 Entry Max],275,Classic,121023809,0,150,10000,Tue 7:30PM,88,23781,61033
NBA $8.5K mini-MAX [150 Entry Max],1100,Classic,121023807,2,150,8500,Tue 7:30PM,7,5053,61033
NBA $6K Money Ball [Single Entry],183150,Classic,121023811,333,1,6000,Tue 7:30PM,1,20,61033
NBA $5K Hot Shot [3 Entry Max],1650,Classic,121023837,3,3,5000,Tue 7:30PM,6,1981,61033
NBA $250 Double Up,137500,Classic,121023821,250,1,5000,Tue 7:30PM,1,22,61033
NBA Single Entry $100 Double Up,55000,Classic,121023822,100,1,4000,Tue 7:30PM,1,44,61033
NBA Single Entry $50 Double Up,27500,Classic,121023824,50,1,3000,Tue 7:30PM,1,68,61033
NBA $2 Double Up,1100,Classic,121023834,2,20,3000,Tue 7:30PM,5,1724,61033
NBA Single Entry $50 Double Up,27500,Classic,121023840,50,1,3000,Tue 7:30PM,1,68,61033
NBA $5K Buzzer Beater [3 Entry Max],11000,Classic,121023804,20,3,5000,Tue 7:30PM,0,294,61033
NBA $5K Fast Break [Single Entry],14850,Classic,121023816,27,1,5000,Tue 7:30PM,0,215,61033
NBA $5K Finger Roll [3 Entry Max],4400,Classic,121023835,8,3,5000,Tue 7:30PM,1,735,61033
NBA $4K Swish [Single Entry],220000,Classic,121023810,400,1,4000,Tue 7:30PM,1,11,61033
NBA $5K Pick and Pop [2 Entry Max],41250,Classic,121023802,75,2,5000,Tue 7:30PM,0,75,61033
NBA $6K Quarter Jukebox [Just $0.25!],138,Classic,121023808,0,20,6000,Tue 7:30PM,307,28537,61033
NBA $3K Elbow Shot [Single Entry],1100,Classic,121023819,2,1,3000,Tue 7:30PM,13,1783,61033
NBA $4K Sharpshooter,1650,Classic,121023836,3,20,4000,Tue 7:30PM,1,1585,61033
NBA $3K Daily Dollar [Single Entry],550,Classic,121023820,1,1,3000,Tue 7:30PM,58,3567,61033
NBA $3K Ankle Breaker [2 Entry Max],27500,Classic,121023803,50,2,3000,Tue 7:30PM,1,68,61033
NBA Single Entry $50 Double Up,27500,Classic,121023841,50,1,3000,Tue 7:30PM,1,68,61033
NBA Single Entry $50 Double Up,27500,Classic,121023842,50,1,3000,Tue 7:30PM,1,68,61033
NBA Single Entry $100 Double Up,55000,Classic,121023823,100,1,3000,Tue 7:30PM,1,33,61033
NBA $4K High Five [Single Entry] (Night),2750,Classic,121023873,5,1,4000,Tue 8:30PM,4,951,61040
NBA $6K And-One (Night),550,Classic,121023878,1,20,6000,Tue 8:30PM,45,7134,61040
NBA $1.5K Pick and Roll [Single Entry] (Night),6600,Classic,121023872,12,1,1500,Tue 8:30PM,0,147,61040
NBA $1.35K 3-Ball [Single Entry] (Night),165000,Classic,121023875,300,1,1350,Tue 8:30PM,1,5,61040
NBA $2K Showtime [Single Entry] (Night),55000,Classic,121023879,100,1,2000,Tue 8:30PM,1,22,61040
NBA $50 Double Up,27500,Classic,121023825,50,2,3000,Tue 7:30PM,2,68,61033
NBA $25 Double Up,13750,Classic,121023828,25,4,3000,Tue 7:30PM,4,137,61033
NBA $10 Double Up,5500,Classic,121023830,10,10,3000,Tue 7:30PM,11,344,61033
NBA $5 Double Up,2750,Classic,121023833,5,20,3000,Tue 7:30PM,21,689,61033
NBA $2500 MEGA Millionaire Satellite,7700,Classic,121026071,14,6,2500,Tue 7:30PM,0,210,61033
NBA $2500 MEGA Millionaire Satellite,15950,Classic,121026072,29,3,2500,Tue 7:30PM,0,100,61033
NBA $2500 MEGA Millionaire Satellite,305250,Classic,121026073,555,1,2500,Tue 7:30PM,0,5,61033
NBA Satellite to $895 FBWC Qualifier,50600,Classic,121025418,92,1,895,Tue 7:30PM,0,11,61033
NBA Satellite to UFC 270 1-22 $555 Knockout Special,49500,Classic,121025499,90,1,555,Tue 7:30PM,0,7,61033
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill],517000,Classic,121024480,940,1,4444,Tue 7:30PM,0,5,61033
NBA Showdown $3K Triple Threat [3 Entry Max] (PHX vs LAL),18150,Showdown Captain Mode,121023881,33,3,3000,Tue 10:00PM,0,106,61041
NBA Showdown $1.5K Ankle Breaker [Single Entry] (PHX vs LAL),27500,Showdown Captain Mode,121023885,50,1,1500,Tue 10:00PM,1,34,61041
NBA Showdown $2K Quarter Jukebox [Just $0.25!] (PHX vs LAL),138,Showdown Captain Mode,121023883,0,20,2000,Tue 10:00PM,186,9512,61041
NBA Showdown $1K Pick and Roll [Single Entry] (PHX vs LAL),6600,Showdown Captain Mode,121023887,12,1,1000,Tue 10:00PM,1,98,61041
NBA Showdown Satellite to $895 FBWC Qualifier (PHX vs LAL),50600,Showdown Captain Mode,121025743,92,1,895,Tue 10:00PM,0,11,61041
NBA Tiers $500 Pick and Roll [Single Entry],6600,Tiers,121023850,12,1,500,Tue 7:30PM,0,49,61035
NBA Tiers $1K Ankle Breaker [Single Entry],27500,Tiers,121023845,50,1,1000,Tue 7:30PM,0,22,61035
NBA Tiers $1K Quarter Jukebox [Just $0.25!] ,138,Tiers,121023843,0,20,1000,Tue 7:30PM,175,4756,61035
NBA Tiers $500 Fast Break,14850,Tiers,121023849,27,1,500,Tue 7:30PM,0,21,61035
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (NBA Tiers),517000,Tiers,121024870,940,1,4444,Tue 7:30PM,0,5,61035
NBA In-Game $3K Pull Up Jumper [$1K to 1st] (2H PHX vs LAL),5500,In-Game Showdown (H2),121023895,10,10,3000,Tue 11:00PM,0,352,61042
"NBA In-Game $720 Showtime [Single Entry, Top 2 Win] (2H PHX vs LAL)",55000,In-Game Showdown (H2),121023889,100,1,720,Tue 11:00PM,0,8,61042
NBA In-Game $4K All Star [Single Entry] (Must Fill) (2H PHX vs LAL),583000,In-Game Showdown (H2),121025215,1060,1,4000,Tue 11:00PM,0,4,61042
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (2H PHX vs LAL),146850,In-Game Showdown (H2),121025216,267,1,1000,Tue 11:00PM,0,4,61042
NBA In-Game $200 High Five [Single Entry] (2H PHX vs LAL),2750,In-Game Showdown (H2),121023896,5,1,200,Tue 11:00PM,1,47,61042
NBA $2K Triple Threat [2 Entry Max] (Night),18150,Classic,121023876,33,2,2000,Tue 8:30PM,1,70,61040
NBA $2K Four Point Play (Night),2200,Classic,121023877,4,17,2000,Tue 8:30PM,0,594,61040
NBA $1K Ankle Breaker [Single Entry] (Night),27500,Classic,121023871,50,1,1000,Tue 8:30PM,1,22,61040
NBA $1.5K Quarter Jukebox [Just $0.25!] (Night),138,Classic,121023874,0,20,1500,Tue 8:30PM,68,7134,61040
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (Night),517000,Classic,121025118,940,1,4444,Tue 8:30PM,0,5,61040
LAST SHOT: NBA Satellite to EPL MEGA Boxing Day Classic (12-26),4950,Classic,121025488,9,2,555,Tue 7:30PM,0,72,61033
NBA $2500 MEGA Millionaire Satellite [Must Fill],484000,Classic,121024474,880,1,2500,Tue 7:30PM,0,3,61033
NBA $2500 MEGA Millionaire Satellite [Must Fill],484000,Classic,121024475,880,1,2500,Tue 7:30PM,0,3,61033
NBA $2500 MEGA Millionaire Satellite [Must Fill],484000,Classic,121026074,880,1,2500,Tue 7:30PM,0,3,61033
NBA $4K All Star [Single Entry] (Must Fill),583000,Classic,121024469,1060,1,4000,Tue 7:30PM,1,4,61033
NBA Showdown $750 Ankle Breaker [Single Entry] (IND vs MIA),27500,Showdown Captain Mode,121023855,50,1,750,Tue 7:30PM,0,17,61036
NBA Showdown $500 Fast Break (IND vs MIA),14850,Showdown Captain Mode,121023853,27,1,500,Tue 7:30PM,0,21,61036
NBA Showdown $500 Quarter Jukebox [Just $0.25!] (IND vs MIA),138,Showdown Captain Mode,121023859,0,20,500,Tue 7:30PM,82,2378,61036
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (IND vs MIA),517000,Showdown Captain Mode,121024744,940,1,4444,Tue 7:30PM,0,5,61036
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (IND vs MIA),484000,Showdown Captain Mode,121024741,880,1,2500,Tue 7:30PM,0,3,61036
NBA Showdown $500 Ankle Breaker [Single Entry] (POR vs NOP),27500,Showdown Captain Mode,121023867,50,1,500,Tue 8:00PM,0,11,61037
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (POR vs NOP),517000,Showdown Captain Mode,121024994,940,1,4444,Tue 8:00PM,0,5,61037
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (POR vs NOP),484000,Showdown Captain Mode,121024991,880,1,2500,Tue 8:00PM,0,3,61037
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (POR vs NOP),484000,Showdown Captain Mode,121024992,880,1,2500,Tue 8:00PM,0,3,61037
NBA Showdown $4K All Star [Single Entry] (Must Fill) (POR vs NOP),583000,Showdown Captain Mode,121024986,1060,1,4000,Tue 8:00PM,0,4,61037
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill],484000,Tiers,121024867,880,1,2500,Tue 7:30PM,0,3,61035
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill],484000,Tiers,121024868,880,1,2500,Tue 7:30PM,0,3,61035
NBA Tiers Satellite to NAS 2-20 Screaming Eagle [Must Fill],99550,Tiers,121024869,181,1,500,Tue 7:30PM,0,3,61035
"NBA Tiers $408 Winner Take All [$1.5K to 1st, Must Fill]",224400,Tiers,121024864,408,1,1500,Tue 7:30PM,0,4,61035
