abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
A. Wiggins,Andrew Wiggins,SF,GS,31.3,"$6,700",4.67,34.91,16.9,5,2.8,1.0,1.0,1.8
O. Anunoby,OG Anunoby,SF/PF,TOR,31.2,"$7,800",3.99,36.40,15.5,5.8,2.6,1.5,0.7,1.8
D. White,Derrick White,PG,SA,31.1,"$6,400",4.86,31.23,14.9,3.4,5.7,0.9,0.9,1.8
P. Washington,PJ Washington,PF/C,CHI,31.0,"$4,900",6.33,33.66,13.4,6.9,2.9,1.1,1.2,1.9
H. Barnes,Harrison Barnes,SF/PF,MIN,30.9,"$7,100",4.36,34.84,17.6,6.2,3.0,0.8,0.2,1.6
J. Giddey,Josh Giddey,SG/PG,TOR,30.7,"$7,000",4.39,30.18,11.5,6.9,6.3,1.0,0.4,2.7
S. Barnes,Scottie Barnes,SF/PF,TOR,30.5,"$6,400",4.77,36.89,12.5,7.7,3.6,1.0,0.8,2.0
J. Poole,Jordan Poole,PG/SG,GS,30.5,"$6,900",4.42,33.04,18.6,3.4,4.1,0.9,0.4,2.2
M. Conley,Mike Conley,PG,GS,29.8,"$6,700",4.45,29.07,14.6,3.3,5.7,1.3,0.2,1.8
L. Dort,Luguentz Dort,SF/SG,TOR,29.7,"$7,000",4.24,36.21,18.6,4.5,2.2,1.0,0.4,1.8
M. Plumlee,Mason Plumlee,C,CHI,29.2,"$5,400",5.41,29.56,8.8,9.2,3.8,0.9,0.9,1.7
D. Bazley,Darius Bazley,PF/SF,TOR,29.2,"$6,000",4.87,34.20,13.5,8,2.0,0.8,0.9,2.0
C. White,Coby White,PG/SG,CHI,29.0,"$4,500",6.45,32.81,15.8,3.9,5.1,0.7,0.3,2.1
K. Love,Kevin Love,PF/C,SA,28.4,"$7,400",3.84,24.54,14.8,7.7,2.4,0.5,0.2,1.3
D. Mitchell,Davion Mitchell,PG,MIN,28.0,"$5,700",4.91,34.84,14.4,3.1,4.7,1.1,0.4,1.7
B. Bogdanovic,Bojan Bogdanovic,SF/PF,GS,27.7,"$5,400",5.12,32.37,18.8,4.3,2.0,0.7,0.1,1.7
G. Trent,Gary Trent Jr.,SG/SF,TOR,27.2,"$6,600",4.11,35.90,16.9,3,1.9,1.4,0.2,1.0
J. Winslow,Justise Winslow,SF,LAL,27.1,"$4,300",6.3,30.00,10.7,7.2,2.9,1.0,0.8,2.0
K. Johnson,Keldon Johnson,PF/SF,SA,27.0,"$6,200",4.35,32.58,14.1,6.5,2.3,0.7,0.3,1.4
M. Monk,Malik Monk,SG,LAL,26.7,"$6,100",4.38,32.84,15.7,4,2.8,0.8,0.4,1.6
T. Watford,Trendon Watford,PF,LAL,26.7,"$4,000",6.67,29.82,11.0,6.9,2.2,0.8,1.1,1.6
H. Whiteside,Hassan Whiteside,C,GS,26.0,"$6,000",4.33,22.07,9.6,8.6,0.7,0.4,1.7,1.3
J. Vanderbilt,Jarred Vanderbilt,PF,MIN,25.8,"$5,700",4.53,26.99,6.9,9,1.6,1.4,0.9,1.2
P. Beverley,Patrick Beverley,PG,MIN,25.5,"$5,100",5,27.02,10.4,4.2,3.9,1.0,0.8,1.2
T. Mann,Tre Mann,PG,TOR,25.0,"$4,700",5.33,32.69,14.1,3.7,2.2,1.2,0.4,1.6
J. Clarkson,Jordan Clarkson,PG/SG,GS,25.0,"$5,700",4.39,27.09,15.0,3.8,2.5,0.9,0.2,1.6
D. Smith,Dennis Smith,PG,LAL,24.5,"$4,500",5.45,26.00,9.6,3.3,4.7,1.3,0.6,1.8
K. Looney,Kevon Looney,C/PF,GS,24.3,"$5,800",4.19,26.37,7.1,8.4,2.7,0.6,0.8,1.1
O. Porter,Otto Porter,SF/PF,GS,23.6,"$5,500",4.29,24.01,9.8,5.9,2.2,0.9,0.5,0.8
J. Green,Javonte Green,SG/SF,CHI,22.9,"$5,200",4.41,31.95,9.1,5.2,1.6,1.4,0.7,1.1
R. O'Neale,Royce O'Neale,SF/PF,GS,22.9,"$4,500",5.08,32.86,7.7,6.3,2.6,1.1,0.5,1.1
U. Azubuike,Udoka Azubuike,C,GS,22.7,"$4,600",4.93,24.08,8.7,7.2,0.7,0.6,1.3,1.4
K. Williams,Kenrich Williams,SF,TOR,22.2,"$4,400",5.03,26.05,9.2,5,2.9,1.0,0.3,1.3
C. Elleby,C.J. Elleby,SF,LAL,21.9,"$3,900",5.63,29.50,9.8,5.2,1.8,1.0,0.4,1.0
B. McLemore,Ben McLemore,SG/PG,LAL,21.8,"$4,600",4.74,29.20,15.0,2.8,1.3,0.7,0.2,1.2
D. Vassell,Devin Vassell,SG,SA,21.7,"$4,900",4.42,27.08,10.0,4.4,1.8,1.0,0.5,0.8
J. Kuminga,Jonathan Kuminga,SF,GS,21.3,"$5,300",4.02,24.06,11.8,4.8,1.3,0.7,0.4,1.5
J. Holiday,Justin Holiday,SF/SG,MIN,20.8,"$5,400",3.84,27.92,11.2,3,1.7,0.9,0.5,0.8
D. Favors,Derrick Favors,C/PF,TOR,20.6,"$3,800",5.43,20.22,6.9,6.7,1.0,0.6,1.0,0.6
C. Boucher,Chris Boucher,C/PF,TOR,19.9,"$5,400",3.68,19.92,7.4,5.6,0.7,0.5,1.3,0.7
R. Holmes,Richaun Holmes,C/PF,MIN,19.6,"$6,000",3.27,20.20,7.8,5.7,1.1,0.4,1.0,0.9
I. Okoro,Isaac Okoro,SF/SG,SA,19.5,"$3,500",5.57,31.41,10.0,3.2,1.9,0.9,0.4,1.1
D. McDermott,Doug McDermott,PF/SF,SA,18.7,"$3,800",4.91,23.93,12.2,3,1.5,0.4,0.1,0.9
L. Walker,Lonnie Walker,SG/SF,SA,18.6,"$4,900",3.8,22.58,11.0,2.4,2.1,0.6,0.3,1.1
T. Jerome,Ty Jerome,SG,TOR,17.8,"$4,100",4.33,20.00,9.0,2.1,3.1,0.7,0.2,1.1
A. Pokusevski,Aleksej Pokusevski,PF,TOR,16.8,"$3,800",4.42,20.22,6.8,4.4,1.8,0.5,0.7,1.6
T. Brown,Troy Brown,SG,CHI,16.6,"$3,800",4.36,24.07,6.7,4.5,1.7,0.7,0.2,0.8
M. Thomas,Matt Thomas,SG,CHI,16.5,"$3,600",4.58,24.99,9.3,3,1.6,0.6,0.1,0.9
G. Payton II,Gary Payton II,SG,GS,16.2,"$4,600",3.52,16.01,7.0,3.4,1.2,1.0,0.3,0.6
Z. Collins,Zach Collins,PF,SA,15.6,"$3,500",4.47,13.32,6.6,4.4,1.3,0.4,0.5,0.9
D. Lee,Damion Lee,SG,GS,15.0,"$4,600",3.26,20.11,7.5,3.2,1.3,0.7,0.1,0.7
M. Beasley,Malik Beasley,SF/SG,MIN,14.8,"$5,500",2.7,19.00,8.9,2.4,1.3,0.5,0.1,0.7
T. Horton-Tucker,Talen Horton-Tucker,SG/SF,LAL,14.7,"$3,700",3.98,20.07,6.2,2.6,2.2,0.8,0.3,1.2
N. Richards,Nick Richards,C,CHI,14.5,"$3,500",4.14,15.42,6.6,3.7,0.7,0.4,0.7,0.9
S. Johnson,Stanley Johnson,SF,LAL,14.4,"$3,600",3.99,21.93,5.0,3.3,1.6,0.9,0.4,0.9
T. Forrest,Trent Forrest,SG,GS,14.3,"$5,200",2.75,20.07,5.7,2.8,2.5,0.7,0.2,1.2
E. Paschall,Eric Paschall,C/PF,GS,14.2,"$3,600",3.94,18.06,8.1,3.2,1.1,0.3,0.2,0.9
J. McDaniels,Jaden McDaniels,PF,MIN,14.2,"$4,300",3.3,21.01,5.7,3.4,1.0,0.5,0.7,0.7
C. Osman,Cedi Osman,SF/PF,SA,14.1,"$4,500",3.13,16.86,7.6,2.1,1.7,0.6,0.1,0.7
G. Brown,Greg Brown,PF,LAL,14.0,"$3,500",4.01,16.00,6.5,3.7,0.8,0.4,0.5,0.8
T. Prince,Taurean Prince,SF/PF,MIN,13.8,"$5,200",2.66,18.00,6.6,2.8,1.3,0.6,0.3,0.8
D. Wade,Dean Wade,PF/SF,SA,13.6,"$3,500",3.88,18.84,6.2,3.2,1.1,0.5,0.3,0.5
T. Ariza,Trevor Ariza,PF,LAL,13.6,"$3,900",3.48,20.03,5.2,3.4,1.2,0.6,0.4,0.5
M. Bagley III,Marvin Bagley III,PF/C,MIN,13.4,"$5,000",2.67,13.92,6.5,4.1,0.5,0.3,0.3,0.6
J. McLaughlin,Jordan McLaughlin,PG,MIN,13.1,"$5,100",2.57,16.00,4.1,1.8,3.3,0.8,0.1,0.8
R. Rondo,Rajon Rondo,PG,SA,13.1,"$4,200",3.12,13.88,4.7,2,3.4,0.6,0.1,1.2
I. Smith,Ish Smith,PG/SG,CHI,13.0,"$3,500",3.71,14.08,5.1,1.9,2.8,0.5,0.2,0.7
P. Achiuwa,Precious Achiuwa,PF/C,TOR,12.4,"$4,200",2.94,16.95,3.5,4.8,0.8,0.4,0.5,0.8
C. Metu,Chimezie Metu,C,MIN,12.3,"$4,300",2.86,12.91,5.3,3.2,0.7,0.5,0.4,0.6
T. Bradley,Tony Bradley,PF/C,CHI,12.3,"$3,600",3.41,12.04,3.9,4.1,0.7,0.3,0.7,0.6
D. Jones,Damian Jones,C,MIN,11.5,"$5,500",2.09,12.79,4.6,3.1,0.8,0.3,0.6,0.7
M. Moody,Moses Moody,SG,GS,11.4,"$4,000",2.85,15.10,5.9,2.2,0.9,0.4,0.3,0.6
T. Maledon,Theo Maledon,PG,TOR,11.4,"$3,500",3.25,15.17,5.5,1.8,2.0,0.5,0.1,1.1
J. Lamb,Jeremy Lamb,SG/SF,MIN,11.2,"$4,100",2.74,11.97,5.6,1.9,0.9,0.5,0.3,0.4
A. Reaves,Austin Reaves,SG,LAL,11.0,"$3,600",3.06,19.93,4.9,2.6,1.2,0.4,0.2,0.6
N. Reid,Naz Reid,C,MIN,10.1,"$3,500",2.89,10.12,4.7,2.4,0.5,0.3,0.5,0.6
J. Primo,Joshua Primo,SG,SA,9.6,"$3,800",2.53,12.12,4.8,1.3,1.3,0.3,0.4,0.8
A. Bradley,Avery Bradley,SG,LAL,9.3,"$3,500",2.66,17.22,4.3,1.8,0.9,0.6,0.1,0.6
J. Toscano-Anderson,Juan Toscano-Anderson,SF/PF,GS,8.9,"$4,200",2.11,9.97,3.0,2,1.5,0.4,0.2,0.6
K. Bates-Diop,Keita Bates-Diop,SF,SA,8.4,"$3,500",2.41,10.51,3.7,2.4,0.5,0.3,0.2,0.4
K. Birch,Khem Birch,C/PF,TOR,7.1,"$3,500",2.02,9.97,1.8,2.4,0.6,0.3,0.3,0.3
K. Blevins,Keljin Blevins,PG/SG,LAL,6.7,"$3,500",1.91,10.00,4.0,1.1,0.7,0.3,0.0,0.6
D. Banton,Dalano Banton,PF,TOR,5.2,"$3,500",1.48,6.97,1.5,1.2,1.1,0.3,0.1,0.6
M. Hill,Malcolm Hill,SF,CHI,4.0,"$3,500",1.15,5.00,1.8,0.9,0.3,0.2,0.1,0.2
P. Watson,Paul Watson,SG,TOR,3.7,"$3,500",1.06,5.06,1.9,0.8,0.3,0.1,0.1,0.2
L. King,Louis King,SF/PF,MIN,0.6,"$4,000",0.14,0.63,0.3,0.1,0.1,0.0,0.0,0.0
C. Chiozza,Chris Chiozza,PG,GS,0.3,"$3,500",0.07,0.38,0.1,0,0.1,0.0,0.0,0.0
J. Thor,JT Thor,PF,CHI,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
A. Dosunmu,Ayo Dosunmu,SG,CHI,0.0,"$6,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Jones,Kai Jones,C,CHI,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
J. Bouknight,James Bouknight,SG,CHI,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
V. Carey Jr.,Vernon Carey Jr.,PF/C,CHI,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Simonovic,Marko Simonovic,C,CHI,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
T. Cook,Tyler Cook,PF,CHI,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
M. Muscala,Mike Muscala,C,TOR,0.0,"$3,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Flynn,Malachi Flynn,PG/SG,TOR,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
J. Robinson-Earl,Jeremiah Robinson-Earl,PF,TOR,0.0,"$3,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
I. Roby,Isaiah Roby,PF/C,TOR,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
Y. Watanabe,Yuta Watanabe,SG,TOR,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
S. Mykhailiuk,Sviatoslav Mykhailiuk,SG,TOR,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
A. Wiggins,Aaron Wiggins,SG,TOR,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
L. Stevens,Lamar Stevens,PF,SA,0.0,"$3,800",0,0.02,0.0,0,0.0,0.0,0.0,0.0
D. Windler,Dylan Windler,SG,SA,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
D. Cacok,Devontae Cacok,PF/C,SA,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
B. Goodwin,Brandon Goodwin,PG,SA,0.0,"$4,800",0,0.09,0.0,0,0.0,0.0,0.0,0.0
D. Eubanks,Drew Eubanks,C/PF,SA,0.0,"$4,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
E. Davis,Ed Davis,C,SA,0.0,"$3,600",0,0.07,0.0,0,0.0,0.0,0.0,0.0
T. Young,Thaddeus Young,PF,SA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Jones,Tre Jones,PG,SA,0.0,"$4,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
V. Krejci,Vit Krejci,PG,TOR,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. McKinnie,Alfonzo McKinnie,SF,CHI,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
C. Martin,Cody Martin,SG/PG,CHI,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Pangos,Kevin Pangos,SG,SA,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
R. Nembhard,RJ Nembhard Jr.,SG,SA,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
J. Wieskamp,Joe Wieskamp,SF,SA,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
J. Landale,Jock Landale,C,SA,0.0,"$4,300",0,0.07,0.0,0,0.0,0.0,0.0,0.0
J. McDaniels,Jalen McDaniels,PF,CHI,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
N. Alexander-Walker,Nickeil Alexander-Walker,SG/SF,GS,0.0,"$4,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Len,Alex Len,C/PF,MIN,0.0,"$4,300",0,0.07,0.0,0,0.0,0.0,0.0,0.0
J. Layman,Jake Layman,SF/PF,MIN,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
M. Harkless,Maurice Harkless,SF/PF,MIN,0.0,"$6,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
E. Hughes,Elijah Hughes,SF,LAL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Hart,Josh Hart,SG/SF,LAL,0.0,"$6,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
N. Little,Nassir Little,SF,LAL,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Okogie,Josh Okogie,SF/SG,MIN,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
J. Nowell,Jaylen Nowell,PG,MIN,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
N. Queta,Neemias Queta,C,MIN,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
M. Wright,McKinley Wright IV,PG,MIN,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
N. Knight,Nathan Knight,PF,MIN,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
J. Ramsey,Jahmi'us Ramsey,PG,MIN,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
L. Bolmaro,Leandro Bolmaro,SF,MIN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. Woodard II,Robert Woodard II,PF,MIN,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
K. Bazemore,Kent Bazemore,SF/SG,LAL,0.0,"$3,600",0,0.08,0.0,0,0.0,0.0,0.0,0.0
D. Howard,Dwight Howard,C,LAL,0.0,"$3,600",0,0.06,0.0,0,0.0,0.0,0.0,0.0
R. Gobert,Rudy Gobert,C,GS,0.0,"$9,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
N. Bjelica,Nemanja Bjelica,PF,GS,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Green,Draymond Green,PF/C,GS,0.0,"$6,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Iguodala,Andre Iguodala,SF/SG,GS,0.0,"$3,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. Gay,Rudy Gay,PF/SF,GS,0.0,"$4,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Thompson,Klay Thompson,SG,GS,0.0,"$7,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Hernangomez,Juan Hernangomez,SF/PF,GS,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
Q. Weatherspoon,Quinndary Weatherspoon,SG,GS,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
D. Jordan,DeAndre Jordan,C,LAL,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
C. Anthony,Carmelo Anthony,SF/PF,LAL,0.0,"$5,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
E. Bledsoe,Eric Bledsoe,SG/PG,LAL,0.0,"$4,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
W. Ellington,Wayne Ellington,SG,LAL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Butler,Jared Butler,SG,GS,0.0,"$3,900",0,0.09,0.0,0,0.0,0.0,0.0,0.0
J. Champagnie,Justin Champagnie,SF,TOR,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
