abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
J. Toscano-Anderson,Juan Toscano-Anderson,SF/PF,LAC,17.8,"$3,800",4.69,19.91,6.7,4.1,2.4,0.7,0.5,1.0
L. Kennard,Luke Kennard,SG/SF,LAC,16.7,"$3,600",4.64,20.79,9.9,2.6,1.6,0.5,0.2,0.8
K. Huerter,Kevin Huerter,SG/SF,DAL,16.7,"$5,000",3.33,20.92,8.4,2.3,2.4,0.7,0.2,0.8
P. Tucker,P.J. Tucker,PF/C,MIL,16.5,"$3,800",4.34,29.13,6.1,4.3,1.3,0.9,0.5,0.9
J. Brunson,Jalen Brunson,PG/SG,DAL,16.5,"$4,000",4.13,17.65,9.1,2.3,2.7,0.5,0.0,0.9
T. Antetokounmpo,Thanasis Antetokounmpo,SF/PF,MIL,16.2,"$3,500",4.62,20.99,6.1,4.6,1.7,0.7,0.4,1.3
D. Dedmon,Dewayne Dedmon,C,MIL,15.2,"$3,500",4.34,12.53,6.5,4.7,0.7,0.4,0.5,0.7
M. Kleber,Maxi Kleber,PF,DAL,15.0,"$4,000",3.74,20.92,6.1,4,1.1,0.5,0.5,0.6
J. Winslow,Justise Winslow,SF,LAC,14.6,"$3,600",4.06,15.88,6.6,3.5,1.4,0.5,0.4,1.0
W. Cauley-Stein,Willie Cauley-Stein,C/PF,DAL,14.4,"$3,600",3.99,15.55,5.8,4,0.7,0.4,0.7,0.6
G. Dieng,Gorgui Dieng,C,DAL,14.3,"$3,600",3.98,14.21,6.3,3.6,1.2,0.5,0.4,0.8
C. Reddish,Cam Reddish,SG/SF,DAL,14.3,"$4,600",3.1,20.04,7.5,2.9,1.0,0.7,0.2,0.9
M. Morris,Markieff Morris,PF/SF,MIL,13.9,"$3,600",3.86,16.89,6.7,3.8,0.9,0.4,0.3,0.8
D. Lee,Damion Lee,SG/PG,LAC,13.5,"$4,100",3.3,16.93,6.9,2.8,1.1,0.6,0.1,0.5
K. Looney,Kevon Looney,C/PF,LAC,13.5,"$3,900",3.46,18.44,2.9,5.2,1.7,0.4,0.4,0.6
D. Wright,Delon Wright,PG/SG,DAL,13.2,"$4,600",2.87,14.22,5.1,2.2,2.3,0.7,0.2,0.7
S. Brown,Sterling Brown,SG,DAL,9.1,"$3,500",2.61,12.30,4.4,2.1,0.8,0.4,0.1,0.5
M. Moody,Moses Moody,SG,LAC,8.6,"$3,500",2.45,10.12,5.1,1.2,0.9,0.3,0.1,0.5
S. Hill,Solomon Hill,SF/PF,DAL,8.5,"$3,500",2.43,15.05,3.5,2.1,0.8,0.5,0.1,0.5
J. Robinson,Justin Robinson,PG,MIL,8.1,"$3,500",2.32,10.16,3.8,1.1,1.4,0.4,0.1,0.6
M. Strus,Max Strus,SG,MIL,7.8,"$3,500",2.23,10.05,5.2,0.8,0.5,0.3,0.1,0.3
G. Vincent,Gabe Vincent,PG,MIL,7.2,"$3,500",2.05,9.93,4.3,0.9,1.0,0.3,0.0,0.6
A. Coffey,Amir Coffey,PF,LAC,3.8,"$3,500",1.09,5.04,2.2,0.5,0.4,0.2,0.0,0.2
L. Williams,Lou Williams,SG/PG,DAL,0.6,"$4,000",0.14,0.83,0.4,0.1,0.1,0.0,0.0,0.1
A. Iguodala,Andre Iguodala,SF/SG,LAC,0.2,"$3,900",0.06,0.44,0.1,0.1,0.0,0.0,0.0,0.0
G. Payton II,Gary Payton II,SG,LAC,0.2,"$3,500",0.06,0.32,0.2,0,0.0,0.0,0.0,0.0
T. Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,SF/SG,DAL,0.1,"$3,500",0.03,0.32,0.1,0,0.0,0.0,0.0,0.0
O. Okongwu,Onyeka Okongwu,C,DAL,0.0,"$3,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Green,Josh Green,SG,DAL,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
M. Brown,Moses Brown,C,DAL,0.0,"$4,400",0,0.09,0.0,0,0.0,0.0,0.0,0.0
S. Mays,Skylar Mays,SG,DAL,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
D. Gallinari,Danilo Gallinari,SF/PF,DAL,0.0,"$4,400",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Johnson,Jalen Johnson,SF,DAL,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
T. Burke,Trey Burke,PG/SG,DAL,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
B. Marjanovic,Boban Marjanovic,C,DAL,0.0,"$3,800",0,0.02,0.0,0,0.0,0.0,0.0,0.0
K. Johnson,Keon Johnson,SG,LAC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Martin,Caleb Martin,SG/SF,MIL,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
C. Chiozza,Chris Chiozza,PG,LAC,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
J. Scrubb,Jay Scrubb,SG,LAC,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
K. Okpala,KZ Okpala,SF,MIL,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
U. Haslem,Udonis Haslem,PF,MIL,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
J. Holiday,Jrue Holiday,PG/SG,MIL,0.0,"$7,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
B. Lopez,Brook Lopez,C,MIL,0.0,"$5,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Cooper,Sharife Cooper,PG,DAL,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
