abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
D. Bazley,Darius Bazley,PF/SF,OKC,24.6,"$4,500",5.46,30.18,10.5,7.3,2.0,0.7,0.7,1.9
B. Clarke,Brandon Clarke,PF,OKC,23.8,"$4,600",5.18,23.20,10.3,5.6,1.8,0.8,0.8,0.7
A. Caruso,Alex Caruso,PG/SG,CHI,23.7,"$5,700",4.16,31.78,8.7,4.4,3.7,1.6,0.4,1.8
J. Crowder,Jae Crowder,PF/SF,DET,23.6,"$4,800",4.92,30.44,10.3,5.4,2.3,1.0,0.5,1.1
C. Johnson,Cameron Johnson,SF,DET,23.5,"$3,900",6.03,30.24,12.9,4.3,1.9,0.9,0.3,1.0
E. Fournier,Evan Fournier,SF/SG,CHI,23.3,"$5,000",4.67,28.26,13.1,2.9,2.7,1.0,0.4,1.5
G. Allen,Grayson Allen,SG,MIL,23.2,"$4,500",5.16,28.11,12.7,3.8,2.3,0.9,0.3,1.1
J. Robinson-Earl,Jeremiah Robinson-Earl,PF,OKC,22.4,"$4,700",4.77,24.37,9.7,6.8,1.3,0.7,0.5,1.0
R. Covington,Robert Covington,PF/SF,SA,22.0,"$5,200",4.22,27.04,7.4,5.5,1.5,1.1,1.1,0.9
A. Wiggins,Aaron Wiggins,SG,OKC,21.5,"$3,500",6.15,27.10,11.6,3.3,2.7,0.8,0.3,1.4
M. Robinson,Mitchell Robinson,C,CHI,21.3,"$5,100",4.17,24.15,6.4,7.2,0.7,0.7,1.3,0.8
J. McGee,JaVale McGee,C,DET,21.3,"$4,700",4.52,16.19,9.7,6,0.9,0.4,1.1,1.5
S. Adams,Steven Adams,C,OKC,21.1,"$5,500",3.83,24.12,5.8,7.7,2.1,0.8,0.6,1.3
C. Joseph,Cory Joseph,PG,DET,20.9,"$4,600",4.53,21.55,10.6,2.3,3.6,0.9,0.2,1.2
G. Hill,George Hill,PG,MIL,20.6,"$4,400",4.68,28.49,10.2,3.2,3.1,0.9,0.2,1.4
T. Gibson,Taj Gibson,C,CHI,20.1,"$3,800",5.28,24.13,5.7,6.4,1.0,0.7,1.3,0.8
K. Hayes,Killian Hayes,PG,DET,19.6,"$4,700",4.17,27.02,7.2,3.2,4.5,1.1,0.3,2.4
L. Nance Jr.,Larry Nance Jr.,PF/SF,SA,19.2,"$4,900",3.92,22.22,7.0,5.1,2.2,0.9,0.4,1.1
L. Shamet,Landry Shamet,SG,DET,19.0,"$3,800",5,29.03,10.5,2.7,2.5,0.7,0.2,1.2
D. Smith,Dennis Smith,PG,SA,18.6,"$3,500",5.31,19.12,7.1,2.5,3.8,0.9,0.5,1.4
T. Jerome,Ty Jerome,SG,OKC,18.2,"$3,700",4.93,18.48,9.7,2.2,3.0,0.6,0.2,1.0
D. McDermott,Doug McDermott,PF/SF,SA,18.1,"$4,700",3.84,26.19,11.0,3.5,1.5,0.4,0.1,0.9
I. Roby,Isaiah Roby,PF/C,OKC,17.6,"$4,900",3.6,17.55,8.0,4.4,1.5,0.6,0.5,1.2
J. Green,Javonte Green,SG/SF,CHI,17.4,"$3,800",4.59,26.15,7.1,4.7,1.0,1.0,0.4,1.0
F. Jackson,Frank Jackson,PG,DET,17.4,"$4,200",4.13,23.22,11.5,2.3,1.4,0.6,0.1,1.1
Y. Watanabe,Yuta Watanabe,SG,MIL,17.2,"$4,000",4.31,20.32,7.0,4.6,1.2,0.7,0.5,0.7
A. Pokusevski,Aleksej Pokusevski,PF,OKC,16.7,"$3,700",4.52,18.42,7.3,4.1,1.8,0.4,0.7,1.5
L. Walker,Lonnie Walker,SG/SF,SA,16.7,"$4,300",3.88,21.19,10.1,2.4,1.8,0.5,0.2,1.1
S. Mykhailiuk,Sviatoslav Mykhailiuk,SG,MIL,16.3,"$4,800",3.39,20.25,8.8,2.6,1.7,0.8,0.2,1.2
H. Diallo,Hamidou Diallo,SG/SF,DET,16.1,"$4,200",3.83,14.00,9.1,3,1.2,0.5,0.3,0.8
T. Lyles,Trey Lyles,PF,DET,15.8,"$3,800",4.16,15.97,8.9,4,0.8,0.3,0.2,0.6
M. Muscala,Mike Muscala,C,OKC,14.4,"$3,700",3.88,13.52,8.0,3.1,0.7,0.3,0.4,0.5
A. Dosunmu,Ayo Dosunmu,SG,CHI,14.0,"$3,700",3.78,20.97,7.2,2.7,1.5,0.6,0.2,1.1
O. Toppin,Obi Toppin,PF,CHI,13.8,"$4,200",3.28,17.04,6.1,3.7,0.9,0.4,0.5,0.8
J. Nwora,Jordan Nwora,PF/SF,MIL,13.7,"$3,700",3.7,14.82,6.9,3,0.8,0.5,0.5,1.0
S. Aldama,Santi Aldama,PF,OKC,12.9,"$3,500",3.7,13.31,5.7,3.2,1.2,0.3,0.4,0.5
C. Zeller,Cody Zeller,C,SA,12.5,"$3,600",3.46,12.31,5.1,4.1,1.1,0.3,0.2,0.7
D. Jones Jr.,Derrick Jones Jr.,SG/SF,CHI,12.1,"$4,100",2.96,16.97,4.7,2.9,0.5,0.5,0.7,0.4
B. Forbes,Bryn Forbes,SG,SA,12.0,"$3,700",3.25,16.28,8.8,1.4,0.7,0.4,0.0,0.7
T. Antetokounmpo,Thanasis Antetokounmpo,SF/PF,MIL,11.7,"$3,500",3.34,14.76,4.4,3.4,1.2,0.5,0.3,1.0
T. Maledon,Theo Maledon,PG,OKC,11.7,"$3,500",3.33,13.91,5.8,1.8,2.0,0.5,0.1,1.1
J. Konchar,John Konchar,SG,OKC,11.6,"$3,700",3.13,13.43,4.7,2.9,1.2,0.5,0.2,0.5
D. Eubanks,Drew Eubanks,C/PF,SA,11.2,"$4,300",2.6,10.16,4.4,3.1,0.7,0.3,0.6,0.7
T. Snell,Tony Snell,SF/SG,SA,10.6,"$3,500",3.03,18.29,5.0,2.1,1.2,0.4,0.2,0.5
M. Flynn,Malachi Flynn,PG/SG,MIL,9.2,"$3,500",2.62,10.26,4.1,1.4,1.6,0.4,0.1,0.5
R. Hood,Rodney Hood,SG/SF,MIL,9.1,"$3,600",2.52,15.75,4.4,1.9,1.0,0.4,0.1,0.6
J. Culver,Jarrett Culver,SF/SG,OKC,9.0,"$3,500",2.56,11.04,4.5,2.1,0.7,0.3,0.2,0.6
D. Banton,Dalano Banton,PF,MIL,7.5,"$3,900",1.92,8.58,3.5,1.4,1.2,0.3,0.1,0.7
C. Boucher,Chris Boucher,C/PF,MIL,7.3,"$4,400",1.66,6.07,3.2,1.7,0.3,0.2,0.4,0.2
P. Watson,Paul Watson,SG,OKC,7.1,"$3,500",2.04,8.81,3.9,1.4,0.7,0.2,0.1,0.4
Q. Grimes,Quentin Grimes,SG,CHI,7.1,"$3,500",2.03,10.06,3.8,1.3,0.7,0.3,0.1,0.5
S. Mamukelashvili,Sandro Mamukelashvili,PF/C,MIL,7.0,"$3,500",1.99,7.15,3.0,1.9,0.4,0.2,0.3,0.4
T. Jones,Tre Jones,PG,SA,6.4,"$3,700",1.72,7.34,3.2,0.8,1.2,0.3,0.0,0.5
B. McLemore,Ben McLemore,SG/PG,SA,6.0,"$3,500",1.71,8.05,3.7,1,0.4,0.2,0.1,0.4
J. Jackson,Josh Jackson,SG,DET,5.7,"$4,000",1.43,5.08,3.4,0.9,0.5,0.2,0.1,0.4
E. Payton,Elfrid Payton,PG,DET,5.5,"$3,500",1.58,6.03,3.0,0.9,0.9,0.2,0.0,0.5
T. Brown,Troy Brown,SG,CHI,4.8,"$3,500",1.38,7.02,2.1,1.4,0.3,0.2,0.1,0.3
L. Garza,Luka Garza,C,DET,1.1,"$3,700",0.3,0.99,0.6,0.3,0.1,0.0,0.0,0.0
A. Johnson,Alize Johnson,PF,CHI,0.8,"$3,500",0.23,0.98,0.3,0.3,0.1,0.0,0.0,0.0
S. Lee,Saben Lee,PG,DET,0.6,"$4,300",0.13,0.59,0.3,0.1,0.1,0.0,0.0,0.0
J. Wieskamp,Joe Wieskamp,SF,SA,0.3,"$3,500",0.09,0.41,0.2,0.1,0.0,0.0,0.0,0.0
J. Smith,Jalen Smith,PF/C,DET,0.2,"$3,500",0.06,0.24,0.1,0.1,0.0,0.0,0.0,0.0
C. Hutchison,Chandler Hutchison,SF,DET,0.2,"$3,500",0.06,0.32,0.1,0.1,0.0,0.0,0.0,0.0
T. Watford,Trendon Watford,PF,SA,0.2,"$3,500",0.06,0.31,0.1,0.1,0.0,0.0,0.0,0.0
J. Primo,Joshua Primo,SG,SA,0.2,"$3,500",0.06,0.41,0.2,0,0.0,0.0,0.0,0.0
J. Champagnie,Justin Champagnie,SF,MIL,0.1,"$3,500",0.03,0.26,0.1,0,0.0,0.0,0.0,0.0
K. Bates-Diop,Keita Bates-Diop,SF,SA,0.1,"$3,600",0.03,0.16,0.1,0,0.0,0.0,0.0,0.0
T. Young,Thaddeus Young,PF,SA,0.1,"$4,200",0.02,0.26,0.1,0,0.0,0.0,0.0,0.0
I. Wainright,Ish Wainright,SF,DET,0.1,"$3,500",0.03,0.32,0.1,0,0.0,0.0,0.0,0.0
D. Cacok,Devontae Cacok,PF/C,SA,0.1,"$3,500",0.03,0.16,0.1,0,0.0,0.0,0.0,0.0
L. Samanic,Luka Samanic,PF,CHI,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
K. Knox,Kevin Knox,SF/PF,CHI,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
R. Barrett,RJ Barrett,SF/SG,CHI,0.0,"$5,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Favors,Derrick Favors,C/PF,OKC,0.0,"$3,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Bradley,Tony Bradley,PF/C,CHI,0.0,"$3,700",0,0.04,0.0,0,0.0,0.0,0.0,0.0
J. Sims,Jericho Sims,C,CHI,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
M. McBride,Miles McBride,PG,CHI,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
D. Dotson,Devon Dotson,SG,CHI,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Birch,Khem Birch,C/PF,MIL,0.0,"$5,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Ojeleye,Semi Ojeleye,SF,MIL,0.0,"$3,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
G. Antetokounmpo,Giannis Antetokounmpo,PF/SF,MIL,0.0,"$11,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Cousins,DeMarcus Cousins,C,MIL,0.0,"$4,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Anderson,Kyle Anderson,SF/PF,OKC,0.0,"$4,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
I. Bonga,Isaac Bonga,PF,MIL,0.0,"$3,500",0,0.14,0.0,0,0.0,0.0,0.0,0.0
N. Noel,Nerlens Noel,C,CHI,0.0,"$4,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Walker,Kemba Walker,PG,CHI,0.0,"$4,200",0,0.05,0.0,0,0.0,0.0,0.0,0.0
D. Johnson,David Johnson,SF,MIL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
W. Selden Jr.,Wayne Selden Jr.,SG,CHI,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
J. Giddey,Josh Giddey,SG,OKC,0.0,"$6,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Pickett,Jamorko Pickett,SF,DET,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
I. Livers,Isaiah Livers,PF,DET,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. McGruder,Rodney McGruder,SG,DET,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
N. Little,Nassir Little,SF,SA,0.0,"$4,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Elleby,C.J. Elleby,SF,SA,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
J. Landale,Jock Landale,C,SA,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
G. Brown,Greg Brown,SG,SA,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
K. Blevins,Keljin Blevins,PG/SG,SA,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
A. Nader,Abdel Nader,SF,DET,0.0,"$3,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Booker,Devin Booker,SG,DET,0.0,"$7,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Tillie,Killian Tillie,PF,OKC,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
X. Tillman,Xavier Tillman,PF,OKC,0.0,"$3,900",0,0.02,0.0,0,0.0,0.0,0.0,0.0
K. Williams,Kenrich Williams,SF,OKC,0.0,"$4,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
G. Deck,Gabriel Deck,SF,OKC,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
Z. Williams,Ziaire Williams,SF,OKC,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
Y. Pons,Yves Pons,SF,OKC,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
V. Krejci,Vit Krejci,PG,OKC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Gilgeous-Alexander,Shai Gilgeous-Alexander,SG/PG,OKC,0.0,"$7,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
