abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
J. McDaniels,Jaden McDaniels,PF,MIN,16.6,"$4,900",3.39,23.10,7.3,3.8,1.1,0.6,0.7,0.8
Z. Williams,Ziaire Williams,SF,MIN,16.6,"$3,700",4.49,25.89,9.8,2.5,1.2,0.7,0.3,1.0
T. Mann,Tre Mann,PG,OKC,16.6,"$3,800",4.36,20.13,9.6,2.5,1.3,0.7,0.3,1.0
G. Brown,Greg Brown,SG,POR,16.6,"$3,500",4.73,14.11,8.8,3.5,1.1,0.4,0.5,0.8
N. Hyland,Nah'Shon Hyland,PG,POR,16.0,"$3,600",4.45,17.77,8.6,2.4,1.9,0.6,0.3,1.0
P. Millsap,Paul Millsap,PF/C,OKC,15.8,"$3,500",4.53,16.10,7.0,3.7,1.4,0.5,0.5,0.7
B. Boston Jr.,Brandon Boston Jr.,SG,LAC,15.8,"$4,300",3.67,18.42,9.0,2.5,1.2,0.7,0.3,1.0
D. Favors,Derrick Favors,C/PF,OKC,15.8,"$3,500",4.51,15.11,5.8,5.1,0.7,0.4,0.7,0.5
J. Konchar,John Konchar,SG,MIN,15.7,"$4,200",3.73,17.64,6.1,4.1,1.5,0.8,0.2,0.6
T. Jones,Tyus Jones,PG,MIN,15.6,"$4,900",3.17,16.18,6.5,2,3.3,0.7,0.1,0.7
X. Tillman,Xavier Tillman,PF,MIN,15.2,"$4,100",3.71,15.54,6.0,3.9,1.1,0.7,0.5,0.7
B. Brown,Bruce Brown Jr.,SG,OKC,15.1,"$4,300",3.52,17.29,6.6,3.6,1.2,0.7,0.3,0.6
J. Hayes,Jaxson Hayes,PF,LAC,15.0,"$4,600",3.26,15.04,7.0,4,0.6,0.4,0.6,0.7
N. Reid,Naz Reid,C,MIN,14.5,"$4,600",3.15,13.08,7.4,3.1,0.7,0.3,0.7,0.7
T. Jerome,Ty Jerome,SG,OKC,13.8,"$4,000",3.45,15.17,7.6,1.7,2.1,0.5,0.1,0.8
M. Muscala,Mike Muscala,C,OKC,12.5,"$3,800",3.28,11.90,6.9,2.6,0.5,0.3,0.4,0.4
G. Hill,George Hill,PG,GS,12.1,"$3,900",3.1,18.02,5.5,1.9,2.0,0.6,0.1,0.8
N. Bjelica,Nemanja Bjelica,PF,GS,11.8,"$3,600",3.29,12.00,5.1,2.9,1.5,0.4,0.2,0.8
J. Alvarado,Jose Alvarado,PG,LAC,11.3,"$3,500",3.22,12.19,5.2,1.4,2.2,0.5,0.1,0.7
W. Matthews,Wesley Matthews,SG,GS,11.2,"$4,000",2.8,19.77,5.3,1.7,1.1,0.6,0.3,0.5
B. Griffin,Blake Griffin,PF/C,OKC,11.1,"$3,500",3.17,12.04,5.1,2.4,1.4,0.3,0.2,0.5
G. Temple,Garrett Temple,SF,LAC,10.9,"$3,700",2.95,15.34,4.9,1.9,1.3,0.5,0.3,0.6
T. Snell,Tony Snell,SF/SG,POR,10.3,"$3,500",2.95,15.20,6.0,1.7,1.0,0.3,0.1,0.4
A. Rivers,Austin Rivers,SG/PG,POR,9.9,"$4,600",2.15,14.86,5.2,1.4,1.2,0.5,0.1,0.6
S. Mamukelashvili,Sandro Mamukelashvili,PF/C,GS,9.3,"$3,800",2.43,11.37,4.0,2.5,0.7,0.3,0.3,0.6
Z. Nnaji,Zeke Nnaji,PF/C,POR,8.8,"$3,500",2.51,11.61,4.5,2.2,0.3,0.3,0.2,0.3
J. Carter,Jevon Carter,PG/SG,OKC,7.7,"$3,500",2.19,10.05,3.8,1.3,1.0,0.3,0.1,0.4
T. Prince,Taurean Prince,SF/PF,MIN,7.4,"$3,500",2.12,8.99,3.7,1.3,0.7,0.3,0.2,0.4
J. Toscano-Anderson,Juan Toscano-Anderson,SF/PF,GS,6.5,"$3,800",1.72,7.09,2.1,1.4,1.1,0.3,0.2,0.4
D. Lee,Damion Lee,SG,GS,6.5,"$4,100",1.58,8.10,3.1,1.3,0.6,0.3,0.1,0.3
D. Duke,David Duke Jr.,SG,OKC,6.2,"$3,700",1.68,8.08,3.2,1.4,0.5,0.2,0.1,0.3
J. Okogie,Josh Okogie,SF/SG,MIN,4.7,"$3,500",1.34,6.96,2.0,1,0.4,0.3,0.1,0.3
N. Knight,Nathan Knight,PF,MIN,0.8,"$3,500",0.23,0.94,0.4,0.3,0.1,0.0,0.0,0.1
J. Smart,Javonte Smart,PG,GS,0.5,"$3,500",0.13,0.59,0.2,0.1,0.1,0.0,0.0,0.0
T. Terry,Tyrell Terry,PG,MIN,0.4,"$3,500",0.1,0.42,0.2,0,0.1,0.0,0.0,0.0
J. Dowtin,Jeff Dowtin,PG,GS,0.3,"$3,500",0.07,0.32,0.1,0,0.1,0.0,0.0,0.0
T. Satoransky,Tomas Satoransky,PG,LAC,0.3,"$3,900",0.06,0.30,0.1,0,0.1,0.0,0.0,0.0
C. Chiozza,Chris Chiozza,PG,GS,0.3,"$3,500",0.07,0.38,0.1,0,0.1,0.0,0.0,0.0
T. Antetokounmpo,Thanasis Antetokounmpo,SF/PF,GS,0.2,"$3,500",0.06,0.45,0.1,0.1,0.0,0.0,0.0,0.0
J. Teske,Jon Teske,C,MIN,0.2,"$3,500",0.06,0.29,0.1,0.1,0.0,0.0,0.0,0.0
S. Ojeleye,Semi Ojeleye,SF,GS,0.2,"$3,500",0.06,0.48,0.1,0.1,0.0,0.0,0.0,0.0
M. Moody,Moses Moody,SG,GS,0.1,"$3,500",0.03,0.31,0.1,0,0.0,0.0,0.0,0.0
J. Culver,Jarrett Culver,SF/SG,MIN,0.1,"$3,500",0.03,0.14,0.1,0,0.0,0.0,0.0,0.0
L. Kornet,Luke Kornet,PF,GS,0.1,"$3,500",0.03,0.31,0.1,0,0.0,0.0,0.0,0.0
K. Johnson,Keon Johnson,SG,LAC,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
J. Scrubb,Jay Scrubb,SG,LAC,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
T. Murphy III,Trey Murphy III,SF,LAC,0.0,"$3,500",0,0.03,0.0,0,0.0,0.0,0.0,0.0
S. Adams,Steven Adams,C,MIN,0.0,"$5,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
L. Bolmaro,Leandro Bolmaro,SF,MIN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. McLaughlin,Jordan McLaughlin,PG,MIN,0.0,"$3,600",0,0.05,0.0,0,0.0,0.0,0.0,0.0
J. Nowell,Jaylen Nowell,PG,MIN,0.0,"$4,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Layman,Jake Layman,SF/PF,MIN,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
W. Gabriel,Wenyen Gabriel,PF,LAC,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
W. Hernangomez,Willy Hernangomez,PF/C,LAC,0.0,"$3,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Green,Draymond Green,PF/C,GS,0.0,"$7,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Holiday,Jrue Holiday,PG/SG,GS,0.0,"$9,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Tillie,Killian Tillie,PF,MIN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. Hood,Rodney Hood,SG/SF,GS,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
L. Galloway,Langston Galloway,SG/SF,GS,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Winslow,Justise Winslow,SF,LAC,0.0,"$5,400",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Kuminga,Jonathan Kuminga,SF,GS,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
Q. Weatherspoon,Quinndary Weatherspoon,SG,GS,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
L. Kennard,Luke Kennard,SG/SF,LAC,0.0,"$4,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Cousins,DeMarcus Cousins,C,POR,0.0,"$4,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
V. Krejci,Vit Krejci,PG,OKC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Maledon,Theo Maledon,PG,OKC,0.0,"$3,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Pokusevski,Aleksej Pokusevski,PF,OKC,0.0,"$3,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Zeller,Cody Zeller,C,POR,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Ennis,James Ennis,SF,POR,0.0,"$3,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Simons,Anfernee Simons,PG/SG,POR,0.0,"$7,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
N. Powell,Norman Powell,SF/SG,POR,0.0,"$7,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
L. Nance Jr.,Larry Nance Jr.,PF/SF,POR,0.0,"$5,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
P. Watson,Paul Watson,SG,OKC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
I. Roby,Isaiah Roby,PF/C,OKC,0.0,"$3,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Durant,Kevin Durant,SF/PF,OKC,0.0,"$10,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
Y. Pons,Yves Pons,SF,MIN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. Wright,McKinley Wright IV,PG,MIN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
L. Aldridge,LaMarcus Aldridge,C/PF,OKC,0.0,"$4,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Irving,Kyrie Irving,PG/SG,OKC,0.0,"$8,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
N. Claxton,Nicolas Claxton,C/PF,OKC,0.0,"$5,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Williams,Kenrich Williams,SF,OKC,0.0,"$4,400",0,0.00,0.0,0,0.0,0.0,0.0,0.0
P. Mills,Patrick Mills,SG/PG,OKC,0.0,"$4,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Aldama,Santi Aldama,PF,MIN,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
