contest_name,crownAmount,gameType,id,entry_fee,entry_max,prizeAmount,start_time,total_entries,max_total_entries,draft_group
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill],484000,Tiers,123905664,880,1,2500,Tue 7:30PM,0,3,63755
NBA Tiers $310 Ankle Breaker [Single Entry],27500,Tiers,123944938,50,1,310,Tue 7:30PM,3,7,63755
NBA $775 Box Out [Single Entry],48400,Classic,123944854,88,1,775,Tue 7:30PM,4,10,63753
"NBA $720 Showtime [Single Entry, Top 2 Win]",55000,Classic,123945231,100,1,720,Tue 7:30PM,2,8,63753
FINAL STRETCH: $2M Fantasy Golf MEGA Millionaire Satellite (2-17),41250,Classic,123921719,75,2,4444,Tue 7:30PM,55,67,63753
NBA SUPERSat to NBA $888 Mega 8's Special [4x],33000,Classic,123925812,60,2,3552,Tue 7:30PM,56,67,63753
NBA $2500 MEGA Millionaire Satellite,305250,Classic,123904928,555,1,2500,Tue 7:30PM,4,5,63753
NBA $2500 MEGA Millionaire Satellite,305250,Classic,123916136,555,1,2500,Tue 7:30PM,4,5,63753
NBA $2500 MEGA Millionaire Satellite,137500,Classic,123904930,250,1,2500,Tue 7:30PM,9,11,63753
NBA $2500 MEGA Millionaire Satellite,23100,Classic,123904929,42,2,2500,Tue 7:30PM,56,69,63753
NBA $2500 MEGA Millionaire Satellite,23100,Classic,123916137,42,2,2500,Tue 7:30PM,56,69,63753
NBA $2500 MEGA Millionaire Satellite,137500,Classic,123916138,250,1,2500,Tue 7:30PM,9,11,63753
NBA Satellite to NBA $888 Mega 8's Special,49500,Classic,123904904,90,1,888,Tue 7:30PM,7,11,63753
NBA Satellite to NBA $888 Mega 8's Special,24750,Classic,123904906,45,1,888,Tue 7:30PM,17,23,63753
NBA Single Entry $50 Double Up,27500,Classic,123936300,50,1,2000,Tue 7:30PM,42,45,63753
NBA Single Entry $10 Double Up,5500,Classic,123943666,10,1,2000,Tue 7:30PM,194,229,63753
NBA Single Entry $50 Double Up,27500,Classic,123942356,50,1,1000,Tue 7:30PM,20,22,63753
NBA $750 High Five [Single Entry],2750,Classic,123944576,5,1,750,Tue 7:30PM,155,178,63753
NBA $1K High Five [Single Entry],2750,Classic,123944825,5,1,1000,Tue 7:30PM,159,237,63753
NBA $4.9K Post-Up [Single Entry],110000,Classic,123941669,200,1,4900,Tue 7:30PM,26,27,63753
NBA $500 Zone,2750,Classic,123944258,5,3,500,Tue 7:30PM,54,118,63753
NBA $30K Thunderdome [Must Fill],2915000,Classic,123904464,5300,1,30000,Tue 7:30PM,3,6,63753
NBA $500 Excellent 8's,4400,Classic,123941774,8,2,500,Tue 7:30PM,46,73,63753
NBA $2500 MEGA Millionaire Satellite,7700,Classic,123904931,14,6,2500,Tue 7:30PM,191,210,63753
NBA Satellite to NBA $888 Mega 8's Special,49500,Classic,123925809,90,1,888,Tue 7:30PM,9,11,63753
NBA Satellite to NBA $888 Mega 8's Special,77000,Classic,123904905,140,1,888,Tue 7:30PM,6,7,63753
NBA Satellite to $895 FBWC Qualifier,50600,Classic,123928762,92,1,895,Tue 7:30PM,9,11,63753
NBA Satellite to NBA $888 Mega 8's Special,77000,Classic,123925810,140,1,888,Tue 7:30PM,6,7,63753
NBA $200 Quarter Jukebox,138,Classic,123944729,0,20,200,Tue 7:30PM,767,951,63753
NBA $300 Pick and Roll [Single Entry],6600,Classic,123944570,12,1,300,Tue 7:30PM,26,29,63753
NBA $1K Pick and Roll [Single Entry],6600,Classic,123941405,12,1,1000,Tue 7:30PM,96,98,63753
NBA Satellite to NBA $888 Mega 8's Special,8250,Classic,123925811,15,2,888,Tue 7:30PM,65,69,63753
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill],517000,Classic,123926303,940,1,4444,Tue 7:30PM,0,5,63753
NBA $2500 MEGA Millionaire Satellite [Must Fill],484000,Classic,123916139,880,1,2500,Tue 7:30PM,2,3,63753
NBA $2500 MEGA Millionaire Satellite [Must Fill],484000,Classic,123905389,880,1,2500,Tue 7:30PM,2,3,63753
NBA $2K Ankle Breaker [Single Entry] (Night),27500,Classic,123904515,50,1,2000,Tue 8:00PM,37,45,63757
NBA $750 Four Point Play (Night),2200,Classic,123942627,4,6,750,Tue 8:00PM,87,222,63757
NBA $4K Four Point Play (Night),2200,Classic,123904510,4,20,4000,Tue 8:00PM,1185,1189,63757
NBA $3K Showtime [Single Entry] (Night),55000,Classic,123904512,100,1,3000,Tue 8:00PM,28,33,63757
NBA $3K Triple Threat [3 Entry Max] (Night),18150,Classic,123904509,33,3,3000,Tue 8:00PM,102,106,63757
NBA $2500 MEGA Millionaire Satellite [Must Fill],484000,Classic,123905390,880,1,2500,Tue 7:30PM,2,3,63753
NBA $4K All Star [Single Entry] (Must Fill),583000,Classic,123926302,1060,1,4000,Tue 7:30PM,3,4,63753
NBA $100 Winner Take All [$460 to 1st] (Must Fill),55000,Classic,123944951,100,1,460,Tue 7:30PM,2,5,63753
NBA Showdown $5K Triple Threat (LAC vs PHX),18150,Showdown Captain Mode,123904525,33,5,5000,Tue 10:00PM,87,176,63759
NBA Showdown $6K Showtime [Single Entry] (LAC vs PHX),55000,Showdown Captain Mode,123904527,100,1,6000,Tue 10:00PM,30,66,63759
NBA Showdown $3K Ankle Breaker [2 Entry Max] (LAC vs PHX),27500,Showdown Captain Mode,123904518,50,2,3000,Tue 10:00PM,24,68,63759
NBA Showdown $8K All-Star [Single Entry] (LAC vs PHX),583000,Showdown Captain Mode,123904521,1060,1,8000,Tue 10:00PM,5,8,63759
NBA Showdown $2500 MEGA Millionaire Satellite (LAC vs PHX),23100,Showdown Captain Mode,123916145,42,2,2500,Tue 10:00PM,7,69,63759
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill],484000,Tiers,123905665,880,1,2500,Tue 7:30PM,0,3,63755
"NBA Tiers $408 Winner Take All [$1.5K to 1st, Must Fill]",224400,Tiers,123905656,408,1,1500,Tue 7:30PM,0,4,63755
NBA Tiers Satellite to NBA $15 Return From Break Special (2-24) [Must Fill],2750,Tiers,123930167,5,1,18,Tue 7:30PM,1,4,63755
NBA Tiers $4K All Star [Single Entry] (Must Fill),583000,Tiers,123905654,1060,1,4000,Tue 7:30PM,0,4,63755
NBA Tiers $267 Winner Take All [$1K to 1st] (Must Fill),146850,Tiers,123943776,267,1,1000,Tue 7:30PM,3,4,63755
NBA Showdown Satellite to NBA $15 Return From Break Special (2-24) [Must Fill] (BOS vs PHI),2750,Showdown Captain Mode,123943521,5,1,18,Tue 7:30PM,3,4,63756
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (BOS vs PHI),484000,Showdown Captain Mode,123905537,880,1,2500,Tue 7:30PM,0,3,63756
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (BOS vs PHI),484000,Showdown Captain Mode,123905538,880,1,2500,Tue 7:30PM,0,3,63756
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (BOS vs PHI)",224400,Showdown Captain Mode,123945472,408,1,1500,Tue 7:30PM,0,4,63756
NBA Tiers $40K Zone [$10K to 1st],2750,Tiers,123932396,5,150,40000,Wed 7:00PM,246,9512,63920
NBA Tiers $6K And-One,550,Tiers,123932398,1,20,6000,Wed 7:00PM,125,7134,63920
NBA Tiers $2K High Five [Single Entry] ,2750,Tiers,123932401,5,1,2000,Wed 7:00PM,8,475,63920
NBA Tiers $2.57K Posterizer [Single Entry],82500,Tiers,123932394,150,1,2570,Wed 7:00PM,1,19,63920
NBA Tiers $1.5K Ankle Breaker [Single Entry],27500,Tiers,123932395,50,1,1500,Wed 7:00PM,2,34,63920
NBA Satellite to NAS 2-20 Screaming Eagle [Must Fill],99550,Classic,123905384,181,1,500,Tue 7:30PM,0,3,63753
NBA SUPERSat to $25 Fantasy Basketball Finale [10x],3300,Classic,123904952,6,1,250,Tue 7:30PM,24,49,63753
NBA SUPERSat to $25 Fantasy Basketball Finale [4x],1650,Classic,123904950,3,1,100,Tue 7:30PM,21,39,63753
NBA SUPERSat to TEN $20 Rally Point Special (February) [4x],550,Classic,123924275,1,2,80,Tue 7:30PM,39,95,63753
NBA Tiers Satellite to NAS 2-20 Screaming Eagle [Must Fill],99550,Tiers,123905659,181,1,500,Tue 7:30PM,0,3,63755
NBA Tiers Satellite to NBA $15 Return From Break Special (2-24) [Must Fill],2750,Tiers,123943328,5,1,18,Tue 7:30PM,1,4,63755
NBA Tiers Satellite to NBA $15 Return From Break Special (2-24) [Must Fill],2750,Tiers,123943638,5,1,18,Tue 7:30PM,0,4,63755
NBA Tiers $150 Zone [Single Entry],2750,Tiers,123945518,5,1,150,Tue 7:30PM,5,35,63755
NBA Tiers $155 Pick and Roll [Single Entry],6600,Tiers,123944997,12,1,155,Tue 7:30PM,13,15,63755
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (Night),517000,Classic,123905787,940,1,4444,Tue 8:00PM,0,5,63757
NBA $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Classic,123905791,880,1,2500,Tue 8:00PM,0,3,63757
NBA $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Classic,123905792,880,1,2500,Tue 8:00PM,0,3,63757
NBA $1K And-One (Night),550,Classic,123942858,1,20,1000,Tue 8:00PM,712,1189,63757
NBA $1.35K 3-Ball [Single Entry] (Night),165000,Classic,123904514,300,1,1350,Tue 8:00PM,4,5,63757
NBA $15K Showtime [Single Entry],55000,Classic,123932377,100,1,15000,Wed 7:00PM,1,166,63918
NBA $40K Showtime [Single Entry],55000,Classic,123932376,100,1,40000,Wed 7:00PM,1,444,63918
NBA $5M Fantasy Basketball World Championship Qualifier #78,77000,Classic,123932392,140,13,52220,Wed 7:00PM,0,438,63918
NBA $15K Mid Range Jumper [Single Entry],22000,Classic,123932379,40,1,15000,Wed 7:00PM,1,437,63918
NBA $30K Mid Range Jumper [Single Entry],22000,Classic,123932378,40,1,30000,Wed 7:00PM,2,874,63918
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (BOS vs PHI),146850,Showdown Captain Mode,123945401,267,1,1000,Tue 7:30PM,1,4,63756
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (BOS vs PHI),99550,Showdown Captain Mode,123905532,181,1,500,Tue 7:30PM,0,3,63756
NBA Showdown Satellite to NBA $15 Return From Break Special (2-24) [Must Fill] (BOS vs PHI),2750,Showdown Captain Mode,123930456,5,1,18,Tue 7:30PM,2,4,63756
NBA Showdown $285 Triple Threat [Single Entry] (BOS vs PHI),18150,Showdown Captain Mode,123944734,33,1,285,Tue 7:30PM,4,10,63756
NBA Showdown $200 And-One (BOS vs PHI),550,Showdown Captain Mode,123945345,1,7,200,Tue 7:30PM,51,237,63756
NBA $25K Zone [$5K to 1st],2750,Classic,123932369,5,150,25000,Wed 7:00PM,22,5945,63918
NBA $10K Pick and Roll [Single Entry],6600,Classic,123932356,12,1,10000,Wed 7:00PM,4,980,63918
NBA $15K Pick and Roll [Single Entry],6600,Classic,123932381,12,1,15000,Wed 7:00PM,2,1470,63918
NBA $30K Thunderdome [Must Fill],2915000,Classic,123932366,5300,1,30000,Wed 7:00PM,1,6,63918
NBA $15K mini-MAX [150 Entry Max],275,Classic,123932372,0,150,15000,Wed 7:00PM,185,35671,63918
NBA SUPERSat to TEN $20 Rally Point Special (February) [2x],1100,Classic,123924274,2,1,40,Tue 7:30PM,8,23,63753
NBA $300 Daily Dollar [Single Entry],550,Classic,123944543,1,1,300,Tue 7:30PM,224,356,63753
NBA $400 Dime Time [Just $0.10!],55,Classic,123943789,0,20,400,Tue 7:30PM,3611,4756,63753
NBA $400 Dime Time [Just $0.10!],55,Classic,123926181,0,20,400,Tue 7:30PM,4740,4756,63753
NBA $4K All Star [Single Entry] (Must Fill) (Night),583000,Classic,123905781,1060,1,4000,Tue 8:00PM,2,4,63757
"NBA $408 Winner Take All [$1.5K to 1st, Must Fill] (Night)",224400,Classic,123905783,408,1,1500,Tue 8:00PM,2,4,63757
NBA $267 Winner Take All [$1K to 1st] (Must Fill) (Night),146850,Classic,123931280,267,1,1000,Tue 8:00PM,3,4,63757
NBA $300 Pick and Roll [Single Entry] (Night),6600,Classic,123944218,12,1,300,Tue 8:00PM,8,29,63757
NBA $300 Quarter Jukebox [Just $0.25!]  (Night),138,Classic,123942649,0,20,300,Tue 8:00PM,731,1426,63757
NBA Showdown $26K Jab Step [$5K to 1st] (UTA vs LAL),3300,Showdown Captain Mode,123932484,6,150,26000,Wed 10:00PM,28,5098,63930
NBA Showdown $10K And-One (UTA vs LAL),550,Showdown Captain Mode,123932487,1,20,10000,Wed 10:00PM,134,11890,63930
NBA Showdown $4K High Five [Single Entry] (UTA vs LAL),2750,Showdown Captain Mode,123932491,5,1,4000,Wed 10:00PM,14,951,63930
NBA Showdown $5K Showtime [Single Entry] (UTA vs LAL),55000,Showdown Captain Mode,123932489,100,1,5000,Wed 10:00PM,0,55,63930
NBA Showdown $6K All-Star [Single Entry] (UTA vs LAL),583000,Showdown Captain Mode,123932492,1060,1,6000,Wed 10:00PM,0,6,63930
NBA $26K Jab Step [$5K to 1st] (Night),3300,Classic,123932461,6,150,26000,Wed 10:00PM,22,5098,63927
NBA $17.5K And-One (Night),550,Classic,123932466,1,20,17500,Wed 10:00PM,92,20808,63927
NBA $10K Showtime [Single Entry] (Night),55000,Classic,123932462,100,1,10000,Wed 10:00PM,1,111,63927
NBA $7.5K High Five [Single Entry] (Night),2750,Classic,123932470,5,1,7500,Wed 10:00PM,6,1783,63927
NBA $8K Triple Threat [$2K to 1st] (Night),18150,Classic,123932464,33,8,8000,Wed 10:00PM,3,282,63927
NBA Showdown $2500 MEGA Millionaire Satellite (LAC vs PHX),137500,Showdown Captain Mode,123916146,250,1,2500,Tue 10:00PM,2,11,63759
NBA Showdown $2500 MEGA Millionaire Satellite (LAC vs PHX),305250,Showdown Captain Mode,123916144,555,1,2500,Tue 10:00PM,1,5,63759
NBA Showdown $3.8K 3-Ball [Single Entry] (LAC vs PHX),165000,Showdown Captain Mode,123904524,300,1,3800,Tue 10:00PM,6,14,63759
NBA Showdown $4K Sharpshooter (LAC vs PHX),1650,Showdown Captain Mode,123904526,3,20,4000,Tue 10:00PM,1061,1585,63759
NBA Showdown $2K Pick and Roll [Single Entry] (LAC vs PHX),6600,Showdown Captain Mode,123904523,12,1,2000,Tue 10:00PM,107,196,63759
NBA Satellite to NAS 2-20 Screaming Eagle [Must Fill] (Night),99550,Classic,123905786,181,1,500,Tue 8:00PM,0,3,63757
NBA SUPERSat to $25 Fantasy Basketball Finale [4x] (Night),1650,Classic,123905053,3,1,100,Tue 8:00PM,17,39,63757
NBA Satellite to NBA $15 Return From Break Special (2-24) [Must Fill] (Night),2750,Classic,123931076,5,1,18,Tue 8:00PM,3,4,63757
NBA Satellite to NBA $15 Return From Break Special (2-24) [Must Fill] (Night),2750,Classic,123942744,5,1,18,Tue 8:00PM,2,4,63757
NBA Satellite to NBA $15 Return From Break Special (2-24) [Must Fill] (Night),2750,Classic,123944659,5,1,18,Tue 8:00PM,0,4,63757
NBA Single Entry $5 Double Up,2750,Classic,123932363,5,1,6000,Wed 7:00PM,7,1379,63918
NBA Single Entry $25 Double Up,13750,Classic,123932387,25,1,15000,Wed 7:00PM,2,689,63918
NBA $5 Double Up,2750,Classic,123932388,5,34,5000,Wed 7:00PM,68,1149,63918
NBA $25 Double Up,13750,Classic,123932360,25,4,3000,Wed 7:00PM,5,137,63918
NBA Single Entry $10 Double Up,5500,Classic,123932361,10,1,8000,Wed 7:00PM,4,919,63918
NBA In-Game $6K Pull Up Jumper [$2K to 1st] (2H LAC vs PHX),5500,In-Game Showdown (H2),123904530,10,21,6000,Tue 11:00PM,71,705,63760
NBA In-Game $1.35K 3-Ball [Single Entry] (2H LAC vs PHX),165000,In-Game Showdown (H2),123904533,300,1,1350,Tue 11:00PM,1,5,63760
NBA In-Game $1.17K Showtime [Single Entry] (2H LAC vs PHX),55000,In-Game Showdown (H2),123904536,100,1,1170,Tue 11:00PM,3,13,63760
NBA In-Game $500 Ankle Breaker [Single Entry] (2H LAC vs PHX),27500,In-Game Showdown (H2),123904529,50,1,500,Tue 11:00PM,5,11,63760
NBA In-Game $500 And-One (2H LAC vs PHX),550,In-Game Showdown (H2),123904534,1,17,500,Tue 11:00PM,92,594,63760
NBA Showdown Satellite to $895 FBWC Qualifier (LAC vs PHX),50600,Showdown Captain Mode,123905110,92,1,895,Tue 10:00PM,1,11,63759
NBA Showdown Satellite to NBA $888 Mega 8's Special (LAC vs PHX),49500,Showdown Captain Mode,123905111,90,1,888,Tue 10:00PM,1,11,63759
NBA Showdown Satellite to NBA $888 Mega 8's Special (LAC vs PHX),77000,Showdown Captain Mode,123905112,140,1,888,Tue 10:00PM,2,7,63759
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (LAC vs PHX),517000,Showdown Captain Mode,123906228,940,1,4444,Tue 10:00PM,0,5,63759
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (LAC vs PHX),484000,Showdown Captain Mode,123906232,880,1,2500,Tue 10:00PM,0,3,63759
NBA Showdown $15K Pull Up Jumper [$5K to 1st] (ATL vs ORL),5500,Showdown Captain Mode,123932407,10,52,15000,Wed 7:00PM,67,1764,63921
NBA Showdown $2.57K Posterizer [Single Entry] (ATL vs ORL),82500,Showdown Captain Mode,123932406,150,1,2570,Wed 7:00PM,1,19,63921
NBA Showdown $3K And-One [20 Entry Max] (ATL vs ORL),550,Showdown Captain Mode,123932409,1,20,3000,Wed 7:00PM,65,3567,63921
NBA Showdown $1K High Five [Single Entry] (ATL vs ORL),2750,Showdown Captain Mode,123932404,5,1,1000,Wed 7:00PM,11,237,63921
NBA Showdown $750 Sharpshooter (ATL vs ORL),1650,Showdown Captain Mode,123932408,3,8,750,Wed 7:00PM,14,297,63921
NBA $15K Pull Up Jumper [$5K to 1st] (Turbo),5500,Classic,123932417,10,52,15000,Wed 7:30PM,1,1764,63922
NBA $2.57K Posterizer [Single Entry] (Turbo),82500,Classic,123932416,150,1,2570,Wed 7:30PM,1,19,63922
NBA $500 Sharpshooter (Turbo),1650,Classic,123932413,3,5,500,Wed 7:30PM,5,198,63922
NBA $1.5K And-One [20 Entry Max] (Turbo),550,Classic,123932418,1,20,1500,Wed 7:30PM,14,1783,63922
NBA $500 Ankle Breaker [Single Entry] (Turbo),27500,Classic,123932415,50,1,500,Wed 7:30PM,0,11,63922
NBA $15K Pull Up Jumper [$5K to 1st] (Turbo),5500,Classic,123932438,10,52,15000,Wed 8:00PM,2,1764,63924
NBA $1.9K Posterizer [Single Entry] (Turbo),82500,Classic,123932434,150,1,1900,Wed 8:00PM,0,14,63924
NBA $500 Sharpshooter (Turbo),1650,Classic,123932435,3,5,500,Wed 8:00PM,4,198,63924
NBA $1.5K And-One [20 Entry Max] (Turbo),550,Classic,123932439,1,20,1500,Wed 8:00PM,9,1783,63924
NBA $500 Ankle Breaker [Single Entry] (Turbo),27500,Classic,123932437,50,1,500,Wed 8:00PM,0,11,63924
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (LAC vs PHX),484000,Showdown Captain Mode,123906233,880,1,2500,Tue 10:00PM,0,3,63759
NBA Showdown $750 Quarter Jukebox [Just $0.25!]  (LAC vs PHX),138,Showdown Captain Mode,123938680,0,20,750,Tue 10:00PM,1857,3567,63759
NBA Showdown $4K All Star [Single Entry] (Must Fill) (LAC vs PHX),583000,Showdown Captain Mode,123920751,1060,1,4000,Tue 10:00PM,2,4,63759
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (LAC vs PHX)",224400,Showdown Captain Mode,123937656,408,1,1500,Tue 10:00PM,2,4,63759
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (LAC vs PHX),146850,Showdown Captain Mode,123943649,267,1,1000,Tue 10:00PM,2,4,63759
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (LAC vs PHX),484000,Showdown Captain Mode,123916147,880,1,2500,Tue 10:00PM,0,3,63759
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (LAC vs PHX),484000,Showdown Captain Mode,123916148,880,1,2500,Tue 10:00PM,0,3,63759
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (LAC vs PHX),484000,Showdown Captain Mode,123916149,880,1,2500,Tue 10:00PM,0,3,63759
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (LAC vs PHX),99550,Showdown Captain Mode,123906227,181,1,500,Tue 10:00PM,1,3,63759
NBA Showdown Satellite to $307 FBWC Qualifier (LAC vs PHX),2750,Showdown Captain Mode,123905108,5,2,307,Tue 10:00PM,21,73,63759
NBA Showdown $10K Pull Up Jumper [$2K to 1st] (BKN vs NYK),5500,Showdown Captain Mode,123932423,10,35,10000,Wed 7:30PM,50,1176,63923
NBA Showdown $1.9K Posterizer [Single Entry] (BKN vs NYK),82500,Showdown Captain Mode,123932426,150,1,1900,Wed 7:30PM,1,14,63923
NBA Showdown $1.5K And-One [20 Entry Max] (BKN vs NYK),550,Showdown Captain Mode,123932430,1,20,1500,Wed 7:30PM,58,1783,63923
NBA Showdown $500 Sharpshooter (BKN vs NYK),1650,Showdown Captain Mode,123932427,3,5,500,Wed 7:30PM,6,198,63923
NBA Showdown $500 Ankle Breaker [Single Entry] (BKN vs NYK),27500,Showdown Captain Mode,123932429,50,1,500,Wed 7:30PM,1,11,63923
NBA Showdown $10K Pull Up Jumper [$2K to 1st] (POR vs MEM),5500,Showdown Captain Mode,123932442,10,35,10000,Wed 8:00PM,9,1176,63925
NBA Showdown $1.5K Posterizer [Single Entry] (POR vs MEM),82500,Showdown Captain Mode,123932444,150,1,1500,Wed 8:00PM,0,11,63925
NBA Showdown $1K And-One (POR vs MEM),550,Showdown Captain Mode,123932445,1,20,1000,Wed 8:00PM,41,1189,63925
NBA Showdown $500 Ankle Breaker [Single Entry] (POR vs MEM),27500,Showdown Captain Mode,123932446,50,1,500,Wed 8:00PM,0,11,63925
NBA Showdown $1K Quarter Jukebox [Just $0.25!]  (POR vs MEM),138,Showdown Captain Mode,123932443,0,20,1000,Wed 8:00PM,91,4756,63925
NBA Tiers $10K Zone [$2K to 1st] (Night),2750,Tiers,123932479,5,71,10000,Wed 10:00PM,34,2378,63928
