contest_name,crownAmount,gameType,id,entry_fee,entry_max,prizeAmount,start_time,total_entries,max_total_entries,draft_group
NBA Showdown $500 High Five [Single Entry] (GSW vs CHI),2750,Showdown Captain Mode,122516250,5,1,500,Fri 7:30PM,1,118,62281
NBA Tiers $10K Zone [$2K to 1st] (Night),2750,Tiers,122516279,5,71,10000,Fri 10:00PM,35,2378,62284
NBA Tiers $3K And-One [20 Entry Max] (Night),550,Tiers,122516280,1,20,3000,Fri 10:00PM,126,3567,62284
NBA Tiers $500 Pick and Roll [Single Entry] (Night),6600,Tiers,122516275,12,1,500,Fri 10:00PM,1,49,62284
NBA Tiers $500 Sharpshooter (Night),1650,Tiers,122516277,3,5,500,Fri 10:00PM,6,198,62284
NBA Tiers $750 Ankle Breaker [Single Entry] (Night),27500,Tiers,122516276,50,1,750,Fri 10:00PM,0,17,62284
NBA Showdown $10K And-One (DAL vs MEM),550,Showdown Captain Mode,122516285,1,20,10000,Fri 10:00PM,196,11890,62286
NBA Showdown $6K All-Star [Single Entry] (DAL vs MEM),583000,Showdown Captain Mode,122516290,1060,1,6000,Fri 10:00PM,1,6,62286
NBA Showdown $5K Showtime [Single Entry] (DAL vs MEM),55000,Showdown Captain Mode,122516287,100,1,5000,Fri 10:00PM,1,55,62286
NBA Showdown $4K High Five [Single Entry] (DAL vs MEM),2750,Showdown Captain Mode,122516289,5,1,4000,Fri 10:00PM,22,951,62286
NBA Showdown $3K 3-Ball [Single Entry] (DAL vs MEM),165000,Showdown Captain Mode,122516283,300,1,3000,Fri 10:00PM,1,11,62286
NBA $5 Double Up,2750,Classic,122516212,5,41,6000,Fri 7:00PM,205,1379,62274
NBA $25 Double Up,13750,Classic,122516182,25,5,4000,Fri 7:00PM,20,183,62274
NBA Single Entry $10 Double Up,5500,Classic,122516209,10,1,10000,Fri 7:00PM,17,1149,62274
"NBA Satellite to $3,650 FBWC MEGAQual",202400,Classic,122518089,368,1,3650,Fri 7:00PM,0,11,62274
NBA $2500 MEGA Millionaire Satellite,23100,Classic,122518150,42,2,2500,Fri 7:00PM,2,69,62274
NBA $2500 MEGA Millionaire Satellite,137500,Classic,122518151,250,1,2500,Fri 7:00PM,0,11,62274
NBA $15K Mid Range Jumper [Single Entry],22000,Classic,122516198,40,1,15000,Fri 7:00PM,4,437,62274
NBA $40K Mid Range Jumper [Single Entry],22000,Classic,122516197,40,1,40000,Fri 7:00PM,5,1166,62274
NBA $10K Pick and Roll [Single Entry],6600,Classic,122516178,12,1,10000,Fri 7:00PM,6,980,62274
NBA $20K Pick and Roll [Single Entry],6600,Classic,122516200,12,1,20000,Fri 7:00PM,14,1960,62274
NBA $26K Jab Step [$5K to 1st],3300,Classic,122516176,6,150,26000,Fri 7:00PM,315,5098,62274
NBA $25K Zone [$5K to 1st],2750,Classic,122516188,5,150,25000,Fri 7:00PM,316,5945,62274
NBA $35K And-One [20 Entry Max],550,Classic,122528656,1,20,35000,Fri 7:00PM,217,41617,62274
NBA $10K High Five [Single Entry],2750,Classic,122516179,5,1,10000,Fri 7:00PM,14,2378,62274
NBA $15K High Five [Single Entry],2750,Classic,122516201,5,1,15000,Fri 7:00PM,21,3567,62274
NBA $30K Thunderdome [Must Fill],2915000,Classic,122516184,5300,1,30000,Fri 7:00PM,1,6,62274
NBA $15K mini-MAX [150 Entry Max],275,Classic,122516192,0,150,15000,Fri 7:00PM,461,35671,62274
NBA $10K Fast Break [Single Entry],14850,Classic,122516199,27,1,10000,Fri 7:00PM,2,431,62274
NBA $10K Money Ball [Single Entry],183150,Classic,122516194,333,1,10000,Fri 7:00PM,2,33,62274
NBA $10K mini-MAX [150 Entry Max],1100,Classic,122516191,2,150,10000,Fri 7:00PM,7,5945,62274
NBA $8K Buzzer Beater [3 Entry Max],11000,Classic,122516186,20,3,8000,Fri 7:00PM,8,470,62274
NBA $250 Double Up,137500,Classic,122516204,250,1,8000,Fri 7:00PM,3,35,62274
NBA $100 Double Up,55000,Classic,122516206,100,2,7000,Fri 7:00PM,6,77,62274
NBA Single Entry $50 Double Up,27500,Classic,122516207,50,1,5000,Fri 7:00PM,6,113,62274
NBA $2 Double Up,1100,Classic,122516214,2,20,5000,Fri 7:00PM,56,2873,62274
NBA Single Entry $50 Double Up,27500,Classic,122516215,50,1,5000,Fri 7:00PM,6,113,62274
NBA $8K Swish [Single Entry],220000,Classic,122516193,400,1,8000,Fri 7:00PM,2,22,62274
NBA $7.5K Pick and Pop [3 Entry Max],41250,Classic,122516185,75,3,7500,Fri 7:00PM,8,113,62274
NBA $6K Hot Shot [3 Entry Max],1650,Classic,122516189,3,3,6000,Fri 7:00PM,17,2378,62274
NBA $6K Sharpshooter [20 Entry Max],1650,Classic,122516190,3,20,6000,Fri 7:00PM,5,2378,62274
NBA $5K Finger Roll [3 Entry Max],4400,Classic,122516187,8,3,5000,Fri 7:00PM,15,735,62274
NBA Single Entry $50 Double Up,27500,Classic,122516216,50,1,5000,Fri 7:00PM,7,113,62274
NBA Single Entry $100 Double Up,55000,Classic,122516205,100,1,5000,Fri 7:00PM,3,55,62274
NBA $5 Double Up,2750,Classic,122516213,5,34,5000,Fri 7:00PM,171,1149,62274
NBA $250 Double Up,137500,Classic,122517964,250,1,5000,Fri 7:00PM,3,22,62274
NBA $10 Double Up,5500,Classic,122516210,10,13,4000,Fri 7:00PM,52,459,62274
NBA $4K Elbow Shot [Single Entry],1100,Classic,122516202,2,1,4000,Fri 7:00PM,17,2378,62274
NBA $6K Quarter Jukebox [Just $0.25!],138,Classic,122516177,0,20,6000,Fri 7:00PM,500,28537,62274
NBA $4K Daily Dollar [Single Entry] ,550,Classic,122516203,1,1,4000,Fri 7:00PM,73,4756,62274
NBA $3K Ankle Breaker [2 Entry Max],27500,Classic,122516175,50,2,3000,Fri 7:00PM,3,68,62274
NBA $4K All Star [Single Entry] (Must Fill),583000,Classic,122516781,1060,1,4000,Fri 7:00PM,1,4,62274
NBA $6K Four Point Play [20 Entry Max] (Night),2200,Classic,122516269,4,20,6000,Fri 10:00PM,5,1783,62283
NBA $3.8K 3-Ball [Single Entry] (Night),165000,Classic,122516267,300,1,3800,Fri 10:00PM,2,14,62283
NBA $5K Mid Range Jumper [Single Entry] (Night),22000,Classic,122516271,40,1,5000,Fri 10:00PM,1,145,62283
NBA $3K Pick and Roll [Single Entry] (Night),6600,Classic,122516272,12,1,3000,Fri 10:00PM,4,294,62283
NBA $3K Ankle Breaker [2 Entry Max] (Night),27500,Classic,122516263,50,2,3000,Fri 10:00PM,2,68,62283
NBA In-Game $6K Pull Up Jumper [$2K to 1st] (2H DAL vs MEM),5500,In-Game Showdown (H2),122516293,10,21,6000,Fri 11:00PM,0,705,62287
NBA In-Game $1.35K 3-Ball [Single Entry] (2H DAL vs MEM),165000,In-Game Showdown (H2),122516297,300,1,1350,Fri 11:00PM,0,5,62287
NBA In-Game $500 Ankle Breaker [Single Entry] (2H DAL vs MEM),27500,In-Game Showdown (H2),122516292,50,1,500,Fri 11:00PM,0,11,62287
"NBA In-Game $720 Showtime [Single Entry, Top 2 Win] (2H DAL vs MEM)",55000,In-Game Showdown (H2),122516294,100,1,720,Fri 11:00PM,0,8,62287
NBA In-Game $4K All Star [Single Entry] (Must Fill) (2H DAL vs MEM),583000,In-Game Showdown (H2),122517893,1060,1,4000,Fri 11:00PM,0,4,62287
NBA Single Entry $100 Double Up,55000,Classic,122516180,100,1,3000,Fri 7:00PM,3,33,62274
NBA $50 Double Up,27500,Classic,122516181,50,2,3000,Fri 7:00PM,6,68,62274
NBA $25 Double Up,13750,Classic,122516183,25,4,3000,Fri 7:00PM,16,137,62274
NBA $2500 MEGA Millionaire Satellite,7700,Classic,122518152,14,6,2500,Fri 7:00PM,13,210,62274
NBA Satellite to NBA $888 Mega 8's Special,5500,Classic,122518118,10,3,888,Fri 7:00PM,8,104,62274
NBA Tiers $1.5K Hot Shot [3 Entry Max],1650,Tiers,122516223,3,3,1500,Fri 7:00PM,14,594,62276
NBA Tiers $2K Quarter Jukebox [Just $0.25!],138,Tiers,122516218,0,20,2000,Fri 7:00PM,556,9512,62276
NBA Tiers $1K Pick and Roll [Single Entry],6600,Tiers,122516225,12,1,1000,Fri 7:00PM,2,98,62276
NBA Tiers $1K Fast Break [Single Entry],14850,Tiers,122516224,27,1,1000,Fri 7:00PM,0,43,62276
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (NBA Tiers),517000,Tiers,122517819,940,1,4444,Fri 7:00PM,0,5,62276
NBA Satellite to $895 FBWC Qualifier,50600,Classic,122518088,92,1,895,Fri 7:00PM,0,11,62274
NBA Satellite to NBA $888 Mega 8's Special,24750,Classic,122518117,45,1,888,Fri 7:00PM,1,23,62274
NBA Satellite to UFC 270 1-22 $555 Knockout Special,49500,Classic,122518129,90,1,555,Fri 7:00PM,0,7,62274
NBA Satellite to NBA $888 Mega 8's Special,77000,Classic,122518116,140,1,888,Fri 7:00PM,0,7,62274
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill],517000,Classic,122516787,940,1,4444,Fri 7:00PM,0,5,62274
NBA Showdown $3K Sharpshooter (DAL vs MEM),1650,Showdown Captain Mode,122516282,3,20,3000,Fri 10:00PM,22,1189,62286
NBA Showdown $3K Triple Threat [3 Entry Max] (DAL vs MEM),18150,Showdown Captain Mode,122516284,33,3,3000,Fri 10:00PM,2,106,62286
NBA Showdown $1.5K Pick and Roll [Single Entry] (DAL vs MEM),6600,Showdown Captain Mode,122516288,12,1,1500,Fri 10:00PM,1,147,62286
NBA Showdown $2K Ankle Breaker [Single Entry] (DAL vs MEM),27500,Showdown Captain Mode,122516291,50,1,2000,Fri 10:00PM,1,45,62286
NBA Showdown $2K Quarter Jukebox [Just $0.25!] (DAL vs MEM),138,Showdown Captain Mode,122516286,0,20,2000,Fri 10:00PM,248,9512,62286
NBA Showdown $1K Ankle Breaker [Single Entry] (BOS vs PHI),27500,Showdown Captain Mode,122516229,50,1,1000,Fri 7:00PM,0,22,62279
NBA Showdown $1K Triple Threat (BOS vs PHI),18150,Showdown Captain Mode,122516231,33,1,1000,Fri 7:00PM,0,35,62279
NBA Showdown $1K Quarter Jukebox [Just $0.25!]  (BOS vs PHI),138,Showdown Captain Mode,122516227,0,20,1000,Fri 7:00PM,237,4756,62279
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (BOS vs PHI),517000,Showdown Captain Mode,122517182,940,1,4444,Fri 7:00PM,0,5,62279
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (BOS vs PHI),484000,Showdown Captain Mode,122517186,880,1,2500,Fri 7:00PM,0,3,62279
NBA $500 High Five [Single Entry] (Turbo),2750,Classic,122516240,5,1,500,Fri 7:30PM,2,118,62280
NBA $500 Fast Break (Turbo),14850,Classic,122516237,27,1,500,Fri 7:30PM,2,21,62280
NBA $500 Ankle Breaker [Single Entry] (Turbo),27500,Classic,122516242,50,1,500,Fri 7:30PM,2,11,62280
NBA $750 Quarter Jukebox [Just $0.25!]  (Turbo),138,Classic,122516243,0,20,750,Fri 7:30PM,78,3567,62280
NBA $2500 MEGA Millionaire Satellite [Must Fill] (Turbo),484000,Classic,122517440,880,1,2500,Fri 7:30PM,1,3,62280
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (DAL vs MEM),517000,Showdown Captain Mode,122517053,940,1,4444,Fri 10:00PM,1,5,62286
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (DAL vs MEM),484000,Showdown Captain Mode,122517057,880,1,2500,Fri 10:00PM,1,3,62286
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (DAL vs MEM),484000,Showdown Captain Mode,122517058,880,1,2500,Fri 10:00PM,1,3,62286
NBA Showdown $4K All Star [Single Entry] (Must Fill) (DAL vs MEM),583000,Showdown Captain Mode,122517047,1060,1,4000,Fri 10:00PM,1,4,62286
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (DAL vs MEM)",224400,Showdown Captain Mode,122517049,408,1,1500,Fri 10:00PM,1,4,62286
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (Night),517000,Classic,122517691,940,1,4444,Fri 10:00PM,1,5,62283
NBA Satellite to $895 FBWC Qualifier (Night),50600,Classic,122518384,92,1,895,Fri 10:00PM,1,11,62283
NBA Satellite to NBA $888 Mega 8's Special (Night),77000,Classic,122518395,140,1,888,Fri 10:00PM,1,7,62283
NBA $2K Quarter Jukebox [Just $0.25!] (Night),138,Classic,122516266,0,20,2000,Fri 10:00PM,133,9512,62283
NBA $4K All Star [Single Entry] (Must Fill) (Night),583000,Classic,122517685,1060,1,4000,Fri 10:00PM,2,4,62283
NBA Showdown $500 Fast Break (GSW vs CHI),14850,Showdown Captain Mode,122516247,27,1,500,Fri 7:30PM,0,21,62281
NBA Showdown $500 Ankle Breaker [Single Entry] (GSW vs CHI),27500,Showdown Captain Mode,122516252,50,1,500,Fri 7:30PM,0,11,62281
NBA Showdown $750 Quarter Jukebox [Just $0.25!]  (GSW vs CHI),138,Showdown Captain Mode,122516253,0,20,750,Fri 7:30PM,175,3567,62281
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (GSW vs CHI),517000,Showdown Captain Mode,122517309,940,1,4444,Fri 7:30PM,0,5,62281
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (GSW vs CHI),484000,Showdown Captain Mode,122517313,880,1,2500,Fri 7:30PM,0,3,62281
NBA Showdown Satellite to $307 FBWC Qualifier (POR vs DEN),21450,Showdown Captain Mode,122472515,39,1,307,Thu 10:00PM,6,9,62200
NBA Showdown SUPERSAT to 1-22 $25 UFC 270 Special [4x] (POR vs DEN),2750,Showdown Captain Mode,122472534,5,1,100,Thu 10:00PM,9,23,62200
NBA Showdown Satellite to NBA $15 Return From Break Special (2-24) (4x) (POR vs DEN),2750,Showdown Captain Mode,122472540,5,1,60,Thu 10:00PM,2,14,62200
NBA Showdown Satellite to NBA $15 Return From Break Special (2-24) (4x) (POR vs DEN),1100,Showdown Captain Mode,122472539,2,1,60,Thu 10:00PM,7,35,62200
NBA Showdown SUPERSAT to 1-22 $25 UFC 270 Special [2x] (POR vs DEN),1650,Showdown Captain Mode,122472532,3,1,50,Thu 10:00PM,7,19,62200
NBA Showdown $500 Fast Break (CLE vs SAS),14850,Showdown Captain Mode,122516255,27,1,500,Fri 8:30PM,0,21,62282
NBA Showdown $500 Ankle Breaker [Single Entry] (CLE vs SAS),27500,Showdown Captain Mode,122516260,50,1,500,Fri 8:30PM,0,11,62282
NBA Showdown $750 Quarter Jukebox [Just $0.25!]  (CLE vs SAS),138,Showdown Captain Mode,122516261,0,20,750,Fri 8:30PM,142,3567,62282
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (CLE vs SAS),517000,Showdown Captain Mode,122517563,940,1,4444,Fri 8:30PM,0,5,62282
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (CLE vs SAS),484000,Showdown Captain Mode,122517567,880,1,2500,Fri 8:30PM,0,3,62282
NBA Showdown SUPERSAT to 1-22 $25 UFC 270 Special [2x] (POR vs DEN),1650,Showdown Captain Mode,122472531,3,1,50,Thu 10:00PM,9,19,62200
NBA Showdown Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (POR vs DEN),4400,Showdown Captain Mode,122531238,8,1,36,Thu 10:00PM,3,5,62200
NBA Showdown Satellite to NBA $15 Return From Break Special (2-24) [Must Fill] (POR vs DEN),2750,Showdown Captain Mode,122471860,5,1,18,Thu 10:00PM,2,4,62200
NBA Showdown Satellite to NBA $15 Return From Break Special (2-24) [Must Fill] (POR vs DEN),2750,Showdown Captain Mode,122471861,5,1,18,Thu 10:00PM,2,4,62200
NBA Showdown Satellite to NBA $15 Return From Break Special (2-24) [Must Fill] (POR vs DEN),2750,Showdown Captain Mode,122471862,5,1,18,Thu 10:00PM,2,4,62200
NBA Tiers $1K Quarter Jukebox [Just $0.25!]  (Night),138,Tiers,122516274,0,20,1000,Fri 10:00PM,194,4756,62284
"NBA Tiers $720 Showtime [Single Entry, Top 2 Win] (Night)",55000,Tiers,122516278,100,1,720,Fri 10:00PM,0,8,62284
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (NBA Tiers Night),517000,Tiers,122516926,940,1,4444,Fri 10:00PM,0,5,62284
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Tiers,122516930,880,1,2500,Fri 10:00PM,0,3,62284
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Tiers,122516931,880,1,2500,Fri 10:00PM,0,3,62284
NBA $2500 MEGA Millionaire Satellite [Must Fill],484000,Classic,122516791,880,1,2500,Fri 7:00PM,0,3,62274
NBA $2500 MEGA Millionaire Satellite [Must Fill],484000,Classic,122516792,880,1,2500,Fri 7:00PM,0,3,62274
