abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
M. Harrell,Montrezl Harrell,C/PF,WSH,28.7,"$7,700",3.72,26.03,14.1,7.4,1.6,0.7,0.8,1.2
N. Alexander-Walker,Nickeil Alexander-Walker,SG/SF,NO,28.6,"$6,400",4.48,32.27,14.5,4.7,3.2,1.3,0.6,2.0
D. Dedmon,Dewayne Dedmon,C,NO,28.2,"$3,700",7.63,27.89,9.8,10.4,1.5,0.8,1.0,1.7
D. Graham,Devonte' Graham,PG/SG,NO,28.1,"$5,800",4.85,31.95,14.3,2.9,5.7,1.1,0.1,1.8
I. Stewart,Isaiah Stewart,PF,IND,28.1,"$5,100",5.5,29.14,9.3,9.1,1.3,0.8,1.6,1.3
C. Cunningham,Cade Cunningham,PG/SG,IND,28.0,"$5,800",4.82,32.08,14.2,5.3,3.6,1.1,0.4,2.5
T. Hardaway Jr.,Tim Hardaway Jr.,SG/SF,DAL,27.8,"$5,200",5.34,33.75,17.3,4.2,2.7,0.7,0.2,1.3
S. Bey,Saddiq Bey,SF,IND,27.1,"$6,100",4.44,34.29,14.1,6,2.0,1.0,0.3,1.1
B. Hield,Buddy Hield,SG/SF,SAC,26.3,"$5,800",4.54,29.30,15.4,4.2,2.8,0.8,0.3,1.6
J. Tate,Jae'Sean Tate,SF/PF,HOU,26.2,"$5,500",4.76,28.04,11.3,6.2,2.5,1.2,0.5,1.4
N. Powell,Norman Powell,SF/SG,CHI,26.1,"$5,800",4.51,31.93,16.7,3.2,2.0,1.1,0.3,1.6
L. Dort,Luguentz Dort,SF/SG,HOU,25.8,"$5,700",4.53,32.22,15.7,4,1.8,1.0,0.4,1.6
R. Barrett,RJ Barrett,SF/SG,ORL,25.7,"$5,300",4.85,31.80,14.3,5.3,2.5,0.7,0.3,1.7
M. Plumlee,Mason Plumlee,C,WSH,25.6,"$4,800",5.33,26.01,7.5,8.3,3.2,0.7,0.9,1.5
B. Bogdanovic,Bogdan Bogdanovic,SF/SG,BOS,25.5,"$4,800",5.31,30.29,14.0,3.8,2.9,1.0,0.3,1.3
D. Bazley,Darius Bazley,PF/SF,HOU,25.3,"$5,600",4.51,29.60,12.9,6.9,1.6,0.7,0.5,1.9
K. Love,Kevin Love,PF/C,CLE,25.2,"$5,300",4.76,21.09,12.6,6.9,2.3,0.5,0.2,1.2
D. Gafford,Daniel Gafford,C,WSH,24.8,"$4,600",5.4,21.66,9.2,6.2,1.0,0.7,1.9,1.1
J. Green,Jalen Green,SG/PG,HOU,24.8,"$5,000",4.96,34.42,14.5,3.8,3.1,1.0,0.3,2.8
M. Bridges,Mikal Bridges,SF/PF,DAL,24.8,"$5,100",4.85,33.45,11.8,4.3,2.2,1.0,0.8,0.9
E. Gordon,Eric Gordon,SF/SG,HOU,24.7,"$4,500",5.49,28.32,16.4,2.3,2.5,0.7,0.5,1.8
B. Brown,Bruce Brown Jr.,SG,CLE,24.5,"$4,700",5.2,29.22,9.8,6.3,1.8,1.2,0.6,1.0
A. Caruso,Alex Caruso,PG/SG,CHI,24.4,"$4,400",5.53,31.12,9.2,4.5,3.7,1.6,0.4,1.8
K. Walker,Kemba Walker,PG,ORL,24.3,"$5,000",4.86,27.97,12.0,3.4,4.0,1.0,0.3,1.7
J. Hart,Josh Hart,SG/SF,NO,24.3,"$5,200",4.66,26.78,10.2,7,2.5,0.8,0.2,1.1
C. Anthony,Carmelo Anthony,SF/PF,LAL,24.2,"$5,600",4.32,28.61,13.6,3.9,1.6,0.8,0.7,1.0
C. Metu,Chimezie Metu,C,SAC,24.1,"$4,100",5.87,24.77,11.4,6.1,1.3,0.8,0.8,1.4
D. Wade,Dean Wade,PF/SF,CLE,24.0,"$3,600",6.66,34.50,8.7,6.6,2.3,0.9,0.7,0.9
G. Allen,Grayson Allen,SG,LAL,23.6,"$5,500",4.3,28.71,13.4,3.7,2.2,1.0,0.2,1.1
L. Aldridge,LaMarcus Aldridge,C/PF,CLE,23.6,"$5,600",4.21,24.45,11.4,5.1,1.5,0.5,1.1,1.0
T. Ross,Terrence Ross,SG/SF,ORL,23.4,"$4,100",5.71,25.27,14.9,2.8,2.1,0.8,0.3,1.3
K. Huerter,Kevin Huerter,SG/SF,BOS,23.4,"$4,200",5.56,32.01,11.1,3.8,3.2,1.1,0.3,1.3
D. Robinson,Duncan Robinson,SG/SF,NO,23.3,"$5,800",4.02,33.25,13.4,4,2.0,0.7,0.4,1.2
D. Finney-Smith,Dorian Finney-Smith,SF/SG,DAL,23.3,"$4,800",4.85,33.72,9.2,6.1,2.1,1.1,0.5,1.2
F. Wagner,Franz Wagner,SF/SG,ORL,23.2,"$5,100",4.55,31.21,11.7,4.1,2.0,1.1,0.5,1.2
K. Oubre,Kelly Oubre,SF/SG,WSH,22.8,"$5,100",4.47,26.21,12.3,4.7,1.1,0.8,0.6,1.0
A. Sengun,Alperen Sengun,C/PF,HOU,22.6,"$4,500",5.01,20.10,9.7,5.5,2.1,0.9,0.7,1.7
D. Rose,Derrick Rose,PG/SG,ORL,22.5,"$5,400",4.17,22.85,11.8,2.5,3.6,0.9,0.3,1.3
T. Bradley,Tony Bradley,PF/C,CHI,22.2,"$3,900",5.7,25.20,6.8,8.1,1.2,0.5,1.2,1.2
D. Mitchell,Davion Mitchell,PG,SAC,22.2,"$4,600",4.82,26.36,11.0,2.7,3.9,0.9,0.3,1.5
P. Beverley,Patrick Beverley,PG,SAC,22.2,"$4,700",4.71,28.87,8.1,4.3,3.2,1.0,0.8,1.3
J. Crowder,Jae Crowder,PF/SF,DAL,21.7,"$5,000",4.35,30.73,8.4,5.4,2.3,1.0,0.5,1.1
D. Theis,Daniel Theis,PF/C,HOU,21.6,"$4,400",4.91,24.98,9.2,5.5,1.6,0.7,0.8,1.1
T. McConnell,T.J. McConnell,PG/SG,IND,21.5,"$6,500",3.31,23.45,6.8,3.2,5.2,1.3,0.3,1.7
K. Martin,Kelan Martin,SF/SG,IND,21.4,"$4,500",4.76,25.63,10.1,5.1,1.4,0.8,0.6,1.1
M. Robinson,Mitchell Robinson,C,ORL,21.3,"$4,900",4.34,23.87,6.3,7,0.7,0.7,1.4,0.8
J. Richardson,Josh Richardson,SF/SG,BOS,21.2,"$5,100",4.15,29.39,10.9,3.4,2.2,0.9,0.5,1.3
N. Reid,Naz Reid,C,SAC,21.1,"$4,400",4.8,19.91,10.2,4.8,1.1,0.5,1.0,1.0
E. Fournier,Evan Fournier,SF/SG,ORL,21.0,"$4,800",4.37,26.94,10.8,2.9,2.6,1.0,0.4,1.4
R. Bullock,Reggie Bullock,SG,DAL,20.9,"$3,700",5.64,26.79,12.6,3.3,1.6,0.7,0.2,0.8
T. Gibson,Taj Gibson,C,ORL,20.8,"$3,900",5.34,21.84,7.5,5.8,0.9,0.7,1.2,0.7
J. Suggs,Jalen Suggs,PG/SG,ORL,20.7,"$4,700",4.41,27.21,10.2,3.2,3.8,0.9,0.3,2.6
D. Powell,Dwight Powell,C/PF,DAL,20.7,"$4,300",4.82,22.93,7.5,5.9,1.7,0.8,0.8,1.2
R. Covington,Robert Covington,PF/SF,CHI,20.4,"$4,600",4.43,25.49,6.4,5.3,1.4,1.1,1.0,0.8
M. Monk,Malik Monk,SG,LAL,20.4,"$4,400",4.63,30.53,10.5,3.5,2.9,0.8,0.2,1.7
P. Mills,Patrick Mills,SG/PG,CLE,20.2,"$4,000",5.06,30.13,12.0,2.1,2.8,0.8,0.1,1.2
K. Caldwell-Pope,Kentavious Caldwell-Pope,PG,WSH,20.0,"$4,900",4.09,30.10,9.9,3.1,2.2,1.0,0.4,1.1
K. Hayes,Killian Hayes,PG,IND,19.9,"$5,200",3.83,26.01,7.3,2.9,4.9,1.1,0.3,2.4
C. Martin,Cody Martin,SG,WSH,19.9,"$4,600",4.33,26.03,7.4,4.5,2.4,1.1,0.4,1.0
I. Okoro,Isaac Okoro,SF,CLE,19.9,"$3,600",5.52,31.49,9.4,3.6,2.1,0.9,0.5,1.2
J. Vanderbilt,Jarred Vanderbilt,PF,SAC,19.8,"$4,300",4.6,20.68,5.8,6.6,1.3,1.0,0.7,1.0
N. Little,Nassir Little,SF,CHI,19.5,"$4,800",4.06,25.02,8.4,5.5,1.0,0.6,0.7,0.9
J. McGee,JaVale McGee,C,DAL,19.5,"$4,700",4.14,15.64,8.2,5.6,0.9,0.4,1.1,1.3
B. Griffin,Blake Griffin,PF/C,CLE,19.1,"$3,900",4.91,25.81,6.8,5.2,2.6,0.7,0.4,1.1
D. Howard,Dwight Howard,C,LAL,19.1,"$4,300",4.45,14.79,7.4,6.9,0.7,0.4,0.8,1.2
F. Ntilikina,Frank Ntilikina,PG,DAL,19.1,"$3,600",5.29,21.15,10.2,2.5,2.3,0.9,0.3,1.2
D. Augustin,D.J. Augustin,PG/SG,HOU,18.9,"$3,500",5.4,23.17,9.8,2,4.0,0.7,0.0,1.4
M. Beasley,Malik Beasley,SF/SG,SAC,18.9,"$4,100",4.6,22.16,11.4,2.9,1.8,0.7,0.1,1.1
G. Williams,Grant Williams,PF,BOS,18.9,"$3,700",5.1,27.64,8.5,4.6,1.5,0.7,0.6,1.3
A. Simons,Anfernee Simons,PG/SG,CHI,18.6,"$4,000",4.64,24.14,10.7,3,2.1,0.5,0.2,1.0
P. Tucker,P.J. Tucker,PF/C,NO,18.5,"$4,200",4.4,31.21,6.9,5.2,1.7,0.9,0.4,1.1
D. Valentine,Denzel Valentine,SG/SF,CLE,18.2,"$3,600",5.05,19.17,9.2,3.9,2.0,0.5,0.2,0.8
D. Gallinari,Danilo Gallinari,SF/PF,BOS,18.2,"$3,600",5.05,22.21,10.1,3.9,1.2,0.6,0.2,0.8
R. Hampton,R.J. Hampton,PG/SG,ORL,18.1,"$3,900",4.64,19.69,9.6,3.7,2.1,0.5,0.2,1.2
K. Williams,Kenrich Williams,SF,HOU,17.9,"$3,900",4.6,21.56,8.2,3.9,2.1,0.8,0.2,1.1
D. Windler,Dylan Windler,SG,CLE,17.9,"$3,700",4.83,19.12,8.5,3.9,1.6,0.6,0.5,1.0
C. Johnson,Cameron Johnson,SF,DAL,17.9,"$3,900",4.58,23.01,9.5,3.3,1.4,0.7,0.3,0.7
E. Davis,Ed Davis,C,CLE,17.8,"$3,500",5.08,14.85,6.0,5.7,1.1,0.5,0.8,0.6
P. Connaughton,Pat Connaughton,SG/SF,LAL,17.7,"$5,300",3.34,21.93,8.2,4.4,1.2,0.7,0.3,0.6
I. Quickley,Immanuel Quickley,SG/PG,ORL,17.5,"$3,900",4.48,20.90,9.4,2.3,2.6,0.6,0.2,1.0
J. Jackson,Josh Jackson,SG,IND,17.3,"$4,700",3.69,19.17,9.0,3.2,1.8,0.6,0.5,1.5
C. White,Coby White,PG/SG,CHI,17.3,"$4,500",3.85,20.08,9.6,2.9,2.7,0.4,0.1,1.3
J. McDaniels,Jaden McDaniels,PF,SAC,17.3,"$4,000",4.33,25.36,7.0,4.1,1.2,0.7,0.8,0.9
C. Okeke,Chuma Okeke,PF,ORL,17.2,"$4,100",4.2,20.24,8.0,3.4,1.7,0.7,0.4,0.7
H. Jones,Herbert Jones,PF,NO,17.2,"$4,400",3.9,22.81,8.5,3.1,1.5,0.8,0.5,1.2
A. Burks,Alec Burks,SG/SF,ORL,16.9,"$4,300",3.93,16.37,9.8,2.9,1.4,0.5,0.2,0.6
R. Rondo,Rajon Rondo,PG,LAL,16.2,"$4,200",3.85,15.84,6.7,2.3,3.8,0.7,0.1,1.4
W. Ellington,Wayne Ellington,SG,LAL,16.2,"$3,600",4.49,25.62,9.4,2.3,1.6,0.6,0.2,0.8
J. Holiday,Justin Holiday,SF/SG,IND,16.1,"$4,200",3.84,25.88,7.8,2.9,1.3,0.8,0.4,0.7
C. Payne,Cameron Payne,PG/SG,DAL,16.1,"$3,900",4.12,15.69,7.8,2.1,3.1,0.5,0.2,1.0
L. Nance Jr.,Larry Nance Jr.,PF/SF,CHI,16.1,"$4,000",4.02,18.59,5.6,4.3,1.8,0.8,0.4,1.0
D. Favors,Derrick Favors,C/PF,HOU,16.0,"$3,700",4.34,14.89,5.5,5.2,0.6,0.5,0.8,0.5
T. Lyles,Trey Lyles,PF,IND,16.0,"$3,700",4.32,20.09,7.3,4.9,1.0,0.5,0.2,0.8
C. Martin,Caleb Martin,SG/SF,NO,15.8,"$3,800",4.14,18.02,7.2,3,1.7,0.8,0.3,0.9
J. Robinson-Earl,Jeremiah Robinson-Earl,PF,HOU,15.7,"$4,500",3.5,18.60,7.1,4.7,0.8,0.5,0.4,0.9
A. Len,Alex Len,C/PF,SAC,15.7,"$3,800",4.14,15.31,6.6,4.1,0.8,0.4,0.9,0.9
M. Strus,Max Strus,SG,NO,15.6,"$3,600",4.34,20.03,10.0,2.3,1.1,0.5,0.1,0.6
J. Green,Javonte Green,SG/SF,CHI,15.4,"$3,700",4.17,21.19,7.1,3.6,0.8,0.9,0.3,0.8
G. Hill,George Hill,PG,LAL,15.3,"$4,300",3.55,19.09,8.1,2.1,2.1,0.7,0.1,0.9
D. Avdija,Deni Avdija,SF/PF,WSH,15.2,"$3,900",3.9,20.11,5.8,4.6,1.2,0.6,0.3,0.6
S. Brown,Sterling Brown,SG,DAL,15.0,"$3,800",3.96,17.04,7.7,3.4,1.3,0.5,0.2,0.8
D. Jones Jr.,Derrick Jones Jr.,SG/SF,CHI,14.9,"$4,000",3.72,19.19,6.2,3.4,0.6,0.6,0.8,0.5
K. Martin,Kenyon Martin Jr.,SF/PF,HOU,14.8,"$3,700",4,16.18,6.7,3.5,0.8,0.5,0.6,0.6
M. Muscala,Mike Muscala,C,HOU,14.7,"$3,700",3.97,14.96,8.2,3.2,0.7,0.4,0.3,0.5
G. Harris,Gary Harris,SG/SF,ORL,14.4,"$3,900",3.69,20.72,8.9,1.5,1.6,0.5,0.2,0.8
G. Vincent,Gabe Vincent,PG,NO,14.4,"$3,600",3.99,17.84,7.6,1.8,2.4,0.6,0.1,1.1
C. Reddish,Cam Reddish,SG/SF,BOS,14.3,"$4,400",3.26,20.13,7.5,2.9,0.9,0.8,0.2,1.0
R. Neto,Raul Neto,PG,WSH,14.3,"$3,900",3.67,17.00,6.7,2,2.2,0.8,0.1,0.8
C. Joseph,Cory Joseph,PG,IND,14.1,"$3,800",3.72,17.75,6.1,1.9,2.7,0.7,0.2,1.0
D. Bembry,DeAndre Bembry,SG/SF,CLE,14.0,"$3,600",3.88,19.02,5.4,2.8,1.8,0.9,0.3,1.1
J. Carter,Jevon Carter,PG/SG,CLE,13.8,"$3,500",3.93,18.77,5.9,2.3,1.8,0.7,0.3,0.6
A. Bradley,Avery Bradley,SG,LAL,13.7,"$3,600",3.81,24.56,6.4,2.3,1.7,0.8,0.2,1.0
J. Nwora,Jordan Nwora,PF/SF,LAL,13.6,"$4,200",3.24,13.96,7.6,2.8,0.7,0.4,0.4,0.8
A. Dosunmu,Ayo Dosunmu,SG,CHI,13.5,"$3,600",3.74,17.14,7.1,2.4,1.6,0.5,0.2,1.0
T. Jerome,Ty Jerome,SG,HOU,13.3,"$3,500",3.8,15.08,7.1,1.7,2.1,0.5,0.1,0.8
A. Pokusevski,Aleksej Pokusevski,PF,HOU,13.1,"$3,800",3.45,15.81,5.7,3.3,1.3,0.4,0.5,1.2
J. Hayes,Jaxson Hayes,PF,NO,13.1,"$3,700",3.53,12.77,6.3,3.5,0.5,0.3,0.5,0.6
T. Satoransky,Tomas Satoransky,PG,NO,12.8,"$3,800",3.37,15.02,5.6,1.6,3.0,0.5,0.1,1.0
I. Smith,Ish Smith,PG/SG,WSH,12.3,"$3,600",3.41,14.20,4.6,2.1,2.5,0.5,0.2,0.7
R. Langford,Romeo Langford,SG,BOS,12.2,"$3,600",3.4,18.27,6.6,2.4,0.9,0.5,0.2,0.7
N. Richards,Nick Richards,C,WSH,12.2,"$3,600",3.39,14.04,5.3,3.5,0.6,0.3,0.6,0.9
L. Shamet,Landry Shamet,SG,DAL,12.1,"$3,800",3.18,17.05,7.4,1.5,1.4,0.4,0.1,0.7
N. Claxton,Nicolas Claxton,C/PF,CLE,11.9,"$3,900",3.05,12.30,4.0,3.4,0.6,0.4,0.7,0.4
D. Wright,Delon Wright,PG/SG,BOS,11.8,"$3,600",3.28,13.29,4.3,2.1,2.0,0.7,0.2,0.7
F. Jackson,Frank Jackson,PG,IND,11.7,"$3,800",3.08,15.98,7.3,1.7,0.9,0.5,0.1,0.8
T. Craig,Torrey Craig,SG,IND,11.7,"$3,700",3.15,15.02,4.4,3.3,0.8,0.5,0.4,0.6
L. Williams,Lou Williams,SG/PG,BOS,11.5,"$3,500",3.29,13.98,6.2,1.4,1.9,0.5,0.1,1.0
L. Garza,Luka Garza,C,IND,11.5,"$3,500",3.28,11.33,4.8,3.2,0.7,0.4,0.4,0.6
K. Okpala,KZ Okpala,SF,NO,10.9,"$3,500",3.11,14.86,4.9,2.5,0.8,0.4,0.4,0.6
G. Temple,Garrett Temple,SF,NO,10.9,"$3,900",2.79,15.02,5.1,1.7,1.3,0.5,0.3,0.6
J. Christopher,Josh Christopher,SG,HOU,10.9,"$3,500",3.11,13.00,5.6,1.7,1.5,0.5,0.1,0.8
C. Kispert,Corey Kispert,SF,WSH,10.8,"$3,600",3,13.96,4.8,2.5,1.0,0.4,0.3,0.6
T. Murphy III,Trey Murphy III,SF,NO,10.5,"$3,700",2.84,14.05,5.6,2.2,0.7,0.4,0.2,0.6
A. Holiday,Aaron Holiday,SG/PG,WSH,10.3,"$4,400",2.35,13.10,5.2,1.2,1.6,0.5,0.2,0.8
O. Toppin,Obi Toppin,PF,ORL,10.3,"$4,000",2.58,10.95,5.4,2.3,0.5,0.3,0.3,0.4
T. Mann,Tre Mann,PG,HOU,10.2,"$3,800",2.68,11.77,5.5,1.5,1.2,0.4,0.2,0.7
E. Kanter,Enes Kanter,C,BOS,10.1,"$3,500",2.9,8.02,4.3,3.7,0.4,0.2,0.2,0.4
C. Zeller,Cody Zeller,C,CHI,9.7,"$3,800",2.56,9.46,3.7,3.2,0.8,0.3,0.2,0.5
A. Nesmith,Aaron Nesmith,SG,BOS,9.5,"$3,600",2.64,11.92,4.9,2.3,0.5,0.3,0.2,0.4
D. House Jr.,Danuel House Jr.,SF,HOU,9.3,"$3,600",2.57,12.01,4.5,2,0.9,0.3,0.2,0.5
J. Johnson,James Johnson,SF/PF,CLE,8.6,"$3,500",2.45,10.48,3.3,1.7,0.9,0.4,0.4,0.5
J. Parker,Jabari Parker,PF,BOS,8.2,"$3,600",2.27,8.02,4.3,1.9,0.6,0.2,0.2,0.5
G. Bitadze,Goga Bitadze,C,IND,8.2,"$3,500",2.33,7.88,2.8,2.1,0.5,0.2,0.6,0.3
G. Dieng,Gorgui Dieng,C,BOS,8.0,"$3,500",2.28,8.00,3.1,2.4,0.6,0.3,0.2,0.4
J. Okogie,Josh Okogie,SF/SG,SAC,7.6,"$3,600",2.1,11.49,3.0,1.6,0.7,0.5,0.2,0.5
W. Cauley-Stein,Willie Cauley-Stein,C/PF,DAL,7.5,"$3,500",2.14,6.99,3.3,2,0.4,0.2,0.3,0.3
T. Davis,Terence Davis II,SG/SF,SAC,7.4,"$3,500",2.1,8.57,4.2,1.3,0.6,0.3,0.1,0.5
A. Nader,Abdel Nader,SF,DAL,6.9,"$3,800",1.82,7.95,3.4,1.4,0.5,0.3,0.2,0.4
O. Yurtseven,Omer Yurtseven,C,NO,6.8,"$3,500",1.93,5.93,3.2,1.8,0.4,0.1,0.3,0.4
J. Lamb,Jeremy Lamb,SG/SF,IND,6.6,"$3,500",1.89,8.03,3.1,1.3,0.5,0.3,0.2,0.3
J. McLaughlin,Jordan McLaughlin,PG,SAC,6.5,"$3,500",1.85,7.85,2.2,0.9,1.6,0.4,0.0,0.4
