contest_name,crownAmount,gameType,id,entry_fee,entry_max,prizeAmount,start_time,total_entries,max_total_entries,draft_group
NBA $350K Fadeaway [$100K to 1st],8250,Classic,123180340,15,150,350000,Wed 7:00PM,534,27450,62855
NBA $5M Fantasy Basketball World Championship MEGAQual #52-55,2007500,Classic,123120929,3650,2,211500,Wed 7:00PM,3,67,62855
NBA $80K Four Point Play [20 Entry Max],2200,Classic,123180336,4,20,80000,Wed 7:00PM,191,23781,62855
NBA $80K Box Out [$20K to 1st],48400,Classic,123180341,88,30,80000,Wed 7:00PM,72,1033,62855
NBA Tiers $500 Zone (Night),2750,Tiers,123183769,5,3,500,Tue 10:00PM,41,118,62763
NBA Tiers $10K Zone [$2K to 1st] (Night),2750,Tiers,123129681,5,71,10000,Tue 10:00PM,2336,2378,62763
NBA Tiers $75 And-One (Night),550,Tiers,123184578,1,2,75,Tue 10:00PM,46,89,62763
NBA Tiers $3K And-One [20 Entry Max] (Night),550,Tiers,123129680,1,20,3000,Tue 10:00PM,3418,3567,62763
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (NBA Tiers Night),517000,Tiers,123130530,940,1,4444,Tue 10:00PM,0,5,62763
NBA Showdown $1.35K 3-Ball [Single Entry] (DAL vs GSW),165000,Showdown Captain Mode,123174411,300,1,1350,Tue 10:00PM,3,5,62765
NBA Showdown Satellite to NBA $888 Mega 8's Special (DAL vs GSW),77000,Showdown Captain Mode,123131912,140,1,888,Tue 10:00PM,4,7,62765
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (DAL vs GSW),517000,Showdown Captain Mode,123130657,940,1,4444,Tue 10:00PM,1,5,62765
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (DAL vs GSW),484000,Showdown Captain Mode,123130661,880,1,2500,Tue 10:00PM,1,3,62765
NBA Showdown $340 Triple Threat [Single Entry] (DAL vs GSW),18150,Showdown Captain Mode,123185708,33,1,340,Tue 10:00PM,0,12,62765
NBA Showdown $3K Triple Threat [3 Entry Max] (DAL vs GSW),18150,Showdown Captain Mode,123129688,33,3,3000,Tue 10:00PM,95,106,62765
NBA Showdown $400 Sharpshooter (DAL vs GSW),1650,Showdown Captain Mode,123185032,3,4,400,Tue 10:00PM,50,158,62765
NBA Showdown $3K Sharpshooter (DAL vs GSW),1650,Showdown Captain Mode,123129683,3,20,3000,Tue 10:00PM,1132,1189,62765
NBA Showdown $250 Pick and Roll [Single Entry] (DAL vs GSW),6600,Showdown Captain Mode,123185632,12,1,250,Tue 10:00PM,3,24,62765
NBA Showdown $1.5K Pick and Roll [Single Entry] (DAL vs GSW),6600,Showdown Captain Mode,123129691,12,1,1500,Tue 10:00PM,136,147,62765
NBA Single Entry $25 Double Up (Night),13750,Classic,123129672,25,1,2000,Tue 10:00PM,79,91,62762
NBA Single Entry $10 Double Up (Night),5500,Classic,123185115,10,1,300,Tue 10:00PM,16,34,62762
NBA Satellite to $895 FBWC Qualifier (Night),50600,Classic,123131831,92,1,895,Tue 10:00PM,2,11,62762
NBA Satellite to NBA $888 Mega 8's Special (Night),77000,Classic,123131839,140,1,888,Tue 10:00PM,5,7,62762
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (Night),517000,Classic,123130403,940,1,4444,Tue 10:00PM,1,5,62762
NBA $4K Triple Threat [$1K to 1st] (Night),18150,Classic,123184407,33,4,4000,Tue 10:00PM,72,141,62762
NBA $4K Pick and Roll [Single Entry] (Night),6600,Classic,123129670,12,1,4000,Tue 10:00PM,310,392,62762
NBA $3K Ankle Breaker [2 Entry Max] (Night),27500,Classic,123129661,50,2,3000,Tue 10:00PM,57,68,62762
NBA $3.8K 3-Ball [Single Entry] (Night),165000,Classic,123129664,300,1,3800,Tue 10:00PM,13,14,62762
NBA $300 Quarter Jukebox [Just $0.25!]  (Night),138,Classic,123185359,0,20,300,Tue 10:00PM,498,1426,62762
NBA $3K Quarter Jukebox [Just $0.25!] (Night),138,Classic,123129668,0,20,3000,Tue 10:00PM,13183,14268,62762
"NBA $408 Winner Take All [$1.5K to 1st, Must Fill] (Night)",224400,Classic,123184015,408,1,1500,Tue 10:00PM,3,4,62762
NBA $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Classic,123130407,880,1,2500,Tue 10:00PM,1,3,62762
NBA Showdown $4K All Star [Single Entry] (Must Fill) (DAL vs GSW),583000,Showdown Captain Mode,123183220,1060,1,4000,Tue 10:00PM,3,4,62765
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (DAL vs GSW)",224400,Showdown Captain Mode,123185297,408,1,1500,Tue 10:00PM,0,4,62765
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (DAL vs GSW),484000,Showdown Captain Mode,123130662,880,1,2500,Tue 10:00PM,2,3,62765
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (DAL vs GSW),99550,Showdown Captain Mode,123130656,181,1,500,Tue 10:00PM,2,3,62765
NBA $95K Courtside Special [$30K to 1st],825000,Classic,123180338,1500,2,95000,Wed 7:00PM,3,67,62855
NBA $50K Splash [3 Entry Max],110000,Classic,123180337,200,3,50000,Wed 7:00PM,10,277,62855
NBA $10K Mid Range Jumper [Single Entry],22000,Classic,123172212,40,1,10000,Wed 7:00PM,4,291,62855
NBA $30K Mid Range Jumper [Single Entry],22000,Classic,123169304,40,1,30000,Wed 7:00PM,6,874,62855
NBA $10K Showtime [Single Entry],55000,Classic,123172213,100,1,10000,Wed 7:00PM,3,111,62855
NBA $40K Showtime [Single Entry],55000,Classic,123169302,100,1,40000,Wed 7:00PM,3,444,62855
NBA Tiers $30K Zone [$5K to 1st],2750,Tiers,123169325,5,150,30000,Wed 7:00PM,78,7134,62925
NBA Tiers $5K And-One,550,Tiers,123169321,1,20,5000,Wed 7:00PM,154,5945,62925
NBA Tiers $2.2K Posterizer [Single Entry],82500,Tiers,123169319,150,1,2200,Wed 7:00PM,0,16,62925
NBA Tiers $1K Ankle Breaker [Single Entry],27500,Tiers,123169320,50,1,1000,Wed 7:00PM,2,22,62925
NBA Tiers $1K High Five [Single Entry],2750,Tiers,123169323,5,1,1000,Wed 7:00PM,4,237,62925
NBA $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Classic,123130408,880,1,2500,Tue 10:00PM,2,3,62762
NBA Satellite to NAS 2-20 Screaming Eagle [Must Fill] (Night),99550,Classic,123130402,181,1,500,Tue 10:00PM,2,3,62762
NBA Satellite to $307 FBWC Qualifier (Night),2750,Classic,123131829,5,2,307,Tue 10:00PM,28,73,62762
NBA Satellite to $307 FBWC Qualifier (Night),21450,Classic,123131830,39,1,307,Tue 10:00PM,3,9,62762
NBA $4K All Star [Single Entry] (Must Fill) (Night),583000,Classic,123130397,1060,1,4000,Tue 10:00PM,2,4,62762
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Tiers,123130534,880,1,2500,Tue 10:00PM,0,3,62763
NBA Tiers Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (Night),4400,Tiers,123179316,8,1,36,Tue 10:00PM,0,5,62763
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Tiers,123130535,880,1,2500,Tue 10:00PM,0,3,62763
NBA Tiers $4K All Star [Single Entry] (Must Fill) (Night),583000,Tiers,123130524,1060,1,4000,Tue 10:00PM,1,4,62763
"NBA Tiers $408 Winner Take All [$1.5K to 1st, Must Fill] (Night)",224400,Tiers,123130526,408,1,1500,Tue 10:00PM,0,4,62763
NBA Showdown $26K Jab Step [$5K to 1st] (PHX vs UTA),3300,Showdown Captain Mode,123169440,6,150,26000,Wed 10:00PM,41,5098,62935
NBA Showdown $12.5K And-One (PHX vs UTA),550,Showdown Captain Mode,123169456,1,20,12500,Wed 10:00PM,175,14863,62935
NBA Showdown $4K High Five [Single Entry] (PHX vs UTA),2750,Showdown Captain Mode,123169453,5,1,4000,Wed 10:00PM,5,951,62935
NBA Showdown $5K Showtime [Single Entry] (PHX vs UTA),55000,Showdown Captain Mode,123169451,100,1,5000,Wed 10:00PM,0,55,62935
NBA Showdown $3K Sharpshooter (PHX vs UTA),1650,Showdown Captain Mode,123169435,3,20,3000,Wed 10:00PM,4,1189,62935
NBA $26K Jab Step [$5K to 1st] (Night),3300,Classic,123169392,6,150,26000,Wed 10:00PM,3,5098,62932
NBA $15K And-One (Night),550,Classic,123169402,1,20,15000,Wed 10:00PM,116,17835,62932
NBA $10K Showtime [Single Entry] (Night),55000,Classic,123169394,100,1,10000,Wed 10:00PM,0,111,62932
NBA $7.5K High Five [Single Entry] (Night),2750,Classic,123169411,5,1,7500,Wed 10:00PM,3,1783,62932
NBA $8K Triple Threat [$2K to 1st] (Night),18150,Classic,123169398,33,8,8000,Wed 10:00PM,0,282,62932
NBA $267 Winner Take All [$1K to 1st] (Must Fill) (Night),146850,Classic,123185670,267,1,1000,Tue 10:00PM,1,4,62762
NBA Satellite to NBA $15 Return From Break Special (2-24) (4x) (Night),1100,Classic,123131844,2,1,60,Tue 10:00PM,12,35,62762
NBA Satellite to NBA $15 Return From Break Special (2-24) (4x) (Night),2750,Classic,123131845,5,1,60,Tue 10:00PM,5,14,62762
NBA Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (Night),4400,Classic,123130400,8,1,36,Tue 10:00PM,4,5,62762
NBA Tiers $267 Winner Take All [$1K to 1st] (Must Fill) (Night),146850,Tiers,123180639,267,1,1000,Tue 10:00PM,2,4,62763
NBA Tiers Satellite to NAS 2-20 Screaming Eagle [Must Fill] (Night),99550,Tiers,123130529,181,1,500,Tue 10:00PM,0,3,62763
NBA Tiers Satellite to NBA $15 Return From Break Special (2-24) [Must Fill] (Night),2750,Tiers,123130531,5,1,18,Tue 10:00PM,2,4,62763
NBA Tiers $240 Fast Break [Single Entry] (Night),14850,Tiers,123185662,27,1,240,Tue 10:00PM,0,10,62763
NBA Tiers $155 Pick and Roll [Single Entry] (Night),6600,Tiers,123185394,12,1,155,Tue 10:00PM,3,15,62763
NBA In-Game $100 Winner Take All [$450 to 1st] (4Q DAL vs GSW),55000,In-Game Showdown (Q4),123129708,100,1,450,Tue 11:20PM,0,5,62767
NBA In-Game $4K All Star [Single Entry] (Must Fill) (4Q DAL vs GSW),583000,In-Game Showdown (Q4),123131428,1060,1,4000,Tue 11:20PM,0,4,62767
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (4Q DAL vs GSW),146850,In-Game Showdown (Q4),123131429,267,1,1000,Tue 11:20PM,0,4,62767
NBA In-Game $200 High Five [Single Entry] (4Q DAL vs GSW),2750,In-Game Showdown (Q4),123129709,5,1,200,Tue 11:20PM,10,47,62767
NBA In-Game $200 Pull Up Jumper [$100 to 1st] (4Q DAL vs GSW),5500,In-Game Showdown (Q4),123129706,10,1,200,Tue 11:20PM,4,23,62767
NBA Single Entry $5 Double Up,2750,Classic,123169289,5,1,6000,Wed 7:00PM,15,1379,62855
NBA Single Entry $25 Double Up,13750,Classic,123169311,25,1,12000,Wed 7:00PM,13,551,62855
NBA $5 Double Up,2750,Classic,123169313,5,34,5000,Wed 7:00PM,138,1149,62855
NBA $25 Double Up,13750,Classic,123169287,25,4,3000,Wed 7:00PM,12,137,62855
NBA $250 Double Up,137500,Classic,123169309,250,1,8000,Wed 7:00PM,3,35,62855
NBA Showdown $15K Pull Up Jumper [$5K to 1st] (MIL vs CLE),5500,Showdown Captain Mode,123169333,10,52,15000,Wed 7:00PM,8,1764,62926
NBA Showdown $1.9K Posterizer [Single Entry] (MIL vs CLE),82500,Showdown Captain Mode,123169330,150,1,1900,Wed 7:00PM,0,14,62926
NBA Showdown $750 Sharpshooter (MIL vs CLE),1650,Showdown Captain Mode,123169334,3,8,750,Wed 7:00PM,4,297,62926
NBA Showdown $750 High Five [Single Entry] (MIL vs CLE),2750,Showdown Captain Mode,123169336,5,1,750,Wed 7:00PM,5,178,62926
NBA Showdown $1K Ankle Breaker [Single Entry] (MIL vs CLE),27500,Showdown Captain Mode,123169329,50,1,1000,Wed 7:00PM,0,22,62926
NBA In-Game $4K All Star [Single Entry] (Must Fill) (2H DAL vs GSW),583000,In-Game Showdown (H2),123131367,1060,1,4000,Tue 11:00PM,0,4,62766
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (2H DAL vs GSW),146850,In-Game Showdown (H2),123131368,267,1,1000,Tue 11:00PM,1,4,62766
NBA In-Game $300 High Five [Single Entry] (2H DAL vs GSW),2750,In-Game Showdown (H2),123129703,5,1,300,Tue 11:00PM,17,71,62766
NBA In-Game $200 Pick and Roll [Single Entry] (2H DAL vs GSW),6600,In-Game Showdown (H2),123129694,12,1,200,Tue 11:00PM,1,19,62766
NBA In-Game $85 Winner Take All [$300 to 1st] (2H DAL vs GSW),46750,In-Game Showdown (H2),123131954,85,1,300,Tue 11:00PM,0,4,62766
NBA $10K Pull Up Jumper [$2K to 1st] (Turbo),5500,Classic,123169337,10,35,10000,Wed 7:30PM,3,1176,62927
NBA $1.9K Posterizer [Single Entry] (Turbo),82500,Classic,123169340,150,1,1900,Wed 7:30PM,2,14,62927
NBA $500 Sharpshooter (Turbo),1650,Classic,123169341,3,5,500,Wed 7:30PM,3,198,62927
NBA $500 High Five [Single Entry] (Turbo),2750,Classic,123169342,5,1,500,Wed 7:30PM,4,118,62927
NBA $1.5K And-One [20 Entry Max] (Turbo),550,Classic,123169345,1,20,1500,Wed 7:30PM,32,1783,62927
NBA $10K Pull Up Jumper [$2K to 1st] (Turbo),5500,Classic,123169355,10,35,10000,Wed 8:00PM,3,1176,62929
NBA $1.9K Posterizer [Single Entry] (Turbo),82500,Classic,123169358,150,1,1900,Wed 8:00PM,2,14,62929
NBA $500 Sharpshooter (Turbo),1650,Classic,123169359,3,5,500,Wed 8:00PM,3,198,62929
NBA $500 High Five [Single Entry] (Turbo),2750,Classic,123169360,5,1,500,Wed 8:00PM,6,118,62929
NBA $1.5K And-One [20 Entry Max] (Turbo),550,Classic,123169363,1,20,1500,Wed 8:00PM,28,1783,62929
NBA Tiers $10K Zone [$2K to 1st] (Night),2750,Tiers,123169431,5,71,10000,Wed 10:00PM,20,2378,62933
NBA Tiers $3K And-One [20 Entry Max] (Night),550,Tiers,123169433,1,20,3000,Wed 10:00PM,65,3567,62933
NBA Tiers $500 Pick and Roll [Single Entry] (Night),6600,Tiers,123169423,12,1,500,Wed 10:00PM,0,49,62933
NBA Tiers $500 Sharpshooter (Night),1650,Tiers,123169424,3,5,500,Wed 10:00PM,2,198,62933
NBA Tiers $500 Ankle Breaker [Single Entry] (Night),27500,Tiers,123169426,50,1,500,Wed 10:00PM,0,11,62933
NBA Showdown $8K Pull Up Jumper [$2K to 1st] (NYK vs MIA),5500,Showdown Captain Mode,123169348,10,28,8000,Wed 7:30PM,9,941,62928
NBA Showdown $1.5K Posterizer [Single Entry] (NYK vs MIA),82500,Showdown Captain Mode,123169351,150,1,1500,Wed 7:30PM,0,11,62928
NBA Showdown $500 Sharpshooter (NYK vs MIA),1650,Showdown Captain Mode,123169349,3,5,500,Wed 7:30PM,3,198,62928
NBA Showdown $500 High Five [Single Entry] (NYK vs MIA),2750,Showdown Captain Mode,123169350,5,1,500,Wed 7:30PM,3,118,62928
NBA Showdown $1.5K And-One [20 Entry Max] (NYK vs MIA),550,Showdown Captain Mode,123169354,1,20,1500,Wed 7:30PM,59,1783,62928
NBA Showdown $8K Pull Up Jumper [$2K to 1st] (DEN vs BKN),5500,Showdown Captain Mode,123169364,10,28,8000,Wed 8:00PM,6,941,62930
NBA Showdown $1.5K Posterizer [Single Entry] (DEN vs BKN),82500,Showdown Captain Mode,123169366,150,1,1500,Wed 8:00PM,0,11,62930
NBA Showdown $500 Sharpshooter (DEN vs BKN),1650,Showdown Captain Mode,123169365,3,5,500,Wed 8:00PM,6,198,62930
NBA Showdown $1.5K And-One [20 Entry Max] (DEN vs BKN),550,Showdown Captain Mode,123169370,1,20,1500,Wed 8:00PM,49,1783,62930
NBA Showdown $500 Ankle Breaker [Single Entry] (DEN vs BKN),27500,Showdown Captain Mode,123169368,50,1,500,Wed 8:00PM,0,11,62930
NBA Showdown $8K Pull Up Jumper [$2K to 1st] (MEM vs SAS),5500,Showdown Captain Mode,123169373,10,28,8000,Wed 8:30PM,4,941,62931
NBA Showdown $1.5K Posterizer [Single Entry] (MEM vs SAS),82500,Showdown Captain Mode,123169376,150,1,1500,Wed 8:30PM,0,11,62931
NBA Showdown $500 Sharpshooter (MEM vs SAS),1650,Showdown Captain Mode,123169375,3,5,500,Wed 8:30PM,2,198,62931
NBA Showdown $1.5K And-One [20 Entry Max] (MEM vs SAS),550,Showdown Captain Mode,123169381,1,20,1500,Wed 8:30PM,42,1783,62931
NBA Showdown $500 Ankle Breaker [Single Entry] (MEM vs SAS),27500,Showdown Captain Mode,123169379,50,1,500,Wed 8:30PM,0,11,62931
NBA $6K Mid Range Jumper [Single Entry] (Night),22000,Classic,123169406,40,1,6000,Wed 10:00PM,0,174,62932
NBA $6K Four Point Play [20 Entry Max] (Night),2200,Classic,123169400,4,20,6000,Wed 10:00PM,2,1783,62932
NBA $4K Pick and Roll [Single Entry] (Night),6600,Classic,123169408,12,1,4000,Wed 10:00PM,1,392,62932
NBA $3.8K 3-Ball [Single Entry] (Night),165000,Classic,123169396,300,1,3800,Wed 10:00PM,1,14,62932
NBA $3K Ankle Breaker [2 Entry Max] (Night),27500,Classic,123169388,50,2,3000,Wed 10:00PM,1,68,62932
"NBA Satellite to $3,650 FBWC MEGAQual",202400,Classic,123172055,368,1,3650,Wed 7:00PM,0,11,62855
NBA $2500 MEGA Millionaire Satellite,23100,Classic,123172101,42,2,2500,Wed 7:00PM,5,69,62855
NBA $2500 MEGA Millionaire Satellite,137500,Classic,123172102,250,1,2500,Wed 7:00PM,0,11,62855
NBA $25K Zone [$5K to 1st],2750,Classic,123169294,5,150,25000,Wed 7:00PM,389,5945,62855
NBA $30K And-One [20 Entry Max],550,Classic,123180335,1,20,30000,Wed 7:00PM,302,35671,62855
NBA $15K mini-MAX [150 Entry Max],275,Classic,123169299,0,150,15000,Wed 7:00PM,623,35671,62855
NBA $30K Thunderdome [Must Fill],2915000,Classic,123169314,5300,1,30000,Wed 7:00PM,1,6,62855
NBA $10K Pick and Roll [Single Entry],6600,Classic,123172214,12,1,10000,Wed 7:00PM,12,980,62855
NBA $10K Pick and Roll [Single Entry],6600,Classic,123169282,12,1,10000,Wed 7:00PM,7,980,62855
NBA $10K High Five [Single Entry],2750,Classic,123169316,5,1,10000,Wed 7:00PM,18,2378,62855
NBA $10K High Five [Single Entry],2750,Classic,123169283,5,1,10000,Wed 7:00PM,16,2378,62855
NBA $10K Fast Break [Single Entry],14850,Classic,123169306,27,1,10000,Wed 7:00PM,4,431,62855
NBA $10K mini-MAX [150 Entry Max],1100,Classic,123169297,2,150,10000,Wed 7:00PM,159,5945,62855
NBA $8K Buzzer Beater [3 Entry Max],11000,Classic,123169293,20,3,8000,Wed 7:00PM,13,470,62855
NBA $8.1K Money Ball [Single Entry],183150,Classic,123169301,333,1,8100,Wed 7:00PM,3,27,62855
NBA $8K Alley Oop [Single Entry],305250,Classic,123169300,555,1,8000,Wed 7:00PM,1,16,62855
NBA $7.5K Pick and Pop [3 Entry Max],41250,Classic,123169292,75,3,7500,Wed 7:00PM,7,113,62855
NBA $7K Quarter Jukebox,138,Classic,123169298,0,20,7000,Wed 7:00PM,478,33293,62855
NBA $5K Hot Shot [3 Entry Max],1650,Classic,123169281,3,3,5000,Wed 7:00PM,11,1981,62855
NBA $5K Finger Roll [3 Entry Max],4400,Classic,123169315,8,3,5000,Wed 7:00PM,16,735,62855
NBA $5K Sharpshooter [20 Entry Max],1650,Classic,123169295,3,20,5000,Wed 7:00PM,8,1981,62855
NBA Single Entry $10 Double Up,5500,Classic,123169312,10,1,6000,Wed 7:00PM,19,689,62855
NBA Single Entry $50 Double Up,27500,Classic,123169310,50,1,5000,Wed 7:00PM,8,113,62855
NBA Single Entry $100 Double Up,55000,Classic,123169285,100,1,4000,Wed 7:00PM,3,44,62855
NBA $2 Double Up,1100,Classic,123169291,2,20,3000,Wed 7:00PM,26,1724,62855
NBA Single Entry $50 Double Up,27500,Classic,123169317,50,1,5000,Wed 7:00PM,8,113,62855
NBA Single Entry $50 Double Up,27500,Classic,123169318,50,1,5000,Wed 7:00PM,7,113,62855
NBA $250 Double Up,137500,Classic,123171895,250,1,5000,Wed 7:00PM,3,22,62855
NBA Single Entry $100 Double Up,55000,Classic,123169286,100,1,3000,Wed 7:00PM,3,33,62855
NBA In-Game $6K Pull Up Jumper [$2K to 1st] (2H PHX vs UTA),5500,In-Game Showdown (H2),123169464,10,21,6000,Wed 11:00PM,0,705,62936
NBA In-Game $1.35K 3-Ball [Single Entry] (2H PHX vs UTA),165000,In-Game Showdown (H2),123169468,300,1,1350,Wed 11:00PM,0,5,62936
NBA In-Game $500 Ankle Breaker [Single Entry] (2H PHX vs UTA),27500,In-Game Showdown (H2),123169461,50,1,500,Wed 11:00PM,0,11,62936
NBA In-Game $1K Showtime [Single Entry] (2H PHX vs UTA),55000,In-Game Showdown (H2),123169479,100,1,1000,Wed 11:00PM,0,11,62936
NBA In-Game $500 And-One (2H PHX vs UTA),550,In-Game Showdown (H2),123169474,1,17,500,Wed 11:00PM,4,594,62936
NBA $10 Double Up,5500,Classic,123169288,10,10,3000,Wed 7:00PM,42,344,62855
NBA $5 Double Up,2750,Classic,123169290,5,20,3000,Wed 7:00PM,81,689,62855
NBA $4K Daily Dollar [Single Entry] ,550,Classic,123169308,1,1,4000,Wed 7:00PM,61,4756,62855
NBA $3K Elbow Shot [Single Entry],1100,Classic,123169284,2,1,3000,Wed 7:00PM,21,1783,62855
NBA $3K Ankle Breaker [2 Entry Max],27500,Classic,123169280,50,2,3000,Wed 7:00PM,4,68,62855
NBA Tiers $1K Hot Shot [3 Entry Max],1650,Tiers,123169326,3,3,1000,Wed 7:00PM,10,396,62925
NBA Tiers $1.5K Quarter Jukebox [Just $0.25!],138,Tiers,123169324,0,20,1500,Wed 7:00PM,366,7134,62925
NBA Tiers $500 Pick and Roll [Single Entry],6600,Tiers,123169322,12,1,500,Wed 7:00PM,0,49,62925
NBA Tiers $1K Fast Break [Single Entry],14850,Tiers,123169327,27,1,1000,Wed 7:00PM,0,43,62925
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (NBA Tiers),517000,Tiers,123171534,940,1,4444,Wed 7:00PM,0,5,62925
NBA Single Entry $5 Double Up (Night),2750,Classic,123169418,5,1,1000,Wed 10:00PM,5,229,62932
NBA Single Entry $25 Double Up (Night),13750,Classic,123169414,25,1,2000,Wed 10:00PM,3,91,62932
NBA Single Entry $10 Double Up (Night),5500,Classic,123169417,10,1,1000,Wed 10:00PM,4,114,62932
NBA Satellite to $895 FBWC Qualifier (Night),50600,Classic,123172462,92,1,895,Wed 10:00PM,0,11,62932
NBA Satellite to NBA $888 Mega 8's Special (Night),77000,Classic,123172470,140,1,888,Wed 10:00PM,0,7,62932
NBA Showdown $3K Ankle Breaker [2 Entry Max] (PHX vs UTA),27500,Showdown Captain Mode,123169438,50,2,3000,Wed 10:00PM,0,68,62935
NBA Showdown $3K 3-Ball [Single Entry] (PHX vs UTA),165000,Showdown Captain Mode,123169443,300,1,3000,Wed 10:00PM,0,11,62935
NBA Showdown $3K Triple Threat [3 Entry Max] (PHX vs UTA),18150,Showdown Captain Mode,123169446,33,3,3000,Wed 10:00PM,0,106,62935
NBA Showdown $1.5K Pick and Roll [Single Entry] (PHX vs UTA),6600,Showdown Captain Mode,123169452,12,1,1500,Wed 10:00PM,1,147,62935
