abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
C. Paul,Chris Paul,PG,PHX,36.3,"$8,000",4.54,30.59,15.4,4.4,8.6,1.3,0.3,2.1
J. Valanciunas,Jonas Valanciunas,C,NO,36.1,"$6,500",5.55,30.21,15.2,12.3,1.8,0.7,1.0,1.7
D. Booker,Devin Booker,SG,PHX,35.9,"$7,900",4.54,35.14,24.7,4.3,3.8,0.9,0.2,3.0
M. Porter,Michael Porter Jr.,PF/SF,SA,35.7,"$7,200",4.96,34.24,20.2,8.1,1.2,0.8,1.0,1.4
R. Westbrook,Russell Westbrook,PG/SG,PHX,35.3,"$9,100",3.88,35.12,15.8,8.1,6.0,1.2,0.3,3.7
L. Ball,Lonzo Ball,PG,NO,34.4,"$6,400",5.37,34.70,14.8,5,6.1,1.5,0.7,2.2
D. DeRozan,DeMar DeRozan,SG/SF,NO,34.3,"$7,300",4.7,33.98,20.1,4.2,4.9,0.9,0.3,1.8
K. Kuzma,Kyle Kuzma,SF/PF,IND,34.0,"$5,600",6.07,30.77,19.1,7,3.2,0.6,0.6,1.9
E. Mobley,Evan Mobley,C/PF,CHA,33.8,"$6,100",5.54,34.48,13.9,9,2.4,0.9,1.6,2.0
O. Anunoby,OG Anunoby,SG/SF,TOR,33.6,"$6,900",4.87,34.89,18.1,5.8,2.5,1.5,0.7,1.8
D. Ayton,Deandre Ayton,C,PHX,33.5,"$7,500",4.47,31.25,14.5,10.7,1.3,0.7,1.2,1.5
G. Hayward,Gordon Hayward,SF/SG,CHA,33.4,"$7,100",4.7,34.74,18.2,5.6,4.1,1.1,0.3,1.9
T. Rozier,Terry Rozier,SG/PG,CHA,33.2,"$7,000",4.75,33.62,18.9,4.1,4.2,1.2,0.4,1.7
J. Allen,Jarrett Allen,C/PF,CHA,33.1,"$7,400",4.47,30.72,13.1,10.6,1.7,0.6,1.5,1.6
C. Sexton,Collin Sexton,SG/PG,CHA,33.0,"$7,300",4.52,35.40,21.4,3.2,4.3,1.1,0.2,2.6
D. Garland,Darius Garland,PG/SG,CHA,32.9,"$6,800",4.84,34.90,19.1,2.7,6.2,1.3,0.1,2.9
K. Porter,Kevin Porter Jr.,SF/PG,OKC,32.7,"$6,000",5.46,32.75,16.8,3.9,7.1,0.9,0.3,3.0
R. Holmes,Richaun Holmes,C/PF,UTAH,32.6,"$7,200",4.52,29.33,14.0,8.6,1.7,0.7,1.6,1.2
R. Williams,Robert Williams,PF/C,TOR,31.9,"$7,000",4.56,26.17,9.6,9.5,2.2,0.9,2.1,1.4
D. White,Derrick White,PG/SG,SA,31.9,"$5,900",5.41,32.73,16.4,3.7,4.5,1.0,1.0,1.7
N. Alexander-Walker,Nickeil Alexander-Walker,SG/SF,NO,31.0,"$5,700",5.44,33.01,16.4,4.8,3.1,1.4,0.7,2.1
M. Harrell,Montrezl Harrell,C/PF,IND,30.8,"$5,700",5.4,25.70,17.0,7.4,1.2,0.7,0.8,1.4
M. Bamba,Mohamed Bamba,C/PF,NY,30.7,"$6,300",4.88,26.02,12.6,8.6,1.4,0.6,1.7,1.2
K. Walker,Kemba Walker,PG,NY,30.1,"$5,600",5.38,31.87,16.1,4,4.6,1.1,0.3,1.9
M. Turner,Myles Turner,PF,IND,30.1,"$5,900",5.09,29.27,11.3,6.3,1.2,0.8,2.8,1.4
H. Barnes,Harrison Barnes,SF/PF,UTAH,29.7,"$6,700",4.44,35.79,14.5,6.9,3.5,0.9,0.2,1.6
J. Poeltl,Jakob Poeltl,C,SA,29.4,"$6,600",4.45,29.70,9.6,8,2.4,0.8,1.9,1.5
R. Barrett,RJ Barrett,SF/SG,NY,29.3,"$6,400",4.58,37.85,15.4,6.4,3.0,0.8,0.4,1.9
M. Bridges,Miles Bridges,SF,CHA,28.9,"$6,600",4.38,30.57,15.4,5.9,2.3,0.7,0.8,1.5
M. Plumlee,Mason Plumlee,C,CHA,28.7,"$6,300",4.56,27.16,9.7,8.9,3.5,0.7,0.9,1.7
M. Conley,Mike Conley,PG,UTAH,28.3,"$6,600",4.29,29.12,13.7,3.4,5.3,1.3,0.2,1.9
D. Gafford,Daniel Gafford,C,IND,28.3,"$5,800",4.88,24.28,11.2,7.4,1.0,0.7,2.0,1.4
M. Smart,Marcus Smart,SG/PG,TOR,28.3,"$6,500",4.35,33.19,12.9,3.6,5.3,1.3,0.4,2.0
C. Anthony,Cole Anthony,PG/SG,NY,28.1,"$4,900",5.73,29.08,13.7,4.8,4.8,0.8,0.4,2.2
T. McConnell,T.J. McConnell,PG/SG,IND,28.0,"$5,800",4.82,25.68,9.3,3.6,7.1,1.6,0.3,2.0
W. Barton,Will Barton,SG/SF,SA,27.5,"$5,700",4.83,32.13,14.9,4.3,3.1,1.0,0.5,1.7
T. Maxey,Tyrese Maxey,PG/SG,BKN,27.5,"$5,800",4.74,31.91,14.5,3.7,4.1,0.9,0.4,1.5
E. Fournier,Evan Fournier,SF/SG,NY,27.5,"$6,100",4.5,33.86,14.2,3.6,3.5,1.2,0.6,1.7
B. Hield,Buddy Hield,SG/SF,UTAH,27.0,"$6,500",4.16,30.62,14.9,4.3,3.3,0.8,0.4,1.6
A. Horford,Al Horford,PF/C,TOR,26.9,"$4,400",6.12,25.28,11.8,6.3,2.7,0.7,0.8,1.0
J. Green,Jalen Green,SG/PG,OKC,26.8,"$5,500",4.87,32.18,14.1,4.1,3.5,1.1,0.3,1.7
D. Graham,Devonte' Graham,PG/SG,NO,26.7,"$6,000",4.44,29.66,14.4,2.8,5.0,0.9,0.1,1.6
W. Carter,Wendell Carter Jr.,PF/C,NY,26.6,"$5,400",4.93,26.05,11.2,7.8,2.1,0.7,0.7,1.3
M. Robinson,Mitchell Robinson,C,NY,26.5,"$5,900",4.49,29.87,7.4,9.2,0.7,1.0,1.7,1.1
M. Bridges,Mikal Bridges,SF/PF,PHX,25.9,"$5,700",4.54,34.25,12.4,4.6,1.9,1.1,0.9,0.9
D. Bazley,Darius Bazley,PF/SF,OKC,25.8,"$5,700",4.52,28.38,14.3,6.7,1.5,0.6,0.4,1.8
L. Dort,Luguentz Dort,SF/SG,OKC,25.5,"$4,800",5.32,32.75,15.2,4.2,1.8,1.0,0.4,1.6
P. Washington,PJ Washington,PF/C,CHA,25.5,"$6,400",3.99,27.39,11.1,5.6,2.2,0.9,1.1,1.6
K. Johnson,Keldon Johnson,PF/SF,SA,25.5,"$5,900",4.32,32.11,13.8,5.4,2.2,0.7,0.4,1.4
T. Haliburton,Tyrese Haliburton,PG/SG,UTAH,25.5,"$6,000",4.25,32.12,11.1,3.4,4.2,1.4,0.5,1.7
C. Duarte,Chris Duarte,SF,IND,25.5,"$5,300",4.81,28.30,13.5,4.6,2.9,0.9,0.3,1.5
C. Boucher,Chris Boucher,C/PF,TOR,25.2,"$5,800",4.35,20.09,12.0,5.6,1.0,0.5,1.4,0.7
A. Gordon,Aaron Gordon,PF,SA,24.8,"$4,900",5.07,28.17,10.8,5.9,3.1,0.7,0.7,1.9
L. Markkanen,Lauri Markkanen,PF/SF,CHA,24.4,"$5,100",4.78,28.38,13.8,6,1.0,0.6,0.4,1.1
J. Suggs,Jalen Suggs,PG,NY,24.4,"$4,900",4.98,29.04,12.2,3.5,3.8,1.1,0.3,1.9
K. Birch,Khem Birch,C/PF,TOR,24.4,"$4,900",4.98,27.00,9.9,6.7,1.7,0.8,0.8,0.9
J. Giddey,Josh Giddey,SG,OKC,24.3,"$5,300",4.58,30.73,9.8,4,4.8,1.2,0.3,2.0
B. Bogdanovic,Bojan Bogdanovic,SF/PF,UTAH,24.3,"$5,400",4.49,33.34,15.6,4.1,1.9,0.8,0.1,1.8
S. Barnes,Scottie Barnes,SF/PF,TOR,24.0,"$5,100",4.7,30.96,10.9,5.5,2.3,1.0,0.5,1.5
T. Ross,Terrence Ross,SG/SF,NY,23.9,"$4,400",5.42,29.03,13.2,3.3,2.6,1.0,0.4,1.4
F. Wagner,Franz Wagner,SF/SG,NY,23.5,"$4,000",5.87,32.10,10.3,5.4,2.4,1.0,0.5,1.4
D. Theis,Daniel Theis,PF/C,OKC,23.4,"$4,800",4.88,25.27,9.9,5.7,2.0,0.7,0.9,1.1
J. Tate,Jae'Sean Tate,SF/PF,OKC,23.4,"$5,000",4.68,27.89,9.3,5.1,2.8,1.2,0.5,1.3
J. Clarkson,Jordan Clarkson,PG/SG,UTAH,23.2,"$5,000",4.64,25.01,14.4,3.7,2.1,0.8,0.1,1.5
G. Dragic,Goran Dragic,PG,TOR,22.9,"$5,000",4.58,27.04,11.4,3.5,4.6,0.7,0.2,2.3
D. Favors,Derrick Favors,C/PF,OKC,22.8,"$3,900",5.85,21.45,6.8,7.9,0.9,0.7,1.3,0.8
G. Trent,Gary Trent Jr.,SG/SF,TOR,22.7,"$4,900",4.63,27.95,15.1,2.5,1.4,0.9,0.2,0.8
J. Holiday,Justin Holiday,SF/SG,IND,22.6,"$5,100",4.44,31.20,11.6,3.7,2.0,1.0,0.5,0.9
E. Gordon,Eric Gordon,SF/SG,OKC,22.5,"$4,400",5.11,24.53,14.7,2,2.6,0.6,0.4,1.5
D. Schroder,Dennis Schroder,PG/SG,TOR,22.3,"$5,700",3.91,25.84,11.2,2.8,4.3,0.9,0.2,2.0
D. Rose,Derrick Rose,PG/SG,NY,22.3,"$5,200",4.29,23.91,11.4,2.5,3.6,0.9,0.4,1.4
D. Vassell,Devin Vassell,SG,SA,22.3,"$4,800",4.65,25.91,11.1,4.5,1.6,1.0,0.4,0.8
K. Oubre,Kelly Oubre,SF/PF,CHA,22.3,"$5,100",4.37,25.38,11.8,4.7,1.1,0.8,0.6,1.0
T. Craig,Torrey Craig,SG,IND,22.1,"$4,100",5.39,24.07,9.1,5.7,1.7,0.8,0.7,0.9
M. Morris,Monte Morris,PG,SA,21.8,"$4,300",5.08,28.09,11.6,2.4,3.3,0.8,0.3,0.9
R. Rubio,Ricky Rubio,PG/SG,CHA,21.8,"$5,600",3.89,22.42,8.2,2.9,5.2,1.1,0.1,1.3
R. Hampton,R.J. Hampton,PG/SG,NY,21.8,"$3,900",5.58,25.03,10.3,4.6,2.9,0.7,0.3,1.4
K. Caldwell-Pope,Kentavious Caldwell-Pope,PG/SG,IND,21.7,"$3,900",5.56,33.34,11.2,3.4,2.2,1.1,0.4,1.4
A. Caruso,Alex Caruso,PG/SG,NO,21.7,"$4,500",4.81,27.71,8.2,3.8,3.6,1.3,0.4,1.6
S. Curry,Seth Curry,PG/SG,BKN,21.6,"$5,000",4.32,28.92,12.7,2.5,3.0,0.8,0.1,1.3
J. Ingles,Joe Ingles,SG/SF,UTAH,21.4,"$5,000",4.29,26.37,10.3,3.4,3.9,0.7,0.2,1.5
J. Lamb,Jeremy Lamb,SG/SF,IND,21.3,"$3,600",5.92,22.05,10.6,3.6,1.8,0.9,0.6,0.8
L. Walker,Lonnie Walker,SG/SF,SA,21.2,"$4,900",4.33,25.52,13.7,2.9,1.9,0.6,0.2,1.2
I. Roby,Isaiah Roby,PF/C,OKC,20.8,"$4,100",5.08,21.98,9.8,5.3,1.5,0.8,0.5,1.5
N. Claxton,Nicolas Claxton,C/PF,BKN,20.7,"$4,300",4.81,22.16,6.8,6,1.0,0.7,1.3,0.8
A. Sengun,Alperen Sengun,C/PF,OKC,20.7,"$4,800",4.31,18.85,8.3,6,1.6,0.5,0.8,1.1
D. Avdija,Deni Avdija,SF/PF,IND,20.5,"$4,100",5,28.61,8.1,6.3,1.5,0.8,0.4,1.0
J. Crowder,Jae Crowder,PF/SF,PHX,20.3,"$3,900",5.21,27.42,9.1,4.8,1.9,0.8,0.4,1.0
D. McDermott,Doug McDermott,PF/SF,SA,20.1,"$4,500",4.47,25.61,13.6,2.9,1.5,0.5,0.1,1.0
D. Mitchell,Davion Mitchell,PG,UTAH,20.0,"$3,800",5.26,20.56,9.6,2.7,3.7,0.8,0.2,1.4
R. Neto,Raul Neto,PG,IND,19.9,"$4,000",4.98,24.59,9.7,2.9,2.7,1.2,0.1,1.2
K. Bazemore,Kent Bazemore,SF/SG,PHX,19.8,"$4,100",4.84,30.48,8.1,3.4,2.1,1.3,0.7,1.5
P. Achiuwa,Precious Achiuwa,PF/C,TOR,19.7,"$4,600",4.28,20.06,9.1,5.6,0.9,0.5,0.7,1.1
P. Williams,Patrick Williams,SF/PF,NO,19.5,"$4,000",4.88,28.63,8.4,4.6,1.4,0.9,0.7,1.3
R. O'Neale,Royce O'Neale,SF/PF,UTAH,19.5,"$4,100",4.75,29.52,6.4,6.2,2.1,0.8,0.4,1.1
J. Harris,Joe Harris,SG/SF,BKN,19.5,"$4,300",4.53,31.05,10.8,3.6,1.7,0.7,0.2,0.9
B. Griffin,Blake Griffin,PF/C,BKN,19.4,"$4,900",3.97,24.79,8.0,4.9,2.5,0.7,0.3,1.2
T. Murphy III,Trey Murphy III,SF,NO,19.3,"$3,600",5.36,22.73,9.7,4.2,1.5,0.7,0.4,1.0
L. Aldridge,LaMarcus Aldridge,C/PF,BKN,19.0,"$3,900",4.87,21.45,9.1,4,1.4,0.5,0.8,0.9
C. Johnson,Cameron Johnson,SF,PHX,18.5,"$4,300",4.3,25.57,10.0,3.6,1.3,0.7,0.3,0.8
C. Payne,Cameron Payne,PG/SG,PHX,18.5,"$4,100",4.5,18.91,8.6,2.5,3.3,0.7,0.3,1.1
N. Marshall,Naji Marshall,SF,NO,18.4,"$3,800",4.85,20.70,7.8,4.4,2.3,0.7,0.3,1.1
D. Green,Danny Green,SG/SF,BKN,18.1,"$4,200",4.31,25.91,6.6,3.7,1.7,1.1,0.7,0.9
A. Drummond,Andre Drummond,C,BKN,17.9,"$5,300",3.38,14.03,6.7,6.3,1.1,0.6,0.5,1.3
J. Hayes,Jaxson Hayes,PF,NO,17.7,"$4,200",4.2,17.08,8.1,4.8,0.6,0.5,0.7,0.7
M. Thybulle,Matisse Thybulle,SF,BKN,17.6,"$3,800",4.62,23.95,5.1,2.6,1.3,1.5,1.2,0.7
C. Anthony,Carmelo Anthony,SF/PF,PHX,17.3,"$4,600",3.75,21.39,10.2,2.6,1.1,0.6,0.4,0.7
H. Whiteside,Hassan Whiteside,C,UTAH,17.1,"$4,800",3.57,15.44,6.2,5.7,0.6,0.3,1.1,1.0
O. Toppin,Obi Toppin,PF,NY,16.9,"$3,600",4.69,23.03,6.7,4.9,1.0,0.6,0.6,0.8
M. Harkless,Maurice Harkless,SF/PF,UTAH,16.8,"$4,200",3.99,24.17,7.1,3.1,1.5,0.9,0.6,0.8
P. Dozier,P.J. Dozier,SG/SF,SA,16.8,"$3,900",4.29,21.07,7.9,3.5,1.7,0.6,0.4,0.9
A. Pokusevski,Aleksej Pokusevski,PF,OKC,16.8,"$4,000",4.19,19.19,7.9,4,1.5,0.4,0.7,1.5
J. McGee,JaVale McGee,C,PHX,16.6,"$3,500",4.75,14.04,6.7,4.8,0.7,0.4,1.0,1.1
D. Howard,Dwight Howard,C,PHX,16.6,"$3,800",4.37,15.31,5.2,6.8,0.7,0.4,0.7,1.1
K. Love,Kevin Love,PF/C,CHA,16.4,"$5,500",2.99,15.01,8.1,4.6,1.4,0.4,0.1,0.8
P. Mills,Patrick Mills,SG/PG,BKN,16.4,"$4,700",3.48,24.70,9.5,1.8,2.2,0.7,0.1,1.0
A. Holiday,Aaron Holiday,SG/PG,IND,16.3,"$3,800",4.28,22.07,8.8,1.9,2.4,0.8,0.2,1.4
M. Monk,Malik Monk,SG,PHX,15.3,"$3,800",4.03,19.88,9.6,2.1,1.6,0.5,0.1,1.0
B. Brown,Bruce Brown Jr.,SG,BKN,15.1,"$3,600",4.21,18.19,6.0,4.2,1.2,0.7,0.3,0.7
F. Korkmaz,Furkan Korkmaz,SG,BKN,14.9,"$4,700",3.17,18.94,8.2,2.1,1.6,0.7,0.2,0.9
G. Williams,Grant Williams,PF,TOR,14.9,"$4,700",3.16,22.90,6.3,3.8,1.2,0.6,0.5,1.1
T. Davis,Terence Davis II,SG/SF,UTAH,14.7,"$3,600",4.08,16.64,8.2,2.4,1.4,0.6,0.2,0.9
D. Eubanks,Drew Eubanks,C/PF,SA,14.6,"$3,700",3.95,12.09,6.2,4.1,0.8,0.3,0.7,0.7
J. Richardson,Josh Richardson,SF/SG,TOR,14.5,"$4,200",3.44,20.10,7.5,2.3,1.6,0.6,0.3,0.9
T. Thompson,Tristan Thompson,C/PF,UTAH,14.4,"$4,700",3.06,15.30,5.3,5.4,0.8,0.3,0.4,0.7
J. Green,Jeff Green,PF,SA,14.3,"$3,800",3.77,18.98,7.8,2.8,1.1,0.4,0.3,0.6
R. Rondo,Rajon Rondo,PG,PHX,14.1,"$3,700",3.82,16.78,5.3,2.2,3.4,0.7,0.1,1.3
K. Martin,Kenyon Martin Jr.,SF/PF,OKC,13.6,"$4,300",3.15,15.05,6.0,3.3,0.8,0.5,0.5,0.6
T. Maledon,Theo Maledon,PG,OKC,13.5,"$3,900",3.45,16.36,7.2,2.1,1.9,0.6,0.1,1.2
F. Campazzo,Facundo Campazzo,PG/SG,SA,13.3,"$4,200",3.18,16.93,5.3,1.7,2.6,0.8,0.2,0.9
D. Augustin,D.J. Augustin,PG/SG,OKC,13.1,"$3,600",3.65,14.87,6.5,1.4,2.9,0.5,0.0,0.9
M. Wagner,Moritz Wagner,PF,NY,13.1,"$3,900",3.35,14.09,6.2,3,1.1,0.4,0.4,0.8
I. Okoro,Isaac Okoro,SF,CHA,13.0,"$4,300",3.03,21.58,7.0,2.2,1.2,0.6,0.2,0.8
K. Williams,Kenrich Williams,SF,OKC,13.0,"$3,800",3.43,14.15,6.3,2.7,1.4,0.5,0.2,0.7
K. Lewis Jr.,Kira Lewis Jr.,PG,NO,12.9,"$4,100",3.15,15.84,6.4,1.4,2.1,0.6,0.2,0.7
I. Smith,Ish Smith,PG/SG,CHA,12.5,"$4,000",3.13,14.32,4.7,2.1,2.6,0.5,0.2,0.7
P. Millsap,Paul Millsap,PF/C,BKN,12.4,"$3,900",3.19,13.51,5.0,3.2,1.0,0.5,0.4,0.6
J. Green,JaMychal Green,PF/C,SA,12.4,"$3,700",3.34,13.98,6.0,3.5,0.7,0.3,0.3,0.7
D. Jordan,DeAndre Jordan,C,PHX,12.3,"$3,600",3.42,13.81,4.1,4.5,0.8,0.2,0.6,0.8
T. Mann,Tre Mann,PG,OKC,12.3,"$3,900",3.15,11.98,6.5,1.6,1.9,0.5,0.1,0.8
I. Brazdeikis,Ignas Brazdeikis,SF,NY,12.2,"$3,500",3.5,15.52,6.1,2.7,1.2,0.4,0.2,0.7
D. Bertans,Davis Bertans,SF/PF,IND,12.2,"$3,700",3.29,17.60,7.2,2.3,0.6,0.4,0.2,0.5
C. Osman,Cedi Osman,SF/PF,CHA,12.2,"$4,700",2.59,14.25,6.4,2,1.5,0.5,0.1,0.7
R. Lopez,Robin Lopez,C,NY,12.0,"$3,600",3.34,14.05,6.5,2.8,0.7,0.2,0.4,0.7
D. House Jr.,Danuel House Jr.,SF,OKC,11.9,"$3,900",3.05,15.00,5.7,2.3,1.3,0.4,0.3,0.6
A. Johnson,Alize Johnson,PF,NO,11.8,"$3,500",3.36,11.04,4.1,4.3,0.8,0.3,0.3,0.5
T. Bradley,Tony Bradley,PF,NO,11.3,"$3,500",3.22,11.14,4.1,3.9,0.6,0.2,0.5,0.5
E. Paschall,Eric Paschall,C/PF,UTAH,11.1,"$3,500",3.16,14.21,5.9,2.6,0.9,0.3,0.2,0.8
B. Forbes,Bryn Forbes,SG/PG,SA,10.8,"$3,500",3.1,13.13,8.1,1.2,0.6,0.3,0.0,0.5
A. Bradley,Avery Bradley,SG,PHX,10.7,"$3,500",3.07,17.97,5.6,1.7,1.2,0.6,0.1,0.8
G. Niang,Georges Niang,PF,BKN,10.7,"$3,600",2.97,14.95,6.0,2.5,0.8,0.3,0.1,0.7
J. Carter,Jevon Carter,PG/SG,BKN,10.3,"$3,500",2.95,13.78,4.6,1.7,1.4,0.5,0.2,0.5
G. Temple,Garrett Temple,SF,NO,10.2,"$3,500",2.92,15.10,4.7,1.6,1.2,0.5,0.3,0.6
I. Joe,Isaiah Joe,PG,BKN,9.7,"$3,500",2.76,14.02,5.6,1.5,0.9,0.4,0.1,0.6
A. Burks,Alec Burks,SG/SF,NY,9.3,"$4,300",2.17,12.01,4.6,2.1,1.0,0.3,0.1,0.5
J. McDaniels,Jalen McDaniels,PF,CHA,9.3,"$4,300",2.16,12.01,4.4,2.2,0.7,0.3,0.3,0.6
T. Satoransky,Tomas Satoransky,PG,NO,9.2,"$3,800",2.42,11.01,4.1,1.3,2.1,0.3,0.1,0.8
A. Dosunmu,Ayo Dosunmu,SG,NO,9.1,"$3,500",2.61,10.42,4.2,1.2,1.8,0.4,0.1,0.7
L. Shamet,Landry Shamet,SG,PHX,8.6,"$3,700",2.32,12.96,5.2,1.1,0.9,0.3,0.1,0.5
R. Langford,Romeo Langford,SG,TOR,8.5,"$3,600",2.37,13.82,4.1,1.7,0.8,0.4,0.2,0.6
O. Brissett,Oshae Brissett,SF,IND,8.4,"$3,800",2.21,8.76,4.0,1.9,0.4,0.3,0.3,0.3
H. Jones,Herbert Jones,PF,NO,8.4,"$3,500",2.39,10.02,4.3,1.8,0.6,0.3,0.2,0.5
J. Green,Javonte Green,SG,NO,8.2,"$3,500",2.35,12.06,3.7,1.7,0.6,0.5,0.2,0.5
T. Jones,Tre Jones,PG,SA,8.0,"$3,500",2.29,8.79,4.4,0.9,1.5,0.3,0.0,0.6
A. Nader,Abdel Nader,SF,PHX,7.9,"$3,500",2.25,9.69,4.1,1.7,0.5,0.3,0.2,0.5
I. Quickley,Immanuel Quickley,SG/PG,NY,7.8,"$3,700",2.11,9.59,4.2,1.1,1.0,0.3,0.1,0.4
A. Rivers,Austin Rivers,SG/PG,SA,7.7,"$3,500",2.21,11.02,4.2,1.1,1.0,0.4,0.0,0.5
J. Robinson-Earl,Jeremiah Robinson-Earl,PF,OKC,7.1,"$3,500",2.02,7.00,3.4,1.8,0.4,0.2,0.2,0.3
S. Mykhailiuk,Sviatoslav Mykhailiuk,SG,TOR,6.8,"$3,600",1.88,8.08,3.8,1,0.7,0.3,0.1,0.5
T. Young,Thaddeus Young,PF/C,SA,0.9,"$4,500",0.21,0.85,0.5,0.2,0.2,0.0,0.0,0.1
T. Fall,Tacko Fall,C,CHA,0.7,"$3,500",0.21,0.55,0.2,0.2,0.0,0.0,0.1,0.0
D. Dotson,Devon Dotson,SG,NO,0.6,"$3,500",0.16,0.82,0.3,0.1,0.1,0.0,0.0,0.0
D. Nwaba,David Nwaba,SF/SG,OKC,0.4,"$3,500",0.12,0.79,0.3,0.1,0.0,0.0,0.0,0.0
B. Wanamaker,Brad Wanamaker,PG,IND,0.4,"$3,500",0.1,0.50,0.2,0,0.1,0.0,0.0,0.0
B. Thomas,Brodric Thomas,SG,CHA,0.3,"$3,500",0.09,0.51,0.2,0.1,0.0,0.0,0.0,0.0
D. Wade,Dean Wade,PF/SF,CHA,0.3,"$3,700",0.09,0.54,0.2,0.1,0.0,0.0,0.0,0.0
L. Stevens,Lamar Stevens,PF,CHA,0.3,"$3,500",0.09,0.57,0.2,0.1,0.0,0.0,0.0,0.0
A. Nesmith,Aaron Nesmith,SG,TOR,0.3,"$3,500",0.09,0.53,0.2,0.1,0.0,0.0,0.0,0.0
J. Johnson,James Johnson,SF/PF,BKN,0.3,"$4,600",0.07,0.57,0.2,0.1,0.0,0.0,0.0,0.0
P. Pritchard,Payton Pritchard,PG/SG,TOR,0.2,"$3,800",0.05,0.46,0.2,0,0.0,0.0,0.0,0.0
A. Henry,Aaron Henry,SF,BKN,0.1,"$3,500",0.03,0.32,0.1,0,0.0,0.0,0.0,0.0
G. Mathews,Garrison Mathews,SF,CHA,0.1,"$3,500",0.03,0.32,0.1,0,0.0,0.0,0.0,0.0
M. Muscala,Mike Muscala,C,OKC,0.1,"$3,500",0.03,0.10,0.1,0,0.0,0.0,0.0,0.0
M. Howard,Markus Howard,PG,SA,0.1,"$3,500",0.03,0.20,0.1,0,0.0,0.0,0.0,0.0
S. Doumbouya,Sekou Doumbouya,SG/SF,PHX,0.1,"$3,500",0.03,0.31,0.1,0,0.0,0.0,0.0,0.0
E. Hughes,Elijah Hughes,SF,UTAH,0.1,"$3,500",0.03,0.32,0.1,0,0.0,0.0,0.0,0.0
J. Thor,JT Thor,PF,CHA,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
