contest_name,crownAmount,gameType,id,entry_fee,entry_max,prizeAmount,start_time,total_entries,max_total_entries,draft_group
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (Turbo),517000,Classic,121177191,940,1,4444,Thu 9:00PM,1,5,61260
NBA Tiers $500 Zone (Night),2750,Tiers,121230206,5,3,500,Thu 10:00PM,10,118,61263
NBA Tiers $4K Zone [$1K to 1st] (Night),2750,Tiers,121175419,5,28,4000,Thu 10:00PM,924,951,61263
NBA Tiers $250 And-One (Night),550,Tiers,121231432,1,8,250,Thu 10:00PM,11,297,61263
NBA Tiers $2K And-One (Night),550,Tiers,121175415,1,20,2000,Thu 10:00PM,2143,2378,61263
NBA Tiers $500 Ankle Breaker [Single Entry] (Night),27500,Tiers,121230664,50,1,500,Thu 10:00PM,1,11,61263
"NBA Showdown $720 Showtime [Single Entry, Top 2 Win] (CHA vs DEN)",55000,Showdown Captain Mode,121222365,100,1,720,Thu 9:00PM,2,8,61261
NBA Showdown $500 High Five [Single Entry] (CHA vs DEN),2750,Showdown Captain Mode,121175397,5,1,500,Thu 9:00PM,85,118,61261
NBA Showdown $500 Fast Break (CHA vs DEN),14850,Showdown Captain Mode,121175396,27,1,500,Thu 9:00PM,13,21,61261
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (CHA vs DEN),517000,Showdown Captain Mode,121177315,940,1,4444,Thu 9:00PM,0,5,61261
NBA Showdown $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (CHA vs DEN),484000,Showdown Captain Mode,121177312,880,1,2500,Thu 9:00PM,0,3,61261
NBA $2K Pick and Roll [Single Entry] (Night),6600,Classic,121175413,12,1,2000,Thu 10:00PM,123,196,61262
NBA $1.62K 3-Ball [Single Entry] (Night),165000,Classic,121224827,300,1,1620,Thu 10:00PM,1,6,61262
LAST SHOT: NBA SUPERSat to NBA $2.25M Holiday BBall Millionaire [20x] (Night),2750,Classic,121187285,5,3,500,Thu 10:00PM,26,118,61262
LAST SHOT: NBA SUPERSat to NBA $2.25M Holiday BBall Millionaire [20x] (Night),2750,Classic,121178418,5,3,500,Thu 10:00PM,35,118,61262
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (Night),517000,Classic,121176433,940,1,4444,Thu 10:00PM,1,5,61262
NBA Showdown Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (MIL vs DAL),4400,Showdown Captain Mode,121177062,8,1,36,Thu 8:30PM,2,5,61259
NBA Showdown $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (MIL vs DAL),484000,Showdown Captain Mode,121177065,880,1,2500,Thu 8:30PM,0,3,61259
NBA Showdown $4K All Star [Single Entry] (Must Fill) (MIL vs DAL),583000,Showdown Captain Mode,121212551,1060,1,4000,Thu 8:30PM,3,4,61259
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (MIL vs DAL)",224400,Showdown Captain Mode,121177061,408,1,1500,Thu 8:30PM,0,4,61259
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (MIL vs DAL),99550,Showdown Captain Mode,121177066,181,1,500,Thu 8:30PM,0,3,61259
NBA $50K And-One [20 Entry Max],550,Classic,121216037,1,20,50000,Sat 12:00PM,183,59453,60618
NBA $15K Showtime [Single Entry],55000,Classic,121216043,100,1,15000,Sat 12:00PM,0,166,60618
NBA $40K Showtime [Single Entry],55000,Classic,121216042,100,1,40000,Sat 12:00PM,1,444,60618
NBA $40K Excellent 8's [$10K to 1st],4400,Classic,121216690,8,150,40000,Sat 12:00PM,5,5882,60618
NBA Single Entry $5 Double Up,2750,Classic,121216058,5,1,10000,Sat 12:00PM,7,2298,60618
NBA Single Entry $25 Double Up ,13750,Classic,121216055,25,1,25000,Sat 12:00PM,2,1149,60618
NBA $5 Double Up,2750,Classic,121216059,5,68,10000,Sat 12:00PM,0,2298,60618
NBA $25 Double Up,13750,Classic,121216056,25,6,5000,Sat 12:00PM,0,229,60618
NBA Single Entry $10 Double Up,5500,Classic,121216057,10,1,12000,Sat 12:00PM,4,1379,60618
NBA $2.25M MEGA Millionaire SUPERSat (12-29) [4x],55000,Classic,121212042,100,3,10000,Sat 12:00PM,0,111,60618
NBA $60K Fadeaway [$20K to 1st] (Afternoon),8250,Classic,121216107,15,141,60000,Sat 2:30PM,22,4705,61274
NBA $10.9K Windmill [$3K to 1st] (Afternoon),99000,Classic,121216106,180,2,10900,Sat 2:30PM,0,67,61274
NBA $4K High Five [Single Entry] (Afternoon),2750,Classic,121216103,5,1,4000,Sat 2:30PM,0,951,61274
NBA $6K And-One (Afternoon),550,Classic,121216109,1,20,6000,Sat 2:30PM,3,7134,61274
NBA $6K All-Star [Single Entry] (Afternoon),583000,Classic,121216105,1060,1,6000,Sat 2:30PM,0,6,61274
NBA $2K Ankle Breaker [Single Entry] (Night),27500,Classic,121175409,50,1,2000,Thu 10:00PM,28,45,61262
NBA $2K Quarter Jukebox [Just $0.25!] (Night),138,Classic,121175407,0,20,2000,Thu 10:00PM,6196,9512,61262
NBA $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (Night),484000,Classic,121176430,880,1,2500,Thu 10:00PM,2,3,61262
NBA $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (Night),484000,Classic,121176431,880,1,2500,Thu 10:00PM,2,3,61262
NBA $4K All Star [Single Entry] (Must Fill) (Night),583000,Classic,121176425,1060,1,4000,Thu 10:00PM,3,4,61262
NBA Tiers $20K Zone [$5K to 1st],2750,Tiers,121216067,5,142,20000,Sat 12:00PM,39,4756,61269
NBA Tiers $7K And-One,550,Tiers,121216069,1,20,7000,Sat 12:00PM,77,8323,61269
NBA Tiers $3K Hot Shot [3 Entry Max],1650,Tiers,121216073,3,3,3000,Sat 12:00PM,3,1189,61269
NBA Tiers $2K High Five [Single Entry] ,2750,Tiers,121216075,5,1,2000,Sat 12:00PM,3,475,61269
NBA Tiers $3K Posterizer [Single Entry],82500,Tiers,121216070,150,1,3000,Sat 12:00PM,0,22,61269
NBA Showdown $50K Fadeaway [$10K to 1st]  (BKN vs LAL),8250,Showdown Captain Mode,121216170,15,117,50000,Sat 8:00PM,1,3921,61281
NBA Showdown $10.9K Windmill [$3K to 1st] (BKN vs LAL),99000,Showdown Captain Mode,121216168,180,2,10900,Sat 8:00PM,0,67,61281
NBA Showdown $4K High Five [Single Entry] (BKN vs LAL),2750,Showdown Captain Mode,121216164,5,1,4000,Sat 8:00PM,0,951,61281
NBA Showdown $6K And-One (BKN vs LAL),550,Showdown Captain Mode,121216169,1,20,6000,Sat 8:00PM,17,7134,61281
NBA Showdown $3K Sharpshooter (BKN vs LAL),1650,Showdown Captain Mode,121216161,3,20,3000,Sat 8:00PM,0,1189,61281
NBA Showdown $30K Pull Up Jumper [$10K to 1st] (ATL vs NYK),5500,Showdown Captain Mode,121216083,10,105,30000,Sat 12:00PM,4,3529,61270
NBA Showdown $5.2K Windmill [$2K to 1st] (ATL vs NYK),99000,Showdown Captain Mode,121216081,180,1,5200,Sat 12:00PM,0,32,61270
NBA Showdown $2K High Five [Single Entry]  (ATL vs NYK),2750,Showdown Captain Mode,121216079,5,1,2000,Sat 12:00PM,3,475,61270
NBA Showdown $2K Triple Threat [2 Entry Max] (ATL vs NYK),18150,Showdown Captain Mode,121216082,33,2,2000,Sat 12:00PM,0,70,61270
NBA Showdown $3K And-One [20 Entry Max] (ATL vs NYK),550,Showdown Captain Mode,121216085,1,20,3000,Sat 12:00PM,66,3567,61270
NBA Showdown $40K Fadeaway [$10K to 1st]  (GSW vs PHX),8250,Showdown Captain Mode,121216134,15,94,40000,Sat 5:00PM,5,3137,61278
NBA Showdown $5.2K Windmill [$2K to 1st] (GSW vs PHX),99000,Showdown Captain Mode,121216130,180,1,5200,Sat 5:00PM,0,32,61278
NBA Showdown $2K High Five [Single Entry]  (GSW vs PHX),2750,Showdown Captain Mode,121216128,5,1,2000,Sat 5:00PM,2,475,61278
NBA Showdown $2K Triple Threat [2 Entry Max] (GSW vs PHX),18150,Showdown Captain Mode,121216131,33,2,2000,Sat 5:00PM,0,70,61278
NBA Showdown $3K And-One [20 Entry Max] (GSW vs PHX),550,Showdown Captain Mode,121216133,1,20,3000,Sat 5:00PM,45,3567,61278
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (MIL vs DAL),146850,Showdown Captain Mode,121230304,267,1,1000,Thu 8:30PM,0,4,61259
NBA Showdown $85 Winner Take All [$300 to 1st] (MIL vs DAL),46750,Showdown Captain Mode,121212221,85,1,300,Thu 8:30PM,1,4,61259
NBA Showdown $300 Sharpshooter (MIL vs DAL),1650,Showdown Captain Mode,121175385,3,3,300,Thu 8:30PM,92,118,61259
NBA Showdown $25 Winner Take All [$110 to 1st] (MIL vs DAL),13750,Showdown Captain Mode,121209643,25,1,110,Thu 8:30PM,3,5,61259
NBA Showdown $125 Quarter Jukebox [Just $0.25!] (MIL vs DAL),138,Showdown Captain Mode,121228267,0,17,125,Thu 8:30PM,248,594,61259
NBA Showdown $30K Pull Up Jumper [$10K to 1st] (BOS vs MIL),5500,Showdown Captain Mode,121216122,10,105,30000,Sat 2:30PM,6,3529,61276
NBA Showdown $2K High Five [Single Entry]  (BOS vs MIL),2750,Showdown Captain Mode,121216120,5,1,2000,Sat 2:30PM,0,475,61276
NBA Showdown $3K Posterizer [Single Entry] (BOS vs MIL),82500,Showdown Captain Mode,121216118,150,1,3000,Sat 2:30PM,0,22,61276
NBA Showdown $3K And-One [20 Entry Max] (BOS vs MIL),550,Showdown Captain Mode,121216124,1,20,3000,Sat 2:30PM,16,3567,61276
NBA Showdown $1.5K Sharpshooter (BOS vs MIL),1650,Showdown Captain Mode,121216123,3,17,1500,Sat 2:30PM,0,594,61276
NBA Showdown Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (CHA vs DEN),4400,Showdown Captain Mode,121177310,8,1,36,Thu 9:00PM,2,5,61261
NBA Showdown $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (CHA vs DEN),484000,Showdown Captain Mode,121177313,880,1,2500,Thu 9:00PM,0,3,61261
NBA Showdown $4K All Star [Single Entry] (Must Fill) (CHA vs DEN),583000,Showdown Captain Mode,121212614,1060,1,4000,Thu 9:00PM,0,4,61261
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (CHA vs DEN)",224400,Showdown Captain Mode,121177309,408,1,1500,Thu 9:00PM,0,4,61261
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (CHA vs DEN),99550,Showdown Captain Mode,121177314,181,1,500,Thu 9:00PM,0,3,61261
NBA $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (Turbo),484000,Classic,121177188,880,1,2500,Thu 9:00PM,1,3,61260
NBA $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (Turbo),484000,Classic,121177189,880,1,2500,Thu 9:00PM,1,3,61260
NBA Satellite to NAS 2-20 Screaming Eagle [Must Fill] (Turbo),99550,Classic,121177190,181,1,500,Thu 9:00PM,1,3,61260
"NBA $408 Winner Take All [$1.5K to 1st, Must Fill] (Turbo)",224400,Classic,121177185,408,1,1500,Thu 9:00PM,3,4,61260
NBA $4K All Star [Single Entry] (Must Fill) (Turbo),583000,Classic,121177183,1060,1,4000,Thu 9:00PM,3,4,61260
NBA Showdown $2K Sharpshooter [20 Entry Max] (SAS vs LAL),1650,Showdown Captain Mode,121175426,3,20,2000,Thu 10:30PM,476,792,61265
NBA Showdown $750 Pick and Roll [Single Entry] (SAS vs LAL),6600,Showdown Captain Mode,121175428,12,1,750,Thu 10:30PM,32,73,61265
NBA Showdown $1.5K Quarter Jukebox [Just $0.25!] (SAS vs LAL),138,Showdown Captain Mode,121175427,0,20,1500,Thu 10:30PM,4884,7134,61265
NBA Showdown $1K Triple Threat (SAS vs LAL),18150,Showdown Captain Mode,121175425,33,1,1000,Thu 10:30PM,19,35,61265
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (SAS vs LAL),517000,Showdown Captain Mode,121176693,940,1,4444,Thu 10:30PM,1,5,61265
NBA Tiers $100 Winner Take All [$450 to 1st] (Night),55000,Tiers,121175422,100,1,450,Thu 10:00PM,2,5,61263
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (NBA Tiers Night),517000,Tiers,121176569,940,1,4444,Thu 10:00PM,0,5,61263
NBA Tiers Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (Night),4400,Tiers,121176564,8,1,36,Thu 10:00PM,2,5,61263
NBA Tiers $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (Night),484000,Tiers,121176566,880,1,2500,Thu 10:00PM,0,3,61263
NBA Tiers $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (Night),484000,Tiers,121176567,880,1,2500,Thu 10:00PM,0,3,61263
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (CHA vs DEN),146850,Showdown Captain Mode,121203313,267,1,1000,Thu 9:00PM,0,4,61261
NBA Showdown $300 Sharpshooter (CHA vs DEN),1650,Showdown Captain Mode,121175403,3,3,300,Thu 9:00PM,61,118,61261
NBA Showdown $25 Winner Take All [$110 to 1st] (CHA vs DEN),13750,Showdown Captain Mode,121221723,25,1,110,Thu 9:00PM,1,5,61261
NBA Showdown $85 Winner Take All [$300 to 1st] (CHA vs DEN),46750,Showdown Captain Mode,121178118,85,1,300,Thu 9:00PM,3,4,61261
NBA Showdown $300 And-One (CHA vs DEN),550,Showdown Captain Mode,121211621,1,10,300,Thu 9:00PM,230,356,61261
NBA $267 Winner Take All [$1K to 1st] (Must Fill) (Turbo),146850,Classic,121229103,267,1,1000,Thu 9:00PM,0,4,61260
NBA Satellite to NAS 2-20 Screaming Eagle [Must Fill] (Turbo),99550,Classic,121184603,181,1,500,Thu 9:00PM,0,3,61260
NBA $400 High Five [Single Entry] (Turbo),2750,Classic,121219934,5,1,400,Thu 9:00PM,78,95,61260
NBA $200 Sharpshooter [2 Entry Max] (Turbo),1650,Classic,121231738,3,2,200,Thu 9:00PM,0,79,61260
NBA $300 Sharpshooter (Turbo),1650,Classic,121175394,3,3,300,Thu 9:00PM,107,118,61260
NBA $250 Pick and Roll [Single Entry] (Turbo),6600,Classic,121211871,12,1,250,Thu 9:00PM,12,24,61260
NBA Tiers $4K All Star [Single Entry] (Must Fill) (Night),583000,Tiers,121176561,1060,1,4000,Thu 10:00PM,0,4,61263
NBA Tiers Satellite to NAS 2-20 Screaming Eagle [Must Fill] (Night),99550,Tiers,121176568,181,1,500,Thu 10:00PM,0,3,61263
"NBA Tiers $408 Winner Take All [$1.5K to 1st, Must Fill] (Night)",224400,Tiers,121176563,408,1,1500,Thu 10:00PM,0,4,61263
NBA Tiers $267 Winner Take All [$1K to 1st] (Must Fill) (Night),146850,Tiers,121176562,267,1,1000,Thu 10:00PM,0,4,61263
NBA Tiers $100 Sharpshooter (Night),1650,Tiers,121231577,3,1,100,Thu 10:00PM,1,39,61263
"NBA $408 Winner Take All [$1.5K to 1st, Must Fill] (Night)",224400,Classic,121176427,408,1,1500,Thu 10:00PM,3,4,61262
NBA $267 Winner Take All [$1K to 1st] (Must Fill) (Night),146850,Classic,121223148,267,1,1000,Thu 10:00PM,0,4,61262
NBA $85 Winner Take All [$300 to 1st] (Night),46750,Classic,121223074,85,1,300,Thu 10:00PM,0,4,61262
NBA Satellite to NAS 2-20 Screaming Eagle [Must Fill] (Night),99550,Classic,121176432,181,1,500,Thu 10:00PM,1,3,61262
NBA Satellite to NAS 2-20 Screaming Eagle [Must Fill] (Night),99550,Classic,121184702,181,1,500,Thu 10:00PM,0,3,61262
NBA In-Game $1K Pull Up Jumper (2H SAS vs LAL),5500,In-Game Showdown (H2),121175435,10,3,1000,Thu 11:30PM,9,117,61266
"NBA In-Game $720 Showtime [Single Entry, Top 2 Win] (2H SAS vs LAL)",55000,In-Game Showdown (H2),121175432,100,1,720,Thu 11:30PM,1,8,61266
NBA In-Game $4K All Star [Single Entry] (Must Fill) (2H SAS vs LAL),583000,In-Game Showdown (H2),121177653,1060,1,4000,Thu 11:30PM,1,4,61266
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (2H SAS vs LAL),146850,In-Game Showdown (H2),121177654,267,1,1000,Thu 11:30PM,1,4,61266
NBA In-Game $150 High Five [Single Entry] (2H SAS vs LAL),2750,In-Game Showdown (H2),121175439,5,1,150,Thu 11:30PM,6,35,61266
NBA Showdown $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (SAS vs LAL),484000,Showdown Captain Mode,121176691,880,1,2500,Thu 10:30PM,1,3,61265
NBA Showdown $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (SAS vs LAL),484000,Showdown Captain Mode,121176690,880,1,2500,Thu 10:30PM,1,3,61265
NBA Showdown $400 Ankle Breaker [Single Entry] (SAS vs LAL),27500,Showdown Captain Mode,121230137,50,1,400,Thu 10:30PM,1,9,61265
NBA Showdown $1K Ankle Breaker [Single Entry] (SAS vs LAL),27500,Showdown Captain Mode,121175423,50,1,1000,Thu 10:30PM,19,22,61265
NBA Showdown $4K All Star [Single Entry] (Must Fill) (SAS vs LAL),583000,Showdown Captain Mode,121201670,1060,1,4000,Thu 10:30PM,1,4,61265
NBA In-Game $500 Excellent 8's (4Q SAS vs LAL),4400,In-Game Showdown (Q4),121175440,8,2,500,Thu 11:50PM,5,73,61267
NBA In-Game $100 Winner Take All [$450 to 1st] (4Q SAS vs LAL),55000,In-Game Showdown (Q4),121175443,100,1,450,Thu 11:50PM,1,5,61267
NBA In-Game $4K All Star [Single Entry] (Must Fill) (4Q SAS vs LAL),583000,In-Game Showdown (Q4),121177714,1060,1,4000,Thu 11:50PM,1,4,61267
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (4Q SAS vs LAL),146850,In-Game Showdown (Q4),121177715,267,1,1000,Thu 11:50PM,1,4,61267
NBA In-Game $25 Winner Take All [$110 to 1st] (4Q SAS vs LAL),13750,In-Game Showdown (Q4),121178317,25,1,110,Thu 11:50PM,1,5,61267
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (SAS vs LAL)",224400,Showdown Captain Mode,121176687,408,1,1500,Thu 10:30PM,2,4,61265
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (SAS vs LAL),146850,Showdown Captain Mode,121202641,267,1,1000,Thu 10:30PM,3,4,61265
NBA Showdown $85 Winner Take All [$300 to 1st] (SAS vs LAL),46750,Showdown Captain Mode,121206132,85,1,300,Thu 10:30PM,2,4,61265
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (SAS vs LAL),99550,Showdown Captain Mode,121176692,181,1,500,Thu 10:30PM,1,3,61265
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (SAS vs LAL),99550,Showdown Captain Mode,121184821,181,1,500,Thu 10:30PM,0,3,61265
NBA $12K High Five [Single Entry] (Night),2750,Classic,121216157,5,1,12000,Sat 8:00PM,0,2853,61280
NBA $10K Showtime [Single Entry] (Night),55000,Classic,121216145,100,1,10000,Sat 8:00PM,0,111,61280
NBA $10K Triple Threat (Night),18150,Classic,121216150,33,10,10000,Sat 8:00PM,0,353,61280
NBA $8K Four Point Play (Night),2200,Classic,121216152,4,20,8000,Sat 8:00PM,0,2378,61280
NBA $6K Pick and Roll [Single Entry] (Night),6600,Classic,121216156,12,1,6000,Sat 8:00PM,0,588,61280
NBA Showdown $12K All-Star [Single Entry] (DAL vs UTA),583000,Showdown Captain Mode,121216182,1060,1,12000,Sat 10:30PM,0,12,61284
NBA Showdown $10K Showtime [Single Entry] (DAL vs UTA),55000,Showdown Captain Mode,121216172,100,1,10000,Sat 10:30PM,0,111,61284
NBA Showdown $10K Sharpshooter (DAL vs UTA),1650,Showdown Captain Mode,121216175,3,20,10000,Sat 10:30PM,2,3963,61284
NBA Showdown $10K Triple Threat (DAL vs UTA),18150,Showdown Captain Mode,121216178,33,10,10000,Sat 10:30PM,0,353,61284
NBA Showdown $6K Pick and Roll [Single Entry] (DAL vs UTA),6600,Showdown Captain Mode,121216181,12,1,6000,Sat 10:30PM,0,588,61284
NBA Tiers $8K Zone [$2K to 1st] (Afternoon),2750,Tiers,121216138,5,57,8000,Sat 5:00PM,13,1902,61277
NBA Tiers $1.17K Showtime [Single Entry] (Afternoon),55000,Tiers,121216141,100,1,1170,Sat 5:00PM,0,13,61277
NBA Tiers $500 Hot Shot [3 Entry Max] (Afternoon),1650,Tiers,121216139,3,3,500,Sat 5:00PM,3,198,61277
NBA Tiers $1.5K And-One [20 Entry Max] (Afternoon),550,Tiers,121216140,1,20,1500,Sat 5:00PM,12,1783,61277
NBA Tiers $500 Ankle Breaker [Single Entry] (Afternoon),27500,Tiers,121216137,50,1,500,Sat 5:00PM,0,11,61277
NBA In-Game $8K Pull Up Jumper [$2K to 1st] (2H DAL vs UTA),5500,In-Game Showdown (H2),121216190,10,28,8000,Sat 11:30PM,0,941,61285
NBA In-Game $2.2K Posterizer [Single Entry] (2H DAL vs UTA),82500,In-Game Showdown (H2),121216189,150,1,2200,Sat 11:30PM,0,16,61285
NBA In-Game $1.35K 3-Ball [Single Entry] (2H DAL vs UTA),165000,In-Game Showdown (H2),121216194,300,1,1350,Sat 11:30PM,0,5,61285
