abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
J. Poole,Jordan Poole,PG/SG,GS,26.6,"$5,200",5.12,28.07,17.7,2.7,2.6,0.8,0.3,1.5
W. Carter,Wendell Carter Jr.,PF/C,ORL,26.6,"$5,400",4.92,26.45,10.8,8.2,2.1,0.7,0.7,1.4
D. Schroder,Dennis Schroder,PG/SG,BOS,25.6,"$5,700",4.48,29.21,13.1,3.3,4.8,1.0,0.2,2.3
M. Robinson,Mitchell Robinson,C,ORL,25.1,"$6,300",3.99,28.27,8.2,8.3,0.7,0.9,1.4,1.0
S. Adams,Steven Adams,C,MEM,24.9,"$5,500",4.52,28.21,8.1,9,1.9,0.8,0.7,1.4
K. Bazemore,Kent Bazemore,SF/SG,MEM,24.5,"$4,100",5.99,30.48,11.2,4.7,2.0,1.4,0.7,1.6
J. Tate,Jae'Sean Tate,SF/PF,BOS,24.5,"$5,800",4.22,27.89,10.2,5.1,2.9,1.2,0.5,1.3
L. Dort,Luguentz Dort,SF/SG,PHI,24.4,"$4,800",5.08,32.71,14.3,4,1.8,1.0,0.4,1.6
J. Giddey,Josh Giddey,SG,PHI,24.0,"$4,900",4.9,27.97,9.9,4.6,4.4,1.0,0.3,1.9
D. Bazley,Darius Bazley,PF/SF,PHI,23.9,"$5,400",4.42,28.35,12.6,6.5,1.5,0.6,0.4,1.8
D. Favors,Derrick Favors,C/PF,PHI,23.8,"$3,900",6.1,21.42,8.3,7.7,0.9,0.6,1.3,0.8
D. Rose,Derrick Rose,PG/SG,ORL,22.7,"$5,500",4.13,23.09,12.6,2.4,3.5,0.8,0.3,1.3
D. Bane,Desmond Bane,SG,MEM,22.6,"$5,500",4.11,30.71,11.9,4.3,2.3,0.8,0.3,1.2
D. Theis,Daniel Theis,PF/C,BOS,22.5,"$4,200",5.36,25.27,9.4,5.6,2.0,0.7,0.8,1.1
J. Richardson,Josh Richardson,SF/SG,BOS,22.4,"$4,200",5.33,30.22,11.7,3.5,2.4,1.0,0.4,1.3
K. Anderson,Kyle Anderson,SF/PF,MEM,22.1,"$6,000",3.68,20.01,10.0,4.2,2.5,0.8,0.6,0.9
E. Gordon,Eric Gordon,SF/SG,BOS,21.8,"$4,400",4.94,24.53,13.8,2,2.7,0.6,0.4,1.5
O. Porter,Otto Porter,SF/PF,GS,21.1,"$4,000",5.26,23.18,9.9,5.5,1.9,0.7,0.2,1.0
S. Curry,Seth Curry,PG/SG,PHI,20.5,"$5,000",4.1,29.06,11.2,2.6,3.0,0.9,0.1,1.3
A. Sengun,Alperen Sengun,C/PF,BOS,20.3,"$4,800",4.23,18.85,7.9,6,1.6,0.5,0.8,1.1
D. Mitchell,Davion Mitchell,PG,GS,20.2,"$3,800",5.32,20.56,10.0,2.8,3.5,0.8,0.2,1.4
F. Wagner,Franz Wagner,SF/SG,ORL,19.9,"$4,000",4.97,22.99,10.5,3.9,1.6,0.7,0.4,1.0
D. Green,Danny Green,SG/SF,PHI,19.8,"$4,200",4.71,26.03,8.1,3.7,1.7,1.2,0.7,1.0
I. Roby,Isaiah Roby,PF/C,PHI,19.4,"$4,100",4.73,21.95,8.5,5.2,1.5,0.8,0.5,1.5
K. Looney,Kevon Looney,C/PF,GS,18.5,"$3,900",4.75,22.57,5.6,6.3,2.1,0.5,0.5,0.8
B. Clarke,Brandon Clarke,PF/C,MEM,18.4,"$4,100",4.5,18.01,8.5,4.2,1.2,0.6,0.6,0.5
C. Anthony,Carmelo Anthony,SF/PF,MEM,18.3,"$4,600",3.97,21.39,11.2,2.6,1.1,0.6,0.4,0.7
R. Hampton,R.J. Hampton,PG/SG,ORL,18.0,"$3,900",4.61,20.02,8.9,3.8,2.2,0.6,0.2,1.2
M. Thybulle,Matisse Thybulle,SF,PHI,17.9,"$3,800",4.71,24.06,5.0,2.7,1.3,1.6,1.2,0.7
N. Noel,Nerlens Noel,C,ORL,17.6,"$4,600",3.83,19.11,4.6,5,0.6,0.7,1.6,0.8
J. Toscano-Anderson,Juan Toscano-Anderson,SF/PF,GS,17.0,"$3,800",4.48,20.03,5.9,4.2,2.4,0.7,0.5,1.1
M. Harkless,Maurice Harkless,SF/PF,GS,17.0,"$4,200",4.05,24.17,7.5,3.1,1.4,0.9,0.6,0.8
N. Bjelica,Nemanja Bjelica,PF,GS,16.9,"$4,800",3.52,19.04,7.6,4.2,1.9,0.5,0.3,1.0
D. Howard,Dwight Howard,C,MEM,16.9,"$3,800",4.44,15.31,5.6,6.7,0.7,0.4,0.7,1.1
M. Monk,Malik Monk,SG,MEM,16.4,"$3,800",4.32,19.88,10.7,2.1,1.6,0.5,0.1,1.0
T. Jones,Tyus Jones,PG,MEM,15.6,"$4,000",3.9,16.06,6.8,1.9,3.2,0.7,0.1,0.7
A. Pokusevski,Aleksej Pokusevski,PF,PHI,15.5,"$4,000",3.88,19.17,6.9,3.8,1.5,0.4,0.7,1.5
G. Harris,Gary Harris,SG/SF,ORL,15.4,"$4,100",3.75,22.22,9.2,1.7,1.7,0.6,0.2,0.8
T. Davis,Terence Davis II,SG/SF,GS,15.4,"$3,600",4.26,16.64,8.6,2.5,1.3,0.7,0.2,0.9
T. Maledon,Theo Maledon,PG,PHI,15.2,"$3,900",3.89,19.98,7.8,2.4,2.4,0.7,0.1,1.5
F. Korkmaz,Furkan Korkmaz,SG,PHI,15.0,"$4,700",3.2,19.03,7.9,2.2,1.6,0.8,0.2,0.9
T. Thompson,Tristan Thompson,C/PF,GS,14.6,"$4,200",3.48,15.30,5.4,5.5,0.8,0.3,0.4,0.7
R. Rondo,Rajon Rondo,PG,MEM,14.5,"$3,700",3.93,16.78,5.8,2.2,3.4,0.7,0.1,1.4
K. Williams,Kenrich Williams,SF,PHI,14.3,"$3,800",3.77,16.98,6.6,3.2,1.6,0.6,0.2,0.9
P. Reed,Paul Reed,SG,PHI,14.0,"$3,500",4,13.06,5.0,4.3,0.9,0.4,0.7,0.8
K. Martin,Kenyon Martin Jr.,SF/PF,BOS,13.4,"$4,300",3.12,15.05,5.6,3.4,0.9,0.5,0.5,0.6
J. Konchar,John Konchar,SG,MEM,13.4,"$3,600",3.73,14.99,6.1,3.1,1.2,0.6,0.2,0.6
Z. Williams,Ziaire Williams,SF,MEM,13.3,"$3,500",3.81,15.01,7.0,2.6,1.0,0.5,0.3,0.7
G. Williams,Grant Williams,PF,BOS,13.1,"$4,700",2.79,20.05,5.7,3.4,1.1,0.5,0.4,1.0
D. Lee,Damion Lee,SG/PG,GS,12.9,"$4,100",3.15,17.03,6.1,2.8,1.1,0.6,0.2,0.6
D. Jordan,DeAndre Jordan,C,MEM,12.9,"$3,600",3.58,13.81,4.4,4.5,0.8,0.2,0.7,0.8
D. Augustin,D.J. Augustin,PG/SG,BOS,12.8,"$3,600",3.54,14.87,6.1,1.3,3.0,0.5,0.0,0.9
A. Burks,Alec Burks,SG/SF,ORL,12.5,"$4,300",2.91,13.86,7.0,2.4,1.1,0.4,0.1,0.5
P. Pritchard,Payton Pritchard,PG/SG,BOS,12.5,"$3,800",3.28,16.12,6.6,2.1,1.5,0.5,0.1,0.7
M. Wagner,Moritz Wagner,PF,ORL,12.3,"$3,900",3.15,13.02,6.3,2.7,0.9,0.4,0.3,0.7
R. Lopez,Robin Lopez,C,ORL,11.5,"$3,600",3.2,13.02,6.4,2.6,0.6,0.2,0.4,0.7
D. House Jr.,Danuel House Jr.,SF,BOS,11.5,"$3,900",2.95,15.00,5.3,2.3,1.3,0.4,0.3,0.6
R. Langford,Romeo Langford,SG,BOS,11.5,"$3,600",3.19,18.13,5.5,2.4,1.0,0.5,0.3,0.8
T. Mann,Tre Mann,PG,PHI,11.1,"$3,900",2.83,11.97,5.7,1.5,1.9,0.4,0.1,0.8
G. Niang,Georges Niang,PF,PHI,10.9,"$3,600",3.03,15.02,5.8,2.6,0.8,0.4,0.1,0.7
I. Quickley,Immanuel Quickley,SG/PG,ORL,10.9,"$3,700",2.94,12.05,6.9,1.3,1.2,0.3,0.1,0.6
I. Joe,Isaiah Joe,PG,PHI,9.5,"$3,500",2.7,14.09,5.4,1.5,0.9,0.4,0.1,0.6
O. Toppin,Obi Toppin,PF,ORL,9.2,"$4,400",2.08,12.00,4.0,2.5,0.5,0.3,0.3,0.4
M. Moody,Moses Moody,SG,GS,8.1,"$3,500",2.32,10.18,4.5,1.3,0.9,0.3,0.1,0.5
I. Brazdeikis,Ignas Brazdeikis,SF,ORL,6.6,"$3,500",1.88,8.01,3.4,1.4,0.6,0.2,0.1,0.3
J. Robinson-Earl,Jeremiah Robinson-Earl,PF,PHI,6.5,"$3,500",1.87,6.99,3.0,1.7,0.4,0.2,0.2,0.3
D. Nwaba,David Nwaba,SF/SG,BOS,0.6,"$3,900",0.15,0.79,0.3,0.1,0.1,0.0,0.0,0.0
A. Nesmith,Aaron Nesmith,SG,BOS,0.3,"$3,500",0.09,0.53,0.2,0.1,0.0,0.0,0.0,0.0
S. Doumbouya,Sekou Doumbouya,SG/SF,MEM,0.1,"$3,500",0.03,0.31,0.1,0,0.0,0.0,0.0,0.0
M. Muscala,Mike Muscala,C,PHI,0.1,"$3,500",0.03,0.10,0.1,0,0.0,0.0,0.0,0.0
G. Payton II,Gary Payton II,SG,GS,0.1,"$3,500",0.03,0.32,0.1,0,0.0,0.0,0.0,0.0
B. Fernando,Bruno Fernando,PF,BOS,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
J. Hernangomez,Juan Hernangomez,SF/PF,BOS,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
J. Brown,Jaylen Brown,SF/SG,BOS,0.0,"$8,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Brooks,Armoni Brooks,SG,BOS,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
U. Garuba,Usman Garuba,PF,BOS,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
S. Milton,Shake Milton,PG/SG,PHI,0.0,"$4,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
B. Simmons,Ben Simmons,PG,PHI,0.0,"$7,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Drummond,Andre Drummond,C,PHI,0.0,"$6,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Wall,John Wall,PG/SG,BOS,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Christopher,Josh Christopher,SG,BOS,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
M. McBride,Miles McBride,PG,ORL,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
W. Selden Jr.,Wayne Selden Jr.,SG,ORL,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
M. Carter-Williams,Michael Carter-Williams,PG/SG,ORL,0.0,"$4,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Gibson,Taj Gibson,C,ORL,0.0,"$3,900",0,0.01,0.0,0,0.0,0.0,0.0,0.0
E. Moore,E'Twaun Moore,PG/SG,ORL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Knox,Kevin Knox,SF/PF,ORL,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
C. Okeke,Chuma Okeke,PF,ORL,0.0,"$5,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Sims,Jericho Sims,C,ORL,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
T. Jerome,Ty Jerome,SG,PHI,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
Q. Grimes,Quentin Grimes,SG,ORL,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
E. Kanter,Enes Kanter,C,BOS,0.0,"$4,300",0,0.04,0.0,0,0.0,0.0,0.0,0.0
J. Ramsey,Jahmi'us Ramsey,PG,GS,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
W. Ellington,Wayne Ellington,SG,MEM,0.0,"$3,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
N. Queta,Neemias Queta,C,GS,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
L. King,Louis King,SF/PF,GS,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
C. Chiozza,Chris Chiozza,PG,GS,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
J. Culver,Jarrett Culver,SF/SG,MEM,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
X. Tillman,Xavier Tillman,PF,MEM,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
S. Aldama,Santi Aldama,PF,MEM,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
K. Tillie,Killian Tillie,PF,MEM,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
S. Merrill,Sam Merrill,PG,MEM,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
C. Metu,Chimezie Metu,C,GS,0.0,"$3,600",0,0.08,0.0,0,0.0,0.0,0.0,0.0
M. Bagley III,Marvin Bagley III,PF/C,GS,0.0,"$4,300",0,0.08,0.0,0,0.0,0.0,0.0,0.0
C. Bassey,Charles Bassey,C,PHI,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
G. Deck,Gabriel Deck,SF,PHI,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
G. Riller,Grant Riller,SG,PHI,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Wiggins,Aaron Wiggins,SG,PHI,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
J. Springer,Jaden Springer,PG,PHI,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
D. Jones,Damian Jones,C,GS,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
A. Len,Alex Len,C/PF,GS,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
A. Iguodala,Andre Iguodala,SF/SG,GS,0.0,"$3,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
P. Watson,Paul Watson,SG,PHI,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
