abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
D. Booker,Devin Booker,SG,DEN,36.8,"$8,100",4.54,35.14,25.5,4.4,3.8,0.9,0.2,3.0
M. Brogdon,Malcolm Brogdon,PG/SG,IND,36.3,"$7,300",4.98,34.71,20.8,5.2,5.4,0.9,0.2,2.1
J. Nurkic,Jusuf Nurkic,C,SAC,36.1,"$7,500",4.82,28.62,12.9,10.7,3.8,1.0,1.3,2.2
A. Edwards,Anthony Edwards,SF/SG,HOU,35.7,"$7,600",4.7,34.64,21.8,5.2,3.2,1.2,0.5,2.2
M. Porter,Michael Porter Jr.,PF/SF,DEN,35.4,"$7,000",5.05,33.24,20.5,7.8,1.2,0.7,1.0,1.4
K. Porter,Kevin Porter Jr.,SF/PG,HOU,35.1,"$6,100",5.76,34.75,18.4,4.2,7.4,1.0,0.3,3.3
C. Sexton,Collin Sexton,SG/PG,CLE,34.9,"$7,900",4.41,35.72,23.0,3.3,4.4,1.1,0.2,2.6
M. Bamba,Mohamed Bamba,C/PF,ORL,34.6,"$5,300",6.53,28.62,14.3,9.9,1.5,0.6,1.9,1.3
D. DeRozan,DeMar DeRozan,SG/SF,CHI,34.6,"$7,500",4.61,34.11,19.1,4.3,5.7,0.9,0.3,1.8
S. Dinwiddie,Spencer Dinwiddie,SG/PG,WSH,34.3,"$6,500",5.28,32.86,16.5,4.3,6.9,1.2,0.4,2.5
J. Valanciunas,Jonas Valanciunas,C,PHI,34.2,"$6,500",5.26,30.19,14.6,11.2,1.9,0.7,1.0,1.8
G. Hayward,Gordon Hayward,SF/SG,IND,34.1,"$7,000",4.88,34.68,18.7,5.7,4.2,1.1,0.3,1.9
O. Anunoby,OG Anunoby,SG/SF,WSH,34.1,"$7,400",4.6,34.65,18.6,6,2.3,1.5,0.7,1.8
D. Ayton,Deandre Ayton,C,DEN,33.5,"$7,800",4.3,31.25,14.7,10.8,1.3,0.6,1.2,1.5
J. Grant,Jerami Grant,PF,CHI,33.1,"$7,200",4.6,32.96,19.8,4.7,2.9,0.7,1.0,1.8
J. Jackson,Jaren Jackson Jr.,PF/C,CLE,33.1,"$7,000",4.72,31.01,17.2,5.8,1.6,1.0,1.7,1.6
J. Brown,Jaylen Brown,SF/SG,BOS,32.6,"$8,000",4.07,31.00,19.7,5.2,2.9,1.0,0.5,2.2
R. Holmes,Richaun Holmes,C/PF,SAC,32.4,"$6,500",4.98,29.33,13.8,8.6,1.7,0.7,1.6,1.2
M. Bridges,Miles Bridges,SF,IND,32.2,"$6,300",5.11,32.51,17.5,6.3,2.5,0.8,0.9,1.7
D. White,Derrick White,PG/SG,ORL,31.9,"$5,600",5.69,31.79,17.1,3.4,4.4,0.9,1.0,1.6
R. Williams,Robert Williams,PF/C,BOS,31.7,"$6,300",5.04,25.93,9.6,8.9,2.3,0.9,2.2,1.3
L. Ball,Lonzo Ball,PG,CHI,31.5,"$7,000",4.5,32.83,12.9,4.9,5.9,1.4,0.6,2.1
D. Garland,Darius Garland,PG/SG,CLE,31.1,"$6,800",4.57,34.21,17.6,2.7,6.1,1.2,0.1,2.8
M. Turner,Myles Turner,PF,IND,30.8,"$6,200",4.96,29.26,12.3,6.3,1.2,0.8,2.7,1.4
T. Haliburton,Tyrese Haliburton,PG/SG,SAC,30.7,"$6,300",4.87,32.12,14.2,3.4,5.6,1.4,0.5,1.7
J. Poeltl,Jakob Poeltl,C,ORL,30.5,"$6,300",4.84,29.75,9.3,8.9,2.4,0.8,2.0,1.5
M. Conley,Mike Conley,PG,OKC,30.3,"$7,500",4.04,29.13,15.3,3.4,5.3,1.4,0.2,1.8
M. Robinson,Mitchell Robinson,C,BOS,30.1,"$5,200",5.78,33.09,9.5,9.9,0.8,1.1,1.8,1.2
W. Carter,Wendell Carter Jr.,PF/C,ORL,30.1,"$5,300",5.67,28.86,12.8,9,2.3,0.7,0.8,1.5
I. Stewart,Isaiah Stewart,PF,CHI,29.8,"$5,200",5.74,27.74,11.6,8.9,1.3,0.7,1.6,1.3
T. Maxey,Tyrese Maxey,PG/SG,PHI,29.6,"$4,600",6.43,33.61,14.2,3.9,5.4,1.0,0.4,1.6
K. Walker,Kemba Walker,PG,BOS,29.3,"$6,500",4.5,31.12,15.8,3.8,4.4,1.1,0.3,1.9
J. Green,Jalen Green,SG/PG,HOU,29.1,"$5,500",5.3,33.18,16.3,4.2,3.6,1.1,0.3,1.8
K. Oubre,Kelly Oubre,SF/PF,IND,29.1,"$5,200",5.59,32.33,15.5,6,1.5,1.0,0.8,1.3
J. Suggs,Jalen Suggs,PG,ORL,29.0,"$4,800",6.05,29.54,14.2,3.7,5.4,1.1,0.3,1.9
D. Favors,Derrick Favors,C/PF,OKC,28.9,"$4,000",7.24,24.51,11.6,8.7,1.0,0.7,1.4,0.9
P. Washington,PJ Washington,PF/C,IND,28.8,"$6,800",4.24,30.34,12.7,6.3,2.5,1.0,1.2,1.8
M. Smart,Marcus Smart,SG/PG,BOS,28.7,"$6,500",4.42,32.89,12.9,3.4,5.5,1.3,0.5,1.9
K. Johnson,Keldon Johnson,PF/SF,ORL,28.5,"$6,300",4.52,32.17,15.1,6.8,2.2,0.7,0.4,1.4
J. Allen,Jarrett Allen,C/PF,CLE,28.4,"$6,900",4.12,27.98,10.1,9.7,1.6,0.5,1.4,1.4
H. Barnes,Harrison Barnes,SF/PF,SAC,28.4,"$6,300",4.51,34.80,13.9,6.7,3.3,0.8,0.2,1.5
J. Tate,Jae'Sean Tate,SF/PF,HOU,28.4,"$5,300",5.35,31.89,12.7,5.8,3.2,1.3,0.5,1.5
E. Mobley,Evan Mobley,C/PF,CLE,27.9,"$4,800",5.8,24.77,11.7,8,1.7,0.6,1.2,1.4
T. McConnell,T.J. McConnell,PG/SG,IND,27.8,"$6,200",4.48,25.68,8.8,3.6,7.3,1.6,0.3,2.0
C. Anthony,Cole Anthony,PG/SG,ORL,27.7,"$5,000",5.54,28.30,13.7,4.8,4.5,0.8,0.4,2.1
K. Anderson,Kyle Anderson,SF/PF,CLE,27.7,"$5,700",4.86,26.02,12.5,5.4,3.2,1.0,0.7,1.2
D. Gafford,Daniel Gafford,C,WSH,27.6,"$5,500",5.01,24.18,10.5,7.3,1.0,0.7,2.0,1.3
N. Alexander-Walker,Nickeil Alexander-Walker,SG/SF,PHI,27.3,"$5,100",5.35,29.98,14.5,4.2,2.9,1.2,0.6,2.0
M. Plumlee,Mason Plumlee,C,IND,27.3,"$6,500",4.2,23.12,9.5,8.7,3.1,0.6,0.8,1.5
R. Barrett,RJ Barrett,SF/SG,BOS,27.2,"$6,500",4.18,34.77,14.7,5.7,2.7,0.8,0.3,1.7
D. Melton,De'Anthony Melton,SG/PG,CLE,26.7,"$4,900",5.46,26.03,13.0,3.9,3.3,1.2,0.7,1.6
S. Bey,Saddiq Bey,SF,CHI,26.6,"$5,800",4.58,33.76,14.4,5.8,1.8,0.9,0.3,1.1
E. Gordon,Eric Gordon,SF/SG,HOU,26.5,"$4,600",5.75,28.53,17.7,2.3,3.0,0.7,0.4,1.8
K. Olynyk,Kelly Olynyk,C/PF,CHI,26.5,"$5,800",4.56,25.72,11.6,6.5,2.7,0.9,0.6,1.5
N. Powell,Norman Powell,SF/SG,SAC,26.4,"$6,800",3.88,31.79,17.3,3.1,1.9,1.1,0.3,1.7
D. Graham,Devonte' Graham,PG/SG,PHI,26.2,"$6,000",4.37,29.64,14.1,2.7,5.0,0.9,0.1,1.6
B. Hield,Buddy Hield,SG/SF,SAC,26.2,"$6,700",3.91,28.62,14.7,4.1,3.0,0.8,0.4,1.5
B. Bogdanovic,Bojan Bogdanovic,SF/PF,OKC,26.0,"$5,600",4.64,33.35,17.3,4.1,1.9,0.8,0.1,1.8
L. Dort,Luguentz Dort,SF/SG,OKC,26.0,"$5,000",5.19,33.84,15.6,4.1,1.9,1.0,0.4,1.6
W. Barton,Will Barton,SG/SF,DEN,25.9,"$5,100",5.08,32.13,13.9,4.3,3.1,0.9,0.4,1.7
M. Bridges,Mikal Bridges,SF/PF,DEN,25.8,"$5,800",4.44,34.25,12.3,4.6,1.9,1.1,0.9,0.9
R. Covington,Robert Covington,PF/SF,SAC,25.8,"$5,800",4.44,31.58,8.8,6.6,1.7,1.3,1.2,1.0
T. Ross,Terrence Ross,SG/SF,ORL,25.7,"$4,400",5.84,28.66,15.2,3.4,2.4,1.0,0.4,1.4
M. Beasley,Malik Beasley,SF/SG,HOU,25.4,"$4,800",5.29,27.88,15.8,3.8,2.3,0.8,0.2,1.4
K. Kuzma,Kyle Kuzma,SF/PF,WSH,25.4,"$4,700",5.4,29.64,12.3,6.9,2.0,0.6,0.6,1.8
M. Harrell,Montrezl Harrell,C/PF,WSH,25.3,"$4,000",6.34,23.59,12.5,6.7,1.2,0.7,0.7,1.2
J. Clarkson,Jordan Clarkson,PG/SG,OKC,25.1,"$5,200",4.82,25.02,16.1,3.6,2.1,0.9,0.1,1.5
S. Adams,Steven Adams,C,CLE,25.0,"$5,300",4.72,26.21,8.4,9.2,1.8,0.8,0.6,1.3
D. Bazley,Darius Bazley,PF/SF,OKC,24.9,"$5,700",4.36,28.46,13.6,6.4,1.6,0.6,0.4,1.8
G. Dragic,Goran Dragic,PG,WSH,24.9,"$5,500",4.52,26.86,13.7,3.6,4.3,0.7,0.2,2.3
E. Fournier,Evan Fournier,SF/SG,BOS,24.5,"$5,500",4.46,31.17,12.7,3.2,3.2,1.1,0.5,1.6
J. Giddey,Josh Giddey,SG,OKC,24.4,"$4,400",5.55,24.81,10.6,5.1,4.0,0.9,0.2,1.6
N. Marshall,Naji Marshall,SF,PHI,24.3,"$3,900",6.23,27.68,10.1,5.7,3.1,1.0,0.4,1.5
A. Gordon,Aaron Gordon,PF,DEN,24.3,"$4,600",5.27,28.17,10.5,5.8,3.0,0.7,0.7,1.9
C. Boucher,Chris Boucher,C/PF,WSH,24.2,"$6,300",3.84,19.95,11.0,5.7,0.9,0.5,1.4,0.7
S. Barnes,Scottie Barnes,SF/PF,WSH,24.1,"$5,200",4.64,26.81,9.8,4.9,3.7,0.9,0.5,1.3
L. Markkanen,Lauri Markkanen,PF/SF,CLE,24.1,"$4,900",4.91,25.62,14.1,5.5,0.9,0.6,0.4,1.0
I. Roby,Isaiah Roby,PF/C,OKC,23.5,"$4,300",5.46,24.04,11.3,5.6,1.7,0.9,0.6,1.6
A. Sengun,Alperen Sengun,C/PF,HOU,23.2,"$4,200",5.52,20.84,9.5,6.6,1.7,0.6,0.9,1.3
D. Mitchell,Davion Mitchell,PG,SAC,23.0,"$4,300",5.35,22.57,12.2,3,3.8,0.8,0.2,1.5
J. Holiday,Justin Holiday,SF/SG,IND,22.9,"$5,400",4.23,31.69,11.7,3.8,2.0,1.0,0.5,0.9
P. Achiuwa,Precious Achiuwa,PF/C,WSH,22.8,"$5,000",4.55,23.90,10.0,6.8,1.0,0.7,0.8,1.4
K. Hayes,Killian Hayes,PG,CHI,22.7,"$5,200",4.36,27.86,8.5,3,5.9,1.1,0.4,2.8
M. Morris,Monte Morris,PG,DEN,22.6,"$4,700",4.8,30.09,11.7,2.5,3.5,0.9,0.3,1.0
S. Curry,Seth Curry,PG/SG,PHI,22.5,"$5,200",4.33,32.53,12.3,2.9,3.3,0.9,0.2,1.5
D. Schroder,Dennis Schroder,PG/SG,BOS,22.3,"$5,700",3.92,25.61,11.2,2.7,4.4,0.9,0.2,2.0
C. Duarte,Chris Duarte,SF,IND,22.3,"$4,500",4.96,26.79,12.4,3.4,2.9,0.8,0.2,1.5
D. Rose,Derrick Rose,PG/SG,BOS,22.3,"$6,000",3.72,24.29,11.4,2.5,3.6,0.9,0.4,1.4
G. Trent,Gary Trent Jr.,SG/SF,WSH,22.0,"$5,000",4.4,28.76,14.3,2.6,1.4,0.9,0.2,0.8
T. Murphy III,Trey Murphy III,SF,PHI,22.0,"$3,900",5.63,26.71,11.0,4.6,1.7,0.9,0.5,1.3
R. Rubio,Ricky Rubio,PG/SG,CLE,22.0,"$5,400",4.06,22.62,8.2,3,5.3,1.1,0.1,1.4
J. Crowder,Jae Crowder,PF/SF,DEN,21.8,"$4,000",5.44,27.42,10.7,4.8,1.8,0.8,0.4,1.0
D. Theis,Daniel Theis,PF/C,HOU,21.5,"$5,200",4.14,23.27,9.4,5.2,1.8,0.6,0.8,1.0
J. Ingles,Joe Ingles,SG/SF,OKC,21.5,"$5,400",3.99,26.38,10.4,3.4,3.9,0.7,0.2,1.5
L. Nance Jr.,Larry Nance Jr.,PF/SF,SAC,21.5,"$4,500",4.78,25.70,8.0,5.6,2.4,1.1,0.4,1.3
D. Bane,Desmond Bane,SG,CLE,21.4,"$4,600",4.65,30.71,10.8,4.2,2.3,0.8,0.3,1.2
P. Williams,Patrick Williams,SF/PF,CHI,21.3,"$4,000",5.34,31.75,8.7,5.2,1.6,1.0,0.8,1.4
D. McDermott,Doug McDermott,PF/SF,ORL,21.2,"$4,700",4.51,27.65,13.2,4,1.6,0.5,0.1,1.0
A. Pokusevski,Aleksej Pokusevski,PF,OKC,21.1,"$4,200",5.03,24.24,10.4,4.7,2.0,0.5,0.8,1.8
I. Okoro,Isaac Okoro,SF,CLE,21.0,"$4,400",4.76,33.87,11.0,3.5,1.9,1.0,0.4,1.3
R. O'Neale,Royce O'Neale,SF/PF,OKC,20.2,"$5,300",3.81,29.53,7.1,6.1,2.1,0.8,0.4,1.0
D. Green,Danny Green,SG/SF,PHI,20.0,"$5,000",4,26.83,8.2,3.8,1.7,1.2,0.7,1.0
J. McDaniels,Jaden McDaniels,PF,HOU,19.9,"$4,000",4.98,29.57,7.4,4.9,1.5,0.7,1.1,1.0
T. Craig,Torrey Craig,SG,IND,19.7,"$3,700",5.33,22.07,8.1,5.1,1.6,0.7,0.6,0.8
K. Birch,Khem Birch,C/PF,WSH,19.6,"$5,300",3.7,21.85,7.3,5.7,1.3,0.7,0.7,0.7
L. Walker,Lonnie Walker,SG/SF,ORL,19.5,"$3,900",5,25.56,11.9,2.7,1.9,0.6,0.3,1.2
J. Jackson,Josh Jackson,SG,CHI,19.5,"$5,200",3.75,20.82,10.2,3.4,2.0,0.7,0.6,1.7
C. Johnson,Cameron Johnson,SF,DEN,19.0,"$4,800",3.95,25.57,10.5,3.6,1.3,0.7,0.3,0.8
K. Love,Kevin Love,PF/C,CLE,18.8,"$6,400",2.94,17.16,9.0,5.2,1.6,0.5,0.2,0.9
C. Joseph,Cory Joseph,PG,CHI,18.8,"$4,700",3.99,22.47,8.0,2.6,3.5,0.9,0.3,1.2
C. Zeller,Cody Zeller,C,SAC,18.7,"$4,500",4.16,18.02,7.7,5.8,1.5,0.5,0.4,0.9
C. Payne,Cameron Payne,PG/SG,DEN,18.7,"$4,400",4.25,18.91,9.0,2.5,3.2,0.7,0.3,1.1
K. Caldwell-Pope,Kentavious Caldwell-Pope,PG/SG,WSH,18.7,"$4,200",4.45,28.20,9.4,2.9,2.0,0.9,0.4,1.1
A. Drummond,Andre Drummond,C,PHI,18.5,"$4,600",4.02,14.98,6.6,6.7,1.1,0.6,0.6,1.4
J. Hart,Josh Hart,SG/SF,PHI,18.2,"$5,800",3.14,21.41,7.2,5.8,1.7,0.6,0.2,0.9
A. Caruso,Alex Caruso,PG/SG,CHI,18.2,"$3,700",4.91,23.81,6.6,3.3,3.2,1.1,0.3,1.4
G. Harris,Gary Harris,SG/SF,ORL,18.0,"$4,200",4.3,28.75,9.8,2.2,2.2,0.8,0.3,1.0
B. Clarke,Brandon Clarke,PF/C,CLE,18.0,"$4,300",4.19,18.07,8.2,4.1,1.2,0.6,0.6,0.5
J. Hayes,Jaxson Hayes,PF,PHI,17.9,"$5,100",3.52,18.06,8.2,4.9,0.7,0.5,0.7,0.8
M. Wagner,Moritz Wagner,PF,ORL,17.9,"$4,400",4.07,19.21,8.7,4.1,1.4,0.6,0.5,1.1
K. Martin,Kenyon Martin Jr.,SF/PF,HOU,17.8,"$4,700",3.79,19.06,7.8,4.3,1.1,0.6,0.7,0.7
J. Vanderbilt,Jarred Vanderbilt,PF,HOU,17.7,"$5,000",3.55,17.32,5.4,5.7,1.2,0.8,0.7,0.8
H. Whiteside,Hassan Whiteside,C,OKC,17.7,"$4,500",3.94,15.45,6.8,5.7,0.6,0.3,1.1,1.0
M. Thybulle,Matisse Thybulle,SF,PHI,17.6,"$3,800",4.64,24.60,5.0,2.6,1.2,1.6,1.2,0.7
J. Lamb,Jeremy Lamb,SG/SF,IND,17.5,"$4,000",4.37,18.04,8.5,3.1,1.5,0.7,0.5,0.6
R. Hampton,R.J. Hampton,PG/SG,ORL,17.5,"$3,800",4.59,19.51,8.3,3.8,2.2,0.6,0.2,1.1
N. Reid,Naz Reid,C,HOU,17.2,"$3,900",4.42,15.58,8.4,3.9,0.9,0.4,0.8,0.8
F. Jackson,Frank Jackson,PG,CHI,17.2,"$3,900",4.4,22.04,10.8,2.6,1.5,0.6,0.1,1.1
H. Diallo,Hamidou Diallo,SG/SF,CHI,16.9,"$3,500",4.82,17.73,8.1,3.9,1.6,0.6,0.3,1.0
D. Bertans,Davis Bertans,SF/PF,WSH,16.9,"$4,200",4.02,24.51,10.1,3.1,0.9,0.6,0.2,0.7
J. McGee,JaVale McGee,C,DEN,16.8,"$3,500",4.81,14.04,6.8,4.9,0.7,0.4,1.0,1.1
G. Williams,Grant Williams,C,BOS,16.6,"$3,500",4.75,25.70,7.2,4.1,1.4,0.7,0.5,1.2
D. Vassell,Devin Vassell,SG,ORL,16.6,"$4,000",4.14,20.95,7.7,3.5,1.3,0.8,0.3,0.6
F. Wagner,Franz Wagner,SF/SG,ORL,16.5,"$3,500",4.71,19.38,8.4,3.4,1.4,0.6,0.3,0.8
E. Kanter,Enes Kanter,C,BOS,16.5,"$5,000",3.29,15.48,6.1,6.6,0.7,0.3,0.4,0.7
F. Campazzo,Facundo Campazzo,PG/SG,DEN,15.9,"$4,700",3.39,19.93,6.5,1.9,3.1,1.0,0.2,1.1
I. Joe,Isaiah Joe,PG,PHI,15.4,"$3,500",4.39,22.88,8.6,2.4,1.4,0.7,0.2,0.9
T. Jones,Tyus Jones,SF/PF,CLE,15.4,"$3,600",4.27,16.06,6.6,1.9,3.2,0.7,0.1,0.7
T. Thompson,Tristan Thompson,C/PF,SAC,15.1,"$4,800",3.14,15.30,6.1,5.3,0.8,0.3,0.4,0.7
X. Tillman,Xavier Tillman,PF,CLE,15.0,"$3,700",4.06,15.99,6.5,3.8,1.1,0.5,0.5,0.7
M. Harkless,Maurice Harkless,SF/PF,SAC,14.8,"$4,700",3.15,20.18,6.9,2.6,1.2,0.7,0.5,0.6
I. Smith,Ish Smith,PG/SG,IND,14.8,"$3,800",3.88,16.29,5.5,2.5,3.1,0.6,0.2,0.8
A. Simons,Anfernee Simons,PG/SG,SAC,14.6,"$3,800",3.84,19.20,8.5,2.5,1.6,0.4,0.1,0.8
J. Green,Jeff Green,PF,DEN,14.6,"$4,100",3.56,18.98,8.2,2.7,1.1,0.4,0.3,0.6
J. Okogie,Josh Okogie,SF/SG,HOU,14.1,"$3,700",3.82,20.95,6.0,2.7,1.2,0.9,0.4,0.8
T. Jerome,Ty Jerome,SG,OKC,14.0,"$3,700",3.78,14.40,7.9,1.6,2.1,0.5,0.1,0.8
C. Osman,Cedi Osman,SF/PF,CLE,14.0,"$5,100",2.74,16.39,7.2,2.3,1.8,0.6,0.1,0.8
J. Bouknight,James Bouknight,SG,IND,13.8,"$4,000",3.46,17.05,7.7,2.1,1.6,0.5,0.2,0.9
T. Maledon,Theo Maledon,PG,OKC,13.8,"$4,300",3.2,16.40,7.6,1.9,2.0,0.6,0.1,1.2
C. Martin,Cody Martin,SG,IND,13.4,"$3,800",3.53,18.02,5.1,3.1,1.8,0.7,0.2,0.8
D. Eubanks,Drew Eubanks,C/PF,ORL,13.4,"$3,700",3.61,12.11,5.3,3.8,0.8,0.3,0.7,0.7
D. Augustin,D.J. Augustin,PG/SG,HOU,13.3,"$4,000",3.33,14.87,6.7,1.4,2.9,0.5,0.0,0.9
T. Bradley,Tony Bradley,PF,CHI,13.3,"$3,800",3.49,13.18,4.6,4.6,0.7,0.3,0.6,0.6
T. Davis,Terence Davis II,SG/SF,SAC,13.3,"$4,700",2.82,13.64,7.8,2,1.1,0.5,0.2,0.7
D. Avdija,Deni Avdija,SF/SG,WSH,13.2,"$3,500",3.78,18.50,5.2,4.2,1.0,0.5,0.2,0.6
J. Konchar,John Konchar,SG,CLE,13.1,"$3,500",3.74,14.99,5.9,3,1.2,0.6,0.2,0.6
A. Burks,Alec Burks,SG/SF,BOS,12.5,"$5,100",2.46,10.79,8.1,1.9,0.9,0.3,0.1,0.4
A. Rivers,Austin Rivers,SG/PG,DEN,12.4,"$4,200",2.96,17.02,6.7,1.7,1.6,0.6,0.1,0.8
J. Green,JaMychal Green,PF/C,DEN,12.4,"$4,000",3.1,13.98,6.2,3.5,0.6,0.3,0.3,0.7
K. Williams,Kenrich Williams,SF,OKC,12.4,"$4,200",2.94,13.19,6.2,2.5,1.3,0.5,0.1,0.6
J. McLaughlin,Jordan McLaughlin,PG,HOU,12.3,"$3,800",3.23,14.02,4.3,1.7,2.9,0.7,0.1,0.8
F. Korkmaz,Furkan Korkmaz,SG,PHI,12.1,"$3,700",3.27,16.29,6.6,1.8,1.3,0.6,0.1,0.7
E. Paschall,Eric Paschall,C/PF,OKC,11.7,"$3,800",3.07,14.22,6.5,2.6,0.9,0.3,0.2,0.8
I. Quickley,Immanuel Quickley,SG/PG,BOS,11.4,"$4,000",2.84,13.61,6.7,1.5,1.3,0.4,0.1,0.6
M. Flynn,Malachi Flynn,PG/SG,WSH,11.3,"$4,200",2.69,12.88,5.3,1.7,1.9,0.5,0.1,0.7
T. Prince,Taurean Prince,SF/PF,HOU,11.3,"$3,500",3.23,13.17,5.5,2.2,1.1,0.4,0.3,0.6
B. Forbes,Bryn Forbes,SG/PG,ORL,10.3,"$3,700",2.79,14.16,7.6,1.2,0.6,0.3,0.0,0.5
R. Neto,Raul Neto,PG,WSH,10.3,"$3,800",2.72,12.50,4.8,1.6,1.4,0.6,0.1,0.6
A. Nesmith,Aaron Nesmith,SG,BOS,10.1,"$3,500",2.88,14.38,4.9,2.6,0.5,0.4,0.2,0.5
T. Satoransky,Tomas Satoransky,PG,PHI,9.9,"$4,400",2.25,12.00,4.3,1.3,2.3,0.4,0.1,0.9
O. Brissett,Oshae Brissett,SF,IND,9.9,"$3,800",2.6,10.76,4.7,2.2,0.5,0.4,0.3,0.3
T. Jones,Tre Jones,PG,ORL,9.8,"$3,500",2.81,11.80,5.0,1.1,2.0,0.4,0.0,0.7
P. Pritchard,Payton Pritchard,PG/SG,BOS,9.6,"$4,500",2.13,12.34,5.0,1.5,1.2,0.4,0.1,0.5
A. Len,Alex Len,C/PF,SAC,9.2,"$3,700",2.48,8.07,4.1,2.3,0.4,0.2,0.5,0.4
O. Toppin,Obi Toppin,PF,BOS,9.0,"$3,500",2.58,11.93,4.0,2.4,0.5,0.3,0.3,0.4
P. Dozier,P.J. Dozier,SG/SF,DEN,8.9,"$3,600",2.48,11.07,4.3,1.9,0.9,0.3,0.2,0.5
L. Shamet,Landry Shamet,SG,DEN,8.9,"$4,000",2.22,12.96,5.5,1.1,0.9,0.3,0.1,0.5
D. Jones Jr.,Derrick Jones Jr.,SG/SF,CHI,8.9,"$3,500",2.53,12.63,3.3,2,0.5,0.4,0.5,0.3
N. Little,Nassir Little,SF,SAC,8.7,"$3,500",2.49,12.19,4.3,2.4,0.5,0.2,0.2,0.4
J. Sims,Jericho Sims,C,BOS,8.7,"$3,500",2.48,10.01,3.6,2.4,0.6,0.3,0.3,0.5
T. Brown,Troy Brown,SG,CHI,8.1,"$3,500",2.32,11.56,3.3,2.3,0.7,0.3,0.2,0.5
A. Nader,Abdel Nader,SF,DEN,8.1,"$3,500",2.31,9.69,4.3,1.7,0.5,0.3,0.2,0.5
J. Hernangomez,Juan Hernangomez,SF/PF,BOS,7.9,"$3,700",2.15,10.04,4.1,2.2,0.4,0.2,0.1,0.3
A. Holiday,Aaron Holiday,SG/PG,WSH,7.8,"$4,100",1.9,10.30,4.0,0.9,1.2,0.4,0.1,0.6
R. Lopez,Robin Lopez,C,ORL,7.7,"$4,400",1.74,8.65,4.2,1.8,0.4,0.1,0.3,0.5
G. Bitadze,Goga Bitadze,C,IND,6.9,"$3,800",1.81,6.14,2.6,1.7,0.5,0.1,0.5,0.3
