contest_name,crownAmount,gameType,id,entry_fee,entry_max,prizeAmount,start_time,total_entries,max_total_entries,draft_group
NBA Single Entry $10 Double Up,5500,Classic,119766192,10,1,10000,Fri 7:00PM,3,1149,60093
NBA Showdown $2500 MEGA Millionaire Satellite (SAS vs POR),137500,Showdown Captain Mode,119706034,250,1,2500,Thu 10:00PM,2,11,60090
NBA Showdown $2500 MEGA Millionaire Satellite (SAS vs POR),305250,Showdown Captain Mode,119706035,555,1,2500,Thu 10:00PM,2,5,60090
NBA Showdown Satellite to $895 FBWC Qualifier (SAS vs POR),50600,Showdown Captain Mode,119705726,92,1,895,Thu 10:00PM,2,11,60090
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (SAS vs POR),484000,Showdown Captain Mode,119705009,880,1,2500,Thu 10:00PM,2,3,60090
NBA Showdown $2K Ankle Breaker [Single Entry] (SAS vs POR),27500,Showdown Captain Mode,119703979,50,1,2000,Thu 10:00PM,27,45,60090
NBA Tiers $30K Zone [$5K to 1st],2750,Tiers,119766205,5,150,30000,Fri 7:00PM,42,7134,60095
NBA Tiers $7K And-One,550,Tiers,119766207,1,20,7000,Fri 7:00PM,99,8323,60095
NBA Tiers $2K High Five [Single Entry] ,2750,Tiers,119766211,5,1,2000,Fri 7:00PM,3,475,60095
NBA Tiers $3K Posterizer [Single Entry],82500,Tiers,119766202,150,1,3000,Fri 7:00PM,0,22,60095
NBA Tiers $2K Hot Shot [3 Entry Max],1650,Tiers,119766206,3,3,2000,Fri 7:00PM,2,792,60095
NBA $40K Thunderdome [Single Entry],2915000,Classic,119779601,5300,1,40000,Fri 7:00PM,0,8,60093
"NBA Satellite to $3,650 FBWC MEGAQual",202400,Classic,119768812,368,1,3650,Fri 7:00PM,0,11,60093
NBA $2500 MEGA Millionaire Satellite,23100,Classic,119768831,42,2,2500,Fri 7:00PM,0,69,60093
NBA $2500 MEGA Millionaire Satellite,137500,Classic,119768832,250,1,2500,Fri 7:00PM,0,11,60093
NBA $50K Splash [3 Entry Max],110000,Classic,119779604,200,3,50000,Fri 7:00PM,0,277,60093
NBA $10K Pick and Roll [Single Entry],6600,Classic,119766178,12,1,10000,Fri 7:00PM,2,980,60093
NBA $20K Pick and Roll [Single Entry],6600,Classic,119766177,12,1,20000,Fri 7:00PM,2,1960,60093
NBA $10K High Five [Single Entry],2750,Classic,119766180,5,1,10000,Fri 7:00PM,3,2378,60093
NBA $8K High Five [Single Entry],2750,Classic,119766899,5,1,8000,Fri 7:00PM,2,1902,60093
NBA $20K High Five [Single Entry],2750,Classic,119766179,5,1,20000,Fri 7:00PM,6,4756,60093
NBA $40K And-One [20 Entry Max],550,Classic,119779602,1,20,40000,Fri 7:00PM,6,47562,60093
NBA $26K Jab Step [$5K to 1st],3300,Classic,119766163,6,150,26000,Fri 7:00PM,1,5098,60093
NBA $22K Zone [$5K to 1st],2750,Classic,119766164,5,150,22000,Fri 7:00PM,1,5231,60093
NBA $10K Fast Break [Single Entry],14850,Classic,119766176,27,1,10000,Fri 7:00PM,0,431,60093
NBA $10K mini-MAX [150 Entry Max],1100,Classic,119766167,2,150,10000,Fri 7:00PM,4,5945,60093
NBA Showdown $2K Quarter Jukebox [Just $0.25!] (SAS vs POR),138,Showdown Captain Mode,119703978,0,20,2000,Thu 10:00PM,6634,9512,60090
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (SAS vs POR),484000,Showdown Captain Mode,119705010,880,1,2500,Thu 10:00PM,2,3,60090
NBA Showdown $4K All Star [Single Entry] (Must Fill) (SAS vs POR),583000,Showdown Captain Mode,119705004,1060,1,4000,Thu 10:00PM,3,4,60090
NBA Showdown Satellite to NFL Showdown MEGA Millionaire (12-13) [Must Fill] (SAS vs POR),646250,Showdown Captain Mode,119705011,1175,1,3333,Thu 10:00PM,1,3,60090
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (SAS vs POR),99550,Showdown Captain Mode,119726702,181,1,500,Thu 10:00PM,0,3,60090
NBA $17.5K And-One (Night),550,Classic,119766270,1,20,17500,Fri 10:00PM,40,20808,60103
NBA $10K Showtime [Single Entry] (Night),55000,Classic,119766273,100,1,10000,Fri 10:00PM,0,111,60103
NBA $10K Triple Threat (Night),18150,Classic,119766268,33,10,10000,Fri 10:00PM,0,353,60103
NBA $7K Four Point Play [20 Entry Max] (Night),2200,Classic,119766269,4,20,7000,Fri 10:00PM,5,2080,60103
NBA $6K Mid Range Jumper [Single Entry] (Night),22000,Classic,119766274,40,1,6000,Fri 10:00PM,0,174,60103
NBA $267 Winner Take All [$1K to 1st] (Must Fill) (Night),146850,Classic,119757600,267,1,1000,Thu 9:00PM,1,4,60087
NBA $85 Winner Take All [$300 to 1st] (Night),46750,Classic,119726604,85,1,300,Thu 9:00PM,3,4,60087
NBA Satellite to NAS 2-20 Screaming Eagle [Must Fill] (Night),99550,Classic,119704887,181,1,500,Thu 9:00PM,1,3,60087
NBA Satellite to NAS 2-20 Screaming Eagle [Must Fill] (Night),99550,Classic,119726605,181,1,500,Thu 9:00PM,0,3,60087
NBA Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (Night),4400,Classic,119704882,8,1,36,Thu 9:00PM,4,5,60087
NBA Showdown $15K Pull Up Jumper [$5K to 1st] (MIA vs IND),5500,Showdown Captain Mode,119766216,10,52,15000,Fri 7:00PM,3,1764,60097
NBA Showdown $4K Posterizer [Single Entry] (MIA vs IND),82500,Showdown Captain Mode,119766213,150,1,4000,Fri 7:00PM,0,29,60097
NBA Showdown $2K Sharpshooter [20 Entry Max] (MIA vs IND),1650,Showdown Captain Mode,119766217,3,20,2000,Fri 7:00PM,0,792,60097
NBA Showdown $3K And-One [20 Entry Max] (MIA vs IND),550,Showdown Captain Mode,119766218,1,20,3000,Fri 7:00PM,33,3567,60097
NBA Showdown $1K High Five [Single Entry] (MIA vs IND),2750,Showdown Captain Mode,119766220,5,1,1000,Fri 7:00PM,2,237,60097
NBA In-Game $3K Pull Up Jumper [$1K to 1st] (2H SAS vs POR),5500,In-Game Showdown (H2),119703988,10,10,3000,Thu 11:00PM,36,352,60091
"NBA In-Game $720 Showtime [Single Entry, Top 2 Win] (2H SAS vs POR)",55000,In-Game Showdown (H2),119703992,100,1,720,Thu 11:00PM,2,8,60091
NBA In-Game $4K All Star [Single Entry] (Must Fill) (2H SAS vs POR),583000,In-Game Showdown (H2),119705325,1060,1,4000,Thu 11:00PM,2,4,60091
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (2H SAS vs POR),146850,In-Game Showdown (H2),119705326,267,1,1000,Thu 11:00PM,2,4,60091
NBA In-Game $200 High Five [Single Entry] (2H SAS vs POR),2750,In-Game Showdown (H2),119703994,5,1,200,Thu 11:00PM,4,47,60091
NBA $10K Alley Oop [Single Entry],305250,Classic,119766170,555,1,10000,Fri 7:00PM,0,20,60093
NBA $10K Money Ball [Single Entry],183150,Classic,119766171,333,1,10000,Fri 7:00PM,0,33,60093
NBA $10K Sharpshooter,1650,Classic,119779600,3,20,10000,Fri 7:00PM,0,3963,60093
NBA $10K mini-MAX [150 Entry Max],275,Classic,119766169,0,150,10000,Fri 7:00PM,190,23781,60093
NBA $8K Hot Shot [3 Entry Max],1650,Classic,119766165,3,3,8000,Fri 7:00PM,4,3170,60093
NBA In-Game $500 Excellent 8's (4Q SAS vs POR),4400,In-Game Showdown (Q4),119703997,8,2,500,Thu 11:20PM,8,73,60092
NBA In-Game $4K All Star [Single Entry] (Must Fill) (4Q SAS vs POR),583000,In-Game Showdown (Q4),119705385,1060,1,4000,Thu 11:20PM,2,4,60092
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (4Q SAS vs POR),146850,In-Game Showdown (Q4),119705386,267,1,1000,Thu 11:20PM,1,4,60092
NBA In-Game $25 Winner Take All [$110 to 1st] (4Q SAS vs POR),13750,In-Game Showdown (Q4),119705774,25,1,110,Thu 11:20PM,2,5,60092
NBA In-Game $100 Sharpshooter (4Q SAS vs POR),1650,In-Game Showdown (Q4),119703995,3,1,100,Thu 11:20PM,3,39,60092
NBA Showdown $12.5K And-One (PHX vs GSW),550,Showdown Captain Mode,119766294,1,20,12500,Fri 10:00PM,105,14863,60106
NBA Showdown $5K High Five [Single Entry] (PHX vs GSW),2750,Showdown Captain Mode,119766297,5,1,5000,Fri 10:00PM,11,1189,60106
NBA Showdown $6K Showtime [Single Entry] (PHX vs GSW),55000,Showdown Captain Mode,119766295,100,1,6000,Fri 10:00PM,0,66,60106
NBA Showdown $6K All-Star [Single Entry] (PHX vs GSW),583000,Showdown Captain Mode,119766288,1060,1,6000,Fri 10:00PM,0,6,60106
NBA Showdown $3K 3-Ball [Single Entry] (PHX vs GSW),165000,Showdown Captain Mode,119766290,300,1,3000,Fri 10:00PM,1,11,60106
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (SAS vs POR),99550,Showdown Captain Mode,119705012,181,1,500,Thu 10:00PM,1,3,60090
NBA Showdown SUPERSAT to 12-11 $25 UFC 269 Special [4x] (SAS vs POR),2750,Showdown Captain Mode,119705748,5,1,100,Thu 10:00PM,6,23,60090
NBA Showdown Satellite to $307 FBWC Qualifier (SAS vs POR),21450,Showdown Captain Mode,119705725,39,1,307,Thu 10:00PM,3,9,60090
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (SAS vs POR)",224400,Showdown Captain Mode,119705006,408,1,1500,Thu 10:00PM,2,4,60090
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (SAS vs POR),146850,Showdown Captain Mode,119757613,267,1,1000,Thu 10:00PM,1,4,60090
NBA Showdown $10K Pull Up Jumper [$2K to 1st] (PHI vs ATL),5500,Showdown Captain Mode,119766230,10,35,10000,Fri 7:30PM,2,1176,60099
NBA Showdown $1.5K Posterizer [Single Entry] (PHI vs ATL),82500,Showdown Captain Mode,119766231,150,1,1500,Fri 7:30PM,0,11,60099
NBA Showdown $500 Sharpshooter (PHI vs ATL),1650,Showdown Captain Mode,119766233,3,5,500,Fri 7:30PM,2,198,60099
NBA Showdown $500 High Five [Single Entry] (PHI vs ATL),2750,Showdown Captain Mode,119766238,5,1,500,Fri 7:30PM,2,118,60099
NBA Showdown $1.5K And-One [20 Entry Max] (PHI vs ATL),550,Showdown Captain Mode,119766234,1,20,1500,Fri 7:30PM,38,1783,60099
NBA $10K Pull Up Jumper [$2K to 1st] (Turbo),5500,Classic,119766221,10,35,10000,Fri 7:30PM,1,1176,60098
NBA $1.5K Posterizer [Single Entry] (Turbo),82500,Classic,119766222,150,1,1500,Fri 7:30PM,0,11,60098
NBA $500 Sharpshooter (Turbo),1650,Classic,119766224,3,5,500,Fri 7:30PM,2,198,60098
NBA $500 High Five [Single Entry] (Turbo),2750,Classic,119766229,5,1,500,Fri 7:30PM,1,118,60098
NBA $1.5K And-One [20 Entry Max] (Turbo),550,Classic,119766225,1,20,1500,Fri 7:30PM,29,1783,60098
NBA $10K Pull Up Jumper [$2K to 1st] (Turbo),5500,Classic,119766239,10,35,10000,Fri 8:00PM,1,1176,60100
NBA $1.5K Posterizer [Single Entry] (Turbo),82500,Classic,119766240,150,1,1500,Fri 8:00PM,0,11,60100
NBA $500 Sharpshooter (Turbo),1650,Classic,119766242,3,5,500,Fri 8:00PM,0,198,60100
NBA $500 High Five [Single Entry] (Turbo),2750,Classic,119766247,5,1,500,Fri 8:00PM,3,118,60100
NBA $1.5K And-One [20 Entry Max] (Turbo),550,Classic,119766243,1,20,1500,Fri 8:00PM,27,1783,60100
NBA Showdown $10K Pull Up Jumper [$2K to 1st] (NOP vs DAL),5500,Showdown Captain Mode,119766248,10,35,10000,Fri 8:30PM,2,1176,60101
NBA Showdown $1.5K Posterizer [Single Entry] (NOP vs DAL),82500,Showdown Captain Mode,119766249,150,1,1500,Fri 8:30PM,0,11,60101
NBA Showdown $500 Sharpshooter (NOP vs DAL),1650,Showdown Captain Mode,119766251,3,5,500,Fri 8:30PM,0,198,60101
NBA Showdown $500 High Five [Single Entry] (NOP vs DAL),2750,Showdown Captain Mode,119766256,5,1,500,Fri 8:30PM,1,118,60101
NBA Showdown $1.5K And-One [20 Entry Max] (NOP vs DAL),550,Showdown Captain Mode,119766252,1,20,1500,Fri 8:30PM,36,1783,60101
NBA Showdown $10K Pull Up Jumper [$2K to 1st] (BOS vs UTA),5500,Showdown Captain Mode,119766257,10,35,10000,Fri 9:00PM,0,1176,60102
NBA Showdown $1.5K Posterizer [Single Entry] (BOS vs UTA),82500,Showdown Captain Mode,119766258,150,1,1500,Fri 9:00PM,0,11,60102
NBA Showdown $500 Sharpshooter (BOS vs UTA),1650,Showdown Captain Mode,119766260,3,5,500,Fri 9:00PM,0,198,60102
NBA Showdown $500 High Five [Single Entry] (BOS vs UTA),2750,Showdown Captain Mode,119766265,5,1,500,Fri 9:00PM,1,118,60102
NBA Showdown $1.5K And-One [20 Entry Max] (BOS vs UTA),550,Showdown Captain Mode,119766261,1,20,1500,Fri 9:00PM,37,1783,60102
NBA Tiers $10K Zone [$2K to 1st] (Night),2750,Tiers,119766282,5,71,10000,Fri 10:00PM,19,2378,60104
NBA Tiers $3K And-One [20 Entry Max] (Night),550,Tiers,119766279,1,20,3000,Fri 10:00PM,41,3567,60104
NBA Tiers $1.17K Showtime [Single Entry] (Night),55000,Tiers,119766285,100,1,1170,Fri 10:00PM,0,13,60104
NBA Tiers $1K Sharpshooter (Night),1650,Tiers,119766283,3,11,1000,Fri 10:00PM,3,396,60104
NBA Tiers $750 Pick and Roll [Single Entry] (Night),6600,Tiers,119766286,12,1,750,Fri 10:00PM,0,73,60104
NBA $7K Buzzer Beater [3 Entry Max],11000,Classic,119766161,20,3,7000,Fri 7:00PM,0,411,60093
NBA $7.5K Pick and Pop [3 Entry Max],41250,Classic,119766159,75,3,7500,Fri 7:00PM,0,113,60093
NBA $250 Double Up,137500,Classic,119766183,250,1,8000,Fri 7:00PM,0,35,60093
NBA Single Entry $50 Double Up,27500,Classic,119766187,50,1,6000,Fri 7:00PM,0,136,60093
NBA $100 Double Up,55000,Classic,119766186,100,2,7000,Fri 7:00PM,0,77,60093
NBA $2 Double Up,1100,Classic,119766197,2,20,5000,Fri 7:00PM,5,2873,60093
NBA Single Entry $50 Double Up,27500,Classic,119766198,50,1,6000,Fri 7:00PM,0,136,60093
NBA Single Entry $50 Double Up,27500,Classic,119766199,50,1,6000,Fri 7:00PM,0,136,60093
NBA Single Entry $50 Double Up,27500,Classic,119766200,50,1,6000,Fri 7:00PM,0,136,60093
NBA Single Entry $100 Double Up,55000,Classic,119766184,100,1,6000,Fri 7:00PM,0,66,60093
NBA Single Entry $100 Double Up,55000,Classic,119766185,100,1,5000,Fri 7:00PM,0,55,60093
NBA $10 Double Up,5500,Classic,119766193,10,17,5000,Fri 7:00PM,1,574,60093
NBA $7K Quarter Jukebox,138,Classic,119766168,0,20,7000,Fri 7:00PM,162,33293,60093
NBA $5K Finger Roll [3 Entry Max],4400,Classic,119766162,8,3,5000,Fri 7:00PM,1,735,60093
NBA $4K Elbow Shot [Single Entry],1100,Classic,119766181,2,1,4000,Fri 7:00PM,3,2378,60093
NBA $4K Daily Dollar [Single Entry] ,550,Classic,119766182,1,1,4000,Fri 7:00PM,31,4756,60093
NBA $3K Ankle Breaker [2 Entry Max],27500,Classic,119766160,50,2,3000,Fri 7:00PM,0,68,60093
NBA $5 Double Up,2750,Classic,119766196,5,34,5000,Fri 7:00PM,1,1149,60093
NBA $25 Double Up,13750,Classic,119766191,25,5,4000,Fri 7:00PM,0,183,60093
NBA $50 Double Up,27500,Classic,119766188,50,2,3000,Fri 7:00PM,0,68,60093
NBA In-Game $6K Pull Up Jumper [$2K to 1st] (2H PHX vs GSW),5500,In-Game Showdown (H2),119766302,10,21,6000,Fri 11:00PM,1,705,60107
NBA In-Game $1.5K Posterizer [Single Entry] (2H PHX vs GSW),82500,In-Game Showdown (H2),119766298,150,1,1500,Fri 11:00PM,0,11,60107
NBA In-Game $1.35K 3-Ball [Single Entry] (2H PHX vs GSW),165000,In-Game Showdown (H2),119766301,300,1,1350,Fri 11:00PM,0,5,60107
NBA In-Game $500 Ankle Breaker [Single Entry] (2H PHX vs GSW),27500,In-Game Showdown (H2),119766299,50,1,500,Fri 11:00PM,0,11,60107
NBA In-Game $500 And-One (2H PHX vs GSW),550,In-Game Showdown (H2),119766304,1,17,500,Fri 11:00PM,2,594,60107
NBA $4K Pick and Roll [Single Entry] (Night),6600,Classic,119766275,12,1,4000,Fri 10:00PM,2,392,60103
NBA $3.8K 3-Ball [Single Entry] (Night),165000,Classic,119766267,300,1,3800,Fri 10:00PM,0,14,60103
NBA $3K Ankle Breaker [2 Entry Max] (Night),27500,Classic,119766266,50,2,3000,Fri 10:00PM,0,68,60103
NBA $3K Quarter Jukebox [Just $0.25!] (Night),138,Classic,119766272,0,20,3000,Fri 10:00PM,59,14268,60103
NBA Satellite to $895 FBWC Qualifier (Night),50600,Classic,119769152,92,1,895,Fri 10:00PM,0,11,60103
NBA Tiers $1.5K Ankle Breaker [Single Entry],27500,Tiers,119766203,50,1,1500,Fri 7:00PM,0,34,60095
NBA Tiers $1.6K Crossover,14850,Tiers,119766204,27,2,1600,Fri 7:00PM,0,69,60095
NBA Tiers $2K Quarter Jukebox [Just $0.25!],138,Tiers,119766208,0,20,2000,Fri 7:00PM,196,9512,60095
NBA Tiers $1K Pick and Roll [Single Entry],6600,Tiers,119766209,12,1,1000,Fri 7:00PM,0,98,60095
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill],484000,Tiers,119768131,880,1,2500,Fri 7:00PM,0,3,60095
NBA Showdown $4K Sharpshooter (PHX vs GSW),1650,Showdown Captain Mode,119766293,3,20,4000,Fri 10:00PM,4,1585,60106
NBA Showdown $4K Triple Threat [$1K to 1st] (PHX vs GSW),18150,Showdown Captain Mode,119766292,33,4,4000,Fri 10:00PM,0,141,60106
NBA Showdown $2K Pick and Roll [Single Entry] (PHX vs GSW),6600,Showdown Captain Mode,119766296,12,1,2000,Fri 10:00PM,2,196,60106
NBA Showdown $2K Ankle Breaker [Single Entry] (PHX vs GSW),27500,Showdown Captain Mode,119766291,50,1,2000,Fri 10:00PM,0,45,60106
NBA Showdown $2K Quarter Jukebox [Just $0.25!] (PHX vs GSW),138,Showdown Captain Mode,119766287,0,20,2000,Fri 10:00PM,115,9512,60106
NBA Single Entry $5 Double Up (Night),2750,Classic,119766278,5,1,1000,Fri 10:00PM,2,229,60103
NBA Single Entry $25 Double Up (Night),13750,Classic,119766276,25,1,2000,Fri 10:00PM,1,91,60103
NBA Single Entry $10 Double Up (Night),5500,Classic,119766277,10,1,1000,Fri 10:00PM,0,114,60103
NBA $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Classic,119767626,880,1,2500,Fri 10:00PM,0,3,60103
NBA $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Classic,119767627,880,1,2500,Fri 10:00PM,0,3,60103
NBA Satellite to $895 FBWC Qualifier,50600,Classic,119768811,92,1,895,Fri 7:00PM,0,11,60093
NBA $2500 MEGA Millionaire Satellite [Must Fill],484000,Classic,119767115,880,1,2500,Fri 7:00PM,0,3,60093
NBA $2500 MEGA Millionaire Satellite [Must Fill],484000,Classic,119767116,880,1,2500,Fri 7:00PM,0,3,60093
NBA Satellite to NFL Showdown MEGA Millionaire (12-13) [Must Fill],646250,Classic,119767117,1175,1,3333,Fri 7:00PM,0,3,60093
NBA Satellite to NAS 2-20 Screaming Eagle [Must Fill],99550,Classic,119767118,181,1,500,Fri 7:00PM,0,3,60093
NBA Showdown $500 Pick and Roll [Single Entry] (MIA vs IND),6600,Showdown Captain Mode,119766219,12,1,500,Fri 7:00PM,0,49,60097
NBA Showdown $1K Ankle Breaker [Single Entry] (MIA vs IND),27500,Showdown Captain Mode,119766214,50,1,1000,Fri 7:00PM,0,22,60097
