contest_name,crownAmount,gameType,id,entry_fee,entry_max,prizeAmount,start_time,total_entries,max_total_entries,draft_group
NBA Showdown $1K Sharpshooter (NOP vs DAL),1650,Showdown Captain Mode,117838326,3,11,1000,Mon 8:30PM,232,396,58934
NBA Showdown $1K High Five [Single Entry] (NOP vs DAL),2750,Showdown Captain Mode,117838320,5,1,1000,Mon 8:30PM,146,237,58934
NBA Showdown $1K Ankle Breaker [Single Entry] (NOP vs DAL),27500,Showdown Captain Mode,117838319,50,1,1000,Mon 8:30PM,13,22,58934
NBA $175 Sharpshooter (Turbo),1650,Classic,117906581,3,2,175,Mon 8:00PM,8,69,58933
NBA $1K Sharpshooter (Turbo),1650,Classic,117838316,3,11,1000,Mon 8:00PM,373,396,58933
NBA $1K Triple Threat (Turbo),18150,Classic,117838315,33,1,1000,Mon 8:00PM,25,35,58933
NBA $500 And-One (Turbo),550,Classic,117900501,1,17,500,Mon 8:00PM,238,594,58933
NBA $1K Ankle Breaker [Single Entry] (Turbo),27500,Classic,117838309,50,1,1000,Mon 8:00PM,19,22,58933
NBA $10K Mid Range Jumper [Single Entry],22000,Classic,117893272,40,1,10000,Tue 7:30PM,2,291,58948
NBA $40K Mid Range Jumper [Single Entry],22000,Classic,117893271,40,1,40000,Tue 7:30PM,1,1166,58948
NBA $10K Showtime [Single Entry],55000,Classic,117893270,100,1,10000,Tue 7:30PM,1,111,58948
NBA $40K Showtime [Single Entry],55000,Classic,117893269,100,1,40000,Tue 7:30PM,1,444,58948
NBA $10K Pick and Roll [Single Entry],6600,Classic,117893275,12,1,10000,Tue 7:30PM,2,980,58948
NBA $25K Pick and Roll [Single Entry],6600,Classic,117893274,12,1,25000,Tue 7:30PM,4,2450,58948
NBA $10K High Five [Single Entry],2750,Classic,117893277,5,1,10000,Tue 7:30PM,6,2378,58948
NBA $25K High Five [Single Entry],2750,Classic,117893276,5,1,25000,Tue 7:30PM,15,5945,58948
NBA $15K mini-MAX [150 Entry Max],1100,Classic,117893264,2,150,15000,Tue 7:30PM,3,8917,58948
NBA $10K Hot Shot [3 Entry Max],1650,Classic,117893263,3,3,10000,Tue 7:30PM,3,3963,58948
NBA Tiers $30K Zone [$5K to 1st],2750,Tiers,117893302,5,150,30000,Tue 7:30PM,39,7134,58950
NBA Tiers $7K And-One,550,Tiers,117893304,1,20,7000,Tue 7:30PM,80,8323,58950
NBA Tiers $2.5K Hot Shot [3 Entry Max],1650,Tiers,117893303,3,3,2500,Tue 7:30PM,13,990,58950
NBA Tiers $2K High Five [Single Entry] ,2750,Tiers,117893307,5,1,2000,Tue 7:30PM,1,475,58950
NBA Tiers $2.57K Posterizer [Single Entry],82500,Tiers,117893299,150,1,2570,Tue 7:30PM,0,19,58950
NBA Showdown $1K Triple Threat (NOP vs DAL),18150,Showdown Captain Mode,117838325,33,1,1000,Mon 8:30PM,22,35,58934
NBA Showdown $500 Pick and Roll [Single Entry] (NOP vs DAL),6600,Showdown Captain Mode,117838323,12,1,500,Mon 8:30PM,27,49,58934
NBA Showdown $1K Quarter Jukebox [Just $0.25!]  (NOP vs DAL),138,Showdown Captain Mode,117838318,0,20,1000,Mon 8:30PM,3845,4756,58934
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (NOP vs DAL),484000,Showdown Captain Mode,117843942,880,1,2500,Mon 8:30PM,0,3,58934
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (NOP vs DAL),484000,Showdown Captain Mode,117843943,880,1,2500,Mon 8:30PM,0,3,58934
NBA Showdown $1.35K 3-Ball [Single Entry] (MIA vs DEN),165000,Showdown Captain Mode,117838331,300,1,1350,Mon 9:00PM,1,5,58935
NBA Showdown $1.9K Posterizer [Single Entry] (MIA vs DEN),82500,Showdown Captain Mode,117838334,150,1,1900,Mon 9:00PM,10,14,58935
NBA Showdown $1K High Five [Single Entry] (MIA vs DEN),2750,Showdown Captain Mode,117838330,5,1,1000,Mon 9:00PM,146,237,58935
NBA Showdown $1K Quarter Jukebox [Just $0.25!]  (MIA vs DEN),138,Showdown Captain Mode,117838328,0,20,1000,Mon 9:00PM,3561,4756,58935
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (MIA vs DEN),484000,Showdown Captain Mode,117844067,880,1,2500,Mon 9:00PM,0,3,58935
NBA Showdown $30K Pull Up Jumper [$10K to 1st] (MIL vs PHI),5500,Showdown Captain Mode,117893312,10,105,30000,Tue 7:30PM,11,3529,58951
NBA Showdown $3K Posterizer [Single Entry] (MIL vs PHI),82500,Showdown Captain Mode,117893311,150,1,3000,Tue 7:30PM,1,22,58951
NBA Showdown $4K And-One (MIL vs PHI),550,Showdown Captain Mode,117893314,1,20,4000,Tue 7:30PM,52,4756,58951
NBA Showdown $1.5K High Five [Single Entry] (MIL vs PHI),2750,Showdown Captain Mode,117893317,5,1,1500,Tue 7:30PM,5,356,58951
NBA Showdown $2K Sharpshooter [20 Entry Max] (MIL vs PHI),1650,Showdown Captain Mode,117893313,3,20,2000,Tue 7:30PM,2,792,58951
NBA $6K All-Star [Single Entry] (Night),583000,Classic,117838339,1060,1,6000,Mon 10:00PM,4,6,58937
NBA $3K Pick and Roll [Single Entry] (Night),6600,Classic,117838346,12,1,3000,Mon 10:00PM,163,294,58937
NBA $3.8K 3-Ball [Single Entry] (Night),165000,Classic,117838340,300,1,3800,Mon 10:00PM,7,14,58937
NBA Single Entry $5 Double Up (Night),2750,Classic,117838350,5,1,1000,Mon 10:00PM,109,229,58937
NBA Single Entry $25 Double Up (Night),13750,Classic,117838348,25,1,2000,Mon 10:00PM,40,91,58937
NBA $2500 MEGA Millionaire Satellite [Must Fill] (Turbo),484000,Classic,117843816,880,1,2500,Mon 8:00PM,0,3,58933
NBA $2500 MEGA Millionaire Satellite [Must Fill] (Turbo),484000,Classic,117843817,880,1,2500,Mon 8:00PM,0,3,58933
NBA $4K All Star [Single Entry] (Must Fill) (Turbo),583000,Classic,117843810,1060,1,4000,Mon 8:00PM,2,4,58933
NBA $1M Autumn Hoops Special (11-10) [Must Fill] (Turbo),291500,Classic,117843818,530,1,1500,Mon 8:00PM,0,3,58933
NBA $1M Autumn Hoops Special (11-10) [Must Fill] (Turbo),291500,Classic,117843819,530,1,1500,Mon 8:00PM,0,3,58933
NBA Showdown $8K And-One (CHA vs LAL),550,Showdown Captain Mode,117838364,1,20,8000,Mon 10:30PM,5359,9512,58940
NBA Showdown $6K High Five [Single Entry] (CHA vs LAL),2750,Showdown Captain Mode,117838367,5,1,6000,Mon 10:30PM,417,1426,58940
NBA Showdown $2K Pick and Roll [Single Entry] (CHA vs LAL),6600,Showdown Captain Mode,117838366,12,1,2000,Mon 10:30PM,58,196,58940
NBA Showdown $3K 3-Ball [Single Entry] (CHA vs LAL),165000,Showdown Captain Mode,117838360,300,1,3000,Mon 10:30PM,3,11,58940
NBA Showdown $2K Ankle Breaker [Single Entry] (CHA vs LAL),27500,Showdown Captain Mode,117838361,50,1,2000,Mon 10:30PM,16,45,58940
NBA Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (Turbo),4400,Classic,117884211,8,1,36,Mon 8:00PM,0,5,58933
"NBA $408 Winner Take All [$1.5K to 1st, Must Fill] (Turbo)",224400,Classic,117843812,408,1,1500,Mon 8:00PM,2,4,58933
NBA $267 Winner Take All [$1K to 1st] (Must Fill) (Turbo),146850,Classic,117843811,267,1,1000,Mon 8:00PM,2,4,58933
NBA $300 High Five [Single Entry] (Turbo),2750,Classic,117906815,5,1,300,Mon 8:00PM,13,71,58933
NBA $200 Pick and Roll [Single Entry] (Turbo),6600,Classic,117904244,12,1,200,Mon 8:00PM,7,19,58933
NBA Single Entry $5 Double Up,2750,Classic,117893291,5,1,8000,Tue 7:30PM,2,1839,58948
NBA Single Entry $25 Double Up,13750,Classic,117893287,25,1,15000,Tue 7:30PM,1,689,58948
NBA $5 Double Up,2750,Classic,117893292,5,34,5000,Tue 7:30PM,0,1149,58948
NBA $25 Double Up,13750,Classic,117893288,25,6,5000,Tue 7:30PM,0,229,58948
NBA Single Entry $10 Double Up,5500,Classic,117893289,10,1,8000,Tue 7:30PM,1,919,58948
NBA Single Entry $10 Double Up (Night),5500,Classic,117838349,10,1,1000,Mon 10:00PM,57,114,58937
2 DAYS LEFT: NBA $1M Autumn Hoops Special (11-10) (Night),83050,Classic,117842607,151,1,1500,Mon 10:00PM,1,11,58937
NBA Satellite to $895 FBWC Qualifier (Night),50600,Classic,117842596,92,1,895,Mon 10:00PM,1,11,58937
NBA $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Classic,117843187,880,1,2500,Mon 10:00PM,0,3,58937
NBA $3K Ankle Breaker [2 Entry Max] (Night),27500,Classic,117838338,50,2,3000,Mon 10:00PM,34,68,58937
NBA $3K Quarter Jukebox [Just $0.25!] (Night),138,Classic,117838344,0,20,3000,Mon 10:00PM,8121,14268,58937
NBA $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Classic,117843188,880,1,2500,Mon 10:00PM,0,3,58937
NBA $4K All Star [Single Entry] (Must Fill) (Night),583000,Classic,117843181,1060,1,4000,Mon 10:00PM,2,4,58937
NBA $1M Autumn Hoops Special (11-10) [Must Fill] (Night),291500,Classic,117843189,530,1,1500,Mon 10:00PM,0,3,58937
NBA $1M Autumn Hoops Special (11-10) [Must Fill] (Night),291500,Classic,117843190,530,1,1500,Mon 10:00PM,0,3,58937
NBA Showdown $1M Autumn Hoops Special (11-10) [Must Fill] (NOP vs DAL),291500,Showdown Captain Mode,117843944,530,1,1500,Mon 8:30PM,0,3,58934
NBA Showdown $4K All Star [Single Entry] (Must Fill) (NOP vs DAL),583000,Showdown Captain Mode,117843936,1060,1,4000,Mon 8:30PM,0,4,58934
NBA Showdown $1M Autumn Hoops Special (11-10) [Must Fill] (NOP vs DAL),291500,Showdown Captain Mode,117843945,530,1,1500,Mon 8:30PM,0,3,58934
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (NOP vs DAL)",224400,Showdown Captain Mode,117843938,408,1,1500,Mon 8:30PM,2,4,58934
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (NOP vs DAL),146850,Showdown Captain Mode,117883949,267,1,1000,Mon 8:30PM,2,4,58934
NBA Showdown $4K Sharpshooter (CHA vs LAL),1650,Showdown Captain Mode,117838363,3,20,4000,Mon 10:30PM,769,1585,58940
NBA Showdown $4K Showtime [Single Entry] (CHA vs LAL),55000,Showdown Captain Mode,117838365,100,1,4000,Mon 10:30PM,11,44,58940
NBA Showdown $3K Triple Threat [3 Entry Max] (CHA vs LAL),18150,Showdown Captain Mode,117838362,33,3,3000,Mon 10:30PM,30,106,58940
2 DAYS LEFT: NBA Showdown $1M Autumn Hoops Special (11-10) (CHA vs LAL),83050,Showdown Captain Mode,117842686,151,1,1500,Mon 10:30PM,1,11,58940
NBA Showdown Satellite to $895 FBWC Qualifier (CHA vs LAL),50600,Showdown Captain Mode,117842675,92,1,895,Mon 10:30PM,1,11,58940
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (MIA vs DEN),484000,Showdown Captain Mode,117844068,880,1,2500,Mon 9:00PM,0,3,58935
NBA Showdown $1M Autumn Hoops Special (11-10) [Must Fill] (MIA vs DEN),291500,Showdown Captain Mode,117844069,530,1,1500,Mon 9:00PM,0,3,58935
NBA Showdown $4K All Star [Single Entry] (Must Fill) (MIA vs DEN),583000,Showdown Captain Mode,117844061,1060,1,4000,Mon 9:00PM,0,4,58935
NBA Showdown $1M Autumn Hoops Special (11-10) [Must Fill] (MIA vs DEN),291500,Showdown Captain Mode,117844070,530,1,1500,Mon 9:00PM,0,3,58935
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (MIA vs DEN)",224400,Showdown Captain Mode,117844063,408,1,1500,Mon 9:00PM,0,4,58935
NBA Tiers $1K Quarter Jukebox [Just $0.25!]  (Night),138,Tiers,117838351,0,20,1000,Mon 10:00PM,3784,4756,58938
"NBA Tiers $720 Showtime [Single Entry, Top 2 Win] (Night)",55000,Tiers,117838357,100,1,720,Mon 10:00PM,6,8,58938
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Tiers,117843313,880,1,2500,Mon 10:00PM,0,3,58938
NBA Showdown $15K And-One (POR vs LAC),550,Showdown Captain Mode,117893335,1,20,15000,Tue 10:00PM,103,17835,58954
NBA Showdown $8K Sharpshooter (POR vs LAC),1650,Showdown Captain Mode,117893334,3,20,8000,Tue 10:00PM,7,3170,58954
NBA Showdown $6K High Five [Single Entry] (POR vs LAC),2750,Showdown Captain Mode,117893337,5,1,6000,Tue 10:00PM,8,1426,58954
NBA Showdown $6K Showtime [Single Entry] (POR vs LAC),55000,Showdown Captain Mode,117893330,100,1,6000,Tue 10:00PM,1,66,58954
NBA Showdown $5K Triple Threat (POR vs LAC),18150,Showdown Captain Mode,117893328,33,5,5000,Tue 10:00PM,1,176,58954
NBA In-Game $4K Pull Up Jumper [$1K to 1st] (2H CHA vs LAL),5500,In-Game Showdown (H2),117871032,10,14,4000,Mon 11:30PM,24,470,58941
NBA In-Game $1K Showtime [Single Entry] (2H CHA vs LAL),55000,In-Game Showdown (H2),117871028,100,1,1000,Mon 11:30PM,1,11,58941
NBA In-Game $4K All Star [Single Entry] (Must Fill) (2H CHA vs LAL),583000,In-Game Showdown (H2),117871201,1060,1,4000,Mon 11:30PM,1,4,58941
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (2H CHA vs LAL),146850,In-Game Showdown (H2),117871202,267,1,1000,Mon 11:30PM,1,4,58941
NBA In-Game $300 High Five [Single Entry] (2H CHA vs LAL),2750,In-Game Showdown (H2),117871026,5,1,300,Mon 11:30PM,3,71,58941
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (CHA vs LAL),484000,Showdown Captain Mode,117843439,880,1,2500,Mon 10:30PM,0,3,58940
NBA Showdown $2K Quarter Jukebox [Just $0.25!] (CHA vs LAL),138,Showdown Captain Mode,117838359,0,20,2000,Mon 10:30PM,6371,9512,58940
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (CHA vs LAL),484000,Showdown Captain Mode,117843440,880,1,2500,Mon 10:30PM,0,3,58940
NBA Showdown $4K All Star [Single Entry] (Must Fill) (CHA vs LAL),583000,Showdown Captain Mode,117843433,1060,1,4000,Mon 10:30PM,0,4,58940
NBA Showdown $1M Autumn Hoops Special (11-10) [Must Fill] (CHA vs LAL),291500,Showdown Captain Mode,117843441,530,1,1500,Mon 10:30PM,0,3,58940
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (MIA vs DEN),146850,Showdown Captain Mode,117883978,267,1,1000,Mon 9:00PM,0,4,58935
NBA Showdown $85 Winner Take All [$300 to 1st] (MIA vs DEN),46750,Showdown Captain Mode,117842464,85,1,300,Mon 9:00PM,2,4,58935
NBA Showdown Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (MIA vs DEN),4400,Showdown Captain Mode,117844064,8,1,36,Mon 9:00PM,1,5,58935
NBA $12.5K And-One (Night),550,Classic,117893322,1,20,12500,Tue 9:00PM,60,14863,58952
NBA $8K High Five [Single Entry] (Night),2750,Classic,117893326,5,1,8000,Tue 9:00PM,15,1902,58952
NBA $8K Four Point Play (Night),2200,Classic,117893321,4,20,8000,Tue 9:00PM,6,2378,58952
NBA $5K Pick and Roll [Single Entry] (Night),6600,Classic,117893325,12,1,5000,Tue 9:00PM,3,490,58952
NBA $6K Showtime [Single Entry] (Night),55000,Classic,117893324,100,1,6000,Tue 9:00PM,1,66,58952
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Tiers,117843314,880,1,2500,Mon 10:00PM,0,3,58938
NBA Tiers $1M Autumn Hoops Special (11-10) [Must Fill] (Night),291500,Tiers,117843315,530,1,1500,Mon 10:00PM,0,3,58938
NBA Tiers $1M Autumn Hoops Special (11-10) [Must Fill] (Night),291500,Tiers,117843316,530,1,1500,Mon 10:00PM,0,3,58938
NBA Tiers $4K All Star [Single Entry] (Must Fill) (Night),583000,Tiers,117843307,1060,1,4000,Mon 10:00PM,0,4,58938
"NBA Tiers $408 Winner Take All [$1.5K to 1st, Must Fill] (Night)",224400,Tiers,117843309,408,1,1500,Mon 10:00PM,1,4,58938
NBA In-Game $1K Pull Up Jumper (4Q CHA vs LAL),5500,In-Game Showdown (Q4),117871088,10,3,1000,Mon 11:52PM,7,117,58942
"NBA In-Game $720 Showtime [Single Entry, Top 2 Win] (4Q CHA vs LAL)",55000,In-Game Showdown (Q4),117871089,100,1,720,Mon 11:52PM,2,8,58942
NBA In-Game $4K All Star [Single Entry] (Must Fill) (4Q CHA vs LAL),583000,In-Game Showdown (Q4),117871261,1060,1,4000,Mon 11:52PM,1,4,58942
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (4Q CHA vs LAL),146850,In-Game Showdown (Q4),117871262,267,1,1000,Mon 11:52PM,1,4,58942
NBA In-Game $155 Pick and Roll [Single Entry] (4Q CHA vs LAL),6600,In-Game Showdown (Q4),117871087,12,1,155,Mon 11:52PM,3,15,58942
NBA Tiers $267 Winner Take All [$1K to 1st] (Must Fill) (Night),146850,Tiers,117907794,267,1,1000,Mon 10:00PM,0,4,58938
NBA Tiers $285 Triple Threat [Single Entry] (Night),18150,Tiers,117903876,33,1,285,Mon 10:00PM,0,10,58938
NBA Tiers Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (Night),4400,Tiers,117843310,8,1,36,Mon 10:00PM,3,5,58938
LAST SHOT: NBA SUPERSat to $1M Autumn Hoops Special (11-10) [4x],53350,Classic,117893669,97,2,6000,Tue 7:30PM,0,70,58948
"NBA Satellite to $3,650 FBWC MEGAQual",202400,Classic,117894606,368,1,3650,Tue 7:30PM,0,11,58948
NBA $2500 MEGA Millionaire Satellite,137500,Classic,117894616,250,1,2500,Tue 7:30PM,0,11,58948
NBA $10K Alley Oop [Single Entry],305250,Classic,117893267,555,1,10000,Tue 7:30PM,0,20,58948
NBA $10K mini-MAX [150 Entry Max],275,Classic,117893266,0,150,10000,Tue 7:30PM,34,23781,58948
NBA $8.1K Money Ball [Single Entry],183150,Classic,117893268,333,1,8100,Tue 7:30PM,1,27,58948
NBA $7.5K Pick and Pop [3 Entry Max],41250,Classic,117893260,75,3,7500,Tue 7:30PM,0,113,58948
NBA $8K Quarter Jukebox,138,Classic,117893265,0,20,8000,Tue 7:30PM,118,38049,58948
NBA $5K Elbow Shot [Single Entry],1100,Classic,117893278,2,1,5000,Tue 7:30PM,4,2972,58948
NBA $5K Buzzer Beater [3 Entry Max],11000,Classic,117893261,20,3,5000,Tue 7:30PM,0,294,58948
NBA Showdown $1M Autumn Hoops Special (11-10) [Must Fill] (CHA vs LAL),291500,Showdown Captain Mode,117843442,530,1,1500,Mon 10:30PM,0,3,58940
NBA Showdown Satellite to $307 FBWC Qualifier (CHA vs LAL),21450,Showdown Captain Mode,117842674,39,1,307,Mon 10:30PM,1,9,58940
NBA Showdown Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (CHA vs LAL),4400,Showdown Captain Mode,117843436,8,1,36,Mon 10:30PM,2,5,58940
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (CHA vs LAL)",224400,Showdown Captain Mode,117843435,408,1,1500,Mon 10:30PM,0,4,58940
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (CHA vs LAL),146850,Showdown Captain Mode,117885528,267,1,1000,Mon 10:30PM,0,4,58940
NBA $5K Finger Roll [3 Entry Max],4400,Classic,117893262,8,3,5000,Tue 7:30PM,0,735,58948
NBA $5K Fast Break [Single Entry],14850,Classic,117893273,27,1,5000,Tue 7:30PM,2,215,58948
NBA $100 Double Up,55000,Classic,117893283,100,2,7000,Tue 7:30PM,0,77,58948
NBA Single Entry $50 Double Up,27500,Classic,117893284,50,1,5000,Tue 7:30PM,1,113,58948
NBA $250 Double Up,137500,Classic,117893280,250,1,5000,Tue 7:30PM,0,22,58948
NBA $2 Double Up,1100,Classic,117893293,2,20,5000,Tue 7:30PM,0,2873,58948
NBA Single Entry $50 Double Up,27500,Classic,117893296,50,1,5000,Tue 7:30PM,1,113,58948
NBA Single Entry $50 Double Up,27500,Classic,117893297,50,1,5000,Tue 7:30PM,1,113,58948
NBA Single Entry $50 Double Up,27500,Classic,117893298,50,1,5000,Tue 7:30PM,1,113,58948
NBA Single Entry $100 Double Up,55000,Classic,117893281,100,1,5000,Tue 7:30PM,1,55,58948
NBA $25 Double Up,13750,Classic,117893294,25,6,5000,Tue 7:30PM,0,229,58948
NBA $5 Double Up,2750,Classic,117893295,5,34,5000,Tue 7:30PM,0,1149,58948
NBA $5K Daily Dollar [Single Entry],550,Classic,117893279,1,1,5000,Tue 7:30PM,31,5945,58948
NBA $4K All Star [Single Entry] (Must Fill),583000,Classic,117893933,1060,1,4000,Tue 7:30PM,0,4,58948
NBA $267 Winner Take All [$1K to 1st] (Must Fill),146850,Classic,117893934,267,1,1000,Tue 7:30PM,0,4,58948
NBA $5K Triple Threat (Night),18150,Classic,117893320,33,5,5000,Tue 9:00PM,0,176,58952
NBA $3K 3-Ball [Single Entry] (Night),165000,Classic,117893318,300,1,3000,Tue 9:00PM,0,11,58952
NBA $3K Ankle Breaker [2 Entry Max] (Night),27500,Classic,117893319,50,2,3000,Tue 9:00PM,0,68,58952
NBA $3K Quarter Jukebox [Just $0.25!] (Night),138,Classic,117893323,0,20,3000,Tue 9:00PM,95,14268,58952
NBA $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Classic,117894329,880,1,2500,Tue 9:00PM,0,3,58952
NBA Showdown $6K All-Star [Single Entry] (POR vs LAC),583000,Showdown Captain Mode,117893331,1060,1,6000,Tue 10:00PM,0,6,58954
NBA Showdown $3K Pick and Roll [Single Entry] (POR vs LAC),6600,Showdown Captain Mode,117893336,12,1,3000,Tue 10:00PM,1,294,58954
NBA Showdown $3.8K 3-Ball [Single Entry] (POR vs LAC),165000,Showdown Captain Mode,117893332,300,1,3800,Tue 10:00PM,0,14,58954
NBA Showdown $3K Ankle Breaker [2 Entry Max] (POR vs LAC),27500,Showdown Captain Mode,117893327,50,2,3000,Tue 10:00PM,1,68,58954
NBA Showdown $3K Quarter Jukebox [Just $0.25!] (POR vs LAC),138,Showdown Captain Mode,117893329,0,20,3000,Tue 10:00PM,88,14268,58954
NBA Tiers $1.6K Crossover,14850,Tiers,117893301,27,2,1600,Tue 7:30PM,0,69,58950
NBA Tiers $1K Pick and Roll [Single Entry],6600,Tiers,117893306,12,1,1000,Tue 7:30PM,0,98,58950
NBA Tiers $2K Quarter Jukebox [Just $0.25!],138,Tiers,117893305,0,20,2000,Tue 7:30PM,155,9512,58950
NBA Tiers $1K Ankle Breaker [Single Entry],27500,Tiers,117893300,50,1,1000,Tue 7:30PM,1,22,58950
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill],484000,Tiers,117894204,880,1,2500,Tue 7:30PM,0,3,58950
NBA Showdown $1.6K Crossover (MIL vs PHI),14850,Showdown Captain Mode,117893309,27,2,1600,Tue 7:30PM,1,69,58951
LAST SHOT: NBA Showdown $1M Autumn Hoops Special (11-10) (MIL vs PHI),83050,Showdown Captain Mode,117893683,151,1,1500,Tue 7:30PM,0,11,58951
NBA Showdown $1.35K 3-Ball [Single Entry] (MIL vs PHI),165000,Showdown Captain Mode,117893310,300,1,1350,Tue 7:30PM,0,5,58951
NBA Showdown $500 Pick and Roll [Single Entry] (MIL vs PHI),6600,Showdown Captain Mode,117893316,12,1,500,Tue 7:30PM,2,49,58951
NBA Showdown $1K Ankle Breaker [Single Entry] (MIL vs PHI),27500,Showdown Captain Mode,117893308,50,1,1000,Tue 7:30PM,1,22,58951
