contest_name,crownAmount,gameType,id,entry_fee,entry_max,prizeAmount,start_time,total_entries,max_total_entries,draft_group
NBA $307K 6th Man [$100K to 1st],330000,Classic,120207571,600,17,307000,Thu 7:00PM,1,568,60531
NBA $75K Four Point Play [20 Entry Max],2200,Classic,120207566,4,20,75000,Thu 7:00PM,35,22294,60531
NBA $15K Showtime [Single Entry],55000,Classic,120194491,100,1,15000,Thu 7:00PM,1,166,60531
NBA $40K Showtime [Single Entry],55000,Classic,120194490,100,1,40000,Thu 7:00PM,0,444,60531
NBA In-Game $6K Pull Up Jumper [$2K to 1st] (2H BOS vs LAC),5500,In-Game Showdown (H2),120118039,10,21,6000,Wed 11:30PM,36,705,60521
NBA In-Game $1.35K 3-Ball [Single Entry] (2H BOS vs LAC),165000,In-Game Showdown (H2),120118038,300,1,1350,Wed 11:30PM,0,5,60521
"NBA In-Game $720 Showtime [Single Entry, Top 2 Win] (2H BOS vs LAC)",55000,In-Game Showdown (H2),120118037,100,1,720,Wed 11:30PM,0,8,60521
NBA In-Game $500 Ankle Breaker [Single Entry] (2H BOS vs LAC),27500,In-Game Showdown (H2),120118036,50,1,500,Wed 11:30PM,2,11,60521
NBA In-Game $500 And-One (2H BOS vs LAC),550,In-Game Showdown (H2),120118041,1,17,500,Wed 11:30PM,79,594,60521
NBA Single Entry $25 Double Up (Night),13750,Classic,120209730,25,1,1500,Wed 10:00PM,17,68,60517
NBA Single Entry $10 Double Up (Night),5500,Classic,120209700,10,1,500,Wed 10:00PM,38,57,60517
NBA SUPERSat to NBA $888 Mega 8's Special (12-17) [4x] (Night),33000,Classic,120148326,60,2,3552,Wed 10:00PM,12,67,60517
NBA $2500 MEGA Millionaire Satellite (Night),137500,Classic,120148324,250,1,2500,Wed 10:00PM,3,11,60517
NBA Satellite to $895 FBWC Qualifier (Night),50600,Classic,120120443,92,1,895,Wed 10:00PM,4,11,60517
NBA $3K High Five [Single Entry] (Night),2750,Classic,120211146,5,1,3000,Wed 10:00PM,38,713,60517
NBA $8K High Five [Single Entry] (Night),2750,Classic,120118014,5,1,8000,Wed 10:00PM,1733,1902,60517
NBA $4K Ankle Breaker [2 Entry Max] (Night),27500,Classic,120118006,50,2,4000,Wed 10:00PM,49,90,60517
NBA $6K Mid Range Jumper [Single Entry] (Night),22000,Classic,120118012,40,1,6000,Wed 10:00PM,141,174,60517
NBA $5K Pick and Roll [Single Entry] (Night),6600,Classic,120118013,12,1,5000,Wed 10:00PM,378,490,60517
NBA $3.8K 3-Ball [Single Entry] (Night),165000,Classic,120118005,300,1,3800,Wed 10:00PM,10,14,60517
NBA $1K Quarter Jukebox [Just $0.25!]  (Night),138,Classic,120211005,0,20,1000,Wed 10:00PM,340,4756,60517
NBA $3K Quarter Jukebox [Just $0.25!] (Night),138,Classic,120118010,0,20,3000,Wed 10:00PM,13088,14268,60517
NBA Satellite to NBA $888 Mega 8's Special (12-17) (Night),49500,Classic,120148325,90,1,888,Wed 10:00PM,3,11,60517
NBA Showdown $6K All-Star [Single Entry] (BOS vs LAC),583000,Showdown Captain Mode,120118029,1060,1,6000,Wed 10:30PM,5,6,60520
NBA Showdown Satellite to NBA $888 Mega 8's Special (12-17) (BOS vs LAC),49500,Showdown Captain Mode,120148328,90,1,888,Wed 10:30PM,2,11,60520
NBA Showdown Satellite to $895 FBWC Qualifier (BOS vs LAC),50600,Showdown Captain Mode,120120518,92,1,895,Wed 10:30PM,2,11,60520
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (BOS vs LAC),484000,Showdown Captain Mode,120118853,880,1,2500,Wed 10:30PM,0,3,60520
NBA Showdown $3K Triple Threat [3 Entry Max] (BOS vs LAC),18150,Showdown Captain Mode,120118030,33,3,3000,Wed 10:30PM,65,106,60520
NBA Showdown $2K Pick and Roll [Single Entry] (BOS vs LAC),6600,Showdown Captain Mode,120118034,12,1,2000,Wed 10:30PM,92,196,60520
NBA Showdown $3K Quarter Jukebox [Just $0.25!] (BOS vs LAC),138,Showdown Captain Mode,120118028,0,20,3000,Wed 10:30PM,9035,14268,60520
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (BOS vs LAC),484000,Showdown Captain Mode,120118854,880,1,2500,Wed 10:30PM,0,3,60520
NBA Showdown $4K All Star [Single Entry] (Must Fill) (BOS vs LAC),583000,Showdown Captain Mode,120211466,1060,1,4000,Wed 10:30PM,0,4,60520
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (BOS vs LAC)",224400,Showdown Captain Mode,120118850,408,1,1500,Wed 10:30PM,1,4,60520
NBA $5M Fantasy Basketball World Championship MEGAQual #25-28,2007500,Classic,120045906,3650,2,211500,Fri 7:00PM,5,67,60495
NBA $15K Mid Range Jumper [Single Entry],22000,Classic,120194493,40,1,15000,Thu 7:00PM,0,437,60531
NBA $30K Mid Range Jumper [Single Entry],22000,Classic,120194492,40,1,30000,Thu 7:00PM,1,874,60531
NBA $10K Pick and Roll [Single Entry],6600,Classic,120194496,12,1,10000,Thu 7:00PM,3,980,60531
NBA $20K Pick and Roll [Single Entry],6600,Classic,120194495,12,1,20000,Thu 7:00PM,4,1960,60531
NBA $40K Splash [3 Entry Max],110000,Classic,120207567,200,3,40000,Thu 7:00PM,0,222,60531
NBA $40K Rotation Player [$5K to 1st],36300,Classic,120207570,66,20,40000,Thu 7:00PM,0,688,60531
NBA Tiers $1K Ankle Breaker [Single Entry] (Night),27500,Tiers,120118018,50,1,1000,Wed 10:00PM,21,22,60518
NBA Tiers $75 Quarter Jukebox [Just $0.25!] (Night),138,Tiers,120209731,0,10,75,Wed 10:00PM,156,356,60518
NBA Tiers $1.25K Quarter Jukebox [Just $0.25!] (Night),138,Tiers,120118023,0,20,1250,Wed 10:00PM,5678,5945,60518
NBA Tiers $600 Triple Threat (Night),18150,Tiers,120118020,33,1,600,Wed 10:00PM,16,21,60518
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Tiers,120119609,880,1,2500,Wed 10:00PM,0,3,60518
NBA Tiers $25K Zone [$5K to 1st],2750,Tiers,120194518,5,150,25000,Thu 7:00PM,231,5945,60533
NBA Tiers $6K And-One,550,Tiers,120194521,1,20,6000,Thu 7:00PM,112,7134,60533
NBA Tiers $2K High Five [Single Entry] ,2750,Tiers,120194525,5,1,2000,Thu 7:00PM,4,475,60533
NBA Tiers $2.57K Posterizer [Single Entry],82500,Tiers,120194516,150,1,2570,Thu 7:00PM,0,19,60533
NBA Tiers $2K Hot Shot [3 Entry Max],1650,Tiers,120194520,3,3,2000,Thu 7:00PM,14,792,60533
NBA $40K Fadeaway [$10K to 1st]  (Night),8250,Classic,120207557,15,94,40000,Thu 8:00PM,1,3137,60535
NBA $10.9K Windmill [$3K to 1st] (Night),99000,Classic,120207556,180,2,10900,Thu 8:00PM,0,67,60535
NBA $7K And-One (Night),550,Classic,120194540,1,20,7000,Thu 8:00PM,49,8323,60535
NBA $3K High Five [Single Entry] (Night),2750,Classic,120194543,5,1,3000,Thu 8:00PM,11,713,60535
NBA $3K Four Point Play [20 Entry Max] (Night),2200,Classic,120194539,4,20,3000,Thu 8:00PM,0,891,60535
NBA Showdown $40K Fadeaway [$10K to 1st]  (DEN vs SAS),8250,Showdown Captain Mode,120207599,15,94,40000,Thu 8:30PM,5,3137,60537
NBA Showdown $4.4K Windmill [Single Entry] (DEN vs SAS),99000,Showdown Captain Mode,120207598,180,1,4400,Thu 8:30PM,0,27,60537
NBA Showdown $4K And-One (DEN vs SAS),550,Showdown Captain Mode,120194549,1,20,4000,Thu 8:30PM,110,4756,60537
NBA Showdown $1.5K High Five [Single Entry] (DEN vs SAS),2750,Showdown Captain Mode,120194551,5,1,1500,Thu 8:30PM,16,356,60537
NBA Showdown $1.35K Showtime [Single Entry] (DEN vs SAS),55000,Showdown Captain Mode,120194550,100,1,1350,Thu 8:30PM,0,15,60537
NBA Showdown $20K Pull Up Jumper [$5K to 1st] (UTA vs PHI),5500,Showdown Captain Mode,120194530,10,70,20000,Thu 7:00PM,17,2352,60534
NBA Showdown $3K Posterizer [Single Entry] (UTA vs PHI),82500,Showdown Captain Mode,120194529,150,1,3000,Thu 7:00PM,0,22,60534
NBA Showdown $3K And-One [20 Entry Max] (UTA vs PHI),550,Showdown Captain Mode,120194532,1,20,3000,Thu 7:00PM,64,3567,60534
NBA Showdown $1.5K Sharpshooter (UTA vs PHI),1650,Showdown Captain Mode,120194531,3,17,1500,Thu 7:00PM,12,594,60534
NBA Showdown $1K High Five [Single Entry] (UTA vs PHI),2750,Showdown Captain Mode,120194534,5,1,1000,Thu 7:00PM,4,237,60534
NBA Single Entry $5 Double Up,2750,Classic,120194510,5,1,8000,Thu 7:00PM,9,1839,60531
NBA Single Entry $25 Double Up,13750,Classic,120194505,25,1,15000,Thu 7:00PM,7,689,60531
NBA $5 Double Up,2750,Classic,120194511,5,34,5000,Thu 7:00PM,35,1149,60531
NBA $25 Double Up,13750,Classic,120194506,25,4,3000,Thu 7:00PM,4,137,60531
NBA Single Entry $10 Double Up,5500,Classic,120194508,10,1,10000,Thu 7:00PM,8,1149,60531
NBA $30K Hall of Famer [$15K to 1st],1166000,Classic,120207568,2120,1,30000,Thu 7:00PM,1,15,60531
NBA $40K Thunderdome [Single Entry],2915000,Classic,120207564,5300,1,40000,Thu 7:00PM,1,8,60531
"NBA Satellite to $3,650 FBWC MEGAQual",202400,Classic,120196355,368,1,3650,Thu 7:00PM,1,11,60531
NBA $2500 MEGA Millionaire Satellite,23100,Classic,120196362,42,2,2500,Thu 7:00PM,1,69,60531
NBA $2500 MEGA Millionaire Satellite,137500,Classic,120196363,250,1,2500,Thu 7:00PM,0,11,60531
NBA $10K High Five [Single Entry],2750,Classic,120194498,5,1,10000,Thu 7:00PM,8,2378,60531
NBA $20K High Five [Single Entry],2750,Classic,120194497,5,1,20000,Thu 7:00PM,11,4756,60531
NBA $26K Jab Step [$5K to 1st],3300,Classic,120194481,6,150,26000,Thu 7:00PM,5,5098,60531
NBA $22K Zone [$5K to 1st],2750,Classic,120194482,5,150,22000,Thu 7:00PM,2,5231,60531
NBA $30K And-One [20 Entry Max],550,Classic,120207565,1,20,30000,Thu 7:00PM,112,35671,60531
NBA $10K mini-MAX [150 Entry Max],1100,Classic,120194485,2,150,10000,Thu 7:00PM,8,5945,60531
NBA $10K All-Star [Single Entry],583000,Classic,120207563,1060,1,10000,Thu 7:00PM,1,10,60531
NBA $8.1K Money Ball [Single Entry],183150,Classic,120194489,333,1,8100,Thu 7:00PM,1,27,60531
NBA $8K Alley Oop [Single Entry],305250,Classic,120194488,555,1,8000,Thu 7:00PM,1,16,60531
NBA $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Classic,120119485,880,1,2500,Wed 10:00PM,1,3,60517
NBA $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Classic,120119486,880,1,2500,Wed 10:00PM,1,3,60517
NBA Satellite to NFL Showdown MEGA Millionaire (12-13) [Must Fill] (Night),646250,Classic,120119487,1175,1,3333,Wed 10:00PM,1,3,60517
NBA Satellite to NAS 2-20 Screaming Eagle [Must Fill] (Night),99550,Classic,120151253,181,1,500,Wed 10:00PM,0,3,60517
NBA $4K All Star [Single Entry] (Must Fill) (Night),583000,Classic,120119480,1060,1,4000,Wed 10:00PM,3,4,60517
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Tiers,120119610,880,1,2500,Wed 10:00PM,0,3,60518
NBA Tiers Satellite to NFL Showdown MEGA Millionaire (12-13) [Must Fill] (Night),646250,Tiers,120119611,1175,1,3333,Wed 10:00PM,0,3,60518
NBA Tiers Satellite to NAS 2-20 Screaming Eagle [Must Fill] (Night),99550,Tiers,120119612,181,1,500,Wed 10:00PM,0,3,60518
NBA Tiers $4K All Star [Single Entry] (Must Fill) (Night),583000,Tiers,120119604,1060,1,4000,Wed 10:00PM,1,4,60518
"NBA Tiers $408 Winner Take All [$1.5K to 1st, Must Fill] (Night)",224400,Tiers,120119606,408,1,1500,Wed 10:00PM,1,4,60518
"NBA $408 Winner Take All [$1.5K to 1st, Must Fill] (Night)",224400,Classic,120119482,408,1,1500,Wed 10:00PM,3,4,60517
NBA $267 Winner Take All [$1K to 1st] (Must Fill) (Night),146850,Classic,120211359,267,1,1000,Wed 10:00PM,1,4,60517
NBA Satellite to NAS 2-20 Screaming Eagle [Must Fill] (Night),99550,Classic,120119488,181,1,500,Wed 10:00PM,1,3,60517
NBA Satellite to $307 FBWC Qualifier (Night),21450,Classic,120120442,39,1,307,Wed 10:00PM,4,9,60517
NBA SUPERSAT to 12-11 $25 UFC 269 Special [4x] (Night),2750,Classic,120120467,5,1,100,Wed 10:00PM,13,23,60517
NBA Tiers $267 Winner Take All [$1K to 1st] (Must Fill) (Night),146850,Tiers,120210212,267,1,1000,Wed 10:00PM,1,4,60518
NBA Tiers Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (Night),4400,Tiers,120119607,8,1,36,Wed 10:00PM,4,5,60518
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (BOS vs LAC),146850,Showdown Captain Mode,120118849,267,1,1000,Wed 10:30PM,2,4,60520
NBA Showdown Satellite to NFL Showdown MEGA Millionaire (12-13) [Must Fill] (BOS vs LAC),646250,Showdown Captain Mode,120118855,1175,1,3333,Wed 10:30PM,0,3,60520
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (BOS vs LAC),99550,Showdown Captain Mode,120118856,181,1,500,Wed 10:30PM,0,3,60520
NBA Showdown Satellite to $307 FBWC Qualifier (BOS vs LAC),21450,Showdown Captain Mode,120120517,39,1,307,Wed 10:30PM,1,9,60520
NBA Showdown SUPERSAT to 12-11 $25 UFC 269 Special [4x] (BOS vs LAC),2750,Showdown Captain Mode,120120542,5,1,100,Wed 10:30PM,12,23,60520
NBA In-Game $500 Excellent 8's (4Q BOS vs LAC),4400,In-Game Showdown (Q4),120118046,8,2,500,Wed 11:50PM,3,73,60522
NBA In-Game $100 Winner Take All [$450 to 1st] (4Q BOS vs LAC),55000,In-Game Showdown (Q4),120118052,100,1,450,Wed 11:50PM,1,5,60522
NBA In-Game $4K All Star [Single Entry] (Must Fill) (4Q BOS vs LAC),583000,In-Game Showdown (Q4),120119992,1060,1,4000,Wed 11:50PM,0,4,60522
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (4Q BOS vs LAC),146850,In-Game Showdown (Q4),120119993,267,1,1000,Wed 11:50PM,0,4,60522
NBA In-Game $150 High Five [Single Entry] (4Q BOS vs LAC),2750,In-Game Showdown (Q4),120118050,5,1,150,Wed 11:50PM,4,35,60522
NBA In-Game $4K All Star [Single Entry] (Must Fill) (2H BOS vs LAC),583000,In-Game Showdown (H2),120119932,1060,1,4000,Wed 11:30PM,1,4,60521
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (2H BOS vs LAC),146850,In-Game Showdown (H2),120119933,267,1,1000,Wed 11:30PM,0,4,60521
NBA In-Game $250 High Five [Single Entry] (2H BOS vs LAC),2750,In-Game Showdown (H2),120118045,5,1,250,Wed 11:30PM,6,59,60521
NBA In-Game $200 Sharpshooter [2 Entry Max] (2H BOS vs LAC),1650,In-Game Showdown (H2),120118040,3,2,200,Wed 11:30PM,11,79,60521
NBA In-Game $155 Pick and Roll [Single Entry] (2H BOS vs LAC),6600,In-Game Showdown (H2),120118044,12,1,155,Wed 11:30PM,2,15,60521
NBA $6K Hot Shot [3 Entry Max],1650,Classic,120194483,3,3,6000,Thu 7:00PM,5,2378,60531
NBA $7.5K mini-MAX [150 Entry Max],275,Classic,120194487,0,150,7500,Thu 7:00PM,33,17835,60531
NBA $6K Sharpshooter [20 Entry Max],1650,Classic,120194484,3,20,6000,Thu 7:00PM,0,2378,60531
NBA $5K Fast Break [Single Entry],14850,Classic,120194494,27,1,5000,Thu 7:00PM,1,215,60531
NBA $5K Buzzer Beater [3 Entry Max],11000,Classic,120194479,20,3,5000,Thu 7:00PM,1,294,60531
NBA $5K Finger Roll [3 Entry Max],4400,Classic,120194480,8,3,5000,Thu 7:00PM,0,735,60531
NBA $4K Elbow Shot [Single Entry],1100,Classic,120194499,2,1,4000,Thu 7:00PM,10,2378,60531
NBA Single Entry $50 Double Up,27500,Classic,120194504,50,1,4000,Thu 7:00PM,2,90,60531
NBA Single Entry $100 Double Up,55000,Classic,120194502,100,1,5000,Thu 7:00PM,1,55,60531
NBA $250 Double Up,137500,Classic,120194501,250,1,5000,Thu 7:00PM,1,22,60531
NBA $2 Double Up,1100,Classic,120194513,2,20,4000,Thu 7:00PM,20,2298,60531
NBA Single Entry $50 Double Up,27500,Classic,120194514,50,1,4000,Thu 7:00PM,2,90,60531
NBA Single Entry $50 Double Up,27500,Classic,120194515,50,1,4000,Thu 7:00PM,2,90,60531
NBA $5 Double Up,2750,Classic,120194512,5,27,4000,Thu 7:00PM,27,919,60531
NBA Single Entry $100 Double Up,55000,Classic,120194503,100,1,3000,Thu 7:00PM,1,33,60531
NBA $25 Double Up,13750,Classic,120194507,25,2,2000,Thu 7:00PM,2,91,60531
NBA $10 Double Up,5500,Classic,120194509,10,6,2000,Thu 7:00PM,6,229,60531
NBA $6K Quarter Jukebox [Just $0.25!],138,Classic,120194486,0,20,6000,Thu 7:00PM,248,28537,60531
NBA $4K Daily Dollar [Single Entry] ,550,Classic,120194500,1,1,4000,Thu 7:00PM,31,4756,60531
NBA $2K Ankle Breaker [Single Entry],27500,Classic,120194478,50,1,2000,Thu 7:00PM,1,45,60531
NBA Tiers $1K Pick and Roll [Single Entry],6600,Tiers,120194524,12,1,1000,Thu 7:00PM,0,98,60533
NBA Tiers $2K Quarter Jukebox [Just $0.25!],138,Tiers,120194522,0,20,2000,Thu 7:00PM,293,9512,60533
NBA Tiers $1K Ankle Breaker [Single Entry],27500,Tiers,120194517,50,1,1000,Thu 7:00PM,0,22,60533
NBA Tiers $750 Fast Break,14850,Tiers,120194523,27,1,750,Thu 7:00PM,1,32,60533
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill],484000,Tiers,120195687,880,1,2500,Thu 7:00PM,0,3,60533
NBA $1.5K Pick and Roll [Single Entry] (Night),6600,Classic,120194542,12,1,1500,Thu 8:00PM,1,147,60535
NBA $1.35K 3-Ball [Single Entry] (Night),165000,Classic,120194537,300,1,1350,Thu 8:00PM,1,5,60535
NBA $2K Showtime [Single Entry] (Night),55000,Classic,120194541,100,1,2000,Thu 8:00PM,1,22,60535
NBA $2K Triple Threat [2 Entry Max] (Night),18150,Classic,120194538,33,2,2000,Thu 8:00PM,0,70,60535
NBA $2K Quarter Jukebox [Just $0.25!] (Night),138,Classic,120194536,0,20,2000,Thu 8:00PM,98,9512,60535
NBA Showdown $500 Pick and Roll [Single Entry] (UTA vs PHI),6600,Showdown Captain Mode,120194533,12,1,500,Thu 7:00PM,0,49,60534
NBA Showdown $1K Ankle Breaker [Single Entry] (UTA vs PHI),27500,Showdown Captain Mode,120194527,50,1,1000,Thu 7:00PM,0,22,60534
NBA Showdown $750 Fast Break (UTA vs PHI),14850,Showdown Captain Mode,120194528,27,1,750,Thu 7:00PM,1,32,60534
NBA Showdown $1K Quarter Jukebox [Just $0.25!]  (UTA vs PHI),138,Showdown Captain Mode,120194526,0,20,1000,Thu 7:00PM,125,4756,60534
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (UTA vs PHI),484000,Showdown Captain Mode,120195563,880,1,2500,Thu 7:00PM,0,3,60534
NBA Showdown $750 Sharpshooter (DEN vs SAS),1650,Showdown Captain Mode,120194548,3,8,750,Thu 8:30PM,12,297,60537
NBA Showdown $500 Pick and Roll [Single Entry] (DEN vs SAS),6600,Showdown Captain Mode,120194546,12,1,500,Thu 8:30PM,2,49,60537
NBA Showdown $1K Ankle Breaker [Single Entry] (DEN vs SAS),27500,Showdown Captain Mode,120194545,50,1,1000,Thu 8:30PM,0,22,60537
NBA Showdown $1K Triple Threat (DEN vs SAS),18150,Showdown Captain Mode,120194547,33,1,1000,Thu 8:30PM,2,35,60537
NBA Showdown $1K Quarter Jukebox [Just $0.25!]  (DEN vs SAS),138,Showdown Captain Mode,120194544,0,20,1000,Thu 8:30PM,161,4756,60537
NBA In-Game $1K Pull Up Jumper (2H DEN vs SAS),5500,In-Game Showdown (H2),120194553,10,3,1000,Thu 9:30PM,1,117,60538
NBA In-Game $100 Winner Take All [$450 to 1st] (2H DEN vs SAS),55000,In-Game Showdown (H2),120194557,100,1,450,Thu 9:30PM,0,5,60538
NBA In-Game $4K All Star [Single Entry] (Must Fill) (2H DEN vs SAS),583000,In-Game Showdown (H2),120196213,1060,1,4000,Thu 9:30PM,0,4,60538
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (2H DEN vs SAS),146850,In-Game Showdown (H2),120196214,267,1,1000,Thu 9:30PM,0,4,60538
NBA In-Game $100 Sharpshooter (2H DEN vs SAS),1650,In-Game Showdown (H2),120194554,3,1,100,Thu 9:30PM,1,39,60538
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill],484000,Tiers,120195688,880,1,2500,Thu 7:00PM,0,3,60533
NBA Tiers Satellite to NFL Showdown MEGA Millionaire (12-13) [Must Fill],646250,Tiers,120195689,1175,1,3333,Thu 7:00PM,0,3,60533
NBA Tiers Satellite to NAS 2-20 Screaming Eagle [Must Fill],99550,Tiers,120195690,181,1,500,Thu 7:00PM,0,3,60533
"NBA Tiers $408 Winner Take All [$1.5K to 1st, Must Fill]",224400,Tiers,120195684,408,1,1500,Thu 7:00PM,0,4,60533
NBA Tiers $4K All Star [Single Entry] (Must Fill),583000,Tiers,120195682,1060,1,4000,Thu 7:00PM,0,4,60533
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (UTA vs PHI),484000,Showdown Captain Mode,120195564,880,1,2500,Thu 7:00PM,0,3,60534
NBA Showdown Satellite to NFL Showdown MEGA Millionaire (12-13) [Must Fill] (UTA vs PHI),646250,Showdown Captain Mode,120195565,1175,1,3333,Thu 7:00PM,0,3,60534
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (UTA vs PHI),99550,Showdown Captain Mode,120195566,181,1,500,Thu 7:00PM,0,3,60534
NBA Showdown $4K All Star [Single Entry] (Must Fill) (UTA vs PHI),583000,Showdown Captain Mode,120195558,1060,1,4000,Thu 7:00PM,0,4,60534
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (UTA vs PHI)",224400,Showdown Captain Mode,120195560,408,1,1500,Thu 7:00PM,0,4,60534
NBA $4K All Star [Single Entry] (Must Fill),583000,Classic,120195175,1060,1,4000,Thu 7:00PM,1,4,60531
NBA $267 Winner Take All [$1K to 1st] (Must Fill),146850,Classic,120195176,267,1,1000,Thu 7:00PM,1,4,60531
NBA $2500 MEGA Millionaire Satellite,305250,Classic,120208053,555,1,2500,Thu 7:00PM,0,5,60531
NBA Satellite to $895 FBWC Qualifier,50600,Classic,120196354,92,1,895,Thu 7:00PM,1,11,60531
NBA Satellite to NBA $888 Mega 8's Special (12-17),8250,Classic,120208025,15,2,888,Thu 7:00PM,0,69,60531
NBA Satellite to NBA $888 Mega 8's Special (12-17),5500,Classic,120208026,10,3,888,Thu 7:00PM,1,104,60531
NBA Satellite to NBA $888 Mega 8's Special (12-17),2750,Classic,120208027,5,6,888,Thu 7:00PM,0,211,60531
NBA Satellite to NBA $888 Mega 8's Special (12-17),49500,Classic,120208023,90,1,888,Thu 7:00PM,0,11,60531
NBA Satellite to NBA $888 Mega 8's Special (12-17),24750,Classic,120208024,45,1,888,Thu 7:00PM,0,23,60531
NBA $2500 MEGA Millionaire Satellite [Must Fill],484000,Classic,120195180,880,1,2500,Thu 7:00PM,0,3,60531
NBA $2500 MEGA Millionaire Satellite [Must Fill],484000,Classic,120195181,880,1,2500,Thu 7:00PM,0,3,60531
NBA Satellite to NFL Showdown MEGA Millionaire (12-13) [Must Fill],646250,Classic,120195182,1175,1,3333,Thu 7:00PM,0,3,60531
