abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
A. Gordon,Aaron Gordon,PF,DEN,26.0,"$5,300",4.9,30.46,11.3,6.3,3.2,0.8,0.7,2.2
E. Fournier,Evan Fournier,SF/SG,NY,25.9,"$5,700",4.54,31.52,14.2,3.4,2.8,1.2,0.5,1.7
W. Barton,Will Barton,SG/SF,DEN,25.8,"$5,600",4.61,32.29,13.3,4.2,3.2,1.0,0.5,1.8
M. Smart,Marcus Smart,SG/PG,BOS,25.6,"$5,800",4.42,32.08,10.1,3.4,5.3,1.4,0.4,1.9
K. Birch,Khem Birch,C/PF,TOR,25.6,"$4,200",6.1,29.32,9.5,7.9,1.7,0.9,0.8,1.0
L. Kennard,Luke Kennard,SG/SF,LAC,25.4,"$4,300",5.9,32.70,13.9,4.1,3.1,0.8,0.3,1.4
T. Hardaway Jr.,Tim Hardaway Jr.,SG/SF,DAL,25.2,"$5,000",5.04,32.01,16.3,3.6,2.0,0.7,0.2,1.1
D. Powell,Dwight Powell,C/PF,DAL,25.1,"$4,800",5.24,27.99,10.2,6.7,1.8,1.0,0.8,1.2
M. Robinson,Mitchell Robinson,C,NY,25.0,"$5,600",4.46,28.03,7.2,8.5,0.9,1.0,1.4,1.0
F. Wagner,Franz Wagner,SF/SG,BOS,24.6,"$5,400",4.55,33.64,11.8,4.6,2.1,1.1,0.7,1.3
T. McConnell,T.J. McConnell,PG/SG,NY,24.6,"$5,500",4.46,24.61,8.5,3.5,5.7,1.4,0.3,1.8
N. Batum,Nicolas Batum,SF/PF,LAC,24.4,"$4,600",5.3,31.83,8.8,5.3,2.8,1.3,0.7,1.0
L. Aldridge,LaMarcus Aldridge,C/PF,ATL,24.3,"$4,800",5.07,25.39,12.1,5.1,1.6,0.5,1.1,1.1
J. Vanderbilt,Jarred Vanderbilt,PF,LAC,24.3,"$4,700",5.17,24.99,7.0,8,1.8,1.2,0.9,1.3
S. Mykhailiuk,Sviatoslav Mykhailiuk,SG,TOR,24.2,"$4,500",5.38,31.55,12.9,4.4,2.7,1.1,0.3,2.2
F. Korkmaz,Furkan Korkmaz,SG,CHI,24.2,"$4,200",5.75,30.23,13.2,3.3,2.8,1.2,0.2,1.4
D. Bane,Desmond Bane,SG,DEN,24.2,"$5,800",4.17,30.37,13.4,4.3,2.4,0.8,0.3,1.3
D. Hunter,De'Andre Hunter,SF,ATL,24.1,"$4,500",5.36,31.53,11.6,5,2.2,0.9,0.6,1.3
D. Gafford,Daniel Gafford,C,TOR,24.1,"$5,200",4.63,21.97,8.9,6,0.9,0.7,1.9,1.2
C. Duarte,Chris Duarte,SF,NY,24.0,"$5,500",4.37,34.17,14.1,4.4,2.1,0.9,0.1,1.5
S. Curry,Seth Curry,PG/SG,CHI,23.9,"$5,100",4.68,31.27,13.8,2.7,3.3,0.9,0.2,1.4
R. Rubio,Ricky Rubio,PG/SG,POR,23.9,"$5,100",4.68,24.14,8.8,3.2,5.9,1.2,0.1,1.5
N. Powell,Norman Powell,SF/SG,POR,23.6,"$5,600",4.21,30.37,15.0,3.1,1.7,1.0,0.3,1.6
T. Young,Thaddeus Young,PF/C,DAL,23.3,"$4,600",5.06,19.79,9.4,4.9,3.8,0.8,0.5,1.6
B. Brown,Bruce Brown Jr.,SG,ATL,23.2,"$4,500",5.15,26.16,9.8,6.1,1.7,1.0,0.5,1.0
J. Brunson,Jalen Brunson,PG/SG,DAL,23.0,"$4,600",5.01,27.30,11.9,3.7,4.0,0.7,0.0,1.4
A. Caruso,Alex Caruso,PG/SG,CHI,22.8,"$4,900",4.65,29.20,8.7,4,3.8,1.4,0.4,1.8
S. Adams,Steven Adams,C,DEN,22.8,"$5,900",3.86,24.89,7.4,8.4,1.8,0.7,0.6,1.3
K. Oubre,Kelly Oubre,SF/SG,CHA,22.7,"$5,500",4.13,26.21,11.7,5,1.2,0.8,0.6,1.0
M. Beasley,Malik Beasley,SF/SG,LAC,22.2,"$4,500",4.93,25.48,13.1,3.4,2.2,0.8,0.2,1.3
C. Reddish,Cam Reddish,SG/SF,ATL,22.2,"$5,300",4.18,26.04,12.8,3.8,1.4,1.0,0.3,1.2
D. Schroder,Dennis Schroder,PG/SG,BOS,21.7,"$6,200",3.5,26.70,9.8,2.9,4.8,0.9,0.2,2.1
T. Ross,Terrence Ross,SG/SF,BOS,21.5,"$4,100",5.25,25.61,12.7,2.8,2.1,0.9,0.3,1.3
R. Covington,Robert Covington,PF/SF,POR,21.4,"$4,400",4.87,29.90,5.7,6.3,1.5,1.2,1.1,1.0
C. Boucher,Chris Boucher,C/PF,TOR,21.4,"$4,500",4.75,17.95,9.3,5.4,0.8,0.5,1.2,0.7
M. Thybulle,Matisse Thybulle,SF,CHI,21.3,"$4,400",4.85,29.23,6.2,3.1,1.6,1.8,1.5,0.9
M. Morris,Monte Morris,PG,DEN,21.3,"$4,700",4.53,29.47,10.8,2.4,3.4,0.9,0.3,1.1
D. Lee,Damion Lee,SG/PG,CHA,21.3,"$4,000",5.32,27.27,11.0,4.3,1.8,0.9,0.2,0.9
D. Finney-Smith,Dorian Finney-Smith,SF/SG,DAL,21.3,"$5,100",4.17,31.97,9.1,5.5,1.7,0.9,0.4,0.9
D. McDermott,Doug McDermott,PF/SF,DAL,21.2,"$4,400",4.81,26.15,14.0,3.6,1.5,0.4,0.1,0.9
D. Rose,Derrick Rose,PG/SG,NY,21.1,"$4,700",4.49,21.00,10.6,2.2,3.9,0.8,0.3,1.3
E. Bledsoe,Eric Bledsoe,SG/PG,LAC,21.1,"$4,600",4.58,25.36,10.4,2.9,3.6,0.8,0.3,1.5
C. Osman,Cedi Osman,SF/PF,POR,21.0,"$4,500",4.67,25.12,10.7,3.6,2.8,0.8,0.2,1.2
G. Niang,Georges Niang,PF,CHI,20.9,"$3,700",5.65,28.09,11.5,4.6,1.6,0.6,0.3,1.2
P. Beverley,Patrick Beverley,PG,LAC,20.9,"$4,800",4.36,25.22,8.8,3.6,2.8,0.9,0.7,1.2
P. Washington,PJ Washington,PF/C,CHA,20.9,"$5,000",4.18,21.02,9.6,4.5,1.8,0.7,0.8,1.3
A. Drummond,Andre Drummond,C,CHI,20.7,"$5,800",3.58,16.05,7.6,7.2,1.4,0.7,0.6,1.5
I. Hartenstein,Isaiah Hartenstein,PF,LAC,20.6,"$4,000",5.14,18.08,7.1,5.3,1.8,0.7,1.2,1.3
D. Mitchell,Davion Mitchell,PG,NO,20.5,"$4,000",5.13,26.59,9.2,2.8,4.1,1.0,0.1,1.5
D. Vassell,Devin Vassell,SG,DAL,20.3,"$4,700",4.31,25.46,9.3,4.1,1.7,1.0,0.4,0.7
J. Harris,Joe Harris,SG/SF,ATL,19.7,"$4,400",4.48,30.72,11.0,3.7,1.7,0.7,0.2,1.0
A. Dosunmu,Ayo Dosunmu,SG,CHI,19.7,"$3,600",5.46,21.09,8.6,2.8,3.6,0.7,0.5,1.3
D. Wade,Dean Wade,PF/SF,POR,19.6,"$3,500",5.61,25.10,8.9,4.9,1.5,0.7,0.4,0.7
N. Noel,Nerlens Noel,C,NY,19.5,"$4,700",4.15,20.85,4.5,5.5,0.8,0.9,1.8,0.9
J. McLaughlin,Jordan McLaughlin,PG,LAC,18.4,"$3,600",5.12,21.99,6.1,2.6,4.6,1.1,0.1,1.3
K. Caldwell-Pope,Kentavious Caldwell-Pope,PG/SG,TOR,18.4,"$4,300",4.28,29.95,9.0,3,2.0,0.9,0.4,1.1
R. Hampton,R.J. Hampton,PG/SG,BOS,18.2,"$3,800",4.79,20.96,8.7,4,2.4,0.6,0.2,1.3
J. McDaniels,Jaden McDaniels,PF,LAC,18.1,"$4,200",4.32,30.75,5.4,4.9,1.5,0.8,1.1,1.1
B. Griffin,Blake Griffin,PF/C,ATL,18.0,"$3,800",4.74,21.77,7.6,4.5,2.2,0.6,0.3,1.0
L. Walker,Lonnie Walker,SG/SF,DAL,18.0,"$5,100",3.52,24.03,11.0,2.6,1.9,0.5,0.2,1.1
I. Zubac,Ivica Zubac,C,LAC,17.9,"$4,600",3.9,18.34,7.1,5.6,1.2,0.4,0.7,1.0
A. Simons,Anfernee Simons,PG/SG,POR,17.9,"$4,600",3.88,24.48,10.2,3.1,1.9,0.5,0.2,1.0
N. Marshall,Naji Marshall,SF,NO,17.8,"$3,700",4.81,20.05,7.5,4.2,2.3,0.7,0.3,1.2
T. Jones,Tyus Jones,PG,DEN,17.7,"$3,900",4.54,19.05,7.2,2.3,3.9,0.8,0.1,0.8
T. Thompson,Tristan Thompson,C/PF,NO,17.5,"$3,600",4.85,18.31,6.5,6.5,0.9,0.4,0.5,0.9
O. Porter,Otto Porter,SF/PF,CHA,17.3,"$4,100",4.21,18.01,8.2,4.6,1.5,0.5,0.2,0.8
A. Iguodala,Andre Iguodala,SF/SG,CHA,17.1,"$3,900",4.38,22.19,5.8,3.7,2.3,0.8,0.7,1.1
D. Banton,Dalano Banton,PF,TOR,17.1,"$3,700",4.61,17.70,8.1,2.8,3.0,0.7,0.1,1.3
C. Okeke,Chuma Okeke,PF,BOS,16.8,"$5,100",3.3,20.52,7.0,3.4,1.9,0.8,0.4,0.7
T. Murphy III,Trey Murphy III,SF,NO,16.7,"$3,700",4.52,23.10,9.4,3.4,1.1,0.7,0.2,1.1
D. Windler,Dylan Windler,SG,POR,16.7,"$3,500",4.77,20.07,7.6,4,1.4,0.7,0.4,1.1
S. Milton,Shake Milton,PG/SG,CHI,16.3,"$4,500",3.62,18.56,9.1,2,2.6,0.5,0.2,1.2
J. Holiday,Justin Holiday,SF/SG,NY,16.3,"$4,300",3.78,25.07,7.7,3.1,1.3,0.8,0.4,0.7
P. Achiuwa,Precious Achiuwa,PF/C,TOR,16.2,"$5,000",3.23,16.92,6.9,5.3,0.8,0.4,0.5,1.0
X. Tillman,Xavier Tillman,PF,DEN,16.0,"$3,900",4.1,17.01,6.4,4.4,1.2,0.6,0.5,0.8
D. Gallinari,Danilo Gallinari,SF/PF,ATL,15.7,"$3,900",4.04,17.67,8.6,3.2,1.2,0.5,0.2,0.6
C. Martin,Cody Martin,SG,CHA,15.7,"$5,200",3.02,18.93,6.2,3.4,2.0,0.8,0.3,0.9
P. Mills,Patrick Mills,SG/PG,ATL,15.4,"$4,200",3.68,22.09,9.2,1.7,2.0,0.6,0.1,0.9
M. Harkless,Maurice Harkless,SF/PF,NO,15.3,"$3,700",4.15,21.19,6.8,2.7,1.2,0.8,0.6,0.7
L. Nance Jr.,Larry Nance Jr.,PF/SF,POR,15.3,"$4,100",3.73,18.84,5.4,4.2,1.7,0.8,0.3,1.0
C. Zeller,Cody Zeller,C,POR,15.2,"$4,300",3.54,15.59,6.0,5.1,1.2,0.4,0.3,0.8
A. Burks,Alec Burks,SG/SF,NY,15.1,"$4,100",3.69,16.48,7.7,2.9,1.7,0.5,0.2,0.7
N. Hyland,Nah'Shon Hyland,PG,DEN,15.1,"$3,700",4.07,16.10,7.5,2.1,2.7,0.6,0.1,1.1
P. Millsap,Paul Millsap,PF/C,ATL,14.9,"$3,700",4.03,14.93,6.1,3.6,1.2,0.6,0.5,0.6
J. Green,Javonte Green,SG,CHI,14.5,"$3,900",3.73,21.17,6.8,3.2,1.0,0.8,0.3,0.9
K. Huerter,Kevin Huerter,SG/SF,ATL,14.2,"$4,100",3.45,17.95,6.6,2,2.3,0.6,0.2,0.7
N. Reid,Naz Reid,C,LAC,14.0,"$4,500",3.11,13.14,6.5,3.2,0.7,0.4,0.7,0.7
F. Campazzo,Facundo Campazzo,PG/SG,DEN,13.7,"$3,900",3.51,17.35,5.3,1.7,2.7,0.9,0.2,1.0
J. Hayes,Jaxson Hayes,PF,NO,13.7,"$4,400",3.1,12.87,6.3,3.5,0.5,0.4,0.6,0.6
N. Bjelica,Nemanja Bjelica,PF,CHA,13.5,"$4,400",3.08,14.18,6.2,3.4,1.5,0.4,0.2,0.8
I. Smith,Ish Smith,PG/SG,CHA,13.5,"$4,100",3.3,14.20,5.4,2.1,2.8,0.5,0.2,0.7
D. Avdija,Deni Avdija,SF/PF,TOR,13.5,"$3,900",3.47,19.37,5.3,4.1,1.0,0.5,0.3,0.6
T. Craig,Torrey Craig,SG,NY,13.5,"$4,200",3.21,15.14,5.5,3.7,0.9,0.5,0.4,0.5
P. Reed,Paul Reed,SG,CHI,13.3,"$3,500",3.81,12.12,4.8,3.7,1.0,0.4,0.7,0.7
R. Neto,Raul Neto,PG,TOR,13.3,"$4,000",3.33,16.83,6.3,1.9,1.9,0.8,0.1,0.8
K. Looney,Kevon Looney,C/PF,CHA,13.3,"$3,900",3.41,15.01,4.2,4.5,1.4,0.3,0.4,0.5
J. Green,Jeff Green,PF,DEN,13.0,"$3,700",3.51,17.47,7.1,2.4,1.0,0.4,0.3,0.6
D. Jones Jr.,Derrick Jones Jr.,SG/SF,CHI,12.8,"$3,500",3.67,18.08,5.2,2.9,0.7,0.5,0.7,0.5
W. Cauley-Stein,Willie Cauley-Stein,C/PF,DAL,12.8,"$3,800",3.37,15.04,4.4,4,0.6,0.4,0.7,0.6
R. Bullock,Reggie Bullock,SG,DAL,12.7,"$3,700",3.44,19.99,6.7,2.3,1.1,0.6,0.1,0.5
P. Dozier,P.J. Dozier,SG/SF,DEN,12.4,"$3,700",3.34,15.50,5.7,2.5,1.3,0.5,0.3,0.7
K. Lewis Jr.,Kira Lewis Jr.,PG,NO,12.1,"$3,700",3.28,14.65,6.1,1.2,2.0,0.6,0.2,0.8
T. Prince,Taurean Prince,SF/PF,LAC,12.0,"$3,600",3.34,14.76,5.7,2.3,1.3,0.5,0.3,0.8
J. Konchar,John Konchar,SG,DEN,11.9,"$3,600",3.31,13.80,4.9,3,1.2,0.5,0.2,0.5
K. Bates-Diop,Keita Bates-Diop,SF,DAL,11.8,"$3,600",3.27,14.82,5.4,2.8,0.8,0.5,0.3,0.6
J. Green,JaMychal Green,PF/C,DEN,11.7,"$3,700",3.17,13.50,5.6,3.2,0.6,0.4,0.3,0.7
T. Bradley,Tony Bradley,PF,CHI,11.5,"$3,500",3.28,11.07,4.4,3.9,0.6,0.2,0.5,0.6
G. Williams,Grant Williams,PF,BOS,11.1,"$4,100",2.7,17.63,4.3,2.8,1.0,0.5,0.4,0.8
J. Carter,Jevon Carter,PG/SG,ATL,10.9,"$3,600",3.02,14.75,5.0,1.8,1.4,0.5,0.2,0.5
G. Dieng,Gorgui Dieng,C,ATL,10.8,"$3,800",2.84,10.18,4.3,2.9,1.0,0.4,0.3,0.6
N. Little,Nassir Little,SF,POR,10.7,"$4,600",2.33,15.36,4.9,3.1,0.6,0.3,0.3,0.6
D. Bembry,DeAndre Bembry,SG/SF,ATL,10.5,"$3,600",2.91,13.97,4.2,2.1,1.3,0.6,0.3,0.9
M. Flynn,Malachi Flynn,PG/SG,TOR,10.3,"$3,600",2.87,11.98,4.6,1.6,1.8,0.5,0.1,0.7
J. Richardson,Josh Richardson,SF/SG,BOS,10.3,"$4,400",2.34,15.07,4.8,1.7,1.3,0.5,0.2,0.6
Z. Williams,Ziaire Williams,SF,DEN,10.2,"$3,600",2.84,13.83,5.4,2.1,0.8,0.4,0.2,0.7
D. Wright,Delon Wright,PG/SG,ATL,9.9,"$3,700",2.67,10.25,3.5,1.6,1.9,0.5,0.2,0.5
I. Quickley,Immanuel Quickley,SG/PG,NY,9.6,"$3,700",2.59,10.49,5.6,1.1,1.3,0.3,0.1,0.5
J. Winslow,Justise Winslow,SF,LAC,9.5,"$3,700",2.57,10.48,3.8,2.3,1.1,0.4,0.3,0.8
O. Toppin,Obi Toppin,PF,NY,9.4,"$3,900",2.41,11.82,4.3,2.4,0.6,0.3,0.3,0.5
I. Joe,Isaiah Joe,PG,CHI,9.2,"$3,500",2.64,14.03,5.3,1.4,0.9,0.4,0.1,0.6
F. Ntilikina,Frank Ntilikina,PG,DAL,9.1,"$3,700",2.46,12.25,4.1,1.3,1.1,0.6,0.2,0.6
P. Pritchard,Payton Pritchard,PG/SG,BOS,8.9,"$3,700",2.39,12.29,4.2,1.5,1.3,0.4,0.1,0.6
M. Wagner,Moritz Wagner,PF,BOS,8.6,"$3,600",2.38,9.06,4.1,2,0.7,0.3,0.2,0.5
J. Okogie,Josh Okogie,SF/SG,LAC,8.3,"$3,800",2.19,12.58,3.3,1.6,0.8,0.5,0.3,0.5
G. Payton II,Gary Payton II,SG,CHA,8.3,"$3,500",2.36,8.08,4.2,1.3,1.0,0.4,0.1,0.5
C. Kispert,Corey Kispert,SF,TOR,7.8,"$3,500",2.24,10.03,3.6,1.7,0.8,0.3,0.2,0.5
T. Davis,Terence Davis II,SG/SF,NO,7.4,"$3,500",2.13,8.00,4.4,1.2,0.6,0.3,0.1,0.5
A. Holiday,Aaron Holiday,SG/PG,TOR,7.3,"$3,800",1.92,10.03,3.8,0.8,1.1,0.4,0.1,0.6
S. Brown,Sterling Brown,SG,DAL,7.2,"$3,500",2.05,10.17,3.3,1.8,0.6,0.3,0.1,0.4
T. Jones,Tre Jones,PG,DAL,7.0,"$3,500",2,8.64,3.4,0.8,1.5,0.3,0.0,0.5
G. Bitadze,Goga Bitadze,C,NY,7.0,"$3,800",1.83,6.19,2.7,1.8,0.4,0.1,0.5,0.3
G. Temple,Garrett Temple,SF,NO,6.8,"$3,700",1.84,9.98,3.2,1.1,0.8,0.3,0.2,0.4
J. Toscano-Anderson,Juan Toscano-Anderson,SF/PF,CHA,5.6,"$3,700",1.5,6.05,1.9,1.3,0.8,0.2,0.2,0.3
