name,salary,pos,rest,team,opp,l5_dv_p,sprd,o_u,tm_pts,fp_min,fp_avg,fp_max,dk_fp_projected,value_projected
D. Brooks,$7.0k,SF,1,MEM,TOR,17,+3.5,216.5,106.5,20.3,26.8,34.5,29.3,4.18
R. Holmes,$6.2k,C,7,SAC,LAL,3,+4,227,111.5,11.3,25.1,32.8,29.3,4.72
Desmond Bane,$6.0k,PG/SG,1,MEM,TOR,9,+3.5,216.5,106.5,19.0,30.4,44.0,29.0,4.83
L. Aldridge,$5.7k,C,2,BKN,NY,17,-7.5,216.5,112,24.8,31.8,38.3,28.0,4.91
Tyus Jones,$5.2k,PG,1,MEM,TOR,9,+3.5,216.5,106.5,5.5,15.6,26.0,27.5,5.29
RJ Barrett Q,$5.8k,PG/SF,2,NY,BKN,28,+7.5,216.5,104.5,15.8,24.3,34.3,27.0,4.66
Gary Trent Jr. Q,$5.4k,SG/SF,3,TOR,MEM,21,-3.5,216.5,110,15.0,29.6,42.5,26.3,4.86
M. Bridges,$5.5k,SG/SF,2,PHO,GSW,2,-3.5,221.5,112.5,20.5,25.3,35.5,26.0,4.73
P. Mills,$4.8k,PG/SG,2,BKN,NY,14,-7.5,216.5,112,18.3,27.7,34.5,25.8,5.36
L. Nance Jr.,$3.7k,PF/C,0,POR,DET,29,-6.5,210.5,108.5,4.8,14.9,22.0,25.3,6.82
Derrick Rose Q,$4.3k,PG/SG,8,NY,BKN,28,+7.5,216.5,104.5,12.3,20.5,30.3,23.0,5.35
R. Covington,$3.9k,PF/C,0,POR,DET,29,-6.5,210.5,108.5,-0.5,16.6,28.8,22.5,5.77
I. Quickley,$4.8k,PG,2,NY,BKN,28,+7.5,216.5,104.5,14.8,20.3,25.0,22.5,4.69
C. Anthony,$4.8k,PF,1,LAL,SAC,12,-4,227,115.5,9.5,19.7,26.5,22.5,4.69
S. Adams,$4.3k,C,1,MEM,TOR,5,+3.5,216.5,106.5,7.0,17.3,31.0,22.3,5.17
M. Robinson Q,$4.2k,C,2,NY,BKN,10,+7.5,216.5,104.5,10.5,19.5,30.3,21.8,5.18
I. Stewart,$4.6k,C,1,DET,POR,16,+6.5,210.5,102,6.5,15.7,27.3,21.3,4.62
Evan Fournier,$4.9k,SG/SF,2,NY,BKN,1,+7.5,216.5,104.5,5.3,23.2,36.0,21.0,4.29
Otto Porter Jr.,$4.4k,SF/PF,1,GSW,PHO,16,+3.5,221.5,109,6.0,21.6,40.0,21.0,4.77
Jae Crowder,$3.9k,PF,2,PHO,GSW,7,-3.5,221.5,112.5,16.3,19.6,22.0,20.8,5.32
K. Looney,$4.3k,C,1,GSW,PHO,6,+3.5,221.5,109,10.3,20.7,33.0,20.5,4.77
J. McGee,$4.2k,C,2,PHO,GSW,8,-3.5,221.5,112.5,13.5,24.0,36.0,20.5,4.88
B. Clarke,$3.7k,PF/C,1,MEM,TOR,27,+3.5,216.5,106.5,9.3,20.0,27.5,20.5,5.54
D. Mitchell,$3.9k,PG,1,SAC,LAL,26,+4,227,111.5,9.3,16.4,29.0,20.5,5.26
Kyle Anderson,$4.4k,SF/PF,1,MEM,TOR,17,+3.5,216.5,106.5,7.3,17.0,26.5,20.5,4.66
T. Horton-Tucker,$4.9k,SG/SF,1,LAL,SAC,16,-4,227,115.5,11.5,20.3,30.5,20.5,4.18
D. Bembry,$4.3k,SF,2,BKN,NY,12,-7.5,216.5,112,1.5,19.5,34.8,20.3,4.71
C. Payne,$3.8k,PG/SG,2,PHO,GSW,18,-3.5,221.5,112.5,10.8,22.0,31.3,20.3,5.33
K. Hayes,$4.2k,PG,1,DET,POR,20,+6.5,210.5,102,11.5,21.7,40.3,20.0,4.76
D. Melton,$5.1k,PG/SG,1,MEM,TOR,9,+3.5,216.5,106.5,7.5,17.5,27.8,20.0,3.92
Malik Monk,$4.2k,SG,1,LAL,SAC,16,-4,227,115.5,9.0,22.9,33.3,20.0,4.76
Chimezie Metu,$4.1k,PF,1,SAC,LAL,30,+4,227,111.5,17.5,21.4,27.8,19.8,4.82
C. Boucher,$4.3k,PF/C,3,TOR,MEM,16,-3.5,216.5,110,6.5,18.1,34.5,19.8,4.59
D. Smith Jr.,$3.0k,PG,0,POR,DET,24,-6.5,210.5,108.5,1.8,9.7,16.5,19.0,6.33
B. Griffin,$4.0k,PF/C,7,BKN,NY,19,-7.5,216.5,112,4.0,14.8,25.0,18.5,4.63
F. Jackson Q,$3.9k,SG,1,DET,POR,11,+6.5,210.5,102,9.8,18.3,30.0,18.3,4.68
Juan Toscano-Anderson,$3.5k,PF,1,GSW,PHO,6,+3.5,221.5,109,8.5,19.9,35.0,18.0,5.14
Svi Mykhailiuk,$3.8k,SG/SF,1,TOR,MEM,21,-3.5,216.5,110,4.0,15.1,32.0,17.5,4.61
Trey Lyles,$4.0k,PF/C,1,DET,POR,15,+6.5,210.5,102,9.0,20.6,28.3,17.5,4.38
Cody Zeller,$3.0k,C,0,POR,DET,18,-6.5,210.5,108.5,4.5,8.9,17.0,17.0,5.67
C. Johnson,$3.4k,SF/PF,2,PHO,GSW,19,-3.5,221.5,112.5,9.8,18.1,30.3,16.0,4.71
J. Johnson,$3.4k,PF,2,BKN,NY,19,-7.5,216.5,112,12.0,22.2,39.0,16.0,4.71
Obi Toppin,$3.4k,SF/PF,2,NY,BKN,30,+7.5,216.5,104.5,10.8,17.3,24.0,16.0,4.71
Nerlens Noel Q,$4.4k,C,3,NY,BKN,10,+7.5,216.5,104.5,8.5,16.4,24.3,16.0,3.64
M. Bagley III,$4.4k,PF,1,SAC,LAL,30,+4,227,111.5,10.3,16.6,27.8,16.0,3.64
M. Flynn,$3.1k,PG/SG,1,TOR,MEM,29,-3.5,216.5,110,1.5,9.3,18.3,15.3,4.92
Cory Joseph,$4.1k,PG,1,DET,POR,20,+6.5,210.5,102,-0.5,16.4,29.5,15.3,3.72
D. Jordan,$3.7k,C,1,LAL,SAC,27,-4,227,115.5,4.3,18.1,25.0,15.0,4.05
Josh Jackson,$3.3k,PF,1,DET,POR,15,+6.5,210.5,102,7.0,10.6,16.0,14.8,4.47
John Konchar,$3.6k,PG/SF,1,MEM,TOR,9,+3.5,216.5,106.5,8.8,17.1,28.3,14.3,3.96
L. Shamet,$3.1k,SG/SF,2,PHO,GSW,2,-3.5,221.5,112.5,3.3,14.7,24.5,14.3,4.6
B. Brown,$3.8k,SG/SF,2,BKN,NY,18,-7.5,216.5,112,-1.0,18.9,32.0,13.8,3.62
Tony Snell,$3.1k,SG/SF,0,POR,DET,12,-6.5,210.5,108.5,0.0,3.5,13.5,13.8,4.44
Gary Payton II,$3.3k,PG/SG,1,GSW,PHO,10,+3.5,221.5,109,8.8,15.7,23.3,13.5,4.09
X. Tillman,$3.0k,PF/C,1,MEM,TOR,27,+3.5,216.5,106.5,2.0,10.4,20.5,13.5,4.5
H. Diallo,$3.6k,SG/SF,1,DET,POR,11,+6.5,210.5,102,12.0,19.1,32.0,13.3,3.68
K. Tillie,$3.0k,PF/C,1,MEM,TOR,27,+3.5,216.5,106.5,0.0,6.8,14.5,13.0,4.33
Q. Grimes,$3.0k,SG,2,NY,BKN,1,+7.5,216.5,104.5,0.0,4.6,8.3,12.5,4.17
Jericho Sims,$3.0k,C,2,NY,BKN,10,+7.5,216.5,104.5,0.0,4.9,19.0,12.5,4.17
T. Thompson,$3.8k,C,1,SAC,LAL,3,+4,227,111.5,2.0,16.9,25.3,11.5,3.03
N. Bjelica,$3.0k,PF/C,1,GSW,PHO,6,+3.5,221.5,109,2.3,9.7,28.0,10.0,3.33
Yuta Watanabe,$3.0k,SG,1,TOR,MEM,21,-3.5,216.5,110,5.5,13.0,19.5,9.5,3.17
D. Howard,$3.1k,C,3,LAL,SAC,27,-4,227,115.5,2.3,13.4,20.8,9.5,3.06
Alex Len,$3.9k,C,1,SAC,LAL,3,+4,227,111.5,0.8,13.7,24.0,9.3,2.37
J. Carter,$3.0k,PG,2,BKN,NY,14,-7.5,216.5,112,-0.5,9.2,15.5,9.0,3
Z. Williams Q,$3.2k,SG/SF,1,MEM,TOR,14,+3.5,216.5,106.5,4.5,10.2,15.0,8.8,2.73
W. Ellington,$3.0k,SG/SF,1,LAL,SAC,16,-4,227,115.5,4.8,10.7,24.0,8.3,2.75
Paul Millsap,$3.0k,PF,2,BKN,NY,19,-7.5,216.5,112,2.0,8.6,14.8,8.3,2.75
C. Chiozza,$3.0k,PG,1,GSW,PHO,10,+3.5,221.5,109,1.5,9.2,17.5,8.0,2.67
T. Davis,$3.7k,SG/SF,1,SAC,LAL,28,+4,227,111.5,6.3,17.4,28.0,7.8,2.09
I. Bonga,$3.0k,PF,1,TOR,MEM,16,-3.5,216.5,110,0.0,2.3,6.3,7.3,2.42
Greg Brown,$3.0k,PF,0,POR,DET,29,-6.5,210.5,108.5,1.3,5.5,10.0,7.0,2.33
Luka Garza,$3.0k,C,3,DET,POR,16,+6.5,210.5,102,5.0,11.1,15.8,6.5,2.17
J. Kuminga,$3.0k,PF,1,GSW,PHO,6,+3.5,221.5,109,0.0,5.2,14.8,6.5,2.17
R. Perry,$3.0k,PF,165,TOR,MEM,16,-3.5,216.5,110,0.0,5.3,10.5,6.3,2.08
CJ Elleby,$3.0k,SG/SF,0,POR,DET,12,-6.5,210.5,108.5,0.0,3.5,7.3,5.8,1.92
Ben McLemore,$3.0k,SG,0,POR,DET,12,-6.5,210.5,108.5,0.0,3.1,7.8,5.3,1.75
D. Banton,$3.0k,PG,1,TOR,MEM,29,-3.5,216.5,110,2.8,8.4,14.3,4.8,1.58
J. Champagnie,$3.0k,SF/PF,1,TOR,MEM,4,-3.5,216.5,110,0.0,2.6,5.3,4.3,1.42
G. Dragic O,$3.2k,PG/SG,16,TOR,MEM,29,-3.5,216.5,110,7.5,16.9,31.8,0.0,0
Kendrick Nunn O,$3.8k,SG,184,LAL,SAC,16,-4,227,115.5,9.3,21.8,46.5,0.0,0
D. Saric O,$3.0k,C,146,PHO,GSW,8,-3.5,221.5,112.5,1.3,7.4,10.8,0.0,0
D. Duke Jr. O,$3.0k,PG/SF,"",BKN,NY,14,-7.5,216.5,112,"","","",0.0,0
N. Little O,$3.5k,SF/PF,0,POR,DET,10,-6.5,210.5,108.5,9.3,18.4,25.8,0.0,0
J. Wiseman O,$4.2k,C,233,GSW,PHO,6,+3.5,221.5,109,9.3,20.3,32.0,0.0,0
Aron Baynes O,$3.0k,C,197,TOR,MEM,29,-3.5,216.5,110,7.3,18.7,31.0,0.0,0
T. Ariza O,$3.0k,PF,184,LAL,SAC,12,-4,227,115.5,7.3,16.7,29.0,0.0,0
A. Iguodala O,$3.0k,SF,13,GSW,PHO,16,+3.5,221.5,109,7.3,14.9,23.5,0.0,0
Sam Merrill O,$3.0k,SG,11,MEM,TOR,14,+3.5,216.5,106.5,1.3,6.5,12.5,0.0,0
E. Sumner O,$3.0k,PG,193,BKN,NY,14,-7.5,216.5,112,4.5,12.0,20.0,0.0,0
Khem Birch O,$4.2k,C,8,TOR,MEM,29,-3.5,216.5,110,11.8,20.5,34.8,0.0,0
K. Irving O,$8.2k,PG,169,BKN,NY,14,-7.5,216.5,112,23.8,37.3,48.3,0.0,0
F. Kaminsky O,$5.0k,C,14,PHO,GSW,8,-3.5,221.5,112.5,6.8,23.4,46.8,0.0,0
Damion Lee O,$3.0k,SG/SF,5,GSW,PHO,15,+3.5,221.5,109,1.8,10.2,24.0,0.0,0
Ja Morant O,$9.6k,PG,3,MEM,TOR,9,+3.5,216.5,106.5,6.8,34.1,52.5,0.0,0
Joe Harris O,$4.4k,SG/SF,15,BKN,NY,18,-7.5,216.5,112,8.8,19.7,33.5,0.0,0
OG Anunoby O,$7.2k,SF/PF,14,TOR,MEM,4,-3.5,216.5,110,22.5,32.7,48.5,0.0,0
N. Powell O,$5.2k,SF,3,POR,DET,10,-6.5,210.5,108.5,19.3,25.4,30.5,0.0,0
K. Olynyk O,$4.9k,C,19,DET,POR,16,+6.5,210.5,102,15.5,23.2,36.0,0.0,0
A. Bradley O,$3.4k,SG,1,LAL,SAC,16,-4,227,115.5,5.3,12.2,32.8,0.0,0
A. Nader O,$3.0k,SF/PF,10,PHO,GSW,19,-3.5,221.5,112.5,0.0,7.2,23.0,0.0,0
D. Lillard O,$9.7k,PG,0,POR,DET,24,-6.5,210.5,108.5,26.0,41.3,56.5,0.0,0
Klay Thompson O,$5.4k,SG,900,GSW,PHO,15,+3.5,221.5,109,29.3,39.0,44.5,0.0,0
