contest_name,crownAmount,gameType,id,entry_fee,entry_max,prizeAmount,start_time,total_entries,max_total_entries,draft_group
NBA Single Entry $5 Double Up (Night),2750,Classic,154290691,5,1,1000,Wed 10:00PM,141,229,95949
NBA Single Entry $25 Double Up (Night),13750,Classic,154290689,25,1,2000,Wed 10:00PM,59,91,95949
NBA Single Entry $10 Double Up (Night),5500,Classic,154290690,10,1,1000,Wed 10:00PM,76,114,95949
NBA Satellite to NBA MEGA Millionaire (11-29) (Night),15950,Classic,154301149,29,3,2500,Wed 10:00PM,39,100,95949
NBA Satellite to NBA MEGA Millionaire (11-29) (Night),137500,Classic,154301148,250,1,2500,Wed 10:00PM,5,11,95949
NBA Satellite to NBA $1M MEGA 8's Special (Night),8250,Classic,154301158,15,2,888,Wed 10:00PM,31,69,95949
NBA $7.5K High Five [Single Entry] (Night),2750,Classic,154290680,5,1,7500,Wed 10:00PM,1497,1783,95949
NBA $7K Showtime [2 Entry Max] (Night),55000,Classic,154290688,100,2,7000,Wed 10:00PM,72,77,95949
"NBA $720 Showtime [Single Entry, Top 2 Win] (Night)",55000,Classic,154373189,100,1,720,Wed 10:00PM,0,8,95949
NBA $3K 3-Ball [Single Entry] (Night),165000,Classic,154290676,300,1,3000,Wed 10:00PM,8,11,95949
"NBA Showdown Satellite to $4,444 NFL Fantasy Football MEGA Millionaire [Must Fill] (SAC vs LAL)",863500,Showdown Captain Mode,154302528,1570,1,4444,Wed 10:00PM,2,3,95951
NBA Showdown $3K High Five [Single Entry] (SAC vs LAL),2750,Showdown Captain Mode,154290706,5,1,3000,Wed 10:00PM,634,713,95951
NBA Showdown $200 High Five [Single Entry] (SAC vs LAL),2750,Showdown Captain Mode,154373957,5,1,200,Wed 10:00PM,2,47,95951
NBA Showdown $1.5K Pick and Roll [Single Entry] (SAC vs LAL),6600,Showdown Captain Mode,154290704,12,1,1500,Wed 10:00PM,90,147,95951
Reignmakers Football Tier Climber [ELITE + RARE PACKS ONLY!!] (SAC vs LAL),6600,Showdown Captain Mode,154325572,12,2,725,Wed 10:00PM,11,71,95951
NBA $3K Quarter Jukebox [Just $0.25!] (Night),138,Classic,154290679,0,20,3000,Wed 10:00PM,12269,14268,95949
NBA $150 Quarter Jukebox [Just $0.25!] (Night),138,Classic,154374238,0,20,150,Wed 10:00PM,21,713,95949
Reignmakers Football Tier Climber [ELITE + RARE PACKS ONLY!!] (Night),6600,Classic,154325594,12,2,725,Wed 10:00PM,7,71,95949
NBA $4K All Star [Single Entry] (Must Fill) (Night),583000,Classic,154302259,1060,1,4000,Wed 10:00PM,3,4,95949
NBA $267 Winner Take All [$1K to 1st] (Must Fill) (Night),146850,Classic,154370831,267,1,1000,Wed 10:00PM,3,4,95949
NBA Showdown $1.5K Ankle Breaker [Single Entry] (SAC vs LAL),27500,Showdown Captain Mode,154290708,50,1,1500,Wed 10:00PM,29,34,95951
NBA Showdown $265 Ankle Breaker [Single Entry] (SAC vs LAL),27500,Showdown Captain Mode,154373779,50,1,265,Wed 10:00PM,1,6,95951
"NBA Showdown $540 Showtime [Single Entry, Top 2 Win] (SAC vs LAL)",55000,Showdown Captain Mode,154372148,100,1,540,Wed 10:00PM,4,6,95951
NBA Showdown $2K Quarter Jukebox [Just $0.25!] (SAC vs LAL),138,Showdown Captain Mode,154290703,0,20,2000,Wed 10:00PM,9497,9512,95951
NBA Showdown $150 Quarter Jukebox [Just $0.25!] (SAC vs LAL),138,Showdown Captain Mode,154371685,0,20,150,Wed 10:00PM,275,713,95951
NBA Showdown $100K Fadeaway [$25K to 1st] (OKC vs GSW),8250,Showdown Captain Mode,154355695,15,150,1e+05,Thu 10:00PM,69,7843,95959
NBA Showdown $22K Zone [$5K to 1st] (OKC vs GSW),2750,Showdown Captain Mode,154355684,5,150,22000,Thu 10:00PM,215,5231,95959
NBA Showdown $12K Windmill [$4K to 1st] (OKC vs GSW),99000,Showdown Captain Mode,154355694,180,2,12000,Thu 10:00PM,0,74,95959
NBA Showdown $10K And-One (OKC vs GSW),550,Showdown Captain Mode,154355686,1,20,10000,Thu 10:00PM,358,11890,95959
NBA Showdown $5K High Five [Single Entry] (OKC vs GSW),2750,Showdown Captain Mode,154355689,5,1,5000,Thu 10:00PM,13,1189,95959
NBA Satellite to NBA $1M MEGA 8's Special (Night),77000,Classic,154301150,140,1,888,Wed 10:00PM,4,7,95949
"NBA Satellite to $4,494 NFL Showdown MEGA Millionaire (11-20) [Must Fill] (Night)",872850,Classic,154302267,1587,1,4494,Wed 10:00PM,2,3,95949
"NBA Satellite to $4,444 NFL Fantasy Football MEGA Millionaire [Must Fill] (Night)",863500,Classic,154302266,1570,1,4444,Wed 10:00PM,2,3,95949
NBA Satellite to 12-12 NHL $888 Abominable Snowman [Must Fill] (Night),133100,Classic,154302272,242,1,888,Wed 10:00PM,0,4,95949
NBA Satellite to NAS 2-18 Screaming Eagle [Must Fill] (Night),99550,Classic,154302271,181,1,500,Wed 10:00PM,0,3,95949
NBA $25K Zone [$5K to 1st],2750,Classic,154371418,5,150,25000,Thu 7:30PM,19,5945,95955
NBA $26K Jab Step [$5K to 1st],3300,Classic,154371427,6,150,26000,Thu 7:30PM,15,5098,95955
NBA $25K Showtime [Single Entry],55000,Classic,154355660,100,1,25000,Thu 7:30PM,0,277,95955
NBA $10K Showtime [Single Entry],55000,Classic,154355640,100,1,10000,Thu 7:30PM,0,111,95955
NBA $30K And-One [20 Entry Max],550,Classic,154371420,1,20,30000,Thu 7:30PM,129,35671,95955
NBA Showdown $30K Pull Up Jumper [$10K to 1st] (BKN vs MIA),5500,Showdown Captain Mode,154355680,10,105,30000,Thu 7:30PM,12,3529,95958
NBA Showdown $4K And-One (BKN vs MIA),550,Showdown Captain Mode,154355682,1,20,4000,Thu 7:30PM,93,4756,95958
NBA Showdown $2.2K Posterizer [Single Entry] (BKN vs MIA),82500,Showdown Captain Mode,154355674,150,1,2200,Thu 7:30PM,0,16,95958
NBA Showdown $1K High Five [Single Entry] (BKN vs MIA),2750,Showdown Captain Mode,154355676,5,1,1000,Thu 7:30PM,3,237,95958
NBA Showdown $1K Sharpshooter (BKN vs MIA),1650,Showdown Captain Mode,154355681,3,11,1000,Thu 7:30PM,8,396,95958
"NBA Tiers Satellite to $4,494 NFL Showdown MEGA Millionaire (11-20) [Must Fill] (Night)",872850,Tiers,154302398,1587,1,4494,Wed 10:00PM,0,3,95950
"NBA Tiers Satellite to $4,444 NFL Fantasy Football MEGA Millionaire [Must Fill] (Night)",863500,Tiers,154302397,1570,1,4444,Wed 10:00PM,0,3,95950
NBA Tiers $355 Ankle Breaker [Single Entry] (Night),27500,Tiers,154370826,50,1,355,Wed 10:00PM,3,8,95950
NBA Tiers $4K All Star [Single Entry] (Must Fill) (Night),583000,Tiers,154302390,1060,1,4000,Wed 10:00PM,1,4,95950
"NBA Tiers $408 Winner Take All [$1.5K to 1st, Must Fill] (Night)",224400,Tiers,154302392,408,1,1500,Wed 10:00PM,2,4,95950
NBA Showdown $4K All Star [Single Entry] (Must Fill) (SAC vs LAL),583000,Showdown Captain Mode,154302521,1060,1,4000,Wed 10:00PM,3,4,95951
Reignmakers 2023 Holiday Pack Special [3 Packs to 1st!!] (SAC vs LAL),13200,Showdown Captain Mode,154325578,24,1,389.97,Wed 10:00PM,4,19,95951
Reignmakers 2023 Holiday Pack Special [3 Packs to 1st!!] (SAC vs LAL),13200,Showdown Captain Mode,154325580,24,1,389.97,Wed 10:00PM,3,19,95951
Reignmakers 2023 Holiday Pack Special [3 Packs to 1st!!] (SAC vs LAL),13200,Showdown Captain Mode,154325579,24,1,389.97,Wed 10:00PM,3,19,95951
"NBA $408 Winner Take All [$1.5K to 1st, Must Fill] (Night)",224400,Classic,154373111,408,1,1500,Wed 10:00PM,0,4,95949
Reignmakers 2023 Holiday Pack Special [3 Packs to 1st!!] (Night),13200,Classic,154325600,24,1,389.97,Wed 10:00PM,4,19,95949
Reignmakers 2023 Holiday Pack Special [3 Packs to 1st!!] (Night),13200,Classic,154325601,24,1,389.97,Wed 10:00PM,4,19,95949
Reignmakers 2023 Holiday Pack Special [3 Packs to 1st!!] (Night),13200,Classic,154325602,24,1,389.97,Wed 10:00PM,3,19,95949
Reignmakers PGAT Showdown Pack Party [Top 5 Win] (Night),11000,Classic,154325595,20,1,174.95,Wed 10:00PM,2,10,95949
Reignmakers PGAT Showdown Pack Party [Top 5 Win] (Night),11000,Classic,154325597,20,1,174.95,Wed 10:00PM,2,10,95949
Reignmakers PGAT Showdown Pack Party [Top 5 Win] (Night),11000,Classic,154325598,20,1,174.95,Wed 10:00PM,2,10,95949
Reignmakers PGAT Showdown Pack Party [Top 5 Win] (Night),11000,Classic,154325599,20,1,174.95,Wed 10:00PM,2,10,95949
Reignmakers PGAT Showdown Pack Party [Top 5 Win] (Night),11000,Classic,154325596,20,1,174.95,Wed 10:00PM,2,10,95949
NBA In-Game $500 Zone (4Q SAC vs LAL),2750,In-Game Showdown (Q4),154290727,5,3,500,Wed 11:20PM,12,118,95954
"NBA In-Game $540 Showtime [Single Entry, Top 2 Win] (4Q SAC vs LAL)",55000,In-Game Showdown (Q4),154290729,100,1,540,Wed 11:20PM,0,6,95954
NBA In-Game $4K All Star [Single Entry] (Must Fill) (4Q SAC vs LAL),583000,In-Game Showdown (Q4),154300922,1060,1,4000,Wed 11:20PM,0,4,95954
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (4Q SAC vs LAL),146850,In-Game Showdown (Q4),154300923,267,1,1000,Wed 11:20PM,0,4,95954
NBA In-Game $155 Pick and Roll [Single Entry] (4Q SAC vs LAL),6600,In-Game Showdown (Q4),154290725,12,1,155,Wed 11:20PM,1,15,95954
NBA Tiers Satellite to 2024 NAS America's Race [Must Fill] (Night),4400,Tiers,154302396,8,1,36,Wed 10:00PM,1,5,95950
NBA Tiers $267 Winner Take All [$1K to 1st] (Must Fill) (Night),146850,Tiers,154329343,267,1,1000,Wed 10:00PM,2,4,95950
NBA Tiers Satellite to 12-12 NHL $888 Abominable Snowman [Must Fill] (Night),133100,Tiers,154302403,242,1,888,Wed 10:00PM,0,4,95950
NBA Tiers Satellite to NAS 2-18 Screaming Eagle [Must Fill] (Night),99550,Tiers,154302402,181,1,500,Wed 10:00PM,0,3,95950
"Reignmakers UFC 2023 Booster Pack Special [Must Fill, 2x to 1st] (NBA Tiers Night)",3052,Tiers,154302393,6,1,19.98,Wed 10:00PM,0,4,95950
"Reignmakers UFC 2023 Booster Pack Special [Must Fill, 2x to 1st] (NBA Tiers Night)",3052,Tiers,154302395,6,1,19.98,Wed 10:00PM,0,4,95950
"Reignmakers UFC 2023 Booster Pack Special [Must Fill, 2x to 1st] (NBA Tiers Night)",3052,Tiers,154302394,6,1,19.98,Wed 10:00PM,0,4,95950
NBA Showdown Satellite to 12-12 NHL $888 Abominable Snowman [Must Fill] (SAC vs LAL),133100,Showdown Captain Mode,154302534,242,1,888,Wed 10:00PM,0,4,95951
NBA Showdown Satellite to NAS 2-18 Screaming Eagle [Must Fill] (SAC vs LAL),99550,Showdown Captain Mode,154302533,181,1,500,Wed 10:00PM,0,3,95951
NBA Showdown Satellite to 2024 NAS America's Race [Must Fill] (SAC vs LAL),4400,Showdown Captain Mode,154302527,8,1,36,Wed 10:00PM,3,5,95951
"Reignmakers UFC 2023 Booster Pack Special [Must Fill, 2x to 1st] (SAC vs LAL)",3052,Showdown Captain Mode,154302524,6,1,19.98,Wed 10:00PM,0,4,95951
"Reignmakers UFC 2023 Booster Pack Special [Must Fill, 2x to 1st] (SAC vs LAL)",3052,Showdown Captain Mode,154302526,6,1,19.98,Wed 10:00PM,0,4,95951
"Reignmakers UFC 2023 Booster Pack Special [Must Fill, 2x to 1st] (SAC vs LAL)",3052,Showdown Captain Mode,154302525,6,1,19.98,Wed 10:00PM,1,4,95951
NBA Tiers $15K Zone [$5K to 1st],2750,Tiers,154355671,5,107,15000,Thu 7:30PM,42,3567,95957
NBA Tiers $5K And-One,550,Tiers,154355664,1,20,5000,Thu 7:30PM,103,5945,95957
NBA Tiers $1.9K Posterizer [Single Entry],82500,Tiers,154355667,150,1,1900,Thu 7:30PM,0,14,95957
NBA Tiers $1K High Five [Single Entry],2750,Tiers,154355666,5,1,1000,Thu 7:30PM,4,237,95957
NBA Tiers $750 Sharpshooter,1650,Tiers,154355672,3,8,750,Thu 7:30PM,6,297,95957
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (2H SAC vs LAL),146850,In-Game Showdown (H2),154300858,267,1,1000,Wed 11:00PM,0,4,95953
NBA In-Game $200 High Five [Single Entry] (2H SAC vs LAL),2750,In-Game Showdown (H2),154290721,5,1,200,Wed 11:00PM,5,47,95953
NBA In-Game $85 Winner Take All [$300 to 1st] (2H SAC vs LAL),46750,In-Game Showdown (H2),154300977,85,1,300,Wed 11:00PM,0,4,95953
NBA In-Game $355 Ankle Breaker [Single Entry] (2H SAC vs LAL),27500,In-Game Showdown (H2),154290716,50,1,355,Wed 11:00PM,2,8,95953
NBA In-Game $155 Pick and Roll [Single Entry] (2H SAC vs LAL),6600,In-Game Showdown (H2),154290720,12,1,155,Wed 11:00PM,2,15,95953
NBA Single Entry $25 Double Up,13750,Classic,154355663,25,1,6000,Thu 7:30PM,0,275,95955
NBA $5 Double Up,2750,Classic,154355650,5,27,4000,Thu 7:30PM,0,919,95955
NBA $25 Double Up,13750,Classic,154355649,25,4,3000,Thu 7:30PM,0,137,95955
NBA Single Entry $10 Double Up,5500,Classic,154355654,10,1,4000,Thu 7:30PM,4,459,95955
NBA Single Entry $100 Double Up,55000,Classic,154355648,100,1,4000,Thu 7:30PM,0,44,95955
"NBA Satellite to $4,444 NFL Fantasy Football MEGA Millionaire",96800,Classic,154356900,176,1,4444,Thu 7:30PM,0,28,95955
NBA Satellite to NBA MEGA Millionaire (11-29),137500,Classic,154356890,250,1,2500,Thu 7:30PM,0,11,95955
NBA Satellite to NBA MEGA Millionaire (11-29),7700,Classic,154356891,14,6,2500,Thu 7:30PM,0,210,95955
NBA $75K Heavy Hitter [Must Fill],14410000,Classic,154356785,26200,1,75000,Thu 7:30PM,0,3,95955
NBA $16K Hall of Famer [$10K to 1st],1166000,Classic,154371423,2120,1,16000,Thu 7:30PM,0,8,95955
NBA $30K Thunderdome [Must Fill],2915000,Classic,154371421,5300,1,30000,Thu 7:30PM,0,6,95955
NBA $13.5K Posterizer [3 Entry Max],82500,Classic,154371422,150,3,13500,Thu 7:30PM,0,100,95955
NBA $10K Pick and Roll [Single Entry],6600,Classic,154355644,12,1,10000,Thu 7:30PM,3,980,95955
NBA $5K Pick and Roll [Single Entry],6600,Classic,154355652,12,1,5000,Thu 7:30PM,0,490,95955
NBA $10K High Five [Single Entry],2750,Classic,154355645,5,1,10000,Thu 7:30PM,28,2378,95955
NBA $5K High Five [Single Entry],2750,Classic,154355653,5,1,5000,Thu 7:30PM,10,1189,95955
NBA $10K Rotation Player [$2K to 1st],36300,Classic,154371426,66,5,10000,Thu 7:30PM,0,172,95955
NBA $8.5K mini-MAX [150 Entry Max],1100,Classic,154355638,2,150,8500,Thu 7:30PM,33,5053,95955
NBA $8K All-Star [Single Entry],583000,Classic,154371417,1060,1,8000,Thu 7:30PM,0,8,95955
NBA $5K Fast Break [Single Entry],14850,Classic,154355643,27,1,5000,Thu 7:30PM,0,215,95955
NBA $5K Stretch Four [3 Entry Max],2200,Classic,154355657,4,3,5000,Thu 7:30PM,13,1486,95955
NBA $4K Buzzer Beater [3 Entry Max],11000,Classic,154355656,20,3,4000,Thu 7:30PM,0,235,95955
NBA $3K Elbow Shot [Single Entry],1100,Classic,154355646,2,1,3000,Thu 7:30PM,8,1783,95955
NBA $4K Swish [Single Entry],220000,Classic,154355639,400,1,4000,Thu 7:30PM,0,11,95955
NBA $5K Quarter Jukebox [Just $0.25!],138,Classic,154355658,0,20,5000,Thu 7:30PM,349,23781,95955
NBA $5K mini-MAX [150 Entry Max],275,Classic,154355659,0,150,5000,Thu 7:30PM,50,11890,95955
NBA $3K Daily Dollar [Single Entry],550,Classic,154355647,1,1,3000,Thu 7:30PM,113,3567,95955
NBA $2 Double Up,1100,Classic,154355651,2,20,3000,Thu 7:30PM,26,1724,95955
NBA Single Entry $50 Double Up,27500,Classic,154355662,50,1,1000,Thu 7:30PM,0,22,95955
NBA $2K Ankle Breaker [Single Entry],27500,Classic,154355655,50,1,2000,Thu 7:30PM,0,45,95955
NBA Showdown $4K Sharpshooter (OKC vs GSW),1650,Showdown Captain Mode,154355696,3,20,4000,Thu 10:00PM,44,1585,95959
NBA Showdown $3K Triple Threat [3 Entry Max] (OKC vs GSW),18150,Showdown Captain Mode,154355685,33,3,3000,Thu 10:00PM,0,106,95959
NBA Showdown $3K Showtime [Single Entry] (OKC vs GSW),55000,Showdown Captain Mode,154355688,100,1,3000,Thu 10:00PM,1,33,95959
NBA Showdown Satellite to NBA MEGA Millionaire (11-29) (OKC vs GSW),137500,Showdown Captain Mode,154357012,250,1,2500,Thu 10:00PM,0,11,95959
NBA Showdown $1.5K Ankle Breaker [Single Entry] (OKC vs GSW),27500,Showdown Captain Mode,154355691,50,1,1500,Thu 10:00PM,0,34,95959
NBA Tiers $500 Pick and Roll [Single Entry],6600,Tiers,154355665,12,1,500,Thu 7:30PM,0,49,95957
NBA Tiers $1.5K Quarter Jukebox [Just $0.25!],138,Tiers,154355669,0,20,1500,Thu 7:30PM,190,7134,95957
NBA Tiers $750 Ankle Breaker [Single Entry],27500,Tiers,154355668,50,1,750,Thu 7:30PM,0,17,95957
"NBA Tiers Satellite to $4,494 NFL Showdown MEGA Millionaire (11-20) [Must Fill]",872850,Tiers,154356563,1587,1,4494,Thu 7:30PM,0,3,95957
"NBA Tiers Satellite to $4,444 NFL Fantasy Football MEGA Millionaire [Must Fill]",863500,Tiers,154356562,1570,1,4444,Thu 7:30PM,0,3,95957
NBA In-Game $2K Pull Up Jumper [$500 to 1st] (2H OKC vs GSW),5500,In-Game Showdown (H2),154355701,10,7,2000,Thu 11:00PM,0,235,95961
"NBA In-Game $540 Showtime [Single Entry, Top 2 Win] (2H OKC vs GSW)",55000,In-Game Showdown (H2),154355703,100,1,540,Thu 11:00PM,0,6,95961
NBA In-Game $4K All Star [Single Entry] (Must Fill) (2H OKC vs GSW),583000,In-Game Showdown (H2),154356216,1060,1,4000,Thu 11:00PM,0,4,95961
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (2H OKC vs GSW),146850,In-Game Showdown (H2),154356217,267,1,1000,Thu 11:00PM,0,4,95961
NBA In-Game $155 Pick and Roll [Single Entry] (2H OKC vs GSW),6600,In-Game Showdown (H2),154355699,12,1,155,Thu 11:00PM,1,15,95961
NBA Showdown $1K Ankle Breaker [Single Entry] (BKN vs MIA),27500,Showdown Captain Mode,154355675,50,1,1000,Thu 7:30PM,0,22,95958
NBA Showdown $1K Triple Threat (BKN vs MIA),18150,Showdown Captain Mode,154355677,33,1,1000,Thu 7:30PM,0,35,95958
NBA Showdown $1.5K Quarter Jukebox [Just $0.25!] (BKN vs MIA),138,Showdown Captain Mode,154355678,0,20,1500,Thu 7:30PM,157,7134,95958
"NBA Showdown Satellite to $4,494 NFL Showdown MEGA Millionaire (11-20) [Must Fill] (BKN vs MIA)",872850,Showdown Captain Mode,154356433,1587,1,4494,Thu 7:30PM,0,3,95958
"NBA Showdown Satellite to $4,444 NFL Fantasy Football MEGA Millionaire [Must Fill] (BKN vs MIA)",863500,Showdown Captain Mode,154356432,1570,1,4444,Thu 7:30PM,0,3,95958
NBA Showdown Satellite to NBA $1M MEGA 8's Special (OKC vs GSW),8250,Showdown Captain Mode,154357021,15,2,888,Thu 10:00PM,0,69,95959
NBA Showdown Satellite to NBA $1M MEGA 8's Special (OKC vs GSW),77000,Showdown Captain Mode,154357013,140,1,888,Thu 10:00PM,0,7,95959
"NBA Showdown Satellite to $4,494 NFL Showdown MEGA Millionaire (11-20) [Must Fill] (OKC vs GSW)",872850,Showdown Captain Mode,154357176,1587,1,4494,Thu 10:00PM,0,3,95959
NBA Showdown $1.62K 3-Ball [Single Entry] (OKC vs GSW),165000,Showdown Captain Mode,154355690,300,1,1620,Thu 10:00PM,0,6,95959
NBA Showdown $1K Pick and Roll [Single Entry] (OKC vs GSW),6600,Showdown Captain Mode,154355692,12,1,1000,Thu 10:00PM,1,98,95959
NBA Showdown $2K Quarter Jukebox [Just $0.25!] (OKC vs GSW),138,Showdown Captain Mode,154355687,0,20,2000,Thu 10:00PM,281,9512,95959
"NBA Showdown Satellite to $4,444 NFL Fantasy Football MEGA Millionaire [Must Fill] (OKC vs GSW)",863500,Showdown Captain Mode,154357175,1570,1,4444,Thu 10:00PM,0,3,95959
NBA Showdown $4K All Star [Single Entry] (Must Fill) (OKC vs GSW),583000,Showdown Captain Mode,154355693,1060,1,4000,Thu 10:00PM,0,4,95959
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (OKC vs GSW)",224400,Showdown Captain Mode,154357170,408,1,1500,Thu 10:00PM,0,4,95959
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (OKC vs GSW),146850,Showdown Captain Mode,154357169,267,1,1000,Thu 10:00PM,0,4,95959
NBA Tiers $285 Triple Threat [Single Entry] (Night),18150,Tiers,154371175,33,1,285,Wed 10:00PM,3,10,95950
NBA Tiers $400 Pick and Roll [Single Entry] (Night),6600,Tiers,154290698,12,1,400,Wed 10:00PM,30,39,95950
NBA Tiers $300 Sharpshooter (Night),1650,Tiers,154290694,3,3,300,Wed 10:00PM,107,118,95950
NBA Tiers $200 Quarter Jukebox (Night),138,Tiers,154370956,0,20,200,Wed 10:00PM,200,951,95950
Reignmakers PGAT Showdown Pack Party [Top 5 Win] (SAC vs LAL),11000,Showdown Captain Mode,154325573,20,1,174.95,Wed 10:00PM,2,10,95951
Reignmakers PGAT Showdown Pack Party [Top 5 Win] (SAC vs LAL),11000,Showdown Captain Mode,154325575,20,1,174.95,Wed 10:00PM,2,10,95951
Reignmakers PGAT Showdown Pack Party [Top 5 Win] (SAC vs LAL),11000,Showdown Captain Mode,154325576,20,1,174.95,Wed 10:00PM,2,10,95951
Reignmakers PGAT Showdown Pack Party [Top 5 Win] (SAC vs LAL),11000,Showdown Captain Mode,154325577,20,1,174.95,Wed 10:00PM,2,10,95951
Reignmakers PGAT Showdown Pack Party [Top 5 Win] (SAC vs LAL),11000,Showdown Captain Mode,154325574,20,1,174.95,Wed 10:00PM,2,10,95951
Reignmakers UFC 11-18 Event Pack Party [5 Packs] (Night),6600,Classic,154325603,12,1,99.95,Wed 10:00PM,3,9,95949
Reignmakers UFC 11-18 Event Pack Party [5 Packs] (Night),6600,Classic,154325605,12,1,99.95,Wed 10:00PM,3,9,95949
Reignmakers UFC 11-18 Event Pack Party [5 Packs] (Night),6600,Classic,154325604,12,1,99.95,Wed 10:00PM,3,9,95949
