abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
R. Hachimura,Rui Hachimura,SF/PF,LAC,15.7,"$4,200",3.73,20.07,8.7,3.6,1.1,0.5,0.1,0.8
D. Avdija,Deni Avdija,SF/PF,LAC,15.6,"$4,400",3.55,20.20,6.2,4.2,1.4,0.6,0.4,0.7
Y. Watanabe,Yuta Watanabe,SG,CHA,15.6,"$3,500",4.46,19.05,6.4,4,1.2,0.6,0.5,0.7
D. Powell,Dwight Powell,C/PF,DAL,14.8,"$3,500",4.23,17.83,6.1,4.1,1.0,0.6,0.4,0.7
A. Bradley,Avery Bradley,SG,LAL,14.8,"$3,700",4.01,24.98,7.2,2.6,1.4,0.9,0.2,0.9
C. Kispert,Corey Kispert,SF,LAC,14.7,"$3,800",3.86,22.21,7.8,2.8,1.2,0.5,0.3,0.7
T. Satoransky,Tomas Satoransky,PG,NO,14.5,"$3,500",4.15,15.87,6.6,1.9,3.5,0.4,0.1,1.1
J. McDaniels,Jaden McDaniels,PF,MIN,14.5,"$4,200",3.45,21.03,6.0,3.5,1.0,0.6,0.6,0.8
F. Jackson,Frank Jackson,PG,DEN,14.4,"$4,100",3.5,18.98,9.7,1.8,1.0,0.5,0.1,0.8
D. Lee,Damion Lee,SG,DAL,14.3,"$3,700",3.86,19.95,6.9,3.1,1.3,0.6,0.2,0.7
C. Brown,Charlie Brown Jr.,SF,NO,13.7,"$3,800",3.59,20.71,6.0,3,1.3,0.7,0.3,0.9
B. Forbes,Bryn Forbes,SG,DEN,13.3,"$3,800",3.49,18.99,8.9,1.8,1.0,0.4,0.1,0.8
J. Landale,Jock Landale,C,SA,13.2,"$3,600",3.68,12.94,6.4,3.2,1.0,0.3,0.5,0.9
J. Christopher,Josh Christopher,SG,SA,13.0,"$3,700",3.51,14.96,7.0,2,1.6,0.6,0.2,1.2
A. Reaves,Austin Reaves,SG,LAL,13.0,"$3,500",3.7,22.98,6.8,2.8,1.2,0.5,0.1,0.8
S. Ibaka,Serge Ibaka,PF/C,LAC,12.6,"$3,900",3.23,9.99,6.4,2.9,0.8,0.2,0.5,0.6
D. Gafford,Daniel Gafford,C,LAC,12.5,"$4,700",2.66,11.15,4.8,3.1,0.6,0.3,0.9,0.5
A. Brooks,Armoni Brooks,SG,SA,12.5,"$3,500",3.57,14.96,6.8,2,1.2,0.5,0.2,0.6
T. Ariza,Trevor Ariza,PF,LAL,12.5,"$3,900",3.19,16.99,5.0,3,1.1,0.6,0.3,0.5
N. Bjelica,Nemanja Bjelica,PF,DAL,12.3,"$3,700",3.33,12.97,4.9,3.1,1.6,0.4,0.3,0.8
D. Bembry,DeAndre Bembry,SG/SF,LAL,12.3,"$3,500",3.51,14.99,5.0,2.5,1.4,0.7,0.3,0.8
T. Watford,Trendon Watford,PF,MIN,12.0,"$3,500",3.44,12.85,5.1,3.2,1.0,0.3,0.5,0.8
R. Bullock,Reggie Bullock,SG,DAL,12.0,"$3,500",3.42,19.81,6.4,2.3,1.0,0.5,0.1,0.5
N. Reid,Naz Reid,C,MIN,11.7,"$4,000",2.94,11.02,5.5,2.7,0.6,0.3,0.6,0.6
I. Smith,Ish Smith,PG/SG,CHA,11.6,"$3,500",3.31,13.00,4.3,1.9,2.4,0.5,0.2,0.7
J. Kuminga,Jonathan Kuminga,SF,DAL,11.0,"$5,100",2.15,12.97,5.8,2.5,0.7,0.4,0.2,0.7
T. Jones,Tre Jones,PG,SA,10.5,"$4,100",2.56,12.94,4.8,1.7,1.9,0.5,0.0,0.7
D. Smith,Dennis Smith,PG,MIN,10.0,"$4,600",2.18,10.02,4.0,1.3,2.1,0.5,0.2,0.8
B. McLemore,Ben McLemore,SG/PG,MIN,9.8,"$4,100",2.39,13.02,6.6,1.3,0.7,0.3,0.1,0.6
D. Banton,Dalano Banton,PF,CHA,9.6,"$3,800",2.53,11.38,4.0,1.9,1.9,0.4,0.1,1.0
B. Griffin,Blake Griffin,PF/C,LAL,9.5,"$4,100",2.33,9.99,4.3,2.2,1.2,0.3,0.1,0.4
C. Elleby,C.J. Elleby,SF,MIN,9.4,"$3,800",2.48,12.02,4.7,2.1,0.8,0.4,0.1,0.5
J. Johnson,James Johnson,SF/PF,LAL,8.8,"$4,000",2.2,9.99,3.7,1.9,1.0,0.3,0.3,0.5
I. Joe,Isaiah Joe,PG,NO,8.7,"$3,500",2.47,12.81,4.8,1.3,0.8,0.4,0.1,0.4
D. Reed,Davon Reed,SF,DEN,8.4,"$3,700",2.26,10.99,3.5,1.9,1.0,0.4,0.1,0.4
J. Bouknight,James Bouknight,SG,CHA,8.2,"$3,500",2.34,10.10,4.6,1.4,1.0,0.3,0.0,0.5
Z. Nnaji,Zeke Nnaji,PF/C,DEN,8.1,"$3,600",2.26,10.99,3.9,2.4,0.3,0.2,0.2,0.3
S. Mykhailiuk,Sviatoslav Mykhailiuk,SG,CHA,7.8,"$3,500",2.23,10.05,4.1,1.2,0.9,0.4,0.1,0.6
J. Green,Josh Green,SG,DAL,7.0,"$3,800",1.83,9.94,3.0,1.5,0.7,0.4,0.1,0.4
M. Harkless,Maurice Harkless,SF/PF,SAC,6.7,"$3,500",1.92,9.89,2.9,1.3,0.5,0.3,0.3,0.3
J. Toscano-Anderson,Juan Toscano-Anderson,SF/PF,DAL,6.7,"$3,500",1.9,7.98,2.2,1.5,1.1,0.3,0.2,0.5
R. Langford,Romeo Langford,SG,SAC,6.6,"$3,500",1.88,10.04,3.1,1.4,0.4,0.3,0.2,0.3
S. Johnson,Stanley Johnson,SF,LAL,6.5,"$3,500",1.87,8.99,2.4,1.4,0.7,0.4,0.2,0.4
T. Prince,Taurean Prince,SF/PF,MIN,5.3,"$3,500",1.51,7.01,2.6,1.1,0.5,0.2,0.1,0.3
D. Bertans,Davis Bertans,SF,LAC,2.9,"$3,700",0.78,4.06,1.8,0.5,0.2,0.1,0.0,0.1
F. Ntilikina,Frank Ntilikina,PG,DAL,2.0,"$3,500",0.58,2.98,1.0,0.4,0.3,0.1,0.0,0.2
N. Queta,Neemias Queta,C,SAC,0.9,"$3,500",0.26,0.77,0.4,0.3,0.1,0.0,0.0,0.0
N. Knight,Nathan Knight,PF,MIN,0.8,"$3,500",0.23,0.94,0.4,0.3,0.1,0.0,0.0,0.1
M. Chriss,Marquese Chriss,PF,DAL,0.7,"$3,500",0.19,0.82,0.4,0.3,0.0,0.0,0.0,0.1
T. Snell,Tony Snell,SF/SG,MIN,0.6,"$3,500",0.16,0.98,0.3,0.1,0.1,0.0,0.0,0.0
S. Brown,Sterling Brown,SG,DAL,0.6,"$3,500",0.16,0.91,0.3,0.1,0.1,0.0,0.0,0.0
D. Nix,Daishen Nix,PG,SA,0.4,"$3,500",0.1,0.40,0.2,0,0.1,0.0,0.0,0.0
C. Chiozza,Chris Chiozza,PG,DAL,0.3,"$3,500",0.07,0.38,0.1,0,0.1,0.0,0.0,0.0
J. Hernangomez,Juan Hernangomez,SF/PF,SA,0.2,"$3,500",0.06,0.32,0.1,0.1,0.0,0.0,0.0,0.0
T. Burke,Trey Burke,PG/SG,DAL,0.2,"$3,500",0.06,0.34,0.2,0,0.0,0.0,0.0,0.0
J. Winslow,Justise Winslow,SF,LAC,0.1,"$5,400",0.02,0.10,0.1,0,0.0,0.0,0.0,0.0
A. Holiday,Aaron Holiday,PG,LAC,0.1,"$3,700",0.03,0.13,0.1,0,0.0,0.0,0.0,0.0
M. Moody,Moses Moody,SG,DAL,0.1,"$3,500",0.03,0.30,0.1,0,0.0,0.0,0.0,0.0
L. King,Louis King,SF/PF,SAC,0.1,"$3,500",0.03,0.30,0.1,0,0.0,0.0,0.0,0.0
D. Sharpe,Day'Ron Sharpe,PF,LAL,0.1,"$5,500",0.02,0.10,0.1,0,0.0,0.0,0.0,0.0
J. Pickett,Jamorko Pickett,SF,DEN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
P. Millsap,Paul Millsap,PF/C,LAL,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
W. Ellington,Wayne Ellington,SG,LAL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
L. Garza,Luka Garza,C,DEN,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
J. Green,JaMychal Green,PF/C,DEN,0.0,"$3,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
S. Lee,Saben Lee,PG,DEN,0.0,"$3,700",0,0.02,0.0,0,0.0,0.0,0.0,0.0
C. Stanley,Cassius Stanley,SG,DEN,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
I. Livers,Isaiah Livers,PF,DEN,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Jordan,DeAndre Jordan,C,LAL,0.0,"$3,500",0,0.06,0.0,0,0.0,0.0,0.0,0.0
D. Howard,Dwight Howard,C,LAL,0.0,"$3,900",0,0.02,0.0,0,0.0,0.0,0.0,0.0
A. Len,Alex Len,C/PF,SAC,0.0,"$4,100",0,0.02,0.0,0,0.0,0.0,0.0,0.0
D. Fox,De'Aaron Fox,PG,SAC,0.0,"$8,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
C. Metu,Chimezie Metu,C,SAC,0.0,"$4,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
T. Thompson,Tristan Thompson,C/PF,SAC,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
E. Freedom,Enes Freedom,C,SAC,0.0,"$4,000",0,0.06,0.0,0,0.0,0.0,0.0,0.0
K. Bazemore,Kent Bazemore,SF/SG,LAL,0.0,"$3,500",0,0.10,0.0,0,0.0,0.0,0.0,0.0
J. Carter,Jevon Carter,PG/SG,LAL,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
D. Duke,David Duke Jr.,SG,LAL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Irving,Kyrie Irving,PG/SG,LAL,0.0,"$8,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
V. Carey Jr.,Vernon Carey Jr.,PF/C,CHA,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
N. Richards,Nick Richards,C,CHA,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
S. Barnes,Scottie Barnes,SF/PF,CHA,0.0,"$6,100",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Jones,Kai Jones,C,CHA,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
