abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
J. Hart,Josh Hart,SG/SF,NO,34.4,"$6,800",5.05,34.68,14.8,9,4.1,1.1,0.3,1.6
K. Walker,Kemba Walker,PG,WSH,33.6,"$6,600",5.09,34.79,18.2,4.2,5.3,1.2,0.3,2.1
F. Wagner,Franz Wagner,SF/SG,NO,33.2,"$6,800",4.89,35.71,18.3,5.4,3.1,1.2,0.6,1.6
J. Poeltl,Jakob Poeltl,C,SA,33.2,"$7,500",4.42,30.69,11.2,9.5,2.7,0.8,1.9,1.6
D. Green,Draymond Green,PF/C,MEM,33.1,"$7,600",4.35,31.77,8.7,7.2,7.7,1.4,1.0,3.0
C. Reddish,Cam Reddish,SG/SF,ATL,33.1,"$4,300",7.69,38.19,20.3,5.1,2.1,1.4,0.4,1.9
W. Hernangomez,Willy Hernangomez,PF/C,NO,32.8,"$4,600",7.13,28.04,12.4,11.4,2.2,0.8,0.8,1.4
D. Cousins,DeMarcus Cousins,C,MIL,32.7,"$6,000",5.44,27.39,12.4,10,2.7,1.1,1.0,2.1
J. Giddey,Josh Giddey,SG,OKC,32.4,"$7,400",4.38,31.14,11.9,7,6.4,1.1,0.6,2.6
E. Fournier,Evan Fournier,SF/SG,WSH,31.9,"$5,600",5.69,38.31,18.4,3.8,3.6,1.3,0.5,1.9
A. Burks,Alec Burks,SG/SF,WSH,31.6,"$5,600",5.64,38.73,15.5,6.3,3.5,1.2,0.4,1.5
S. Dinwiddie,Spencer Dinwiddie,PG,WSH,31.4,"$4,600",6.82,32.32,14.7,5.4,6.2,0.8,0.2,2.1
D. Wright,Delon Wright,PG/SG,ATL,31.2,"$4,500",6.94,39.91,9.9,6.4,5.5,1.9,0.6,2.1
D. Brooks,Dillon Brooks,SG/SF,MEM,30.9,"$6,500",4.75,33.37,18.9,3.7,2.9,1.3,0.4,1.9
G. Hayward,Gordon Hayward,SF/SG,CHA,30.8,"$7,600",4.05,32.81,16.7,5.1,3.7,1.0,0.4,1.8
J. Jackson,Jaren Jackson Jr.,PF/C,MEM,30.4,"$6,700",4.54,30.06,15.2,5.2,1.3,1.0,1.9,1.7
M. Conley,Mike Conley,PG,MIN,30.4,"$5,800",5.23,29.17,15.0,3,6.1,1.3,0.2,1.9
W. Barton,Will Barton,SG/SF,CHA,30.4,"$5,600",5.42,34.71,15.9,5,3.9,1.0,0.5,1.9
D. White,Derrick White,PG,SA,30.4,"$7,700",3.94,29.90,15.0,3.5,4.7,1.0,0.9,1.6
H. Diallo,Hamidou Diallo,SG/SF,DET,30.3,"$4,800",6.31,35.58,14.2,5.9,3.2,1.3,0.8,2.1
W. Carter,Wendell Carter Jr.,PF/C,NO,29.8,"$7,100",4.2,28.14,12.1,9.4,2.3,0.7,0.8,1.5
S. Bey,Saddiq Bey,SF,DET,29.3,"$5,400",5.42,36.83,15.0,6.3,2.6,1.1,0.3,1.4
C. Anthony,Cole Anthony,PG/SG,NO,29.2,"$7,400",3.95,28.73,15.2,5.2,4.6,0.8,0.3,2.4
K. Kuzma,Kyle Kuzma,SF/PF,WSH,29.2,"$5,400",5.41,34.28,13.6,7.7,2.8,0.7,0.7,2.0
T. Rozier,Terry Rozier,SG/PG,CHA,28.7,"$6,400",4.49,30.59,15.9,3.7,3.6,1.1,0.4,1.5
A. Sengun,Alperen Sengun,C/PF,HOU,28.7,"$5,300",5.41,22.28,12.4,6.3,3.6,0.9,0.9,2.1
A. Gordon,Aaron Gordon,PF,CHA,28.4,"$5,600",5.07,29.98,14.0,6,3.0,0.7,0.8,1.8
T. Maxey,Tyrese Maxey,PG/SG,ATL,28.4,"$6,600",4.3,33.30,15.0,3.7,4.3,0.8,0.5,1.4
J. Tate,Jae'Sean Tate,SF/PF,HOU,28.4,"$6,100",4.65,30.45,12.1,6.1,3.5,1.2,0.6,1.7
D. Bane,Desmond Bane,SG,MEM,28.3,"$6,500",4.36,33.19,15.6,4.9,2.7,1.0,0.4,1.4
C. Joseph,Cory Joseph,PG,DET,28.1,"$3,800",7.38,31.54,12.3,3.3,5.8,1.3,0.4,2.0
C. Okeke,Chuma Okeke,PF,NO,27.8,"$6,800",4.08,33.75,11.6,6,2.7,1.4,0.7,1.4
D. Graham,Devonte' Graham,PG/SG,NO,27.7,"$6,300",4.39,31.26,15.5,2.8,4.6,1.1,0.1,1.7
J. McDaniels,Jaden McDaniels,PF,MIN,27.6,"$4,100",6.74,37.10,12.1,6.4,1.7,1.1,1.1,1.3
K. Johnson,Keldon Johnson,PF/SF,SA,27.6,"$6,300",4.38,30.98,14.5,6.7,2.1,0.8,0.3,1.4
D. Dedmon,Dewayne Dedmon,C,DET,27.6,"$5,200",5.3,26.01,10.2,9.6,1.7,0.8,0.8,1.5
L. Dort,Luguentz Dort,SF/SG,OKC,27.5,"$6,000",4.58,34.15,16.8,4.3,2.0,1.0,0.4,1.7
D. Gafford,Daniel Gafford,C,WSH,27.4,"$5,400",5.07,23.51,11.2,6.7,1.1,0.6,2.0,1.3
F. Jackson,Frank Jackson,PG,DET,27.3,"$4,100",6.66,33.53,18.7,3.1,2.2,0.9,0.2,1.7
M. Beasley,Malik Beasley,SF/SG,MIN,27.3,"$5,300",5.15,29.28,17.4,3.9,2.4,0.8,0.2,1.4
O. Yurtseven,Omer Yurtseven,C,DET,26.6,"$4,800",5.53,20.53,11.5,7.5,1.5,0.5,1.2,1.3
L. Garza,Luka Garza,C,DET,26.4,"$3,500",7.54,26.04,12.9,6.7,1.7,0.8,0.7,1.6
S. Curry,Seth Curry,PG/SG,ATL,26.3,"$6,700",3.92,36.20,15.2,3.2,3.5,1.0,0.2,1.6
M. Strus,Max Strus,SG,DET,26.1,"$5,800",4.51,34.75,15.5,4.2,2.2,0.9,0.2,1.0
C. Anthony,Carmelo Anthony,SF/PF,SA,26.0,"$5,200",5.01,30.12,15.2,3.9,1.5,0.8,0.8,0.9
M. Bridges,Mikal Bridges,SF/PF,OKC,25.9,"$5,000",5.18,34.90,12.0,4.6,2.2,1.2,0.8,0.9
T. Horton-Tucker,Talen Horton-Tucker,SG/SF,SA,25.8,"$5,000",5.16,25.98,12.1,5,3.0,1.1,0.5,1.6
M. Robinson,Mitchell Robinson,C,WSH,25.6,"$5,700",4.49,27.00,8.2,8.3,0.7,0.8,1.6,0.8
M. Morris,Monte Morris,PG,CHA,25.5,"$5,700",4.47,30.63,13.6,2.7,4.1,0.9,0.3,1.1
D. Avdija,Deni Avdija,SF/PF,WSH,25.3,"$5,000",5.06,32.24,10.5,6.9,2.0,0.9,0.6,1.0
K. Oubre,Kelly Oubre,SF/SG,CHA,25.1,"$6,000",4.19,26.72,14.6,4.6,1.2,0.9,0.5,1.0
G. Vincent,Gabe Vincent,PG,DET,25.1,"$5,700",4.4,32.08,12.2,3,4.6,1.2,0.3,2.1
O. Porter,Otto Porter,SF/PF,MEM,25.0,"$4,500",5.56,26.98,12.3,6.2,1.8,0.8,0.4,1.0
D. Finney-Smith,Dorian Finney-Smith,SF/SG,MIL,25.0,"$6,200",4.04,34.97,11.3,5.6,2.2,1.1,0.5,1.1
P. Washington,PJ Washington,PF/C,CHA,24.8,"$6,000",4.13,25.25,11.4,5.3,2.0,0.8,1.0,1.4
A. Holiday,Aaron Holiday,PG,WSH,24.7,"$4,000",6.19,30.46,13.2,2.7,3.8,1.1,0.4,1.9
B. Bogdanovic,Bogdan Bogdanovic,SF/SG,ATL,24.7,"$6,200",3.98,25.69,14.0,3.3,3.2,0.8,0.2,1.1
T. Lyles,Trey Lyles,PF,DET,24.6,"$4,600",5.35,27.19,12.2,6.7,1.7,0.6,0.4,1.2
M. Harrell,Montrezl Harrell,C/PF,WSH,24.6,"$5,300",4.64,21.53,12.9,5.9,1.4,0.6,0.6,1.1
N. Knight,Nathan Knight,PF,MIN,24.5,"$3,500",7,24.44,11.6,6.7,1.1,0.7,0.8,1.3
B. Bogdanovic,Bojan Bogdanovic,SF/PF,MIN,24.3,"$5,100",4.76,30.50,16.3,3.7,1.9,0.7,0.1,1.7
P. Connaughton,Pat Connaughton,SG/SF,MIL,24.1,"$5,500",4.37,30.09,11.3,5.8,1.6,0.9,0.5,0.8
C. Duarte,Chris Duarte,SF,HOU,24.0,"$5,300",4.53,27.81,14.1,4.1,2.4,0.9,0.1,1.6
B. Wanamaker,Brad Wanamaker,PG,HOU,24.0,"$3,700",6.49,28.18,10.5,3,5.4,1.0,0.3,2.1
J. Clarkson,Jordan Clarkson,PG/SG,MIN,23.9,"$5,000",4.78,25.47,14.6,3.5,2.4,0.8,0.2,1.5
K. Anderson,Kyle Anderson,SF/PF,MEM,23.8,"$5,600",4.25,22.52,9.5,5,3.0,1.0,0.6,1.0
K. Martin,Kenyon Martin Jr.,SF/PF,HOU,23.5,"$5,300",4.44,23.46,11.2,5.2,1.6,0.7,0.8,0.8
F. Ntilikina,Frank Ntilikina,PG,MIL,23.3,"$3,900",5.98,30.35,10.9,3.3,3.3,1.4,0.3,1.6
O. Okongwu,Onyeka Okongwu,C,ATL,23.3,"$3,800",6.13,22.83,9.7,6.4,1.0,0.7,1.2,1.3
E. Gordon,Eric Gordon,SF/SG,HOU,23.2,"$5,400",4.3,30.15,13.5,2.3,3.7,0.7,0.5,2.2
J. Nowell,Jaylen Nowell,PG,MIN,23.2,"$4,000",5.8,24.41,13.3,3.2,2.3,0.8,0.4,1.0
G. Harris,Gary Harris,SG/SF,NO,23.0,"$6,200",3.71,34.73,13.3,3,2.6,0.9,0.3,1.4
D. Howard,Dwight Howard,C,SA,23.0,"$4,500",5.11,20.17,7.5,8.7,0.9,0.6,1.1,1.4
H. Jones,Herbert Jones,PF,NO,22.7,"$5,400",4.19,29.90,8.8,4,2.3,1.3,1.0,1.3
G. Allen,Grayson Allen,SG,MIL,22.6,"$4,400",5.14,30.08,12.2,3.9,2.1,0.9,0.3,1.0
R. O'Neale,Royce O'Neale,SF/PF,MIN,22.5,"$4,800",4.69,32.05,7.7,6.2,2.7,1.0,0.5,1.2
J. Crowder,Jae Crowder,PF/SF,OKC,22.2,"$4,800",4.63,28.87,9.7,5,2.0,1.0,0.5,1.0
D. Robinson,Duncan Robinson,SG,DET,22.2,"$4,900",4.53,29.26,13.1,3.4,2.0,0.7,0.3,1.0
M. Thybulle,Matisse Thybulle,SF,ATL,21.9,"$4,200",5.21,30.74,6.7,3.1,1.5,2.0,1.4,1.0
J. Green,Jeff Green,PF/SF,CHA,21.9,"$5,400",4.05,28.27,12.2,4,1.7,0.6,0.5,1.0
L. Stephenson,Lance Stephenson,SF,ATL,21.8,"$4,100",5.32,24.19,10.2,4.3,3.1,0.7,0.3,1.2
S. Adams,Steven Adams,C,MEM,21.8,"$5,300",4.11,25.13,5.5,8.5,2.2,0.8,0.6,1.4
N. Hyland,Nah'Shon Hyland,PG,CHA,21.4,"$5,400",3.97,22.22,12.2,2.6,2.6,0.9,0.3,1.4
J. McGee,JaVale McGee,C,OKC,21.4,"$4,700",4.54,15.93,9.4,6.3,0.8,0.4,1.1,1.3
O. Brissett,Oshae Brissett,SF,HOU,21.3,"$4,500",4.73,23.00,10.6,4.9,1.0,0.8,0.6,0.9
M. Plumlee,Mason Plumlee,C,CHA,21.3,"$4,900",4.34,23.15,6.3,6.3,2.8,0.7,0.8,1.3
K. Williams,Kenrich Williams,SF,OKC,21.3,"$4,500",4.72,23.10,10.0,4.3,2.4,0.9,0.3,1.1
J. Jackson,Josh Jackson,SG,DET,21.3,"$3,500",6.07,21.14,11.2,3.5,2.3,0.7,0.7,1.8
D. Bazley,Darius Bazley,PF/SF,OKC,21.1,"$5,600",3.77,23.12,10.8,5.4,1.3,0.5,0.6,1.4
C. Payne,Cameron Payne,PG/SG,OKC,21.1,"$5,700",3.69,19.91,10.4,2.8,3.8,0.7,0.3,1.4
D. Vassell,Devin Vassell,SG,SA,21.0,"$5,000",4.21,24.89,9.8,4.2,1.6,1.0,0.5,0.7
R. Neto,Raul Neto,PG,WSH,21.0,"$4,200",5.01,24.46,10.6,2.7,3.2,1.1,0.1,1.2
K. Looney,Kevon Looney,C/PF,MEM,20.8,"$4,400",4.72,24.02,6.7,6.9,2.0,0.5,0.7,0.8
R. Gay,Rudy Gay,PF/SF,MIN,20.7,"$4,000",5.18,21.35,10.5,4.6,1.4,0.7,0.5,1.0
J. Ingles,Joe Ingles,SG/SF,MIN,20.7,"$4,200",4.92,24.41,9.8,3.1,4.1,0.6,0.2,1.4
L. Walker,Lonnie Walker,SG/SF,SA,20.5,"$5,200",3.93,25.63,12.0,3,2.3,0.6,0.3,1.3
G. Payton II,Gary Payton II,SG,MEM,20.5,"$4,700",4.35,20.16,10.1,4,1.3,1.2,0.3,0.9
G. Dieng,Gorgui Dieng,C,ATL,20.4,"$3,500",5.83,21.38,8.1,5.2,2.1,0.7,0.7,1.3
J. Green,Jalen Green,SG/PG,HOU,20.4,"$5,200",3.92,24.79,12.9,2.8,2.4,0.6,0.2,1.9
G. Temple,Garrett Temple,SF,NO,20.3,"$3,600",5.64,28.15,8.7,3.5,2.6,1.0,0.6,1.3
J. Holiday,Justin Holiday,SF/SG,HOU,20.1,"$4,100",4.91,27.10,10.8,3.2,1.8,0.8,0.4,0.8
J. Kuminga,Jonathan Kuminga,SF,MEM,20.1,"$3,900",5.15,24.04,11.4,4.1,1.1,0.8,0.4,1.5
D. McDermott,Doug McDermott,PF/SF,SA,20.0,"$4,200",4.76,26.07,12.8,3.5,1.6,0.4,0.1,0.9
F. Campazzo,Facundo Campazzo,PG,CHA,20.0,"$5,400",3.7,23.94,8.0,2.3,4.0,1.2,0.3,1.3
D. Melton,De'Anthony Melton,SG/PG,MEM,19.7,"$6,100",3.22,19.30,8.6,3.1,2.5,1.1,0.5,1.2
N. Bjelica,Nemanja Bjelica,PF,MEM,19.5,"$4,000",4.88,20.07,9.2,4.6,2.0,0.6,0.4,1.2
F. Korkmaz,Furkan Korkmaz,SG/SF,ATL,19.2,"$4,500",4.26,24.68,10.2,2.9,2.2,0.9,0.2,1.1
G. Mathews,Garrison Mathews,SF,HOU,18.8,"$4,800",3.92,28.83,10.9,3.1,1.0,0.8,0.3,0.6
J. Christopher,Josh Christopher,SG,HOU,18.7,"$4,400",4.25,20.23,10.5,2.6,2.8,0.7,0.1,1.5
J. Lamb,Jeremy Lamb,SG/SF,HOU,18.7,"$3,900",4.78,18.53,9.7,3.3,1.6,0.7,0.4,0.7
M. Moody,Moses Moody,SG,MEM,18.6,"$3,800",4.89,24.04,10.2,3.2,1.5,0.6,0.5,1.0
C. Johnson,Cameron Johnson,SF,OKC,17.7,"$5,400",3.28,21.90,9.8,3.3,1.3,0.6,0.3,0.7
R. Rondo,Rajon Rondo,PG,SA,17.6,"$3,900",4.52,19.80,6.2,2.7,4.4,0.9,0.2,1.7
J. Robinson-Earl,Jeremiah Robinson-Earl,PF,OKC,17.6,"$4,000",4.4,20.11,8.3,5.3,0.9,0.5,0.3,0.8
D. Powell,Dwight Powell,C/PF,MIL,17.4,"$4,500",3.87,20.73,6.6,4.9,1.5,0.6,0.6,0.9
J. McLaughlin,Jordan McLaughlin,PG,MIN,17.4,"$3,500",4.97,19.53,6.4,2.3,4.1,1.0,0.1,1.2
J. McDaniels,Jalen McDaniels,PF,CHA,17.3,"$4,200",4.12,20.29,8.3,4,1.2,0.6,0.5,0.9
T. Frazier,Tim Frazier,PG,NO,17.1,"$3,500",4.89,18.84,7.2,2.3,3.9,0.7,0.2,1.4
J. Toscano-Anderson,Juan Toscano-Anderson,SF/PF,MEM,17.1,"$3,900",4.38,20.20,6.4,3.9,2.4,0.7,0.5,1.2
T. Gibson,Taj Gibson,C,WSH,17.0,"$4,000",4.25,19.97,5.2,5.2,0.9,0.6,1.0,0.6
T. Mann,Tre Mann,PG,OKC,16.9,"$4,000",4.23,19.08,10.1,2.4,1.3,0.7,0.3,1.0
M. Muscala,Mike Muscala,C,OKC,16.0,"$3,900",4.11,15.13,9.3,3.4,0.7,0.3,0.4,0.5
R. Lopez,Robin Lopez,C,NO,16.0,"$5,700",2.8,18.38,8.2,3.9,1.0,0.3,0.6,1.1
C. Bassey,Charles Bassey,C,ATL,16.0,"$3,500",4.56,14.27,5.7,5.1,0.7,0.3,1.0,0.8
T. Pinson,Theo Pinson,SG/SF,MIL,16.0,"$4,600",3.47,20.34,8.0,2.8,2.0,0.7,0.2,1.1
J. Hayes,Jaxson Hayes,PF,NO,15.8,"$3,500",4.52,16.09,7.0,4.3,0.7,0.4,0.7,0.7
W. Ellington,Wayne Ellington,SG,SA,15.5,"$3,800",4.08,28.16,8.6,2.3,1.5,0.7,0.2,0.8
J. Layman,Jake Layman,SF/PF,MIN,15.4,"$3,500",4.4,19.59,8.1,2.7,0.9,0.7,0.5,0.9
S. Brown,Sterling Brown,SG,MIL,15.3,"$4,400",3.47,20.07,7.0,3.8,1.4,0.6,0.2,0.8
K. Martin,Kelan Martin,SF/SG,HOU,14.7,"$3,600",4.08,16.81,8.0,3,1.0,0.5,0.3,0.8
O. Toppin,Obi Toppin,PF,WSH,14.7,"$5,000",2.94,17.12,6.9,3.7,0.9,0.4,0.5,0.7
J. Nwora,Jordan Nwora,PF/SF,MIL,14.7,"$6,900",2.13,16.76,7.3,3.6,0.9,0.5,0.4,1.0
D. Bertans,Davis Bertans,SF,WSH,14.7,"$4,100",3.58,19.53,9.1,2.3,0.8,0.5,0.2,0.5
T. Jones,Tyus Jones,PG,MEM,14.4,"$5,500",2.62,15.06,5.5,1.8,3.3,0.7,0.1,0.6
X. Tillman,Xavier Tillman,PF,MEM,14.2,"$4,400",3.24,15.09,5.4,3.7,1.2,0.6,0.5,0.7
G. Hill,George Hill,PG,MIL,14.2,"$3,900",3.64,20.62,6.8,2.4,2.2,0.6,0.1,0.9
T. Craig,Torrey Craig,SG,HOU,14.2,"$3,600",3.94,15.34,6.1,3.6,1.1,0.5,0.4,0.6
S. Mays,Skylar Mays,SG,ATL,14.2,"$3,500",4.05,16.03,7.8,2.1,1.9,0.5,0.1,0.8
K. Okpala,KZ Okpala,SF,DET,14.1,"$4,000",3.51,18.14,6.4,3,1.1,0.5,0.5,0.6
A. Brooks,Armoni Brooks,SG,HOU,13.9,"$4,900",2.83,15.74,7.8,2,1.5,0.5,0.2,0.7
I. Joe,Isaiah Joe,PG,ATL,13.8,"$3,600",3.83,20.51,7.7,2.1,1.3,0.6,0.2,0.8
J. Landale,Jock Landale,C,SA,13.6,"$3,700",3.68,11.96,6.3,3.4,0.9,0.3,0.6,0.8
J. Johnson,Jalen Johnson,SF,ATL,13.0,"$3,500",3.71,15.18,7.0,2.7,1.1,0.4,0.2,0.7
C. Chiozza,Chris Chiozza,PG,MEM,12.8,"$3,600",3.56,13.89,5.7,1.5,2.8,0.5,0.2,1.0
J. Pickett,Jamorko Pickett,SF,DET,12.6,"$3,500",3.6,14.00,6.5,2.3,1.1,0.5,0.3,0.7
T. Satoransky,Tomas Satoransky,PG,NO,12.6,"$3,600",3.49,14.92,4.8,1.8,3.2,0.5,0.1,1.0
H. Whiteside,Hassan Whiteside,C,MIN,12.4,"$5,000",2.48,10.25,4.7,4,0.4,0.2,0.8,0.7
I. Roby,Isaiah Roby,PF/C,OKC,12.3,"$3,500",3.52,13.00,5.9,3.1,1.0,0.4,0.3,0.9
J. Konchar,John Konchar,SG,MEM,12.0,"$3,800",3.16,14.03,4.6,3.1,1.2,0.6,0.2,0.5
Q. Grimes,Quentin Grimes,SG,WSH,12.0,"$5,600",2.14,16.23,7.0,1.9,1.2,0.5,0.1,0.9
L. Bolmaro,Leandro Bolmaro,SF,MIN,11.9,"$3,500",3.39,16.60,5.6,3.3,1.0,0.5,0.1,1.0
B. Forbes,Bryn Forbes,SG,SA,11.8,"$4,000",2.96,15.95,8.6,1.4,0.7,0.4,0.0,0.7
I. Thomas,Isaiah Thomas,PG,SA,11.7,"$5,000",2.35,15.17,6.7,1.4,1.7,0.5,0.1,1.0
A. Pokusevski,Aleksej Pokusevski,PF,OKC,11.6,"$4,000",2.91,13.00,5.1,2.9,1.1,0.3,0.5,1.0
L. Shamet,Landry Shamet,SG,OKC,11.6,"$3,800",3.06,15.93,7.1,1.4,1.3,0.4,0.1,0.6
J. Green,JaMychal Green,PF/C,CHA,11.5,"$4,200",2.74,12.30,5.4,3.1,0.6,0.4,0.3,0.6
I. Smith,Ish Smith,PG/SG,CHA,11.4,"$3,800",3,12.82,4.7,1.8,2.3,0.4,0.2,0.7
C. Brown,Charlie Brown Jr.,SF,MIL,11.2,"$3,800",2.95,15.33,5.8,1.8,1.3,0.5,0.2,0.8
A. Gill,Anthony Gill,PF,WSH,10.8,"$3,500",3.09,11.81,5.1,2.8,0.7,0.3,0.3,0.5
M. Brown,Moses Brown,C,MIL,10.8,"$4,600",2.34,10.04,3.9,3.9,0.2,0.3,0.5,0.5
D. Augustin,D.J. Augustin,PG/SG,HOU,10.7,"$4,400",2.43,12.43,5.5,1.1,2.5,0.3,0.0,0.8
D. Jordan,DeAndre Jordan,C,SA,10.5,"$4,100",2.57,10.22,3.5,3.6,0.6,0.2,0.6,0.6
F. Gillespie,Freddie Gillespie,PF,NO,9.9,"$4,400",2.25,11.16,3.6,2.9,0.4,0.3,0.6,0.5
A. Wiggins,Aaron Wiggins,SG,OKC,9.8,"$3,600",2.71,13.01,5.3,1.6,1.1,0.4,0.1,0.6
J. McLaughlin,JaQuori McLaughlin,PG,MIL,9.7,"$3,500",2.78,10.38,4.5,1.2,2.0,0.4,0.1,0.7
I. Jackson,Isaiah Jackson,PF,HOU,9.5,"$3,500",2.71,9.96,4.5,2.7,0.5,0.3,0.2,0.5
G. Bitadze,Goga Bitadze,C,HOU,9.3,"$3,500",2.66,8.00,3.7,2.3,0.5,0.2,0.6,0.3
A. Rivers,Austin Rivers,SG/PG,CHA,9.3,"$4,300",2.15,13.23,5.0,1.3,1.2,0.4,0.1,0.6
T. Antetokounmpo,Thanasis Antetokounmpo,SF/PF,MIL,9.2,"$3,900",2.36,12.33,3.5,2.8,0.9,0.4,0.2,0.8
M. Garrett,Marcus Garrett,SG,DET,9.1,"$3,700",2.45,10.03,4.6,1.5,1.1,0.3,0.2,0.5
B. Johnson,B.J. Johnson,SF,NO,8.8,"$3,900",2.24,10.11,4.5,2,0.5,0.3,0.2,0.4
T. Jones,Tre Jones,PG,SA,8.7,"$3,800",2.28,9.98,3.8,1.3,1.8,0.4,0.0,0.6
W. Selden Jr.,Wayne Selden Jr.,SG,WSH,8.4,"$3,600",2.34,10.47,4.6,1.2,1.2,0.3,0.1,0.6
J. Jones,Jemerrio Jones,PF,SA,8.0,"$3,500",2.3,9.91,4.0,1.7,0.6,0.3,0.2,0.4
Z. Nnaji,Zeke Nnaji,PF/C,CHA,8.0,"$3,700",2.15,10.01,4.2,2,0.3,0.2,0.2,0.3
W. Matthews,Wesley Matthews,SG,MIL,7.5,"$3,500",2.14,13.33,3.6,1.2,0.7,0.4,0.2,0.4
T. Murphy III,Trey Murphy III,SF,NO,7.4,"$3,500",2.12,10.12,3.8,1.6,0.6,0.3,0.1,0.4
M. Chriss,Marquese Chriss,PF,MIL,7.4,"$4,000",1.85,7.32,2.9,2.2,0.5,0.2,0.3,0.4
C. Kispert,Corey Kispert,SF,WSH,7.1,"$3,600",1.97,9.86,3.7,1.4,0.6,0.3,0.1,0.4
R. Hood,Rodney Hood,SG/SF,MIL,6.4,"$4,000",1.61,11.33,2.9,1.4,0.7,0.3,0.1,0.4
S. Ojeleye,Semi Ojeleye,SF,MIL,6.1,"$3,700",1.64,10.28,2.7,1.8,0.4,0.2,0.1,0.3
A. Nader,Abdel Nader,SF,OKC,5.2,"$3,500",1.47,5.98,2.6,1,0.3,0.2,0.2,0.3
