contest_name,crownAmount,gameType,id,entry_fee,entry_max,prizeAmount,start_time,total_entries,max_total_entries,draft_group
NBA $1500 Autumn Hoops Special (11-10) (Night),46750,Classic,117402620,85,1,1500,Wed 10:00PM,1,20,58799
NBA $1500 Autumn Hoops Special (11-10) (Night),83050,Classic,117394723,151,1,1500,Wed 10:00PM,3,11,58799
NBA $1500 Autumn Hoops Special (11-10) (Night),183150,Classic,117402621,333,1,1500,Wed 10:00PM,1,5,58799
NBA $6K Showtime [Single Entry] (Night),55000,Classic,117392697,100,1,6000,Wed 10:00PM,45,66,58799
NBA Showdown $6K Sharpshooter [20 Entry Max] (CHA vs GSW),1650,Showdown Captain Mode,117392713,3,20,6000,Wed 10:00PM,1819,2378,58804
NBA Showdown $6K All-Star [Single Entry] (CHA vs GSW),583000,Showdown Captain Mode,117392710,1060,1,6000,Wed 10:00PM,4,6,58804
NBA Showdown $3K And-One [20 Entry Max] (CHA vs GSW),550,Showdown Captain Mode,117488197,1,20,3000,Wed 10:00PM,606,3567,58804
NBA Showdown $4K Showtime [Single Entry] (CHA vs GSW),55000,Showdown Captain Mode,117392715,100,1,4000,Wed 10:00PM,27,44,58804
NBA Showdown $1500 Autumn Hoops Special (11-10) (CHA vs GSW),83050,Showdown Captain Mode,117394802,151,1,1500,Wed 10:00PM,3,11,58804
NBA Showdown $3K 3-Ball [Single Entry] (CHA vs GSW),165000,Showdown Captain Mode,117392709,300,1,3000,Wed 10:00PM,6,11,58804
NBA Showdown Satellite to $895 FBWC Qualifier (CHA vs GSW),50600,Showdown Captain Mode,117394795,92,1,895,Wed 10:00PM,2,11,58804
NBA Showdown $1500 Autumn Hoops Special (11-10) (CHA vs GSW),14300,Showdown Captain Mode,117402708,26,2,1500,Wed 10:00PM,7,67,58804
NBA Showdown $1500 Autumn Hoops Special (11-10) (CHA vs GSW),183150,Showdown Captain Mode,117402709,333,1,1500,Wed 10:00PM,1,5,58804
NBA Showdown $2K Pick and Roll [Single Entry] (CHA vs GSW),6600,Showdown Captain Mode,117392716,12,1,2000,Wed 10:00PM,124,196,58804
NBA $3K Ankle Breaker [2 Entry Max] (Night),27500,Classic,117392691,50,2,3000,Wed 10:00PM,47,68,58799
NBA $1.25K Quarter Jukebox [Just $0.25!] (Night),138,Classic,117490407,0,20,1250,Wed 10:00PM,68,5945,58799
NBA $3K Quarter Jukebox [Just $0.25!] (Night),138,Classic,117392696,0,20,3000,Wed 10:00PM,12362,14268,58799
NBA $3K 3-Ball [Single Entry] (Night),165000,Classic,117392692,300,1,3000,Wed 10:00PM,7,11,58799
NBA $4K All Star [Single Entry] (Must Fill) (Night),583000,Classic,117394264,1060,1,4000,Wed 10:00PM,2,4,58799
NBA $15K Showtime [Single Entry],55000,Classic,117485689,100,1,15000,Thu 7:00PM,0,166,58853
NBA $40K Showtime [Single Entry],55000,Classic,117485688,100,1,40000,Thu 7:00PM,1,444,58853
NBA $15K Mid Range Jumper [Single Entry],22000,Classic,117485691,40,1,15000,Thu 7:00PM,0,437,58853
NBA $30K Mid Range Jumper [Single Entry],22000,Classic,117485690,40,1,30000,Thu 7:00PM,1,874,58853
NBA Single Entry $5 Double Up,2750,Classic,117485708,5,1,12000,Thu 7:00PM,8,2758,58853
NBA GIANT Single Entry $25 Double Up,13750,Classic,117485717,25,1,20000,Thu 7:00PM,3,919,58853
NBA $5 Double Up,2750,Classic,117485709,5,55,8000,Thu 7:00PM,1,1839,58853
NBA $25 Double Up,13750,Classic,117485705,25,6,5000,Thu 7:00PM,0,229,58853
NBA Single Entry $10 Double Up,5500,Classic,117485706,10,1,15000,Thu 7:00PM,4,1724,58853
NBA Showdown $3K Triple Threat [3 Entry Max] (CHA vs GSW),18150,Showdown Captain Mode,117392712,33,3,3000,Wed 10:00PM,80,106,58804
NBA Showdown $2K Ankle Breaker [Single Entry] (CHA vs GSW),27500,Showdown Captain Mode,117392711,50,1,2000,Wed 10:00PM,33,45,58804
NBA Showdown $500 Quarter Jukebox [Just $0.25!] (CHA vs GSW),138,Showdown Captain Mode,117484855,0,20,500,Wed 10:00PM,1065,2378,58804
NBA Showdown $4K All Star [Single Entry] (Must Fill) (CHA vs GSW),583000,Showdown Captain Mode,117393636,1060,1,4000,Wed 10:00PM,2,4,58804
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (CHA vs GSW)",224400,Showdown Captain Mode,117393638,408,1,1500,Wed 10:00PM,3,4,58804
NBA Showdown $285 Triple Threat [Single Entry] (DAL vs SAS),18150,Showdown Captain Mode,117489702,33,1,285,Wed 8:30PM,9,10,58798
NBA Showdown $1500 Autumn Hoops Special (11-10) [Must Fill] (DAL vs SAS),291500,Showdown Captain Mode,117394147,530,1,1500,Wed 8:30PM,0,3,58798
NBA Showdown $1500 Autumn Hoops Special (11-10) [Must Fill] (DAL vs SAS),291500,Showdown Captain Mode,117394148,530,1,1500,Wed 8:30PM,0,3,58798
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (DAL vs SAS)",224400,Showdown Captain Mode,117394141,408,1,1500,Wed 8:30PM,1,4,58798
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (DAL vs SAS),146850,Showdown Captain Mode,117490438,267,1,1000,Wed 8:30PM,0,4,58798
NBA Tiers $25K Zone [$5K to 1st],2750,Tiers,117485721,5,150,25000,Thu 7:00PM,24,5945,58855
NBA Tiers $5K And-One,550,Tiers,117485723,1,20,5000,Thu 7:00PM,53,5945,58855
NBA Tiers $2.5K Hot Shot [3 Entry Max],1650,Tiers,117485722,3,3,2500,Thu 7:00PM,0,990,58855
NBA Tiers $1.5K High Five [Single Entry],2750,Tiers,117485727,5,1,1500,Thu 7:00PM,2,356,58855
NBA Tiers $2.2K Posterizer [Single Entry],82500,Tiers,117485719,150,1,2200,Thu 7:00PM,0,16,58855
NBA $40K Hall of Famer [$15K to 1st],1166000,Classic,117487694,2120,1,40000,Thu 7:00PM,0,20,58853
NBA $40K Thunderdome [Single Entry],2915000,Classic,117487690,5300,1,40000,Thu 7:00PM,0,8,58853
"NBA Satellite to $3,650 FBWC MEGAQual",202400,Classic,117487322,368,1,3650,Thu 7:00PM,0,11,58853
LAST SHOT: NBA Fantasy Football MEGA Millionaire Satellite (11-7),246400,Classic,117487999,448,1,4444,Thu 7:00PM,0,11,58853
NBA $2500 MEGA Millionaire Satellite,137500,Classic,117487332,250,1,2500,Thu 7:00PM,0,11,58853
NBA $10K Pick and Roll [Single Entry],6600,Classic,117485694,12,1,10000,Thu 7:00PM,2,980,58853
NBA $20K Pick and Roll [Single Entry],6600,Classic,117485693,12,1,20000,Thu 7:00PM,2,1960,58853
NBA $10K High Five [Single Entry],2750,Classic,117485696,5,1,10000,Thu 7:00PM,9,2378,58853
NBA $20K High Five [Single Entry],2750,Classic,117485695,5,1,20000,Thu 7:00PM,4,4756,58853
NBA $30K Excellent 8's [2x Min Cash],4400,Classic,117487699,8,132,30000,Thu 7:00PM,0,4411,58853
NBA $26K Jab Step [$5K to 1st],3300,Classic,117487700,6,150,26000,Thu 7:00PM,4,5098,58853
NBA $35K And-One [20 Entry Max],550,Classic,117487691,1,20,35000,Thu 7:00PM,41,41617,58853
NBA $22K Zone [$5K to 1st],2750,Classic,117487698,5,150,22000,Thu 7:00PM,0,5231,58853
NBA $15K All-Star [Single Entry],583000,Classic,117487688,1060,1,15000,Thu 7:00PM,0,15,58853
NBA $10K Hot Shot [3 Entry Max],1650,Classic,117485683,3,3,10000,Thu 7:00PM,3,3963,58853
NBA $10K Money Ball [Single Entry],183150,Classic,117485687,333,1,10000,Thu 7:00PM,0,33,58853
NBA Tiers $1.5K Quarter Jukebox [Just $0.25!] (Night),138,Tiers,117392706,0,20,1500,Wed 10:00PM,5512,7134,58800
NBA Tiers $750 Pick and Roll [Single Entry] (Night),6600,Tiers,117392707,12,1,750,Wed 10:00PM,48,73,58800
NBA Tiers $1K Ankle Breaker [Single Entry] (Night),27500,Tiers,117392700,50,1,1000,Wed 10:00PM,18,22,58800
NBA Tiers $500 Fast Break (Night),14850,Tiers,117392702,27,1,500,Wed 10:00PM,15,21,58800
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Tiers,117393516,880,1,2500,Wed 10:00PM,0,3,58800
NBA Showdown $15K Pull Up Jumper [$5K to 1st] (PHI vs DET),5500,Showdown Captain Mode,117485732,10,52,15000,Thu 7:00PM,2,1764,58856
NBA Showdown $3K And-One [20 Entry Max] (PHI vs DET),550,Showdown Captain Mode,117485734,1,20,3000,Thu 7:00PM,11,3567,58856
NBA Showdown $1.9K Posterizer [Single Entry] (PHI vs DET),82500,Showdown Captain Mode,117485729,150,1,1900,Thu 7:00PM,0,14,58856
NBA Showdown $1.35K 3-Ball [Single Entry] (PHI vs DET),165000,Showdown Captain Mode,117485728,300,1,1350,Thu 7:00PM,0,5,58856
NBA Showdown $1K Sharpshooter (PHI vs DET),1650,Showdown Captain Mode,117485733,3,11,1000,Thu 7:00PM,1,396,58856
NBA Showdown $15K Pull Up Jumper [$5K to 1st] (BOS vs MIA),5500,Showdown Captain Mode,117485751,10,52,15000,Thu 7:30PM,9,1764,58858
NBA Showdown $1.9K Posterizer [Single Entry] (BOS vs MIA),82500,Showdown Captain Mode,117485749,150,1,1900,Thu 7:30PM,0,14,58858
NBA Showdown $1K Sharpshooter (BOS vs MIA),1650,Showdown Captain Mode,117485752,3,11,1000,Thu 7:30PM,7,396,58858
NBA Showdown $1K High Five [Single Entry] (BOS vs MIA),2750,Showdown Captain Mode,117485755,5,1,1000,Thu 7:30PM,4,237,58858
NBA Showdown $2K And-One (BOS vs MIA),550,Showdown Captain Mode,117485748,1,20,2000,Thu 7:30PM,29,2378,58858
NBA $15K Pull Up Jumper [$5K to 1st] (Turbo),5500,Classic,117485741,10,52,15000,Thu 7:30PM,4,1764,58857
NBA $1.9K Posterizer [Single Entry] (Turbo),82500,Classic,117485740,150,1,1900,Thu 7:30PM,0,14,58857
NBA $1.35K 3-Ball [Single Entry] (Turbo),165000,Classic,117485739,300,1,1350,Thu 7:30PM,0,5,58857
NBA $1K Sharpshooter (Turbo),1650,Classic,117485742,3,11,1000,Thu 7:30PM,2,396,58857
NBA $1K High Five [Single Entry] (Turbo),2750,Classic,117485747,5,1,1000,Thu 7:30PM,2,237,58857
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (CHA vs GSW),146850,Showdown Captain Mode,117489819,267,1,1000,Wed 10:00PM,1,4,58804
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (CHA vs GSW),484000,Showdown Captain Mode,117393642,880,1,2500,Wed 10:00PM,1,3,58804
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (CHA vs GSW),484000,Showdown Captain Mode,117393643,880,1,2500,Wed 10:00PM,1,3,58804
NBA Showdown $1500 Autumn Hoops Special (11-10) [Must Fill] (CHA vs GSW),291500,Showdown Captain Mode,117393644,530,1,1500,Wed 10:00PM,1,3,58804
NBA Showdown $1500 Autumn Hoops Special (11-10) [Must Fill] (CHA vs GSW),291500,Showdown Captain Mode,117393645,530,1,1500,Wed 10:00PM,1,3,58804
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Tiers,117393517,880,1,2500,Wed 10:00PM,0,3,58800
NBA Tiers $1500 Autumn Hoops Special (11-10) [Must Fill] (Night),291500,Tiers,117393518,530,1,1500,Wed 10:00PM,0,3,58800
NBA Tiers $1500 Autumn Hoops Special (11-10) [Must Fill] (Night),291500,Tiers,117393519,530,1,1500,Wed 10:00PM,0,3,58800
NBA Tiers $4K All Star [Single Entry] (Must Fill) (Night),583000,Tiers,117393510,1060,1,4000,Wed 10:00PM,0,4,58800
"NBA Tiers $408 Winner Take All [$1.5K to 1st, Must Fill] (Night)",224400,Tiers,117393512,408,1,1500,Wed 10:00PM,0,4,58800
NBA In-Game $2K Pull Up Jumper (4Q CHA vs GSW),5500,In-Game Showdown (Q4),117421932,10,7,2000,Wed 11:20PM,34,235,58806
NBA In-Game $1K Showtime [Single Entry] (4Q CHA vs GSW),55000,In-Game Showdown (Q4),117421928,100,1,1000,Wed 11:20PM,2,11,58806
NBA In-Game $4K All Star [Single Entry] (Must Fill) (4Q CHA vs GSW),583000,In-Game Showdown (Q4),117422140,1060,1,4000,Wed 11:20PM,2,4,58806
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (4Q CHA vs GSW),146850,In-Game Showdown (Q4),117422141,267,1,1000,Wed 11:20PM,2,4,58806
NBA In-Game $400 Ankle Breaker [Single Entry] (4Q CHA vs GSW),27500,In-Game Showdown (Q4),117421934,50,1,400,Wed 11:20PM,2,9,58806
"NBA $408 Winner Take All [$1.5K to 1st, Must Fill] (Night)",224400,Classic,117394266,408,1,1500,Wed 10:00PM,3,4,58799
NBA Satellite to $895 FBWC Qualifier (Night),50600,Classic,117394716,92,1,895,Wed 10:00PM,2,11,58799
NBA $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Classic,117394270,880,1,2500,Wed 10:00PM,1,3,58799
NBA $2500 MEGA Millionaire Satellite [Must Fill] (Night),484000,Classic,117394271,880,1,2500,Wed 10:00PM,1,3,58799
NBA $1500 Autumn Hoops Special (11-10) [Must Fill] (Night),291500,Classic,117394272,530,1,1500,Wed 10:00PM,1,3,58799
NBA $1500 Autumn Hoops Special (11-10) [Must Fill] (Night),291500,Classic,117394273,530,1,1500,Wed 10:00PM,1,3,58799
NBA $267 Winner Take All [$1K to 1st] (Must Fill) (Night),146850,Classic,117489086,267,1,1000,Wed 10:00PM,1,4,58799
NBA Satellite to $307 FBWC Qualifier (Night),21450,Classic,117394715,39,1,307,Wed 10:00PM,3,9,58799
NBA Tiers $267 Winner Take All [$1K to 1st] (Must Fill) (Night),146850,Tiers,117393511,267,1,1000,Wed 10:00PM,3,4,58800
NBA Tiers Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (Night),4400,Tiers,117489828,8,1,36,Wed 10:00PM,0,5,58800
NBA Tiers Satellite to NAS 11-7 Title Race [Must Fill] (Night),59950,Tiers,117393514,109,1,400,Wed 10:00PM,0,4,58800
NBA $10K Sharpshooter,1650,Classic,117487689,3,20,10000,Thu 7:00PM,2,3963,58853
NBA $10K mini-MAX [150 Entry Max],1100,Classic,117485684,2,150,10000,Thu 7:00PM,3,5945,58853
NBA $2 Double Up,1100,Classic,117485711,2,20,8000,Thu 7:00PM,1,4597,58853
NBA $100 Double Up,55000,Classic,117485702,100,2,7000,Thu 7:00PM,0,77,58853
NBA Single Entry $50 Double Up,27500,Classic,117485703,50,1,5000,Thu 7:00PM,3,113,58853
NBA $12.5K And-One (Night),550,Classic,117485762,1,20,12500,Thu 10:00PM,25,14863,58859
NBA $5K High Five [Single Entry] (Night),2750,Classic,117485766,5,1,5000,Thu 10:00PM,13,1189,58859
NBA $5K Four Point Play [20 Entry Max] (Night),2200,Classic,117485761,4,20,5000,Thu 10:00PM,0,1486,58859
NBA $5K Triple Threat (Night),18150,Classic,117485760,33,5,5000,Thu 10:00PM,0,176,58859
NBA $6K All-Star [Single Entry] (Night),583000,Classic,117485758,1060,1,6000,Thu 10:00PM,0,6,58859
NBA In-Game $4K All Star [Single Entry] (Must Fill) (2H CHA vs GSW),583000,In-Game Showdown (H2),117422080,1060,1,4000,Wed 11:00PM,2,4,58805
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (2H CHA vs GSW),146850,In-Game Showdown (H2),117422081,267,1,1000,Wed 11:00PM,2,4,58805
NBA In-Game $400 Sharpshooter (2H CHA vs GSW),1650,In-Game Showdown (H2),117421809,3,4,400,Wed 11:00PM,26,158,58805
NBA In-Game $400 High Five [Single Entry] (2H CHA vs GSW),2750,In-Game Showdown (H2),117421815,5,1,400,Wed 11:00PM,10,95,58805
NBA In-Game $400 Fast Break [Single Entry] (2H CHA vs GSW),14850,In-Game Showdown (H2),117421811,27,1,400,Wed 11:00PM,1,17,58805
NBA $250 Double Up,137500,Classic,117485699,250,1,5000,Thu 7:00PM,0,22,58853
NBA Single Entry $50 Double Up,27500,Classic,117485714,50,1,5000,Thu 7:00PM,1,113,58853
NBA $8K Swish [Single Entry],220000,Classic,117485686,400,1,8000,Thu 7:00PM,0,22,58853
NBA $7K Buzzer Beater [3 Entry Max],11000,Classic,117485682,20,3,7000,Thu 7:00PM,0,411,58853
NBA $7.5K Pick and Pop [3 Entry Max],41250,Classic,117487897,75,3,7500,Thu 7:00PM,0,113,58853
NBA $7.5K mini-MAX [150 Entry Max],275,Classic,117485713,0,150,7500,Thu 7:00PM,17,17835,58853
NBA $7K Quarter Jukebox,138,Classic,117485685,0,20,7000,Thu 7:00PM,126,33293,58853
NBA Single Entry $50 Double Up,27500,Classic,117485715,50,1,5000,Thu 7:00PM,1,113,58853
NBA Single Entry $50 Double Up,27500,Classic,117485716,50,1,5000,Thu 7:00PM,1,113,58853
NBA Single Entry $100 Double Up,55000,Classic,117485700,100,1,5000,Thu 7:00PM,0,55,58853
NBA Tiers $8K Zone [$2K to 1st] (Night),2750,Tiers,117485771,5,57,8000,Thu 10:00PM,12,1902,58860
NBA Tiers $3K And-One [20 Entry Max] (Night),550,Tiers,117485769,1,20,3000,Thu 10:00PM,21,3567,58860
NBA Tiers $500 Sharpshooter (Night),1650,Tiers,117485772,3,5,500,Thu 10:00PM,2,198,58860
NBA Tiers $500 Pick and Roll [Single Entry] (Night),6600,Tiers,117485770,12,1,500,Thu 10:00PM,0,49,58860
NBA Tiers $500 Ankle Breaker [Single Entry] (Night),27500,Tiers,117485768,50,1,500,Thu 10:00PM,0,11,58860
NBA $5 Double Up,2750,Classic,117485710,5,34,5000,Thu 7:00PM,1,1149,58853
NBA $25 Double Up,13750,Classic,117485718,25,6,5000,Thu 7:00PM,0,229,58853
NBA $5K Fast Break [Single Entry],14850,Classic,117485692,27,1,5000,Thu 7:00PM,0,215,58853
NBA $5K Finger Roll [3 Entry Max],4400,Classic,117485712,8,3,5000,Thu 7:00PM,1,735,58853
NBA $4K Elbow Shot [Single Entry],1100,Classic,117485697,2,1,4000,Thu 7:00PM,5,2378,58853
NBA Showdown $7.5K And-One (OKC vs LAL),550,Showdown Captain Mode,117485780,1,20,7500,Thu 10:30PM,66,8917,58862
NBA Showdown $4K High Five [Single Entry] (OKC vs LAL),2750,Showdown Captain Mode,117485783,5,1,4000,Thu 10:30PM,12,951,58862
NBA Showdown $4K Sharpshooter (OKC vs LAL),1650,Showdown Captain Mode,117485779,3,20,4000,Thu 10:30PM,8,1585,58862
NBA Showdown $2K Pick and Roll [Single Entry] (OKC vs LAL),6600,Showdown Captain Mode,117485782,12,1,2000,Thu 10:30PM,4,196,58862
NBA Showdown $3K 3-Ball [Single Entry] (OKC vs LAL),165000,Showdown Captain Mode,117485776,300,1,3000,Thu 10:30PM,0,11,58862
NBA $4K Daily Dollar [Single Entry] ,550,Classic,117485698,1,1,4000,Thu 7:00PM,24,4756,58853
NBA $3K Ankle Breaker [2 Entry Max],27500,Classic,117485681,50,2,3000,Thu 7:00PM,0,68,58853
NBA Single Entry $100 Double Up,55000,Classic,117485701,100,1,4000,Thu 7:00PM,0,44,58853
NBA $50 Double Up,27500,Classic,117485704,50,2,3000,Thu 7:00PM,0,68,58853
NBA $10 Double Up,5500,Classic,117485707,10,6,2000,Thu 7:00PM,0,229,58853
NBA $3K Pick and Roll [Single Entry] (Night),6600,Classic,117485765,12,1,3000,Thu 10:00PM,4,294,58859
NBA $4K Showtime [Single Entry] (Night),55000,Classic,117485764,100,1,4000,Thu 10:00PM,0,44,58859
NBA $3K Ankle Breaker [2 Entry Max] (Night),27500,Classic,117485757,50,2,3000,Thu 10:00PM,0,68,58859
NBA $3K 3-Ball [Single Entry] (Night),165000,Classic,117485759,300,1,3000,Thu 10:00PM,0,11,58859
NBA $3K Quarter Jukebox [Just $0.25!] (Night),138,Classic,117485763,0,20,3000,Thu 10:00PM,44,14268,58859
NBA Tiers $2K Quarter Jukebox [Just $0.25!],138,Tiers,117485724,0,20,2000,Thu 7:00PM,89,9512,58855
NBA Tiers $750 Pick and Roll [Single Entry],6600,Tiers,117485726,12,1,750,Thu 7:00PM,0,73,58855
NBA Tiers $1K Ankle Breaker [Single Entry],27500,Tiers,117485720,50,1,1000,Thu 7:00PM,1,22,58855
NBA Tiers $1K Fast Break [Single Entry],14850,Tiers,117485725,27,1,1000,Thu 7:00PM,0,43,58855
NBA Tiers $2500 MEGA Millionaire Satellite [Must Fill],484000,Tiers,117487027,880,1,2500,Thu 7:00PM,0,3,58855
NBA Showdown $3K Triple Threat [3 Entry Max] (OKC vs LAL),18150,Showdown Captain Mode,117485778,33,3,3000,Thu 10:30PM,0,106,58862
NBA Showdown $3K Showtime [Single Entry] (OKC vs LAL),55000,Showdown Captain Mode,117485781,100,1,3000,Thu 10:30PM,0,33,58862
NBA Showdown $1.5K Ankle Breaker [Single Entry] (OKC vs LAL),27500,Showdown Captain Mode,117485777,50,1,1500,Thu 10:30PM,0,34,58862
NBA Showdown $1500 Autumn Hoops Special (11-10) (OKC vs LAL),83050,Showdown Captain Mode,117487662,151,1,1500,Thu 10:30PM,0,11,58862
NBA Showdown $2K Quarter Jukebox [Just $0.25!] (OKC vs LAL),138,Showdown Captain Mode,117485775,0,20,2000,Thu 10:30PM,124,9512,58862
NBA $1500 Autumn Hoops Special (11-10),9350,Classic,117487918,17,3,1500,Thu 7:00PM,0,103,58853
NBA $1500 Autumn Hoops Special (11-10),46750,Classic,117487919,85,1,1500,Thu 7:00PM,0,20,58853
NBA Satellite to $895 FBWC Qualifier,50600,Classic,117487321,92,1,895,Thu 7:00PM,0,11,58853
NBA $1500 Autumn Hoops Special (11-10),14300,Classic,117487333,26,2,1500,Thu 7:00PM,0,67,58853
NBA $1500 Autumn Hoops Special (11-10),83050,Classic,117487334,151,1,1500,Thu 7:00PM,0,11,58853
NBA $1500 Autumn Hoops Special (11-10),183150,Classic,117487920,333,1,1500,Thu 7:00PM,0,5,58853
NBA $2500 MEGA Millionaire Satellite [Must Fill],484000,Classic,117486218,880,1,2500,Thu 7:00PM,0,3,58853
NBA $2500 MEGA Millionaire Satellite [Must Fill],484000,Classic,117486219,880,1,2500,Thu 7:00PM,0,3,58853
NBA $1500 Autumn Hoops Special (11-10) [Must Fill],291500,Classic,117486220,530,1,1500,Thu 7:00PM,0,3,58853
NBA $1500 Autumn Hoops Special (11-10) [Must Fill],291500,Classic,117486221,530,1,1500,Thu 7:00PM,0,3,58853
NBA $2K And-One (Turbo),550,Classic,117485738,1,20,2000,Thu 7:30PM,14,2378,58857
NBA $500 Pick and Roll [Single Entry] (Turbo),6600,Classic,117485746,12,1,500,Thu 7:30PM,0,49,58857
NBA $1K Triple Threat (Turbo),18150,Classic,117485745,33,1,1000,Thu 7:30PM,0,35,58857
NBA $750 Ankle Breaker [Single Entry] (Turbo),27500,Classic,117485744,50,1,750,Thu 7:30PM,0,17,58857
