abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
B. Hield,Buddy Hield,SG/SF,LAL,23.3,"$5,800",4.02,24.51,14.0,3.6,2.2,0.7,0.3,1.3
R. Covington,Robert Covington,PF/SF,DET,23.2,"$5,500",4.22,31.14,8.0,5,1.8,1.3,1.2,1.0
I. Quickley,Immanuel Quickley,SG/PG,NY,23.2,"$4,100",5.66,24.95,14.2,2.7,2.9,0.7,0.2,1.3
B. Brown,Bruce Brown Jr.,SG,NY,23.2,"$4,700",4.93,27.91,9.4,6.2,1.7,1.1,0.5,1.0
I. Stewart,Isaiah Stewart,PF,DET,23.1,"$5,000",4.61,29.04,7.0,7.1,1.3,0.7,1.6,1.3
L. Nance Jr.,Larry Nance Jr.,PF/SF,DET,22.8,"$5,100",4.47,25.26,8.6,5.8,2.5,1.1,0.5,1.3
J. Crowder,Jae Crowder,PF/SF,GS,22.5,"$4,800",4.69,30.36,9.4,5.2,2.3,1.0,0.5,1.1
M. Robinson,Mitchell Robinson,C,NY,22.4,"$5,100",4.39,24.42,7.4,7.3,0.7,0.7,1.3,0.8
N. Noel,Nerlens Noel,C,NY,22.2,"$4,900",4.52,24.11,5.5,6.3,0.8,1.0,2.0,1.1
B. Clarke,Brandon Clarke,PF,MEM,21.7,"$4,600",4.72,20.77,9.7,5,1.6,0.7,0.7,0.6
T. Horton-Tucker,Talen Horton-Tucker,SG/SF,LAL,21.3,"$5,300",4.02,28.87,8.9,3.7,3.3,1.2,0.4,1.8
C. Payne,Cameron Payne,PG/SG,GS,21.3,"$4,700",4.53,19.97,10.2,2.7,4.1,0.7,0.3,1.3
O. Porter,Otto Porter,SF/PF,GS,21.0,"$4,600",4.57,22.97,9.5,5.6,1.8,0.7,0.3,0.9
D. Smith,Dennis Smith,PG,DET,20.9,"$3,500",5.98,21.09,8.2,2.7,4.2,1.0,0.6,1.6
M. Monk,Malik Monk,SG,LAL,20.8,"$4,800",4.34,31.71,11.5,3.3,2.7,0.8,0.2,1.7
K. Hayes,Killian Hayes,PG,DET,20.8,"$4,700",4.42,27.13,7.0,3.2,5.1,1.2,0.4,2.5
P. Mills,Patrick Mills,SG/PG,NY,20.7,"$4,900",4.23,31.18,12.4,2.2,2.8,0.8,0.1,1.2
S. Adams,Steven Adams,C,MEM,20.6,"$5,500",3.74,23.62,5.7,7.7,2.1,0.7,0.6,1.4
J. McGee,JaVale McGee,C,GS,20.5,"$5,400",3.79,16.15,8.8,6,0.9,0.4,1.1,1.4
F. Jackson,Frank Jackson,PG,DET,20.1,"$4,200",4.79,23.32,14.4,2.3,1.3,0.6,0.1,1.1
C. Metu,Chimezie Metu,C,LAL,20.1,"$4,100",4.9,20.54,9.4,5.3,1.1,0.6,0.7,1.2
M. Harkless,Maurice Harkless,SF/PF,LAL,20.0,"$3,600",5.56,30.23,8.9,4,1.4,1.0,0.7,0.9
D. Mitchell,Davion Mitchell,PG,LAL,19.8,"$4,000",4.96,23.87,10.0,2.7,3.2,0.8,0.2,1.2
C. Joseph,Cory Joseph,PG,DET,19.8,"$4,600",4.3,21.64,9.8,2.3,3.4,0.9,0.2,1.2
M. Bagley III,Marvin Bagley III,PF/C,LAL,19.6,"$4,000",4.9,19.73,10.5,5.8,0.7,0.4,0.3,1.0
D. Bembry,DeAndre Bembry,SG/SF,NY,19.6,"$3,900",5.02,26.57,7.5,4.2,2.3,1.2,0.5,1.5
J. Toscano-Anderson,Juan Toscano-Anderson,SF/PF,GS,19.5,"$4,300",4.54,22.98,6.5,4.6,3.0,0.8,0.6,1.2
C. Anthony,Carmelo Anthony,SF/PF,LAL,19.5,"$4,900",3.98,26.70,10.3,3.3,1.3,0.8,0.6,0.9
K. Looney,Kevon Looney,C/PF,GS,18.5,"$4,500",4.11,21.73,5.2,6.4,2.0,0.5,0.6,0.7
S. Mykhailiuk,Sviatoslav Mykhailiuk,SG,MEM,16.7,"$4,800",3.48,20.54,9.1,2.7,1.7,0.8,0.2,1.2
C. Johnson,Cameron Johnson,SF,GS,16.6,"$3,900",4.26,23.60,8.1,3.3,1.5,0.7,0.3,0.7
J. Johnson,James Johnson,SF/PF,NY,15.6,"$4,700",3.31,19.10,6.1,3.4,1.6,0.7,0.6,0.9
T. Lyles,Trey Lyles,PF,DET,15.5,"$3,800",4.08,16.03,8.2,4.1,0.8,0.4,0.2,0.6
H. Diallo,Hamidou Diallo,SG/SF,DET,15.5,"$4,800",3.22,14.06,8.5,3.1,1.1,0.5,0.3,0.8
C. Zeller,Cody Zeller,C,DET,15.2,"$3,600",4.23,14.34,6.6,4.6,1.2,0.4,0.3,0.8
D. Banton,Dalano Banton,PF,MEM,14.1,"$3,900",3.62,15.71,6.6,2.4,2.1,0.6,0.3,1.2
D. Jordan,DeAndre Jordan,C,LAL,13.6,"$4,100",3.31,15.22,3.7,5.1,0.9,0.3,0.8,0.9
G. Payton II,Gary Payton II,SG,GS,13.3,"$4,400",3.01,13.95,6.1,2.8,1.2,0.8,0.1,0.7
T. Snell,Tony Snell,SF/SG,DET,13.2,"$3,500",3.76,22.27,6.3,2.6,1.5,0.4,0.3,0.6
O. Toppin,Obi Toppin,PF,NY,13.0,"$4,200",3.1,14.96,6.2,3.2,0.8,0.4,0.4,0.6
M. Flynn,Malachi Flynn,PG/SG,MEM,12.9,"$3,500",3.68,14.41,5.9,1.9,2.2,0.6,0.1,0.7
D. Howard,Dwight Howard,C,LAL,12.3,"$4,300",2.85,11.98,3.3,5.1,0.5,0.4,0.6,0.9
J. Culver,Jarrett Culver,SF/SG,MEM,12.2,"$3,500",3.47,14.90,6.4,2.8,1.0,0.4,0.2,0.9
N. Bjelica,Nemanja Bjelica,PF,GS,11.8,"$4,100",2.87,12.80,5.1,2.9,1.4,0.4,0.2,0.7
Y. Watanabe,Yuta Watanabe,SG,MEM,11.6,"$4,000",2.91,13.46,4.7,3.1,0.8,0.4,0.4,0.4
L. Shamet,Landry Shamet,SG,GS,11.0,"$3,800",2.9,14.89,6.6,1.3,1.3,0.4,0.1,0.6
B. McLemore,Ben McLemore,SG/PG,DET,10.9,"$3,500",3.13,15.06,7.0,1.7,0.8,0.4,0.1,0.8
T. Thompson,Tristan Thompson,C/PF,LAL,10.2,"$4,200",2.43,10.90,3.9,3.8,0.5,0.2,0.3,0.5
P. Millsap,Paul Millsap,PF/C,NY,10.0,"$3,500",2.86,10.72,4.1,2.6,0.8,0.4,0.3,0.5
C. Thomas,Cameron Thomas,SG,NY,9.5,"$3,800",2.5,13.09,5.0,1.5,1.0,0.4,0.2,0.6
T. Davis,Terence Davis II,SG/SF,LAL,9.3,"$3,800",2.43,10.33,5.5,1.5,0.7,0.4,0.1,0.6
Z. Williams,Ziaire Williams,SF,MEM,9.1,"$3,700",2.45,13.17,4.9,1.5,0.7,0.4,0.2,0.5
J. Carter,Jevon Carter,PG/SG,NY,8.7,"$3,900",2.24,11.85,4.0,1.4,1.1,0.4,0.2,0.4
W. Ellington,Wayne Ellington,SG,LAL,7.5,"$3,600",2.08,13.06,4.3,1.1,0.7,0.3,0.1,0.4
J. Kuminga,Jonathan Kuminga,SF,GS,6.9,"$3,600",1.91,8.02,3.1,1.6,0.5,0.3,0.2,0.4
C. Chiozza,Chris Chiozza,PG,GS,6.5,"$3,500",1.85,7.09,2.7,0.7,1.5,0.3,0.1,0.5
L. Garza,Luka Garza,C,DET,5.2,"$3,700",1.41,5.00,2.8,1.3,0.3,0.1,0.1,0.2
G. Brown,Greg Brown,SG,DET,5.1,"$3,500",1.45,5.02,2.2,1.4,0.4,0.1,0.2,0.3
T. Watford,Trendon Watford,PF,DET,4.6,"$3,500",1.33,5.31,2.3,1.2,0.4,0.1,0.1,0.3
C. Elleby,C.J. Elleby,SF,DET,3.9,"$3,500",1.12,5.06,2.0,0.9,0.3,0.1,0.1,0.2
A. Reaves,Austin Reaves,SG,LAL,2.6,"$3,600",0.71,5.13,1.4,0.5,0.3,0.1,0.0,0.2
E. Payton,Elfrid Payton,PG,GS,0.8,"$3,500",0.23,0.99,0.5,0.1,0.2,0.0,0.0,0.1
S. Lee,Saben Lee,PG,DET,0.6,"$4,300",0.13,0.59,0.3,0.1,0.1,0.0,0.0,0.0
K. Edwards,Kessler Edwards,SF,NY,0.4,"$3,500",0.12,0.85,0.3,0.1,0.0,0.0,0.0,0.0
R. Rondo,Rajon Rondo,PG,LAL,0.4,"$4,100",0.09,0.57,0.1,0.1,0.1,0.0,0.0,0.0
A. Len,Alex Len,C/PF,LAL,0.2,"$4,300",0.05,0.31,0.1,0.1,0.0,0.0,0.0,0.0
K. Bazemore,Kent Bazemore,SF/SG,LAL,0.2,"$3,700",0.06,0.58,0.1,0.1,0.0,0.0,0.0,0.0
D. Sharpe,Day'Ron Sharpe,PF,NY,0.2,"$3,500",0.06,0.30,0.1,0.1,0.0,0.0,0.0,0.0
J. Smith,Jalen Smith,PF/C,GS,0.2,"$3,500",0.06,0.24,0.1,0.1,0.0,0.0,0.0,0.0
C. Hutchison,Chandler Hutchison,SF,GS,0.2,"$3,500",0.06,0.32,0.1,0.1,0.0,0.0,0.0,0.0
J. Champagnie,Justin Champagnie,SF,MEM,0.1,"$3,500",0.03,0.26,0.1,0,0.0,0.0,0.0,0.0
M. Moody,Moses Moody,SG,GS,0.1,"$3,500",0.03,0.23,0.1,0,0.0,0.0,0.0,0.0
J. Jackson,Josh Jackson,SG,DET,0.1,"$4,000",0.03,0.10,0.1,0,0.0,0.0,0.0,0.0
I. Wainright,Ish Wainright,SF,GS,0.1,"$3,500",0.03,0.32,0.1,0,0.0,0.0,0.0,0.0
K. Walker,Kemba Walker,PG,NY,0.0,"$5,000",0,0.05,0.0,0,0.0,0.0,0.0,0.0
T. Gibson,Taj Gibson,C,NY,0.0,"$3,800",0,0.01,0.0,0,0.0,0.0,0.0,0.0
B. Griffin,Blake Griffin,PF/C,NY,0.0,"$4,100",0,0.08,0.0,0,0.0,0.0,0.0,0.0
W. Selden Jr.,Wayne Selden Jr.,SG,NY,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
K. Knox,Kevin Knox,SF/PF,NY,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
Q. Grimes,Quentin Grimes,SG,NY,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
N. Claxton,Nicolas Claxton,C/PF,NY,0.0,"$3,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
L. Samanic,Luka Samanic,PF,NY,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
Y. Pons,Yves Pons,SF,MEM,0.0,"$3,500",0,0.02,0.0,0,0.0,0.0,0.0,0.0
S. Aldama,Santi Aldama,PF,MEM,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
C. Boucher,Chris Boucher,C/PF,MEM,0.0,"$4,900",0,0.03,0.0,0,0.0,0.0,0.0,0.0
K. Birch,Khem Birch,C/PF,MEM,0.0,"$4,700",0,0.00,0.0,0,0.0,0.0,0.0,0.0
M. McBride,Miles McBride,PG,NY,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
I. Bonga,Isaac Bonga,PF,MEM,0.0,"$3,500",0,0.14,0.0,0,0.0,0.0,0.0,0.0
J. Konchar,John Konchar,SG,MEM,0.0,"$3,700",0,0.06,0.0,0,0.0,0.0,0.0,0.0
K. Tillie,Killian Tillie,PF,MEM,0.0,"$3,500",0,0.09,0.0,0,0.0,0.0,0.0,0.0
X. Tillman,Xavier Tillman,PF,MEM,0.0,"$3,900",0,0.02,0.0,0,0.0,0.0,0.0,0.0
D. Johnson,David Johnson,SF,MEM,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Dowtin,Jeff Dowtin,PG,GS,0.0,"$3,500",0,0.07,0.0,0,0.0,0.0,0.0,0.0
I. Livers,Isaiah Livers,PF,DET,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
K. Blevins,Keljin Blevins,PG/SG,DET,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
N. Little,Nassir Little,SF,DET,0.0,"$4,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Pickett,Jamorko Pickett,SF,DET,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Iguodala,Andre Iguodala,SF/SG,GS,0.0,"$3,900",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Lee,Damion Lee,SG,GS,0.0,"$4,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Nader,Abdel Nader,SF,GS,0.0,"$3,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
R. McGruder,Rodney McGruder,SG,DET,0.0,"$3,500",0,0.05,0.0,0,0.0,0.0,0.0,0.0
N. Powell,Norman Powell,SF/SG,DET,0.0,"$5,200",0,0.00,0.0,0,0.0,0.0,0.0,0.0
D. Jones,Damian Jones,C,LAL,0.0,"$3,500",0,0.08,0.0,0,0.0,0.0,0.0,0.0
H. Barnes,Harrison Barnes,SF/PF,LAL,0.0,"$7,300",0,0.00,0.0,0,0.0,0.0,0.0,0.0
A. Bradley,Avery Bradley,SG,LAL,0.0,"$4,000",0,0.00,0.0,0,0.0,0.0,0.0,0.0
L. King,Louis King,SF/PF,LAL,0.0,"$3,800",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Ramsey,Jahmi'us Ramsey,PG,LAL,0.0,"$3,500",0,0.04,0.0,0,0.0,0.0,0.0,0.0
D. Lillard,Damian Lillard,PG,DET,0.0,"$8,600",0,0.00,0.0,0,0.0,0.0,0.0,0.0
N. Queta,Neemias Queta,C,LAL,0.0,"$3,500",0,0.00,0.0,0,0.0,0.0,0.0,0.0
J. Sims,Jericho Sims,C,NY,0.0,"$3,500",0,0.01,0.0,0,0.0,0.0,0.0,0.0
