contest_name,crownAmount,gameType,id,entry_fee,entry_max,prizeAmount,start_time,total_entries,max_total_entries,draft_group
NBA Tiers $12K Zone [$2K to 1st] (Night),2750,Tiers,120118021,5,85,12000,Wed 10:00PM,0,2853,60518
NBA Tiers $4K And-One (Night),550,Tiers,120118019,1,20,4000,Wed 10:00PM,1,4756,60518
NBA Tiers $1K Sharpshooter (Night),1650,Tiers,120118022,3,11,1000,Wed 10:00PM,0,396,60518
NBA Tiers $750 Pick and Roll [Single Entry] (Night),6600,Tiers,120118025,12,1,750,Wed 10:00PM,0,73,60518
NBA Tiers $1K Ankle Breaker [Single Entry] (Night),27500,Tiers,120118018,50,1,1000,Wed 10:00PM,0,22,60518
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (BKN vs DAL),146850,Showdown Captain Mode,120116530,267,1,1000,Tue 7:30PM,0,4,60329
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (BKN vs DAL),99550,Showdown Captain Mode,120057140,181,1,500,Tue 7:30PM,0,3,60329
NBA Showdown Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (BKN vs DAL),4400,Showdown Captain Mode,120057135,8,1,36,Tue 7:30PM,0,5,60329
NBA $100 Winner Take All [$460 to 1st] (Must Fill),55000,Classic,120115973,100,1,460,Tue 7:30PM,2,5,60325
NBA $400 Dime Time [Just $0.10!],55,Classic,120114411,0,20,400,Tue 7:30PM,3824,4756,60325
NBA Satellite to $307 FBWC Qualifier,21450,Classic,120112564,39,1,307,Tue 7:30PM,3,9,60325
NBA Satellite to $140 FBWC Qualifier,1100,Classic,120057778,2,2,140,Tue 7:30PM,46,83,60325
NBA SUPERSAT to 12-11 $25 UFC 269 Special [4x],2750,Classic,120057807,5,1,100,Tue 7:30PM,19,23,60325
NBA Showdown $12.5K And-One (BOS vs LAC),550,Showdown Captain Mode,120118032,1,20,12500,Wed 10:30PM,3,14863,60520
NBA Showdown $6K High Five [Single Entry] (BOS vs LAC),2750,Showdown Captain Mode,120118035,5,1,6000,Wed 10:30PM,2,1426,60520
NBA Showdown $5K Sharpshooter [20 Entry Max] (BOS vs LAC),1650,Showdown Captain Mode,120118031,3,20,5000,Wed 10:30PM,0,1981,60520
NBA Showdown $5K Showtime [Single Entry] (BOS vs LAC),55000,Showdown Captain Mode,120118033,100,1,5000,Wed 10:30PM,0,55,60520
NBA Showdown $6K All-Star [Single Entry] (BOS vs LAC),583000,Showdown Captain Mode,120118029,1060,1,6000,Wed 10:30PM,0,6,60520
NBA Showdown $10K Pull Up Jumper [$2K to 1st] (MIL vs MIA),5500,Showdown Captain Mode,120117977,10,35,10000,Wed 7:30PM,1,1176,60514
NBA Showdown $1.5K Posterizer [Single Entry] (MIL vs MIA),82500,Showdown Captain Mode,120117978,150,1,1500,Wed 7:30PM,0,11,60514
NBA Showdown $500 Sharpshooter (MIL vs MIA),1650,Showdown Captain Mode,120117980,3,5,500,Wed 7:30PM,0,198,60514
NBA Showdown $500 High Five [Single Entry] (MIL vs MIA),2750,Showdown Captain Mode,120117986,5,1,500,Wed 7:30PM,0,118,60514
NBA Showdown $1.5K And-One [20 Entry Max] (MIL vs MIA),550,Showdown Captain Mode,120117981,1,20,1500,Wed 7:30PM,0,1783,60514
NBA $10K Pull Up Jumper [$2K to 1st] (Turbo),5500,Classic,120117968,10,35,10000,Wed 7:30PM,0,1176,60513
NBA $1.5K Posterizer [Single Entry] (Turbo),82500,Classic,120117969,150,1,1500,Wed 7:30PM,0,11,60513
NBA $500 Sharpshooter (Turbo),1650,Classic,120117971,3,5,500,Wed 7:30PM,0,198,60513
NBA $500 High Five [Single Entry] (Turbo),2750,Classic,120117976,5,1,500,Wed 7:30PM,0,118,60513
NBA $1.5K And-One [20 Entry Max] (Turbo),550,Classic,120117972,1,20,1500,Wed 7:30PM,1,1783,60513
NBA Showdown $10K Pull Up Jumper [$2K to 1st] (DAL vs MEM),5500,Showdown Captain Mode,120117996,10,35,10000,Wed 8:00PM,0,1176,60516
NBA Showdown $1.5K Posterizer [Single Entry] (DAL vs MEM),82500,Showdown Captain Mode,120117997,150,1,1500,Wed 8:00PM,0,11,60516
NBA Showdown $500 High Five [Single Entry] (DAL vs MEM),2750,Showdown Captain Mode,120118004,5,1,500,Wed 8:00PM,1,118,60516
NBA Showdown $500 Sharpshooter (DAL vs MEM),1650,Showdown Captain Mode,120117999,3,5,500,Wed 8:00PM,0,198,60516
NBA Showdown $1.5K And-One [20 Entry Max] (DAL vs MEM),550,Showdown Captain Mode,120118000,1,20,1500,Wed 8:00PM,0,1783,60516
NBA $10K Pull Up Jumper [$2K to 1st] (Turbo),5500,Classic,120117987,10,35,10000,Wed 8:00PM,0,1176,60515
NBA $1.5K Posterizer [Single Entry] (Turbo),82500,Classic,120117988,150,1,1500,Wed 8:00PM,0,11,60515
NBA $500 Sharpshooter (Turbo),1650,Classic,120117990,3,5,500,Wed 8:00PM,0,198,60515
NBA $500 High Five [Single Entry] (Turbo),2750,Classic,120117995,5,1,500,Wed 8:00PM,0,118,60515
NBA $1.5K And-One [20 Entry Max] (Turbo),550,Classic,120117991,1,20,1500,Wed 8:00PM,0,1783,60515
NBA In-Game $1K Pull Up Jumper (4Q BOS vs LAL),5500,In-Game Showdown (Q4),120056562,10,3,1000,Tue 11:20PM,8,117,60335
NBA In-Game $100 Winner Take All [$450 to 1st] (4Q BOS vs LAL),55000,In-Game Showdown (Q4),120056565,100,1,450,Tue 11:20PM,0,5,60335
NBA In-Game $4K All Star [Single Entry] (Must Fill) (4Q BOS vs LAL),583000,In-Game Showdown (Q4),120057634,1060,1,4000,Tue 11:20PM,0,4,60335
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (4Q BOS vs LAL),146850,In-Game Showdown (Q4),120057635,267,1,1000,Tue 11:20PM,0,4,60335
