abbrev_name,full_name,pos,team,fp,salary,value,min,pts,reb,ast,stl,blk,to
L. Nance Jr.,Larry Nance Jr.,PF/SF,TOR,14.8,"$4,000",3.71,18.84,4.5,4.2,1.8,0.8,0.4,1.0
C. Joseph,Cory Joseph,PG,SAC,14.6,"$3,800",3.84,17.75,6.4,1.9,2.8,0.7,0.2,1.0
J. Green,Javonte Green,SG/SF,CHI,14.5,"$3,700",3.92,21.19,5.8,3.8,0.9,0.9,0.3,0.8
S. Mykhailiuk,Sviatoslav Mykhailiuk,SG,TOR,14.5,"$4,000",3.63,19.34,7.9,2.5,1.6,0.7,0.1,1.2
J. Robinson-Earl,Jeremiah Robinson-Earl,PF,MIA,14.3,"$4,500",3.18,18.20,6.4,4.2,0.7,0.5,0.4,0.9
C. Kispert,Corey Kispert,SF,NO,14.3,"$3,600",3.96,16.96,6.7,3,1.3,0.5,0.4,0.7
F. Ntilikina,Frank Ntilikina,PG,DEN,14.1,"$3,600",3.93,19.33,6.8,2.2,1.6,0.9,0.2,1.0
D. Jones Jr.,Derrick Jones Jr.,SG/SF,CHI,14.1,"$4,000",3.53,19.19,5.7,3.3,0.7,0.5,0.8,0.5
A. Dosunmu,Ayo Dosunmu,SG,CHI,14.1,"$3,600",3.92,17.14,7.0,2.5,1.8,0.6,0.2,1.0
C. Zeller,Cody Zeller,C,TOR,14.0,"$3,800",3.67,15.59,4.7,5,1.3,0.4,0.3,0.8
R. Rondo,Rajon Rondo,PG,CHI,13.5,"$4,200",3.22,15.84,4.5,2.2,3.6,0.7,0.1,1.4
T. Craig,Torrey Craig,SG,IND,13.4,"$3,700",3.63,15.29,5.4,3.6,1.0,0.5,0.4,0.5
A. Bradley,Avery Bradley,SG,CHI,13.3,"$3,600",3.68,24.56,6.1,2.3,1.6,0.8,0.2,1.0
C. Okeke,Chuma Okeke,PF,ORL,13.1,"$4,100",3.19,15.49,5.9,2.6,1.3,0.6,0.3,0.6
T. Jones,Tyus Jones,PG,HOU,13.0,"$3,600",3.62,13.94,5.1,1.6,2.8,0.7,0.1,0.6
T. Jerome,Ty Jerome,SG,MIA,12.9,"$3,500",3.67,15.74,6.5,1.8,2.2,0.5,0.1,0.9
J. Hayes,Jaxson Hayes,PF,NO,12.8,"$3,700",3.45,12.73,5.4,3.5,0.5,0.4,0.6,0.6
R. Bullock,Reggie Bullock,SG,DEN,12.7,"$3,700",3.42,20.01,7.1,2.3,1.0,0.5,0.1,0.5
C. Martin,Caleb Martin,SG/SF,MIA,12.6,"$3,800",3.33,16.10,5.0,2.7,1.4,0.7,0.3,0.7
D. Wright,Delon Wright,PG/SG,ORL,12.3,"$3,600",3.42,13.40,4.8,2.1,2.0,0.7,0.2,0.7
A. Pokusevski,Aleksej Pokusevski,PF,MIA,12.2,"$3,800",3.2,15.47,4.9,3.3,1.2,0.4,0.5,1.2
F. Jackson,Frank Jackson,PG,SAC,12.1,"$3,800",3.17,15.98,7.7,1.8,1.0,0.5,0.0,0.8
M. Strus,Max Strus,SG,MIA,11.7,"$3,600",3.25,17.13,7.0,1.7,0.9,0.5,0.1,0.5
R. Langford,Romeo Langford,SG,BOS,11.7,"$3,600",3.24,20.13,5.7,2.4,1.0,0.5,0.3,0.8
L. Shamet,Landry Shamet,SG,PHX,11.6,"$3,800",3.05,16.91,6.9,1.5,1.4,0.4,0.1,0.7
L. Garza,Luka Garza,C,SAC,11.5,"$3,500",3.28,11.33,5.2,3.2,0.7,0.3,0.4,0.7
D. House Jr.,Danuel House Jr.,SF,HOU,10.7,"$3,600",2.97,12.10,5.9,1.9,1.0,0.3,0.2,0.5
K. Lewis Jr.,Kira Lewis Jr.,PG,NO,10.4,"$3,500",2.97,13.49,5.0,1.2,1.9,0.5,0.1,0.7
N. Little,Nassir Little,SF,TOR,10.2,"$4,800",2.13,15.36,4.1,3.1,0.6,0.3,0.4,0.6
T. Murphy III,Trey Murphy III,SF,NO,9.9,"$3,700",2.68,15.01,5.0,2.1,0.8,0.4,0.2,0.6
T. Mann,Tre Mann,PG,MIA,9.5,"$3,800",2.5,11.52,4.8,1.5,1.2,0.4,0.2,0.7
O. Toppin,Obi Toppin,PF,IND,9.3,"$4,000",2.33,11.04,4.4,2.3,0.5,0.3,0.3,0.4
J. Lamb,Jeremy Lamb,SG/SF,IND,9.3,"$3,500",2.65,10.18,4.7,1.7,0.7,0.4,0.2,0.3
N. Marshall,Naji Marshall,SF,NO,9.3,"$3,500",2.65,10.90,3.5,2.3,1.2,0.4,0.2,0.6
G. Williams,Grant Williams,PF,BOS,9.2,"$3,700",2.48,14.53,3.8,2.3,0.8,0.4,0.3,0.7
X. Tillman,Xavier Tillman,C/PF,HOU,9.1,"$3,600",2.54,10.00,3.5,2.4,0.7,0.4,0.3,0.4
I. Quickley,Immanuel Quickley,SG/PG,IND,8.8,"$3,900",2.26,9.50,5.3,1.1,1.0,0.3,0.1,0.5
G. Dieng,Gorgui Dieng,C,ORL,8.2,"$3,500",2.33,8.07,3.4,2.3,0.6,0.3,0.2,0.4
F. Campazzo,Facundo Campazzo,PG/SG,DEN,8.1,"$3,500",2.32,10.75,3.2,1.1,1.6,0.5,0.1,0.6
I. Roby,Isaiah Roby,PF/C,MIA,8.0,"$3,500",2.29,9.87,3.3,2.4,0.7,0.3,0.2,0.7
D. Valentine,Denzel Valentine,SG/SF,BOS,7.9,"$3,600",2.2,9.09,3.6,1.8,0.9,0.3,0.1,0.4
D. Banton,Dalano Banton,PF,TOR,7.9,"$4,000",1.97,8.51,3.5,1.4,1.2,0.3,0.2,0.6
Z. Nnaji,Zeke Nnaji,PF/C,DEN,7.9,"$3,500",2.24,10.09,4.1,2,0.3,0.2,0.2,0.3
W. Cauley-Stein,Willie Cauley-Stein,C/PF,DEN,7.7,"$3,500",2.19,9.05,2.7,2.4,0.4,0.2,0.4,0.3
A. Nesmith,Aaron Nesmith,SG,BOS,7.6,"$3,600",2.12,11.82,3.6,2.2,0.4,0.3,0.1,0.4
S. Brown,Sterling Brown,SG,DEN,7.3,"$3,800",1.91,10.18,3.4,1.8,0.6,0.3,0.1,0.4
T. Davis,Terence Davis II,SG/SF,SAC,6.9,"$3,500",1.97,8.57,3.7,1.2,0.7,0.3,0.1,0.5
D. Augustin,D.J. Augustin,PG/SG,HOU,6.9,"$3,500",1.96,7.58,4.1,0.6,1.3,0.2,0.0,0.5
A. Nader,Abdel Nader,SF,PHX,6.6,"$3,800",1.74,7.89,3.1,1.4,0.5,0.3,0.2,0.4
J. McLaughlin,Jordan McLaughlin,PG,PHX,6.6,"$3,500",1.89,7.92,2.2,1,1.6,0.4,0.0,0.4
L. Williams,Lou Williams,SG/PG,ORL,5.9,"$3,500",1.7,7.09,3.5,0.7,1.0,0.2,0.0,0.5
F. Kaminsky,Frank Kaminsky,PF/C,PHX,4.8,"$5,700",0.84,4.90,2.1,1.3,0.5,0.1,0.1,0.2
