contest_name,crownAmount,gameType,id,entry_fee,entry_max,prizeAmount,start_time,total_entries,max_total_entries,draft_group
NBA $15K High Five [Single Entry],2750,Classic,121093610,5,1,15000,Wed 7:30PM,5,3567,61048
NBA $10K Pick and Roll [Single Entry],6600,Classic,121093580,12,1,10000,Wed 7:30PM,1,980,61048
NBA $15K Pick and Roll [Single Entry],6600,Classic,121093609,12,1,15000,Wed 7:30PM,1,1470,61048
NBA Showdown SUPERSat to NBA $2.25M Holiday BBall Millionaire [20x] (PHX vs LAL),2750,Showdown Captain Mode,121052158,5,3,500,Tue 10:00PM,13,118,61041
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (PHX vs LAL),517000,Showdown Captain Mode,121024613,940,1,4444,Tue 10:00PM,1,5,61041
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (PHX vs LAL),484000,Showdown Captain Mode,121024610,880,1,2500,Tue 10:00PM,1,3,61041
NBA Showdown $1K Pick and Roll [Single Entry] (PHX vs LAL),6600,Showdown Captain Mode,121023887,12,1,1000,Tue 10:00PM,52,98,61041
NBA Showdown $2K Quarter Jukebox [Just $0.25!] (PHX vs LAL),138,Showdown Captain Mode,121023883,0,20,2000,Tue 10:00PM,7268,9512,61041
NBA Showdown $25K Pull Up Jumper [$5K to 1st] (ORL vs ATL),5500,Showdown Captain Mode,121093635,10,88,25000,Wed 7:30PM,4,2941,61241
NBA Showdown $3K Posterizer [Single Entry] (ORL vs ATL),82500,Showdown Captain Mode,121093632,150,1,3000,Wed 7:30PM,0,22,61241
NBA Showdown $1.5K High Five [Single Entry] (ORL vs ATL),2750,Showdown Captain Mode,121093633,5,1,1500,Wed 7:30PM,6,356,61241
NBA Showdown $2K Triple Threat [2 Entry Max] (ORL vs ATL),18150,Showdown Captain Mode,121093634,33,2,2000,Wed 7:30PM,0,70,61241
NBA Showdown $3K And-One [20 Entry Max] (ORL vs ATL),550,Showdown Captain Mode,121093637,1,20,3000,Wed 7:30PM,21,3567,61241
NBA Single Entry $5 Double Up,2750,Classic,121093615,5,1,8000,Wed 7:30PM,3,1839,61048
NBA Single Entry $25 Double Up,13750,Classic,121093614,25,1,15000,Wed 7:30PM,1,689,61048
NBA $5 Double Up,2750,Classic,121093616,5,41,6000,Wed 7:30PM,2,1379,61048
NBA $25 Double Up,13750,Classic,121093587,25,5,4000,Wed 7:30PM,0,183,61048
NBA Single Entry $10 Double Up,5500,Classic,121093589,10,1,8000,Wed 7:30PM,2,919,61048
NBA Showdown $2500 MEGA Millionaire Satellite [Must Fill] (PHX vs LAL),484000,Showdown Captain Mode,121024611,880,1,2500,Tue 10:00PM,1,3,61041
NBA Showdown $4K All Star [Single Entry] (Must Fill) (PHX vs LAL),583000,Showdown Captain Mode,121106733,1060,1,4000,Tue 10:00PM,0,4,61041
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (PHX vs LAL)",224400,Showdown Captain Mode,121024607,408,1,1500,Tue 10:00PM,3,4,61041
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (PHX vs LAL),146850,Showdown Captain Mode,121078069,267,1,1000,Tue 10:00PM,1,4,61041
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (PHX vs LAL),99550,Showdown Captain Mode,121035639,181,1,500,Tue 10:00PM,0,3,61041
NBA Showdown $15K And-One (LAC vs SAC),550,Showdown Captain Mode,121093654,1,20,15000,Wed 10:00PM,76,17835,61244
NBA Showdown $8K High Five [Single Entry] (LAC vs SAC),2750,Showdown Captain Mode,121093658,5,1,8000,Wed 10:00PM,7,1902,61244
NBA Showdown $7.5K Sharpshooter [20 Entry Max] (LAC vs SAC),1650,Showdown Captain Mode,121093653,3,20,7500,Wed 10:00PM,6,2972,61244
NBA Showdown $7.5K Showtime [Single Entry] (LAC vs SAC),55000,Showdown Captain Mode,121093656,100,1,7500,Wed 10:00PM,0,83,61244
NBA Showdown $8K All-Star [Single Entry] (LAC vs SAC),583000,Showdown Captain Mode,121093649,1060,1,8000,Wed 10:00PM,0,8,61244
NBA In-Game $100 Winner Take All [$450 to 1st] (4Q PHX vs LAL),55000,In-Game Showdown (Q4),121023902,100,1,450,Tue 11:20PM,1,5,61043
NBA In-Game $4K All Star [Single Entry] (Must Fill) (4Q PHX vs LAL),583000,In-Game Showdown (Q4),121025275,1060,1,4000,Tue 11:20PM,1,4,61043
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (4Q PHX vs LAL),146850,In-Game Showdown (Q4),121025276,267,1,1000,Tue 11:20PM,1,4,61043
NBA In-Game $200 Pull Up Jumper [$100 to 1st] (4Q PHX vs LAL),5500,In-Game Showdown (Q4),121023900,10,1,200,Tue 11:20PM,3,23,61043
NBA In-Game $25 Winner Take All [$110 to 1st] (4Q PHX vs LAL),13750,In-Game Showdown (Q4),121025826,25,1,110,Tue 11:20PM,1,5,61043
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (PHX vs LAL),99550,Showdown Captain Mode,121024612,181,1,500,Tue 10:00PM,1,3,61041
NBA Showdown Satellite to $307 FBWC Qualifier (PHX vs LAL),21450,Showdown Captain Mode,121025742,39,1,307,Tue 10:00PM,3,9,61041
NBA Showdown SUPERSAT to 1-22 $25 UFC 270 Special [4x] (PHX vs LAL),2750,Showdown Captain Mode,121025812,5,1,100,Tue 10:00PM,3,23,61041
NBA Showdown SUPERSAT to 1-22 $25 UFC 270 Special [2x] (PHX vs LAL),1650,Showdown Captain Mode,121025811,3,1,50,Tue 10:00PM,6,19,61041
NBA Showdown Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (PHX vs LAL),4400,Showdown Captain Mode,121106662,8,1,36,Tue 10:00PM,0,5,61041
NBA $10K And-One (Night),550,Classic,121093639,1,20,10000,Wed 8:00PM,19,11890,61242
NBA $5K High Five [Single Entry] (Night),2750,Classic,121093647,5,1,5000,Wed 8:00PM,0,1189,61242
NBA $5K Four Point Play [20 Entry Max] (Night),2200,Classic,121093644,4,20,5000,Wed 8:00PM,1,1486,61242
NBA $6K All-Star [Single Entry] (Night),583000,Classic,121093642,1060,1,6000,Wed 8:00PM,0,6,61242
NBA $3K Triple Threat [3 Entry Max] (Night),18150,Classic,121093638,33,3,3000,Wed 8:00PM,3,106,61242
NBA $20 Quarter Jukebox [Just $0.25!] (Night),138,Classic,121106834,0,2,20,Tue 8:30PM,33,95,61040
NBA Showdown $5K Pick and Roll [Single Entry] (LAC vs SAC),6600,Showdown Captain Mode,121093657,12,1,5000,Wed 10:00PM,0,490,61244
NBA Showdown $6K Triple Threat [$1K to 1st] (LAC vs SAC),18150,Showdown Captain Mode,121093651,33,6,6000,Wed 10:00PM,1,212,61244
NBA Showdown $3.8K 3-Ball [Single Entry] (LAC vs SAC),165000,Showdown Captain Mode,121093650,300,1,3800,Wed 10:00PM,0,14,61244
NBA Showdown $3K Ankle Breaker [2 Entry Max] (LAC vs SAC),27500,Showdown Captain Mode,121093648,50,2,3000,Wed 10:00PM,0,68,61244
NBA Showdown $3K Quarter Jukebox [Just $0.25!] (LAC vs SAC),138,Showdown Captain Mode,121093655,0,20,3000,Wed 10:00PM,64,14268,61244
"NBA Satellite to $3,650 FBWC MEGAQual",202400,Classic,121095391,368,1,3650,Wed 7:30PM,0,11,61048
NBA SUPERSat to NBA $2.25M Holiday BBall Millionaire [40x],4400,Classic,121102421,8,4,1000,Wed 7:30PM,0,147,61048
NBA SUPERSat to NBA $2.25M Holiday BBall Millionaire [40x],2200,Classic,121102422,4,8,1000,Wed 7:30PM,0,297,61048
NBA $15K mini-MAX [150 Entry Max],275,Classic,121093600,0,150,15000,Wed 7:30PM,202,35671,61048
NBA $10K Fast Break [Single Entry],14850,Classic,121093608,27,1,10000,Wed 7:30PM,1,431,61048
NBA $10K mini-MAX [150 Entry Max],1100,Classic,121093598,2,150,10000,Wed 7:30PM,5,5945,61048
NBA $8K Buzzer Beater [3 Entry Max],11000,Classic,121093594,20,3,8000,Wed 7:30PM,1,470,61048
NBA $8.1K Money Ball [Single Entry],183150,Classic,121093603,333,1,8100,Wed 7:30PM,0,27,61048
NBA $8K Swish [Single Entry],220000,Classic,121093602,400,1,8000,Wed 7:30PM,0,22,61048
NBA $7.5K Pick and Pop [3 Entry Max],41250,Classic,121093593,75,3,7500,Wed 7:30PM,0,113,61048
NBA $6K Hot Shot [3 Entry Max],1650,Classic,121093596,3,3,6000,Wed 7:30PM,3,2378,61048
NBA $100 Double Up,55000,Classic,121093612,100,2,7000,Wed 7:30PM,0,77,61048
NBA Single Entry $50 Double Up,27500,Classic,121093613,50,1,5000,Wed 7:30PM,0,113,61048
NBA $250 Double Up,137500,Classic,121093583,250,1,5000,Wed 7:30PM,0,22,61048
NBA $2 Double Up,1100,Classic,121093592,2,20,3000,Wed 7:30PM,3,1724,61048
NBA Single Entry $50 Double Up,27500,Classic,121093618,50,1,5000,Wed 7:30PM,0,113,61048
NBA $7K Quarter Jukebox,138,Classic,121093599,0,20,7000,Wed 7:30PM,179,33293,61048
NBA $5K Finger Roll [3 Entry Max],4400,Classic,121093617,8,3,5000,Wed 7:30PM,1,735,61048
$10K Coinbase Crypto Christmas Challenge,,Classic,120658449,0,1,5000,Wed 7:30PM,6047,999999999,61048
NBA $5K Sharpshooter [20 Entry Max],1650,Classic,121093597,3,20,5000,Wed 7:30PM,1,1981,61048
NBA $3K Elbow Shot [Single Entry],1100,Classic,121093582,2,1,3000,Wed 7:30PM,4,1783,61048
NBA Single Entry $50 Double Up,27500,Classic,121093619,50,1,5000,Wed 7:30PM,0,113,61048
NBA Single Entry $100 Double Up,55000,Classic,121093584,100,1,4000,Wed 7:30PM,0,44,61048
NBA Single Entry $100 Double Up,55000,Classic,121093585,100,1,3000,Wed 7:30PM,0,33,61048
NBA In-Game $6K Pull Up Jumper [$2K to 1st] (2H LAC vs SAC),5500,In-Game Showdown (H2),121093660,10,21,6000,Wed 11:00PM,0,705,61245
NBA In-Game $1.35K 3-Ball [Single Entry] (2H LAC vs SAC),165000,In-Game Showdown (H2),121093664,300,1,1350,Wed 11:00PM,0,5,61245
NBA In-Game $500 Ankle Breaker [Single Entry] (2H LAC vs SAC),27500,In-Game Showdown (H2),121093659,50,1,500,Wed 11:00PM,0,11,61245
"NBA In-Game $720 Showtime [Single Entry, Top 2 Win] (2H LAC vs SAC)",55000,In-Game Showdown (H2),121093661,100,1,720,Wed 11:00PM,0,8,61245
NBA In-Game $500 And-One (2H LAC vs SAC),550,In-Game Showdown (H2),121093665,1,17,500,Wed 11:00PM,0,594,61245
NBA $50 Double Up,27500,Classic,121093586,50,2,3000,Wed 7:30PM,0,68,61048
NBA $25 Double Up,13750,Classic,121093588,25,4,3000,Wed 7:30PM,0,137,61048
NBA $4K Daily Dollar [Single Entry] ,550,Classic,121093611,1,1,4000,Wed 7:30PM,30,4756,61048
NBA $3K Ankle Breaker [2 Entry Max],27500,Classic,121093578,50,2,3000,Wed 7:30PM,0,68,61048
NBA $4K All Star [Single Entry] (Must Fill),583000,Classic,121094441,1060,1,4000,Wed 7:30PM,0,4,61048
NBA $4K Showtime [Single Entry] (Night),55000,Classic,121093645,100,1,4000,Wed 8:00PM,0,44,61242
NBA $2K Pick and Roll [Single Entry] (Night),6600,Classic,121093646,12,1,2000,Wed 8:00PM,0,196,61242
NBA $1.5K Ankle Breaker [Single Entry] (Night),27500,Classic,121093643,50,1,1500,Wed 8:00PM,0,34,61242
NBA $1.9K 3-Ball [Single Entry] (Night),165000,Classic,121093640,300,1,1900,Wed 8:00PM,0,7,61242
NBA $1.5K Quarter Jukebox [Just $0.25!] (Night),138,Classic,121093641,0,20,1500,Wed 8:00PM,40,7134,61242
NBA Tiers $1.6K Crossover,14850,Tiers,121093625,27,2,1600,Wed 7:30PM,0,69,61240
NBA Tiers $2K Quarter Jukebox [Just $0.25!],138,Tiers,121093622,0,20,2000,Wed 7:30PM,222,9512,61240
NBA Tiers $750 Pick and Roll [Single Entry],6600,Tiers,121093623,12,1,750,Wed 7:30PM,0,73,61240
NBA Tiers $1K Ankle Breaker [Single Entry],27500,Tiers,121093620,50,1,1000,Wed 7:30PM,0,22,61240
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (NBA Tiers),517000,Tiers,121095002,940,1,4444,Wed 7:30PM,0,5,61240
NBA Showdown $1.5K Sharpshooter (ORL vs ATL),1650,Showdown Captain Mode,121093636,3,17,1500,Wed 7:30PM,1,594,61241
NBA Showdown $750 Pick and Roll [Single Entry] (ORL vs ATL),6600,Showdown Captain Mode,121093631,12,1,750,Wed 7:30PM,0,73,61241
NBA Showdown $1K Ankle Breaker [Single Entry] (ORL vs ATL),27500,Showdown Captain Mode,121093629,50,1,1000,Wed 7:30PM,0,22,61241
NBA Showdown $1.5K Quarter Jukebox [Just $0.25!] (ORL vs ATL),138,Showdown Captain Mode,121093630,0,20,1500,Wed 7:30PM,53,7134,61241
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (ORL vs ATL),517000,Showdown Captain Mode,121094624,940,1,4444,Wed 7:30PM,0,5,61241
NBA Showdown Satellite to $895 FBWC Qualifier (LAC vs SAC),50600,Showdown Captain Mode,121095732,92,1,895,Wed 10:00PM,0,11,61244
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (LAC vs SAC),517000,Showdown Captain Mode,121094872,940,1,4444,Wed 10:00PM,0,5,61244
NBA Showdown $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (LAC vs SAC),484000,Showdown Captain Mode,121094869,880,1,2500,Wed 10:00PM,0,3,61244
NBA Showdown $750 Four Point Play (LAC vs SAC),2200,Showdown Captain Mode,121093652,4,6,750,Wed 10:00PM,0,222,61244
NBA Showdown $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (LAC vs SAC),484000,Showdown Captain Mode,121094870,880,1,2500,Wed 10:00PM,0,3,61244
NBA In-Game $500 Excellent 8's (4Q LAC vs SAC),4400,In-Game Showdown (Q4),121093670,8,2,500,Wed 11:20PM,0,73,61246
NBA In-Game $100 Winner Take All [$450 to 1st] (4Q LAC vs SAC),55000,In-Game Showdown (Q4),121093674,100,1,450,Wed 11:20PM,0,5,61246
NBA In-Game $4K All Star [Single Entry] (Must Fill) (4Q LAC vs SAC),583000,In-Game Showdown (Q4),121095191,1060,1,4000,Wed 11:20PM,0,4,61246
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (4Q LAC vs SAC),146850,In-Game Showdown (Q4),121095192,267,1,1000,Wed 11:20PM,0,4,61246
NBA In-Game $150 High Five [Single Entry] (4Q LAC vs SAC),2750,In-Game Showdown (Q4),121093669,5,1,150,Wed 11:20PM,0,35,61246
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill] (Night),517000,Classic,121094748,940,1,4444,Wed 8:00PM,0,5,61242
NBA $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (Night),484000,Classic,121094745,880,1,2500,Wed 8:00PM,0,3,61242
NBA $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (Night),484000,Classic,121094746,880,1,2500,Wed 8:00PM,0,3,61242
NBA $4K All Star [Single Entry] (Must Fill) (Night),583000,Classic,121094740,1060,1,4000,Wed 8:00PM,0,4,61242
"NBA $408 Winner Take All [$1.5K to 1st, Must Fill] (Night)",224400,Classic,121094742,408,1,1500,Wed 8:00PM,0,4,61242
NBA Tiers $2.25M MEGA Millionaire Satellite (12-29) [Must Fill],484000,Tiers,121094999,880,1,2500,Wed 7:30PM,0,3,61240
NBA Tiers $2.25M MEGA Millionaire Satellite (12-29) [Must Fill],484000,Tiers,121095000,880,1,2500,Wed 7:30PM,0,3,61240
NBA Tiers Satellite to NAS 2-20 Screaming Eagle [Must Fill],99550,Tiers,121095001,181,1,500,Wed 7:30PM,0,3,61240
"NBA Tiers $408 Winner Take All [$1.5K to 1st, Must Fill]",224400,Tiers,121094996,408,1,1500,Wed 7:30PM,0,4,61240
NBA Tiers $4K All Star [Single Entry] (Must Fill),583000,Tiers,121094994,1060,1,4000,Wed 7:30PM,0,4,61240
NBA Showdown $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (ORL vs ATL),484000,Showdown Captain Mode,121094621,880,1,2500,Wed 7:30PM,0,3,61241
NBA Showdown $2.25M MEGA Millionaire Satellite (12-29) [Must Fill] (ORL vs ATL),484000,Showdown Captain Mode,121094622,880,1,2500,Wed 7:30PM,0,3,61241
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (ORL vs ATL),99550,Showdown Captain Mode,121094623,181,1,500,Wed 7:30PM,0,3,61241
NBA Showdown $4K All Star [Single Entry] (Must Fill) (ORL vs ATL),583000,Showdown Captain Mode,121094616,1060,1,4000,Wed 7:30PM,0,4,61241
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (ORL vs ATL)",224400,Showdown Captain Mode,121094618,408,1,1500,Wed 7:30PM,0,4,61241
NBA Showdown $4K All Star [Single Entry] (Must Fill) (LAC vs SAC),583000,Showdown Captain Mode,121094864,1060,1,4000,Wed 10:00PM,0,4,61244
"NBA Showdown $408 Winner Take All [$1.5K to 1st, Must Fill] (LAC vs SAC)",224400,Showdown Captain Mode,121094866,408,1,1500,Wed 10:00PM,0,4,61244
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (LAC vs SAC),146850,Showdown Captain Mode,121094865,267,1,1000,Wed 10:00PM,0,4,61244
NBA Showdown Satellite to NAS 2-20 Screaming Eagle [Must Fill] (LAC vs SAC),99550,Showdown Captain Mode,121094871,181,1,500,Wed 10:00PM,0,3,61244
NBA Showdown SUPERSAT to 1-22 $25 UFC 270 Special [4x] (LAC vs SAC),2750,Showdown Captain Mode,121095802,5,1,100,Wed 10:00PM,0,23,61244
NBA In-Game $4K All Star [Single Entry] (Must Fill) (2H LAC vs SAC),583000,In-Game Showdown (H2),121095131,1060,1,4000,Wed 11:00PM,0,4,61245
NBA In-Game $267 Winner Take All [$1K to 1st] (Must Fill) (2H LAC vs SAC),146850,In-Game Showdown (H2),121095132,267,1,1000,Wed 11:00PM,0,4,61245
NBA In-Game $250 High Five [Single Entry] (2H LAC vs SAC),2750,In-Game Showdown (H2),121093668,5,1,250,Wed 11:00PM,0,59,61245
NBA In-Game $155 Pick and Roll [Single Entry] (2H LAC vs SAC),6600,In-Game Showdown (H2),121093667,12,1,155,Wed 11:00PM,0,15,61245
NBA In-Game $25 Winner Take All [$110 to 1st] (2H LAC vs SAC),13750,In-Game Showdown (H2),121095820,25,1,110,Wed 11:00PM,1,5,61245
NBA Showdown $267 Winner Take All [$1K to 1st] (Must Fill) (ORL vs ATL),146850,Showdown Captain Mode,121094617,267,1,1000,Wed 7:30PM,0,4,61241
NBA Showdown $85 Winner Take All [$300 to 1st] (ORL vs ATL),46750,Showdown Captain Mode,121095594,85,1,300,Wed 7:30PM,0,4,61241
NBA Showdown Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill] (ORL vs ATL),4400,Showdown Captain Mode,121094619,8,1,36,Wed 7:30PM,0,5,61241
NBA $267 Winner Take All [$1K to 1st] (Must Fill),146850,Classic,121094442,267,1,1000,Wed 7:30PM,0,4,61048
NBA $100 Winner Take All [$460 to 1st] (Must Fill),55000,Classic,121094443,100,1,460,Wed 7:30PM,0,5,61048
NBA $10 Double Up,5500,Classic,121093590,10,10,3000,Wed 7:30PM,1,344,61048
NBA $5 Double Up,2750,Classic,121093591,5,20,3000,Wed 7:30PM,1,689,61048
NBA $2.25M MEGA Millionaire Satellite (12-29),23100,Classic,121095410,42,2,2500,Wed 7:30PM,0,69,61048
NBA $2.25M MEGA Millionaire Satellite (12-29),137500,Classic,121095411,250,1,2500,Wed 7:30PM,0,11,61048
NBA $2.25M MEGA Millionaire Satellite (12-29),7700,Classic,121102417,14,6,2500,Wed 7:30PM,0,210,61048
NBA $2.25M MEGA Millionaire Satellite (12-29),15950,Classic,121102418,29,3,2500,Wed 7:30PM,0,100,61048
NBA $2.25M MEGA Millionaire Satellite (12-29),305250,Classic,121102419,555,1,2500,Wed 7:30PM,0,5,61048
NBA SUPERSat to NBA $2.25M Holiday BBall Millionaire [20x],2750,Classic,121095469,5,3,500,Wed 7:30PM,0,118,61048
NBA SUPERSat to NBA $2.25M Holiday BBall Millionaire [20x],2750,Classic,121102426,5,3,500,Wed 7:30PM,0,118,61048
NBA Satellite to $895 FBWC Qualifier,50600,Classic,121095390,92,1,895,Wed 7:30PM,0,11,61048
NBA Satellite to UFC 270 1-22 $555 Knockout Special,49500,Classic,121095466,90,1,555,Wed 7:30PM,0,7,61048
$2M Fantasy Golf MEGA Millionaire Satellite (2-17) [Must Fill],517000,Classic,121094452,940,1,4444,Wed 7:30PM,0,5,61048
LAST SHOT: NBA Satellite to EPL MEGA Boxing Day Classic (12-26),4950,Classic,121095455,9,2,555,Wed 7:30PM,0,72,61048
NBA $2.25M MEGA Millionaire Satellite (12-29) [Must Fill],484000,Classic,121094446,880,1,2500,Wed 7:30PM,0,3,61048
NBA $2.25M MEGA Millionaire Satellite (12-29) [Must Fill],484000,Classic,121094447,880,1,2500,Wed 7:30PM,0,3,61048
NBA $2.25M MEGA Millionaire Satellite (12-29) [Must Fill],484000,Classic,121102420,880,1,2500,Wed 7:30PM,0,3,61048
NBA Satellite to NAS 2-20 Screaming Eagle [Must Fill],99550,Classic,121094448,181,1,500,Wed 7:30PM,0,3,61048
NBA SUPERSat to NBA $2.25M Holiday BBall Millionaire [10x],1650,Classic,121095451,3,2,250,Wed 7:30PM,0,99,61048
NBA Tiers $267 Winner Take All [$1K to 1st] (Must Fill),146850,Tiers,121094995,267,1,1000,Wed 7:30PM,0,4,61240
NBA Tiers Satellite to NAS 2-20 Fantasy Racing Millionaire [Must Fill],4400,Tiers,121094997,8,1,36,Wed 7:30PM,0,5,61240
